"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.14496,0.77076,0.018675,-6.0584,-0.62084,0.10398,0,0,
0.2,-0.14423,0.77076,0.018675,-6.0584,-0.61719,0.10398,-0.017614,-0.03226,
0.4,-0.14354,0.77076,0.018675,-6.0584,-0.61374,0.10398,-0.032247,-0.064208,
0.6,-0.14289,0.77076,0.018675,-6.0584,-0.61049,0.10396,-0.043904,-0.095846,
0.8,-0.14227,0.77076,0.018675,-6.0584,-0.60744,0.10394,-0.052596,-0.12718,
1,-0.14169,0.77076,0.018675,-6.0584,-0.60458,0.10389,-0.058336,-0.1582,
1.2,-0.14115,0.77076,0.018675,-6.0584,-0.60192,0.10382,-0.061143,-0.18891,
1.4,-0.14063,0.77076,0.018675,-6.0584,-0.59945,0.10372,-0.061037,-0.21933,
1.6,-0.14015,0.77076,0.018675,-6.0584,-0.59717,0.10359,-0.058044,-0.24944,
1.8,-0.1397,0.77076,0.018675,-6.0584,-0.59509,0.10342,-0.052192,-0.27927,
2,-0.13928,0.77076,0.018675,-6.0584,-0.59319,0.1032,-0.043513,-0.3088,
2.2,-0.13888,0.77076,0.018675,-6.0584,-0.59148,0.10294,-0.032043,-0.33805,
2.4,-0.13852,0.77076,0.018675,-6.0584,-0.58995,0.10263,-0.017819,-0.36703,
2.6,-0.13817,0.77076,0.018675,-6.0584,-0.5886,0.10227,-0.00088128,-0.39574,
2.8,-0.13785,0.77076,0.018675,-6.0584,-0.58742,0.10185,0.018725,-0.42419,
3,-0.13756,0.77076,0.018675,-6.0584,-0.58642,0.10137,0.040956,-0.45239,
3.2,-0.13728,0.77076,0.018675,-6.0584,-0.58559,0.10083,0.065762,-0.48035,
3.4,-0.13703,0.77076,0.018675,-6.0584,-0.58492,0.10023,0.093093,-0.50808,
3.6,-0.13679,0.77076,0.018675,-6.0584,-0.58442,0.099557,0.1229,-0.5356,
3.8,-0.13658,0.77076,0.018675,-6.0584,-0.58407,0.098819,0.15512,-0.5629,
4,-0.13638,0.77076,0.018675,-6.0584,-0.58388,0.098012,0.18972,-0.59002,
4.2,-0.13619,0.77076,0.018675,-6.0584,-0.58383,0.097134,0.22662,-0.61695,
4.4,-0.13602,0.77076,0.018675,-6.0584,-0.58393,0.096184,0.26577,-0.64372,
4.6,-0.13587,0.77076,0.018675,-6.0584,-0.58417,0.095162,0.30712,-0.67033,
4.8,-0.13572,0.77076,0.018675,-6.0584,-0.58455,0.094067,0.3506,-0.69681,
5,-0.13559,0.77076,0.018675,-6.0584,-0.58506,0.092898,0.39617,-0.72316,
5.2,-0.13547,0.77076,0.018675,-6.0584,-0.58569,0.091656,0.44375,-0.7494,
5.4,-0.13536,0.77076,0.018675,-6.0584,-0.58645,0.09034,0.49329,-0.77555,
5.6,-0.13525,0.77076,0.018675,-6.0584,-0.58732,0.088951,0.54474,-0.80163,
5.8,-0.13516,0.77076,0.018675,-6.0584,-0.5883,0.087488,0.59803,-0.82764,
6,-0.13507,0.77076,0.018675,-6.0584,-0.5894,0.085953,0.6531,-0.8536,
6.2,-0.13499,0.77076,0.018675,-6.0584,-0.59059,0.084347,0.7099,-0.87954,
6.4,-0.13491,0.77076,0.018675,-6.0584,-0.59189,0.082669,0.76837,-0.90546,
6.6,-0.13484,0.77076,0.018675,-6.0584,-0.59327,0.080921,0.82845,-0.93139,
6.8,-0.13477,0.77076,0.018675,-6.0584,-0.59475,0.079104,0.89009,-0.95733,
7,-0.13471,0.77076,0.018675,-6.0584,-0.59631,0.07722,0.95324,-0.9833,
7.2,-0.13464,0.77076,0.018675,-6.0584,-0.59795,0.075269,1.0178,-1.0093,
7.4,-0.13458,0.77076,0.018675,-6.0584,-0.59967,0.073253,1.0838,-1.0354,
7.6,-0.13453,0.77076,0.018675,-6.0584,-0.60146,0.071174,1.1512,-1.0616,
7.8,-0.13447,0.77076,0.018675,-6.0584,-0.60332,0.069033,1.2198,-1.0878,
8,-0.13441,0.77076,0.018675,-6.0584,-0.60524,0.066831,1.2897,-1.1142,
8.2,-0.13436,0.77076,0.018675,-6.0584,-0.60722,0.064571,1.3607,-1.1407,
8.4,-0.1343,,,,-0.60925,0.062254,1.433,-1.1673,
8.6,-0.13424,,,,-0.61134,0.059881,1.5063,-1.194,
8.8,-0.13418,,,,-0.61343,0.057455,1.5807,-1.221,

