"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.090034,0.76571,0.01749,-5.9536,1.0874,0.63723,0,0,
0.2,0.090696,0.76571,0.01749,-5.9536,1.0907,0.63723,0.021434,-0.030304,
0.4,0.091383,0.76571,0.01749,-5.9536,1.0941,0.63723,0.045278,-0.058824,
0.6,0.092095,0.76571,0.01749,-5.9536,1.0977,0.63723,0.071526,-0.085564,
0.8,0.092832,0.76571,0.01749,-5.9536,1.1014,0.63724,0.10017,-0.11053,
1,0.093594,0.76571,0.01749,-5.9536,1.1052,0.63726,0.1312,-0.13373,
1.2,0.094378,0.76571,0.01749,-5.9536,1.1092,0.63729,0.1646,-0.15518,
1.4,0.095186,0.76571,0.01749,-5.9536,1.1133,0.63734,0.20035,-0.17488,
1.6,0.096016,0.76571,0.01749,-5.9536,1.1175,0.6374,0.23844,-0.19285,
1.8,0.096867,0.76571,0.01749,-5.9536,1.1218,0.63748,0.27883,-0.20912,
2,0.097738,0.76571,0.01749,-5.9536,1.1263,0.63758,0.3215,-0.22369,
2.2,0.098628,0.76571,0.01749,-5.9536,1.1309,0.63771,0.36643,-0.23658,
2.4,0.099538,0.76571,0.01749,-5.9536,1.1356,0.63787,0.41358,-0.24783,
2.6,0.10046,0.76571,0.01749,-5.9536,1.1404,0.63805,0.46292,-0.25745,
2.8,0.10141,0.76571,0.01749,-5.9536,1.1453,0.63827,0.5144,-0.26546,
3,0.10237,0.76571,0.01749,-5.9536,1.1504,0.63853,0.568,-0.27189,
3.2,0.10334,0.76571,0.01749,-5.9536,1.1555,0.63883,0.62366,-0.27678,
3.4,0.10433,0.76571,0.01749,-5.9536,1.1608,0.63917,0.68136,-0.28014,
3.6,0.10533,0.76571,0.01749,-5.9536,1.1662,0.63956,0.74103,-0.282,
3.8,0.10634,0.76571,0.01749,-5.9536,1.1717,0.63999,0.80264,-0.2824,
4,0.10736,0.76571,0.01749,-5.9536,1.1773,0.64048,0.86614,-0.28137,
4.2,0.10839,0.76571,0.01749,-5.9536,1.183,0.64102,0.93148,-0.27892,
4.4,0.10943,0.76571,0.01749,-5.9536,1.1888,0.64162,0.99861,-0.2751,
4.6,0.11048,0.76571,0.01749,-5.9536,1.1947,0.64228,1.0675,-0.26993,
4.8,0.11153,0.76571,0.01749,-5.9536,1.2006,0.643,1.138,-0.26345,
5,0.11259,0.76571,0.01749,-5.9536,1.2067,0.64379,1.2102,-0.25568,
5.2,0.11365,0.76571,0.01749,-5.9536,1.2129,0.64464,1.284,-0.24665,
5.4,0.11471,0.76571,0.01749,-5.9536,1.2191,0.64556,1.3593,-0.2364,
5.6,0.11578,0.76571,0.01749,-5.9536,1.2254,0.64655,1.4361,-0.22495,
5.8,0.11685,0.76571,0.01749,-5.9536,1.2319,0.64762,1.5143,-0.21233,
6,0.11791,0.76571,0.01749,-5.9536,1.2383,0.64876,1.5939,-0.19858,
6.2,0.11898,0.76571,0.01749,-5.9536,1.2449,0.64998,1.6748,-0.18371,
6.4,0.12005,0.76571,0.01749,-5.9536,1.2515,0.65127,1.757,-0.16775,
6.6,0.12111,0.76571,0.01749,-5.9536,1.2582,0.65265,1.8404,-0.15074,
