"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.30539,0.7,0.01,1,-2.1579,-0.63096,0,0,
0.2,-0.30579,0.7,0.01,1,-2.1599,-0.63096,0.018666,-0.0078301,
0.4,-0.30625,0.7,0.01,1,-2.1622,-0.63097,0.039752,-0.017429,
0.6,-0.30675,0.7,0.01,1,-2.1648,-0.63103,0.063253,-0.028792,
0.8,-0.30731,0.7,0.01,1,-2.1677,-0.63114,0.089161,-0.041915,
1,-0.3079,0.7,0.01,1,-2.1709,-0.63134,0.11746,-0.056791,
1.2,-0.30854,0.7,0.01,1,-2.1743,-0.63165,0.14815,-0.073411,
1.4,-0.3092,0.7,0.01,1,-2.1781,-0.6321,0.18119,-0.091765,
1.6,-0.30989,0.7,0.01,1,-2.1822,-0.6327,0.21656,-0.11184,
1.8,-0.3106,0.7,0.01,1,-2.1865,-0.63348,0.25425,-0.13363,
2,-0.31133,0.7,0.01,1,-2.1911,-0.63447,0.29421,-0.15713,
2.2,-0.31207,0.7,0.01,1,-2.196,-0.63568,0.33641,-0.18231,
2.4,-0.31282,0.7,0.01,1,-2.2012,-0.63714,0.38081,-0.20916,
2.6,-0.31357,0.7,0.01,1,-2.2067,-0.63886,0.42737,-0.23769,
2.8,-0.31431,0.7,0.01,1,-2.2124,-0.64088,0.47604,-0.26787,
3,-0.31505,0.7,0.01,1,-2.2184,-0.64319,0.52677,-0.2997,
3.2,-0.31577,0.7,0.01,1,-2.2247,-0.64583,0.57951,-0.33316,
3.4,-0.31648,0.7,0.01,1,-2.2312,-0.6488,0.6342,-0.36825,
3.6,-0.31717,0.7,0.01,1,-2.238,-0.65213,0.69077,-0.40496,
3.8,-0.31783,0.7,0.01,1,-2.245,-0.65582,0.74917,-0.44329,
4,-0.31847,0.7,0.01,1,-2.2522,-0.65988,0.80932,-0.48322,
4.2,-0.31907,0.7,0.01,1,-2.2597,-0.66433,0.87116,-0.52476,
4.4,-0.31965,0.7,0.01,1,-2.2674,-0.66918,0.93461,-0.56791,
4.6,-0.32019,0.7,0.01,1,-2.2754,-0.67442,0.9996,-0.61265,
4.8,-0.32069,0.7,0.01,1,-2.2835,-0.68007,1.0661,-0.659,
5,-0.32115,0.7,0.01,1,-2.2919,-0.68613,1.1339,-0.70694,
5.2,-0.32157,0.7,0.01,1,-2.3005,-0.6926,1.203,-0.75648,
5.4,-0.32195,0.7,0.01,1,-2.3093,-0.69949,1.2734,-0.80763,
5.6,-0.32229,0.7,0.01,1,-2.3182,-0.70679,1.3449,-0.86037,
5.8,-0.32258,0.7,0.01,1,-2.3274,-0.7145,1.4174,-0.91473,
6,-0.32283,0.7,0.01,1,-2.3368,-0.72262,1.4909,-0.97069,
6.2,-0.32304,0.7,0.01,1,-2.3463,-0.73115,1.5653,-1.0283,
6.4,-0.32319,0.7,0.01,1,-2.356,-0.74007,1.6405,-1.0874,
6.6,-0.32331,0.7,0.01,1,-2.3659,-0.74939,1.7163,-1.1482,
6.8,-0.32338,0.7,0.01,1,-2.376,-0.75909,1.7928,-1.2106,
7,-0.32341,0.7,0.01,1,-2.3862,-0.76916,1.8699,-1.2747,
7.2,-0.32339,0.7,0.01,1,-2.3966,-0.77961,1.9473,-1.3403,
7.4,-0.32333,0.7,0.01,1,-2.4071,-0.79041,2.0251,-1.4076,
7.6,-0.32323,0.7,0.01,1,-2.4177,-0.80157,2.1032,-1.4765,
7.8,-0.3231,0.7,0.01,1,-2.4285,-0.81306,2.1815,-1.5469,
8,-0.32292,0.7,0.01,1,-2.4395,-0.82487,2.2599,-1.619,
8.2,-0.3227,0.7,0.01,1,-2.4505,-0.837,2.3382,-1.6927,
8.4,-0.32246,0.7,0.01,1,-2.4617,-0.84943,2.4166,-1.768,
8.6,-0.32217,0.7,0.01,1,-2.473,-0.86216,2.4947,-1.8449,
8.8,-0.32185,0.7,0.01,1,-2.4844,-0.87516,2.5727,-1.9233,
9,-0.32151,0.7,0.01,1,-2.496,-0.88842,2.6503,-2.0033,
9.2,-0.32113,0.7,0.01,1,-2.5076,-0.90194,2.7276,-2.0849,
9.4,-0.32072,0.7,0.01,1,-2.5193,-0.9157,2.8043,-2.168,
9.6,-0.32029,0.7,0.01,1,-2.5311,-0.92969,2.8806,-2.2526,
9.8,-0.31983,0.7,0.01,1,-2.5431,-0.9439,2.9563,-2.3387,
10,-0.31935,0.7,0.01,1,-2.5551,-0.95831,3.0313,-2.4263,
10.2,-0.31885,0.7,0.01,1,-2.5671,-0.97291,3.1055,-2.5154,
10.4,-0.31832,0.7,0.01,1,-2.5793,-0.9877,3.179,-2.6059,
10.6,-0.31778,0.7,0.01,1,-2.5916,-1.0026,3.2516,-2.6978,
10.8,-0.31722,0.7,0.01,1,-2.6039,-1.0178,3.3233,-2.7911,
11,-0.31664,0.7,0.01,1,-2.6162,-1.033,3.394,-2.8858,
11.2,-0.31605,0.7,0.01,1,-2.6287,-1.0484,3.4636,-2.9818,
11.4,-0.31544,0.7,0.01,1,-2.6412,-1.064,3.5322,-3.0791,
11.6,-0.31482,0.7,0.01,1,-2.6537,-1.0796,3.5996,-3.1777,
11.8,-0.31419,0.7,0.01,1,-2.6663,-1.0954,3.6658,-3.2776,
12,-0.31355,0.7,0.01,1,-2.679,-1.1112,3.7308,-3.3787,
12.2,-0.3129,0.7,0.01,1,-2.6916,-1.1272,3.7945,-3.4809,
12.4,-0.31224,0.7,0.01,1,-2.7044,-1.1432,3.8568,-3.5843,
12.6,-0.31157,0.7,0.01,1,-2.7171,-1.1593,3.9178,-3.6888,
12.8,-0.3109,0.7,0.01,1,-2.7299,-1.1755,3.9773,-3.7944,
13,-0.31021,0.7,0.01,1,-2.7428,-1.1917,4.0354,-3.901,
13.2,-0.30953,0.7,0.01,1,-2.7556,-1.208,4.0921,-4.0087,
13.4,-0.30884,0.7,0.01,1,-2.7685,-1.2243,4.1472,-4.1173,
13.6,-0.30815,0.7,0.01,1,-2.7814,-1.2407,4.2007,-4.2268,
13.8,-0.30745,0.7,0.01,1,-2.7944,-1.2571,4.2527,-4.3372,
14,-0.30675,0.7,0.01,1,-2.8073,-1.2735,4.303,-4.4485,
14.2,-0.30605,0.7,0.01,1,-2.8202,-1.29,4.3517,-4.5606,
14.4,-0.30534,0.7,0.01,1,-2.8332,-1.3065,4.3988,-4.6734,
14.6,-0.30464,0.7,0.01,1,-2.8462,-1.323,4.4442,-4.787,
14.8,-0.30393,0.7,0.01,1,-2.8592,-1.3395,4.4878,-4.9013,
15,-0.30323,0.7,0.01,1,-2.8721,-1.356,4.5298,-5.0163,
15.2,-0.30252,0.7,0.01,1,-2.8851,-1.3725,4.57,-5.1319,
15.4,-0.30181,0.7,0.01,1,-2.8981,-1.389,4.6085,-5.248,
15.6,-0.30111,0.7,0.01,1,-2.911,-1.4055,4.6452,-5.3647,
15.8,-0.3004,0.7,0.01,1,-2.924,-1.422,4.6801,-5.4819,
16,-0.2997,0.7,0.01,1,-2.937,-1.4385,4.7132,-5.5996,
16.2,-0.29899,0.7,0.01,1,-2.9499,-1.455,4.7445,-5.7177,
16.4,-0.29829,0.7,0.01,1,-2.9628,-1.4714,4.774,-5.8361,
16.6,-0.29758,0.7,0.01,1,-2.9757,-1.4878,4.8017,-5.9549,
16.8,-0.29688,0.7,0.01,1,-2.9886,-1.5042,4.8276,-6.0741,
17,-0.29618,0.7,0.01,1,-3.0015,-1.5206,4.8516,-6.1935,
17.2,-0.29548,0.7,0.01,1,-3.0143,-1.5369,4.8738,-6.3131,
17.4,-0.29478,0.7,0.01,1,-3.0271,-1.5532,4.8941,-6.4329,
17.6,-0.29409,0.7,0.01,1,-3.0399,-1.5695,4.9127,-6.5529,
17.8,-0.29339,0.7,0.01,1,-3.0527,-1.5857,4.9293,-6.673,
18,-0.29269,0.7,0.01,1,-3.0654,-1.6019,4.9442,-6.7932,
18.2,-0.292,0.7,0.01,1,-3.0781,-1.6181,4.9572,-6.9135,
18.4,-0.2913,0.7,0.01,1,-3.0907,-1.6342,4.9684,-7.0337,
