"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.72555,0.01592,0.54624,2.1773,2.8455,0,0,
0.2,-0.50636,0.72555,0.01592,0.54624,2.1771,2.8455,-0.0013968,-0.0018753,
0.4,-0.51736,0.72555,0.01592,0.54624,2.1767,2.8455,-0.0056608,-0.0028758,
0.6,-0.5284,0.72555,0.01592,0.54624,2.1761,2.8453,-0.012786,-0.0030028,
0.8,-0.53944,0.72555,0.01592,0.54624,2.1753,2.845,-0.022762,-0.0022574,
1,-0.55041,0.72555,0.01592,0.54624,2.1743,2.8445,-0.035575,-0.00064018,
1.2,-0.56125,0.72555,0.01592,0.54624,2.1732,2.8437,-0.051205,0.0018501,
1.4,-0.5719,0.72555,0.01592,0.54624,2.1719,2.8425,-0.069629,0.0052171,
1.6,-0.5823,0.72555,0.01592,0.54624,2.1704,2.8408,-0.090818,0.009468,
1.8,-0.59236,0.72555,0.01592,0.54624,2.1687,2.8386,-0.11474,0.014614,
2,-0.60203,0.72555,0.01592,0.54624,2.1669,2.8358,-0.14135,0.020673,
2.2,-0.61123,0.72555,0.01592,0.54624,2.1649,2.8322,-0.17061,0.027666,
2.4,-0.61988,0.72555,0.01592,0.54624,2.1627,2.8279,-0.20247,0.035623,
2.6,-0.62792,0.72555,0.01592,0.54624,2.1604,2.8226,-0.23686,0.04458,
2.8,-0.63498,0.72555,0.01592,0.54624,2.1579,2.8165,-0.27374,0.054583,
3,-0.63117,0.72555,0.01592,0.54624,2.1553,2.8093,-0.31303,0.065682,
3.2,-0.62677,0.72555,0.01592,0.54624,2.1526,2.8011,-0.35466,0.077936,
3.4,-0.62178,0.72555,0.01592,0.54624,2.1498,2.792,-0.39854,0.091407,
3.6,-0.61619,0.72555,0.01592,0.54624,2.1468,2.782,-0.4446,0.10616,
3.8,-0.60999,0.72555,0.01592,0.54624,2.1438,2.771,-0.49275,0.12226,
4,-0.60318,0.72555,0.01592,0.54624,2.1407,2.7592,-0.54289,0.13979,
4.2,-0.59577,0.72555,0.01592,0.54624,2.1375,2.7464,-0.59493,0.1588,
4.4,-0.5878,0.72555,0.01592,0.54624,2.1342,2.7327,-0.64876,0.17939,
4.6,-0.57927,0.72555,0.01592,0.54624,2.1309,2.7183,-0.70427,0.20162,
4.8,-0.57022,0.72555,0.01592,0.54624,2.1276,2.703,-0.76136,0.22557,
5,-0.5607,0.72555,0.01592,0.54624,2.1242,2.6871,-0.8199,0.25131,
5.2,-0.55073,0.72555,0.01592,0.54624,2.1209,2.6705,-0.87979,0.27889,
5.4,-0.54036,0.72555,0.01592,0.54624,2.1175,2.6533,-0.94091,0.3084,
5.6,-0.52964,0.72555,0.01592,0.54624,2.1142,2.6356,-1.0031,0.33987,
5.8,-0.51863,0.72555,0.01592,0.54624,2.1109,2.6175,-1.0663,0.37335,
6,-0.50736,0.72555,0.01592,0.54624,2.1077,2.599,-1.1304,0.4089,
6.2,-0.4959,0.72555,0.01592,0.54624,2.1045,2.5802,-1.1952,0.44653,
6.4,-0.48429,0.72555,0.01592,0.54624,2.1014,2.5613,-1.2607,0.48628,
6.6,-0.47258,0.72555,0.01592,0.54624,2.0983,2.5423,-1.3267,0.52816,
