"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.69746,0.80386,0.026687,0.27915,2.843,2.2145,0,0,
0.2,0.53548,0.80386,0.026687,0.27915,2.84,2.2145,-0.03017,-0.021792,
0.4,0.54986,0.80386,0.026687,0.27915,2.8372,2.2145,-0.06214,-0.041187,
0.6,0.5642,0.80386,0.026687,0.27915,2.8346,2.2147,-0.095905,-0.058188,
0.8,0.57846,0.80386,0.026687,0.27915,2.8322,2.215,-0.13146,-0.072807,
1,0.59255,0.80386,0.026687,0.27915,2.8299,2.2155,-0.1688,-0.085056,
1.2,0.6064,0.80386,0.026687,0.27915,2.8278,2.2164,-0.20793,-0.094954,
1.4,0.61994,0.80386,0.026687,0.27915,2.8259,2.2178,-0.24883,-0.10253,
1.6,0.63306,0.80386,0.026687,0.27915,2.8241,2.2196,-0.29151,-0.1078,
1.8,0.64569,0.80386,0.026687,0.27915,2.8225,2.2221,-0.33597,-0.11082,
2,0.65772,0.80386,0.026687,0.27915,2.8211,2.2253,-0.38221,-0.11162,
2.2,0.66907,0.80386,0.026687,0.27915,2.8198,2.2293,-0.43024,-0.11026,
2.4,0.67963,0.80386,0.026687,0.27915,2.8186,2.2341,-0.48007,-0.1068,
2.6,0.68931,0.80386,0.026687,0.27915,2.8176,2.24,-0.53174,-0.10131,
2.8,0.69802,0.80386,0.026687,0.27915,2.8168,2.2469,-0.58525,-0.093861,
3,0.70567,0.80386,0.026687,0.27915,2.816,2.2549,-0.64065,-0.084545,
3.2,0.70728,0.80386,0.026687,0.27915,2.8154,2.2641,-0.69797,-0.073459,
3.4,0.69818,0.80386,0.026687,0.27915,2.8149,2.2745,-0.75725,-0.060709,
3.6,0.68828,0.80386,0.026687,0.27915,2.8145,2.2861,-0.81854,-0.046405,
3.8,0.67764,0.80386,0.026687,0.27915,2.8141,2.2986,-0.88189,-0.030667,
4,0.66624,0.80386,0.026687,0.27915,2.8138,2.3122,-0.94732,-0.013616,
4.2,0.65413,0.80386,0.026687,0.27915,2.8136,2.3267,-1.0149,0.0046211,
4.4,0.64133,0.80386,0.026687,0.27915,2.8133,2.3421,-1.0846,0.023911,
