"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-41.4484,-23.7518,-1.6756,-0.18831,0.17154,3,100,-0.0001,-1e-06,-0.1,

