"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.29406,0.79167,0.025318,0.16289,1.188,-0.28224,0,0,
0.2,0.29434,0.79167,0.025318,0.16289,1.1895,-0.28224,0.010618,-0.011425,
0.4,0.29468,0.79167,0.025318,0.16289,1.1912,-0.28223,0.024114,-0.023684,
0.6,0.29507,0.79167,0.025318,0.16289,1.1932,-0.28218,0.040484,-0.036777,
0.8,0.29551,0.79167,0.025318,0.16289,1.1955,-0.28207,0.059718,-0.050699,
1,0.29599,0.79167,0.025318,0.16289,1.1981,-0.28189,0.081802,-0.065446,
1.2,0.29651,0.79167,0.025318,0.16289,1.201,-0.2816,0.10672,-0.081009,
1.4,0.29707,0.79167,0.025318,0.16289,1.2042,-0.28119,0.13445,-0.09738,
1.6,0.29765,0.79167,0.025318,0.16289,1.2076,-0.28063,0.16498,-0.11455,
1.8,0.29826,0.79167,0.025318,0.16289,1.2114,-0.2799,0.19827,-0.13249,
2,0.29888,0.79167,0.025318,0.16289,1.2154,-0.27898,0.2343,-0.15121,
2.2,0.29952,0.79167,0.025318,0.16289,1.2198,-0.27786,0.27303,-0.17066,
2.4,0.30017,0.79167,0.025318,0.16289,1.2244,-0.27651,0.31443,-0.19084,
2.6,0.30083,0.79167,0.025318,0.16289,1.2292,-0.27491,0.35847,-0.21171,
2.8,0.30148,0.79167,0.025318,0.16289,1.2344,-0.27304,0.40512,-0.23325,
3,0.30213,0.79167,0.025318,0.16289,1.2398,-0.2709,0.45432,-0.25542,
3.2,0.30277,0.79167,0.025318,0.16289,1.2454,-0.26845,0.50603,-0.27818,
3.4,0.3034,0.79167,0.025318,0.16289,1.2513,-0.2657,0.56023,-0.30151,
3.6,0.30402,0.79167,0.025318,0.16289,1.2575,-0.26262,0.61686,-0.32535,
3.8,0.30462,0.79167,0.025318,0.16289,1.2639,-0.25921,0.67587,-0.34966,
4,0.30519,0.79167,0.025318,0.16289,1.2705,-0.25545,0.73723,-0.3744,
4.2,0.30574,0.79167,0.025318,0.16289,1.2774,-0.25133,0.80089,-0.39952,
4.4,0.30627,0.79167,0.025318,0.16289,1.2845,-0.24685,0.86679,-0.42496,
4.6,0.30676,0.79167,0.025318,0.16289,1.2918,-0.242,0.93489,-0.45066,
4.8,0.30722,0.79167,0.025318,0.16289,1.2993,-0.23678,1.0051,-0.47658,
5,0.30765,0.79167,0.025318,0.16289,1.3071,-0.23118,1.0775,-0.50265,
5.2,0.30804,0.79167,0.025318,0.16289,1.315,-0.22519,1.1519,-0.5288,
5.4,0.30839,0.79167,0.025318,0.16289,1.3231,-0.21883,1.2283,-0.55499,
5.6,0.30871,0.79167,0.025318,0.16289,1.3315,-0.21208,1.3067,-0.58114,
5.8,0.30899,0.79167,0.025318,0.16289,1.34,-0.20495,1.387,-0.6072,
6,0.30922,0.79167,0.025318,0.16289,1.3487,-0.19745,1.4691,-0.63309,
6.2,0.30942,0.79167,0.025318,0.16289,1.3575,-0.18957,1.5531,-0.65874,
6.4,0.30958,0.79167,0.025318,0.16289,1.3666,-0.18132,1.6388,-0.68411,
6.6,0.30969,0.79167,0.025318,0.16289,1.3758,-0.17271,1.7261,-0.70911,
6.8,0.30977,0.79167,0.025318,0.16289,1.3851,-0.16375,1.8152,-0.73368,
7,0.30981,0.79167,0.025318,0.16289,1.3946,-0.15443,1.9058,-0.75776,
7.2,0.30981,0.79167,0.025318,0.16289,1.4043,-0.14477,1.998,-0.78128,
7.4,0.30976,0.79167,0.025318,0.16289,1.414,-0.13479,2.0917,-0.80417,
7.6,0.30969,0.79167,0.025318,0.16289,1.424,-0.12448,2.1868,-0.82638,
7.8,0.30957,0.79167,0.025318,0.16289,1.434,-0.11385,2.2833,-0.84785,
8,0.30942,0.79167,0.025318,0.16289,1.4442,-0.10293,2.3811,-0.8685,
8.2,0.30923,0.79167,0.025318,0.16289,1.4544,-0.091708,2.4803,-0.88829,
8.4,0.30901,0.79167,0.025318,0.16289,1.4648,-0.08021,2.5806,-0.90716,
8.6,0.30876,0.79167,0.025318,0.16289,1.4753,-0.068442,2.6821,-0.92504,
8.8,0.30847,0.79167,0.025318,0.16289,1.4859,-0.056416,2.7848,-0.94189,
9,0.30816,0.79167,0.025318,0.16289,1.4966,-0.044142,2.8885,-0.95766,
9.2,0.30781,0.79167,0.025318,0.16289,1.5074,-0.031634,2.9932,-0.97229,
9.4,0.30744,0.79167,0.025318,0.16289,1.5183,-0.018901,3.0989,-0.98574,
9.6,0.30704,0.79167,0.025318,0.16289,1.5293,-0.0059553,3.2055,-0.99795,
9.8,0.30662,0.79167,0.025318,0.16289,1.5403,0.0071917,3.313,-1.0089,
10,0.30617,0.79167,0.025318,0.16289,1.5514,0.020529,3.4212,-1.0185,
10.2,0.3057,0.79167,0.025318,0.16289,1.5626,0.034046,3.5302,-1.0268,
10.4,0.30521,0.79167,0.025318,0.16289,1.5738,0.047731,3.6399,-1.0337,
10.6,0.3047,0.79167,0.025318,0.16289,1.5851,0.061575,3.7502,-1.0392,
10.8,0.30417,0.79167,0.025318,0.16289,1.5964,0.075567,3.8611,-1.0432,
11,0.30363,0.79167,0.025318,0.16289,1.6078,0.089696,3.9726,-1.0457,
11.2,0.30307,0.79167,0.025318,0.16289,1.6193,0.10395,4.0845,-1.0468,
11.4,0.30249,0.79167,0.025318,0.16289,1.6308,0.11833,4.1969,-1.0463,
11.6,0.30189,0.79167,0.025318,0.16289,1.6423,0.13282,4.3096,-1.0442,
