"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.28106,0.74566,0.019414,0.48637,0.74952,-0.65579,0,0,
0.2,0.28162,0.74566,0.019414,0.48637,0.75232,-0.65579,0.020217,-0.019385,
0.4,0.28224,0.74566,0.019414,0.48637,0.75541,-0.65577,0.042811,-0.040598,
0.6,0.2829,0.74566,0.019414,0.48637,0.7588,-0.65573,0.067775,-0.063635,
0.8,0.28362,0.74566,0.019414,0.48637,0.76248,-0.65563,0.095103,-0.088489,
1,0.28438,0.74566,0.019414,0.48637,0.76645,-0.65546,0.12478,-0.11515,
1.2,0.28518,0.74566,0.019414,0.48637,0.77072,-0.65519,0.15681,-0.14361,
1.4,0.28602,0.74566,0.019414,0.48637,0.77527,-0.6548,0.19115,-0.17385,
1.6,0.28688,0.74566,0.019414,0.48637,0.78011,-0.65428,0.22781,-0.20584,
1.8,0.28777,0.74566,0.019414,0.48637,0.78524,-0.65361,0.26675,-0.23958,
2,0.28868,0.74566,0.019414,0.48637,0.79064,-0.65275,0.30796,-0.27502,
2.2,0.2896,0.74566,0.019414,0.48637,0.79633,-0.6517,0.35142,-0.31215,
2.4,0.29054,0.74566,0.019414,0.48637,0.80229,-0.65043,0.3971,-0.35093,
2.6,0.29149,0.74566,0.019414,0.48637,0.80851,-0.64892,0.44498,-0.39132,
2.8,0.29243,0.74566,0.019414,0.48637,0.81501,-0.64716,0.49504,-0.43328,
3,0.29338,0.74566,0.019414,0.48637,0.82176,-0.64514,0.54724,-0.47677,
3.2,0.29432,0.74566,0.019414,0.48637,0.82878,-0.64283,0.60157,-0.52174,
3.4,0.29525,0.74566,0.019414,0.48637,0.83604,-0.64022,0.65799,-0.56814,
3.6,0.29617,0.74566,0.019414,0.48637,0.84356,-0.63729,0.71648,-0.61592,
3.8,0.29707,0.74566,0.019414,0.48637,0.85131,-0.63404,0.77702,-0.66501,
4,0.29795,0.74566,0.019414,0.48637,0.85931,-0.63046,0.83957,-0.71537,
4.2,0.29881,0.74566,0.019414,0.48637,0.86753,-0.62652,0.90412,-0.76693,
4.4,0.29964,0.74566,0.019414,0.48637,0.87598,-0.62223,0.97064,-0.81962,
4.6,0.30045,0.74566,0.019414,0.48637,0.88465,-0.61758,1.0391,-0.87337,
4.8,0.30122,0.74566,0.019414,0.48637,0.89354,-0.61256,1.1095,-0.92812,
5,0.30196,0.74566,0.019414,0.48637,0.90264,-0.60716,1.1818,-0.98379,
5.2,0.30267,0.74566,0.019414,0.48637,0.91195,-0.60138,1.2559,-1.0403,
5.4,0.30334,0.74566,0.019414,0.48637,0.92145,-0.59523,1.3319,-1.0976,
5.6,0.30397,0.74566,0.019414,0.48637,0.93115,-0.58869,1.4097,-1.1556,
5.8,0.30456,0.74566,0.019414,0.48637,0.94104,-0.58177,1.4893,-1.2142,
6,0.30511,0.74566,0.019414,0.48637,0.95111,-0.57446,1.5707,-1.2734,
6.2,0.30563,0.74566,0.019414,0.48637,0.96135,-0.56679,1.6538,-1.333,
6.4,0.3061,0.74566,0.019414,0.48637,0.97177,-0.55873,1.7387,-1.393,
6.6,0.30653,0.74566,0.019414,0.48637,0.98236,-0.55031,1.8253,-1.4533,
6.8,0.30692,0.74566,0.019414,0.48637,0.9931,-0.54151,1.9135,-1.5139,
7,0.30727,0.74566,0.019414,0.48637,1.004,-0.53236,2.0035,-1.5745,
7.2,0.30758,0.74566,0.019414,0.48637,1.0151,-0.52286,2.095,-1.6353,
7.4,0.30786,0.74566,0.019414,0.48637,1.0263,-0.51301,2.1882,-1.696,
7.6,0.30809,0.74566,0.019414,0.48637,1.0376,-0.50283,2.2829,-1.7566,
7.8,0.30828,0.74566,0.019414,0.48637,1.0491,-0.49231,2.3792,-1.817,
8,0.30844,0.74566,0.019414,0.48637,1.0607,-0.48148,2.4771,-1.8772,
8.2,0.30855,0.74566,0.019414,0.48637,1.0724,-0.47034,2.5765,-1.9371,
8.4,0.30864,0.74566,0.019414,0.48637,1.0843,-0.4589,2.6773,-1.9966,
8.6,0.30869,0.74566,0.019414,0.48637,1.0963,-0.44717,2.7796,-2.0556,
8.8,0.3087,0.74566,0.019414,0.48637,1.1084,-0.43515,2.8833,-2.1141,
9,0.30869,0.74566,0.019414,0.48637,1.1206,-0.42288,2.9884,-2.1719,
9.2,0.30864,0.74566,0.019414,0.48637,1.1329,-0.41034,3.0949,-2.2291,
9.4,0.30856,0.74566,0.019414,0.48637,1.1453,-0.39755,3.2027,-2.2855,
9.6,0.30846,0.74566,0.019414,0.48637,1.1578,-0.38453,3.3118,-2.3411,
9.8,0.30833,0.74566,0.019414,0.48637,1.1704,-0.37128,3.4221,-2.3958,
10,0.30817,0.74566,0.019414,0.48637,1.183,-0.35782,3.5337,-2.4496,
10.2,0.30799,0.74566,0.019414,0.48637,1.1958,-0.34415,3.6465,-2.5024,
10.4,0.30779,0.74566,0.019414,0.48637,1.2086,-0.33029,3.7605,-2.5542,
10.6,0.30756,0.74566,0.019414,0.48637,1.2216,-0.31624,3.8756,-2.6048,
10.8,0.30732,0.74566,0.019414,0.48637,1.2346,-0.30202,3.9917,-2.6543,
11,0.30705,0.74566,0.019414,0.48637,1.2476,-0.28764,4.109,-2.7026,
11.2,0.30677,0.74566,0.019414,0.48637,1.2608,-0.27309,4.2272,-2.7497,
11.4,0.30648,0.74566,0.019414,0.48637,1.274,-0.2584,4.3464,-2.7954,
11.6,0.30616,0.74566,0.019414,0.48637,1.2872,-0.24358,4.4666,-2.8398,
11.8,0.30584,0.74566,0.019414,0.48637,1.3006,-0.22862,4.5876,-2.8828,
12,0.3055,0.74566,0.019414,0.48637,1.3139,-0.21354,4.7095,-2.9244,
12.2,0.30514,0.74566,0.019414,0.48637,1.3274,-0.19835,4.8322,-2.9645,
12.4,0.30478,0.74566,0.019414,0.48637,1.3408,-0.18306,4.9557,-3.0032,
12.6,0.30441,0.74566,0.019414,0.48637,1.3544,-0.16766,5.0799,-3.0403,
12.8,0.30402,0.74566,0.019414,0.48637,1.3679,-0.15218,5.2048,-3.0758,
13,0.30363,0.74566,0.019414,0.48637,1.3816,-0.13661,5.3304,-3.1098,
13.2,0.30324,0.74566,0.019414,0.48637,1.3952,-0.12097,5.4566,-3.1421,
13.4,0.30283,0.74566,0.019414,0.48637,1.4089,-0.10525,5.5833,-3.1728,
13.6,0.30242,0.74566,0.019414,0.48637,1.4226,-0.089471,5.7105,-3.2019,
13.8,0.30201,0.74566,0.019414,0.48637,1.4364,-0.073631,5.8383,-3.2292,
14,0.30159,0.74566,0.019414,0.48637,1.4502,-0.057736,5.9665,-3.2549,
14.2,0.30117,0.74566,0.019414,0.48637,1.4641,-0.041793,6.0951,-3.2788,
14.4,0.30074,0.74566,0.019414,0.48637,1.4779,-0.025805,6.224,-3.301,
14.6,0.30032,0.74566,0.019414,0.48637,1.4918,-0.0097775,6.3533,-3.3214,
14.8,0.29989,0.74566,0.019414,0.48637,1.5057,0.006285,6.4828,-3.3401,
15,0.29946,0.74566,0.019414,0.48637,1.5197,0.022379,6.6126,-3.357,
15.2,0.29903,0.74566,0.019414,0.48637,1.5336,0.038499,6.7425,-3.3721,
15.4,0.2986,0.74566,0.019414,0.48637,1.5476,0.054644,6.8727,-3.3854,
15.6,0.29817,0.74566,0.019414,0.48637,1.5616,0.070808,7.0029,-3.3969,
15.8,0.29774,0.74566,0.019414,0.48637,1.5757,0.08699,7.1332,-3.4065,
16,0.29731,0.74566,0.019414,0.48637,1.5897,0.10319,7.2635,-3.4144,
16.2,0.29689,0.74566,0.019414,0.48637,1.6038,0.11939,7.3939,-3.4204,
16.4,0.29646,0.74566,0.019414,0.48637,1.6179,0.13561,7.5242,-3.4246,
16.6,0.29604,0.74566,0.019414,0.48637,1.632,0.15183,7.6544,-3.427,
16.8,0.29563,0.74566,0.019414,0.48637,1.6462,0.16805,7.7845,-3.4276,
17,0.29521,0.74566,0.019414,0.48637,1.6603,0.18428,7.9144,-3.4263,
17.2,0.2948,0.74566,0.019414,0.48637,1.6745,0.2005,8.0441,-3.4232,
17.4,0.2944,0.74566,0.019414,0.48637,1.6887,0.21673,8.1736,-3.4183,
17.6,0.294,0.74566,0.019414,0.48637,1.7029,0.23295,8.3028,-3.4115,
17.8,0.2936,0.74566,0.019414,0.48637,1.7172,0.24916,8.4318,-3.403,
18,0.29321,0.74566,0.019414,0.48637,1.7314,0.26537,8.5604,-3.3926,
18.2,0.29282,0.74566,0.019414,0.48637,1.7457,0.28157,8.6886,-3.3805,
18.4,0.29245,0.74566,0.019414,0.48637,1.76,0.29776,8.8164,-3.3665,
18.6,0.29208,0.74566,0.019414,0.48637,1.7743,0.31394,8.9437,-3.3508,
18.8,0.29171,0.74566,0.019414,0.48637,1.7887,0.33011,9.0706,-3.3333,
19,0.29135,0.74566,0.019414,0.48637,1.803,0.34627,9.1969,-3.314,
19.2,0.29101,0.74566,0.019414,0.48637,1.8174,0.36241,9.3228,-3.293,
19.4,0.29067,0.74566,0.019414,0.48637,1.8319,0.37855,9.448,-3.2702,
19.6,0.29033,0.74566,0.019414,0.48637,1.8463,0.39467,9.5726,-3.2457,
19.8,0.29001,0.7458,0.019424,0.48365,1.8608,0.41077,9.6966,-3.2194,
20,0.28971,0.74594,0.019435,0.48261,1.8754,0.42687,9.82,-3.1915,
20.2,0.28941,0.74608,0.019446,0.48158,1.89,0.44294,9.9426,-3.1618,
20.4,0.28912,0.74623,0.019456,0.48054,1.9046,0.45901,10.0645,-3.1305,
20.6,0.28885,0.74637,0.019467,0.47951,1.9193,0.47506,10.1856,-3.0974,
20.8,0.2886,0.74651,0.019478,0.47847,1.9341,0.4911,10.306,-3.0628,
21,0.28835,0.74665,0.019488,0.47744,1.9489,0.50713,10.4255,-3.0265,
21.2,0.28813,0.7468,0.019499,0.47641,1.9638,0.52315,10.5442,-2.9885,
21.4,0.28793,0.74694,0.01951,0.47538,1.9788,0.53916,10.662,-2.949,
21.6,0.28775,0.74711,0.019523,0.47438,1.9939,0.55516,10.7789,-2.9078,
21.8,0.2876,0.74728,0.019536,0.4734,2.0092,0.57115,10.8948,-2.8651,
22,0.28748,0.74748,0.019551,0.47244,2.0245,0.58714,11.0099,-2.8208,
22.2,0.28739,0.74775,0.01957,0.47153,2.0401,0.60312,11.1239,-2.7749,
22.4,0.28734,0.74789,0.019581,0.4706,2.0558,0.61911,11.2369,-2.7275,
22.6,0.38676,0.748,0.01959,0.46968,2.5689,0.63509,11.3489,-2.6786,
22.8,0.37904,0.74809,0.019597,0.46877,2.5528,0.65754,11.4597,-2.628,
23,0.28403,0.74817,0.019603,0.46789,2.1038,0.68371,11.5687,-2.5751,
23.2,0.36339,0.74824,0.019609,0.46703,2.5209,0.704,11.676,-2.52,
23.4,0.28206,0.7483,0.019614,0.46619,2.1356,0.72535,11.7819,-2.4632,
23.6,0.28146,0.74835,0.019619,0.46538,2.1516,0.74433,11.8861,-2.4046,
23.8,0.28155,0.7484,0.019623,0.46459,2.168,0.76026,11.9891,-2.3445,
24,0.28185,0.74844,0.019627,0.46383,2.185,0.77576,12.0909,-2.2831,
24.2,0.28233,0.74848,0.019631,0.4631,2.2029,0.79124,12.1914,-2.2203,
24.4,0.32233,0.74851,0.019634,0.46239,2.4184,0.80676,12.2906,-2.1564,
24.6,0.28384,0.74855,0.019637,0.46172,2.2439,0.82474,12.3886,-2.0911,
24.8,0.28573,0.74857,0.01964,0.46107,2.2707,0.84199,12.485,-2.0243,
25,0.29246,0.7486,0.019643,0.46045,2.3203,0.85802,12.58,-1.9563,
25.2,0.28919,0.74862,0.019645,0.45986,2.3203,0.87434,12.6736,-1.8871,
25.4,0.28591,0.74864,0.019648,0.45931,2.3203,0.89073,12.7657,-1.8166,
25.6,0.2827,0.74866,0.01965,0.45878,2.3203,0.90683,12.8565,-1.7449,
25.8,0.27954,0.74867,0.019652,0.45828,2.3203,0.92261,12.9457,-1.6721,
26,0.27645,0.74868,0.019654,0.45781,2.3203,0.93806,13.0336,-1.5983,
26.2,0.27342,0.7487,0.019655,0.45738,2.3203,0.9532,13.1201,-1.5233,
26.4,0.27046,0.74871,0.019657,0.45697,2.3203,0.96803,13.2051,-1.4473,
26.6,0.26755,0.74871,0.019658,0.45659,2.3203,0.98256,13.2888,-1.3704,
26.8,0.2647,0.74872,0.01966,0.45624,2.3203,0.99681,13.3711,-1.2926,
27,0.26191,0.74873,0.019661,0.45591,2.3203,1.0108,13.452,-1.2138,
27.2,0.25917,0.74873,0.019662,0.45561,2.3203,1.0245,13.5316,-1.1342,
27.4,0.25649,0.74874,0.019664,0.45534,2.3203,1.0379,13.6098,-1.0538,
27.6,0.25386,0.74874,0.019665,0.4551,2.3203,1.051,13.6868,-0.97256,
27.8,0.25127,0.74874,0.019666,0.45487,2.3203,1.0639,13.7624,-0.89059,
28,0.24874,0.74874,0.019667,0.45467,2.3203,1.0766,13.8368,-0.8079,
28.2,0.24626,0.74875,0.019668,0.45449,2.3203,1.089,13.9099,-0.72451,
