"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.76775,0.022016,0.52286,-0.58137,0.31317,0,0,
0.2,-0.72207,0.76775,0.022016,0.52286,-0.57825,0.31316,-0.00086454,-0.036677,
0.4,-0.73947,0.76775,0.022016,0.52286,-0.57537,0.3131,0.0011228,-0.07243,
0.6,-0.75683,0.76775,0.022016,0.52286,-0.57273,0.3129,0.0059565,-0.10726,
0.8,-0.77406,0.76775,0.022016,0.52286,-0.57032,0.31245,0.013628,-0.14118,
1,-0.7854,0.76775,0.022016,0.52286,-0.56813,0.31165,0.024126,-0.17419,
1.2,-0.7854,0.76775,0.022016,0.52286,-0.56618,0.3104,0.037435,-0.20632,
1.4,-0.7854,0.76775,0.022016,0.52286,-0.56445,0.30861,0.053542,-0.23757,
1.6,-0.7854,0.76775,0.022016,0.52286,-0.56295,0.3062,0.072427,-0.26799,
1.8,-0.7854,0.76775,0.022016,0.52286,-0.56166,0.30306,0.094072,-0.2976,
2,-0.7854,0.76775,0.022016,0.52286,-0.56059,0.29914,0.11846,-0.32645,
2.2,-0.7854,0.76775,0.022016,0.52286,-0.55972,0.29433,0.14556,-0.3546,
2.4,-0.7854,0.76775,0.022016,0.52286,-0.55906,0.28857,0.17536,-0.38211,
2.6,-0.7854,0.76775,0.022016,0.52286,-0.55859,0.28178,0.20784,-0.40906,
2.8,-0.7854,0.76775,0.022016,0.52286,-0.55831,0.27391,0.24297,-0.43552,
3,-0.7854,0.76775,0.022016,0.52286,-0.5582,0.26488,0.28073,-0.4616,
3.2,-0.7854,0.76775,0.022016,0.52286,-0.55827,0.25465,0.3211,-0.4874,
3.4,-0.7854,0.76775,0.022016,0.52286,-0.55848,0.24315,0.36404,-0.51304,
3.6,-0.7854,0.76775,0.022016,0.52286,-0.55884,0.23036,0.40953,-0.53865,
3.8,-0.7854,0.76775,0.022016,0.52286,-0.55933,0.21622,0.45754,-0.56436,
4,-0.7854,0.76775,0.022016,0.52286,-0.55993,0.2007,0.50804,-0.59033,
4.2,-0.78319,0.76775,0.022016,0.52286,-0.56063,0.18377,0.56099,-0.61671,
4.4,-0.76903,0.76775,0.022016,0.52286,-0.56142,0.16544,0.61633,-0.64368,
4.6,-0.75401,0.76775,0.022016,0.52286,-0.56227,0.14584,0.67404,-0.6714,
4.8,-0.73823,0.76775,0.022016,0.52286,-0.56317,0.12512,0.73404,-0.70005,
5,-0.72171,0.76775,0.022016,0.52286,-0.56411,0.10336,0.79628,-0.72978,
5.2,-0.70453,0.76775,0.022016,0.52286,-0.56505,0.080658,0.86068,-0.76076,
5.4,-0.68675,0.76775,0.022016,0.52286,-0.566,0.057128,0.92716,-0.79316,
5.6,-0.66847,0.76775,0.022016,0.52286,-0.56692,0.032889,0.99563,-0.82711,
5.8,-0.64977,0.76775,0.022016,0.52286,-0.5678,0.008072,1.066,-0.86276,
6,-0.63076,0.76775,0.022016,0.52286,-0.56864,-0.017186,1.1382,-0.90024,
6.2,-0.61153,0.76775,0.022016,0.52286,-0.5694,-0.042742,1.212,-0.93966,
6.4,-0.59219,0.76775,0.022016,0.52286,-0.57007,-0.068453,1.2874,-0.98113,
6.6,-0.57282,0.76775,0.022016,0.52286,-0.57065,-0.09418,1.3643,-1.0247,
6.8,-0.55353,0.76775,0.022016,0.52286,-0.57112,-0.11978,1.4426,-1.0705,
7,-0.5344,0.76775,0.022016,0.52286,-0.57147,-0.14514,1.5221,-1.1186,
7.2,-0.51551,0.76775,0.022016,0.52286,-0.5717,-0.17012,1.6027,-1.1689,
7.4,-0.49694,0.76775,0.022016,0.52286,-0.57178,-0.19463,1.6843,-1.2215,
7.6,-0.47874,0.76775,0.022016,0.52286,-0.57172,-0.21858,1.7668,-1.2764,
7.8,-0.46096,0.76775,0.022016,0.52286,-0.57152,-0.24187,1.8502,-1.3336,
8,-0.44365,0.76775,0.022016,0.52286,-0.57116,-0.26444,1.9342,-1.3931,
8.2,-0.42685,0.76775,0.022016,0.52286,-0.57065,-0.28624,2.0189,-1.4548,
8.4,-0.41057,0.76775,0.022016,0.52286,-0.56999,-0.30724,2.1041,-1.5187,
8.6,-0.39483,0.76775,0.022016,0.52286,-0.56918,-0.32739,2.1898,-1.5848,
8.8,-0.37964,0.76775,0.022016,0.52286,-0.56822,-0.34669,2.2759,-1.6529,
9,-0.365,0.76775,0.022016,0.52286,-0.5671,-0.36513,2.3623,-1.723,
9.2,-0.35091,0.76775,0.022016,0.52286,-0.56584,-0.3827,2.449,-1.7951,
9.4,-0.33737,0.76775,0.022016,0.52286,-0.56444,-0.39942,2.536,-1.869,
9.6,-0.32436,0.76775,0.022016,0.52286,-0.56289,-0.4153,2.6232,-1.9448,
9.8,-0.31188,0.76775,0.022016,0.52286,-0.56121,-0.43035,2.7105,-2.0223,
10,-0.29989,0.76775,0.022016,0.52286,-0.5594,-0.44461,2.7979,-2.1014,
10.2,-0.2884,0.76775,0.022016,0.52286,-0.55747,-0.45808,2.8855,-2.1821,
10.4,-0.27737,0.76775,0.022016,0.52286,-0.55541,-0.47082,2.9731,-2.2643,
10.6,-0.26679,0.76775,0.022016,0.52286,-0.55324,-0.48283,3.0608,-2.3479,
10.8,-0.25665,0.76775,0.022016,0.52286,-0.55095,-0.49415,3.1486,-2.4329,
11,-0.24691,0.76775,0.022016,0.52286,-0.54856,-0.50481,3.2364,-2.5192,
11.2,-0.23757,0.76775,0.022016,0.52286,-0.54606,-0.51485,3.3242,-2.6067,
11.4,-0.2286,0.76775,0.022016,0.52286,-0.54347,-0.52428,3.412,-2.6954,
11.6,-0.21999,0.76775,0.022016,0.52286,-0.54079,-0.53315,3.4999,-2.7852,
11.8,-0.21163,0.76775,0.022016,0.52286,-0.53802,-0.54147,3.5877,-2.8761,
12,-0.20336,0.76775,0.022016,0.52286,-0.53517,-0.54928,3.6756,-2.9679,
12.2,-0.19518,0.76775,0.022016,0.52286,-0.53223,-0.55659,3.7634,-3.0607,
12.4,-0.1871,0.76775,0.022016,0.52286,-0.52923,-0.56341,3.8513,-3.1543,
12.6,-0.17912,0.76775,0.022016,0.52286,-0.52615,-0.56975,3.9391,-3.2488,
12.8,-0.17123,0.76775,0.022016,0.52286,-0.52301,-0.57564,4.0269,-3.3441,
13,-0.16345,0.76775,0.022016,0.52286,-0.51981,-0.58108,4.1148,-3.4401,
13.2,-0.15576,0.76775,0.022016,0.52286,-0.51655,-0.5861,4.2027,-3.5368,
13.4,-0.14816,0.76775,0.022016,0.52286,-0.51323,-0.5907,4.2905,-3.6341,
13.6,-0.14066,0.76775,0.022016,0.52286,-0.50987,-0.59491,4.3784,-3.732,
13.8,-0.13324,0.76775,0.022016,0.52286,-0.50646,-0.59874,4.4664,-3.8304,
14,-0.12591,0.76775,0.022016,0.52286,-0.50301,-0.60221,4.5543,-3.9294,
14.2,-0.11865,0.76775,0.022016,0.52286,-0.49953,-0.60535,4.6423,-4.0288,
14.4,-0.11148,0.76775,0.022016,0.52286,-0.496,-0.60816,4.7304,-4.1286,
14.6,-0.10437,0.76775,0.022016,0.52286,-0.49245,-0.61066,4.8185,-4.2289,
