"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.34453,0.80839,0.027393,0.22403,0.28626,-0.038834,0,0,
0.2,0.27733,0.80839,0.027393,0.22403,0.28316,-0.038832,-0.033574,0.022356,
0.4,0.28365,0.80839,0.027393,0.22403,0.28017,-0.038818,-0.064153,0.044595,
0.6,0.28994,0.80839,0.027393,0.22403,0.27726,-0.038772,-0.091742,0.066719,
0.8,0.29618,0.80839,0.027393,0.22403,0.27446,-0.03867,-0.11635,0.088728,
1,0.30233,0.80839,0.027393,0.22403,0.27175,-0.038485,-0.138,0.11062,
1.2,0.30839,0.80839,0.027393,0.22403,0.26913,-0.038189,-0.15669,0.13241,
1.4,0.31432,0.80839,0.027393,0.22403,0.2666,-0.037751,-0.17246,0.15409,
1.6,0.3201,0.80839,0.027393,0.22403,0.26417,-0.037138,-0.18533,0.17567,
1.8,0.32568,0.80839,0.027393,0.22403,0.26182,-0.036318,-0.19533,0.19716,
2,0.33103,0.80839,0.027393,0.22403,0.25957,-0.035254,-0.20249,0.21858,
2.2,0.33613,0.80839,0.027393,0.22403,0.2574,-0.033913,-0.20684,0.23993,
2.4,0.34093,0.80839,0.027393,0.22403,0.25531,-0.03226,-0.20843,0.26123,
2.6,0.3454,0.80839,0.027393,0.22403,0.2533,-0.030262,-0.20728,0.28252,
2.8,0.34949,0.80839,0.027393,0.22403,0.25136,-0.027885,-0.20346,0.3038,
3,0.35318,0.80839,0.027393,0.22403,0.2495,-0.025099,-0.19699,0.32511,
3.2,0.35643,0.80839,0.027393,0.22403,0.2477,-0.021878,-0.18794,0.34649,
3.4,0.3592,0.80839,0.027393,0.22403,0.24597,-0.018198,-0.17635,0.36796,
3.6,0.36146,0.80839,0.027393,0.22403,0.24429,-0.014038,-0.16227,0.38958,
3.8,0.36319,0.80839,0.027393,0.22403,0.24266,-0.0093849,-0.14576,0.41139,
4,0.36436,0.80839,0.027393,0.22403,0.24108,-0.0042282,-0.12688,0.43344,
4.2,0.36494,0.80839,0.027393,0.22403,0.23953,0.0014357,-0.10568,0.45577,
4.4,0.36494,0.80839,0.027393,0.22403,0.23802,0.0076047,-0.08222,0.47845,
4.6,0.36433,0.80839,0.027393,0.22403,0.23653,0.014271,-0.056564,0.50153,
4.8,0.3631,0.80839,0.027393,0.22403,0.23505,0.021419,-0.028775,0.52506,
5,0.36127,0.80839,0.027393,0.22403,0.23359,0.029028,0.0010847,0.54911,
5.2,0.35883,0.80839,0.027393,0.22403,0.23212,0.037073,0.032949,0.57374,
5.4,0.35579,0.80839,0.027393,0.22403,0.23065,0.045521,0.066752,0.599,
5.6,0.35217,0.80839,0.027393,0.22403,0.22917,0.054334,0.10243,0.62495,
5.8,0.34799,0.80839,0.027393,0.22403,0.22766,0.063472,0.1399,0.65164,
6,0.34326,0.80839,0.027393,0.22403,0.22613,0.072887,0.17912,0.67913,
6.2,0.33803,0.80839,0.027393,0.22403,0.22456,0.082533,0.21999,0.70745,
6.4,0.33232,0.80839,0.027393,0.22403,0.22296,0.092357,0.26247,0.73667,
6.6,0.32616,0.80839,0.027393,0.22403,0.2213,0.10231,0.30648,0.7668,
6.8,0.31959,0.80839,0.027393,0.22403,0.2196,0.11233,0.35194,0.79789,
7,0.31265,0.80839,0.027393,0.22403,0.21784,0.12238,0.3988,0.82997,
7.2,0.30537,0.80839,0.027393,0.22403,0.21603,0.1324,0.447,0.86305,
7.4,0.29779,0.80839,0.027393,0.22403,0.21415,0.14233,0.49645,0.89715,
7.6,0.28994,0.80839,0.027393,0.22403,0.2122,0.15214,0.54711,0.93228,
7.8,0.28187,0.80839,0.027393,0.22403,0.21019,0.16178,0.5989,0.96844,
8,0.27362,0.80839,0.027393,0.22403,0.20811,0.1712,0.65178,1.0056,
8.2,0.2652,0.80839,0.027393,0.22403,0.20596,0.18038,0.70569,1.0439,
8.4,0.25666,0.80839,0.027393,0.22403,0.20374,0.18927,0.76057,1.0831,
8.6,0.24802,0.80839,0.027393,0.22403,0.20144,0.19785,0.81637,1.1233,
8.8,0.23932,0.80839,0.027393,0.22403,0.19908,0.2061,0.87305,1.1645,
9,0.23057,0.80839,0.027393,0.22403,0.19665,0.21398,0.93055,1.2067,
9.2,0.2218,0.80839,0.027393,0.22403,0.19416,0.2215,0.98884,1.2498,
9.4,0.21302,0.80839,0.027393,0.22403,0.1916,0.22862,1.0479,1.2937,
9.6,0.20426,0.80839,0.027393,0.22403,0.18897,0.23535,1.1076,1.3385,
9.8,0.19553,0.80839,0.027393,0.22403,0.18629,0.24169,1.168,1.3842,
10,0.18685,0.80839,0.027393,0.22403,0.18354,0.24761,1.2291,1.4306,
10.2,0.17821,0.80839,0.027393,0.22403,0.18075,0.25314,1.2908,1.4777,
10.4,0.16964,0.80839,0.027393,0.22403,0.1779,0.25827,1.353,1.5256,
10.6,0.16113,0.80839,0.027393,0.22403,0.175,0.263,1.4158,1.5741,
10.8,0.1527,0.80839,0.027393,0.22403,0.17205,0.26736,1.4792,1.6233,
11,0.14434,0.80839,0.027393,0.22403,0.16906,0.27133,1.543,1.673,
11.2,0.13606,0.80839,0.027393,0.22403,0.16604,0.27495,1.6073,1.7233,
11.4,0.12785,0.80839,0.027393,0.22403,0.16297,0.27822,1.6722,1.774,
11.6,0.11973,0.80839,0.027393,0.22403,0.15988,0.28115,1.7374,1.8253,
11.8,0.11167,0.80839,0.027393,0.22403,0.15675,0.28376,1.8031,1.8769,
12,0.10369,0.80839,0.027393,0.22403,0.1536,0.28607,1.8692,1.929,
12.2,0.09577,0.80839,0.027393,0.22403,0.15042,0.2881,1.9357,1.9814,
12.4,0.087913,0.80839,0.027393,0.22403,0.14722,0.28985,2.0026,2.0341,
12.6,0.080112,0.80839,0.027393,0.22403,0.144,0.29136,2.0699,2.0872,
