"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.61101,0.76006,0.020738,0.46495,0.44511,-0.045365,0,0,
0.2,0.3971,0.76006,0.020738,0.46495,0.4483,-0.045361,0.0082238,-0.031446,
0.4,0.40997,0.76006,0.020738,0.46495,0.45164,-0.045332,0.019442,-0.063029,
0.6,0.42296,0.76006,0.020738,0.46495,0.45511,-0.045243,0.033649,-0.094746,
0.8,0.43602,0.76006,0.020738,0.46495,0.45873,-0.045044,0.050835,-0.1266,
1,0.4491,0.76006,0.020738,0.46495,0.46248,-0.044679,0.070985,-0.15858,
1.2,0.46215,0.76006,0.020738,0.46495,0.46637,-0.044088,0.094082,-0.19068,
1.4,0.47512,0.76006,0.020738,0.46495,0.4704,-0.043203,0.1201,-0.22291,
1.6,0.48794,0.76006,0.020738,0.46495,0.47457,-0.041954,0.14903,-0.25523,
1.8,0.50055,0.76006,0.020738,0.46495,0.47886,-0.040264,0.18082,-0.28764,
2,0.51286,0.76006,0.020738,0.46495,0.48329,-0.038057,0.21546,-0.32011,
2.2,0.52482,0.76006,0.020738,0.46495,0.48784,-0.035251,0.25291,-0.35262,
2.4,0.53633,0.76006,0.020738,0.46495,0.49251,-0.031765,0.29312,-0.38512,
2.6,0.54732,0.76006,0.020738,0.46495,0.49729,-0.027521,0.33606,-0.41758,
2.8,0.55772,0.76006,0.020738,0.46495,0.50218,-0.022439,0.38169,-0.44993,
3,0.56744,0.76006,0.020738,0.46495,0.50718,-0.016447,0.42996,-0.48212,
3.2,0.57641,0.76006,0.020738,0.46495,0.51226,-0.0094752,0.48082,-0.51407,
3.4,0.58457,0.76006,0.020738,0.46495,0.51743,-0.0014629,0.53422,-0.54571,
3.6,0.59183,0.76006,0.020738,0.46495,0.52267,0.0076443,0.5901,-0.57693,
3.8,0.59276,0.76006,0.020738,0.46495,0.52797,0.017891,0.6484,-0.60766,
4,0.58772,0.76006,0.020738,0.46495,0.53332,0.029232,0.70907,-0.63777,
4.2,0.58203,0.76006,0.020738,0.46495,0.5387,0.041537,0.77204,-0.66716,
4.4,0.57572,0.76006,0.020738,0.46495,0.54411,0.054726,0.83723,-0.69572,
4.6,0.56879,0.76006,0.020738,0.46495,0.54953,0.068758,0.90457,-0.72335,
4.8,0.56127,0.76006,0.020738,0.46495,0.55495,0.083587,0.97398,-0.74995,
5,0.55318,0.76006,0.020738,0.46495,0.56036,0.099162,1.0454,-0.7754,
5.2,0.54458,0.76006,0.020738,0.46495,0.56574,0.11543,1.1187,-0.79961,
5.4,0.5355,0.76006,0.020738,0.46495,0.57108,0.13231,1.1938,-0.82247,
5.6,0.52598,0.76006,0.020738,0.46495,0.57636,0.14975,1.2707,-0.84389,
5.8,0.51608,0.76006,0.020738,0.46495,0.58159,0.16766,1.3492,-0.86379,
6,0.50586,0.76006,0.020738,0.46495,0.58673,0.18597,1.4292,-0.88207,
6.2,0.49535,0.76006,0.020738,0.46495,0.59179,0.2046,1.5107,-0.89866,
6.4,0.48462,0.76006,0.020738,0.46495,0.59675,0.22347,1.5935,-0.91351,
6.6,0.47371,0.76006,0.020738,0.46495,0.6016,0.24251,1.6775,-0.92654,
6.8,0.46269,0.76006,0.020738,0.46495,0.60633,0.26162,1.7627,-0.93771,
7,0.4516,0.76006,0.020738,0.46495,0.61095,0.28075,1.8489,-0.94699,
7.2,0.44048,0.76006,0.020738,0.46495,0.61542,0.29981,1.936,-0.95434,
7.4,0.42938,0.76006,0.020738,0.46495,0.61977,0.31875,2.024,-0.95974,
7.6,0.41834,0.76006,0.020738,0.46495,0.62396,0.3375,2.1128,-0.96319,
7.8,0.4074,0.76006,0.020738,0.46495,0.62801,0.356,2.2022,-0.96468,
8,0.39659,0.76006,0.020738,0.46495,0.63191,0.37422,2.2923,-0.96421,
8.2,0.38593,0.76006,0.020738,0.46495,0.63566,0.3921,2.3828,-0.9618,
8.4,0.37545,0.76006,0.020738,0.46495,0.63925,0.40961,2.4738,-0.95746,
8.6,0.36518,0.76006,0.020738,0.46495,0.64269,0.42671,2.5651,-0.95123,
8.8,0.35512,0.76006,0.020738,0.46495,0.64597,0.44339,2.6568,-0.94314,
9,0.3453,0.76006,0.020738,0.46495,0.6491,0.45962,2.7487,-0.93321,
9.2,0.33572,0.76006,0.020738,0.46495,0.65207,0.47538,2.8408,-0.92149,
9.4,0.32639,0.76006,0.020738,0.46495,0.65488,0.49066,2.933,-0.90803,
9.6,0.31732,0.76006,0.020738,0.46495,0.65755,0.50547,3.0253,-0.89286,
9.8,0.30851,0.76006,0.020738,0.46495,0.66006,0.51978,3.1177,-0.87603,
10,0.29996,0.76006,0.020738,0.46495,0.66243,0.53361,3.21,-0.8576,
10.2,0.29167,0.76006,0.020738,0.46495,0.66466,0.54695,3.3024,-0.83761,
10.4,0.28363,0.76006,0.020738,0.46495,0.66674,0.55982,3.3947,-0.81612,
10.6,0.27586,0.76006,0.020738,0.46495,0.66869,0.5722,3.4869,-0.79317,
10.8,0.26833,0.76006,0.020738,0.46495,0.6705,0.58413,3.5791,-0.76881,
11,0.26104,0.76006,0.020738,0.46495,0.67219,0.5956,3.6711,-0.74311,
11.2,0.25399,0.76006,0.020738,0.46495,0.67374,0.60662,3.7629,-0.71609,
11.4,0.24718,0.76006,0.020738,0.46495,0.67518,0.61721,3.8546,-0.68783,
11.6,0.24059,0.76006,0.020738,0.46495,0.67649,0.62738,3.9462,-0.65835,
11.8,0.23422,0.76006,0.020738,0.46495,0.6777,0.63715,4.0375,-0.62772,
12,0.22806,0.76006,0.020738,0.46495,0.67879,0.64651,4.1287,-0.59598,
12.2,0.2221,0.76006,0.020738,0.46495,0.67977,0.6555,4.2197,-0.56317,
12.4,0.21634,0.76006,0.020738,0.46495,0.68065,0.66412,4.3105,-0.52933,
12.6,0.21077,0.76006,0.020738,0.46495,0.68143,0.67239,4.4011,-0.49452,
12.8,0.20538,0.76006,0.020738,0.46495,0.68211,0.68031,4.4914,-0.45876,
13,0.20006,0.76006,0.020738,0.46495,0.6827,0.6879,4.5816,-0.4221,
13.2,0.19477,0.76006,0.020738,0.46495,0.6832,0.69518,4.6715,-0.38458,
13.4,0.18951,0.76006,0.020738,0.46495,0.68361,0.70214,4.7612,-0.34623,
13.6,0.18431,0.76006,0.020738,0.46495,0.68394,0.70878,4.8508,-0.3071,
13.8,0.17914,0.76006,0.020738,0.46495,0.6842,0.71512,4.9401,-0.26721,
14,0.17403,0.76006,0.020738,0.46495,0.68437,0.72116,5.0292,-0.22661,
14.2,0.16897,0.76006,0.020738,0.46495,0.68448,0.72691,5.1181,-0.18532,
14.4,0.16396,0.76006,0.020738,0.46495,0.68451,0.73236,5.2068,-0.14339,
14.6,0.15901,0.76006,0.020738,0.46495,0.68448,0.73753,5.2953,-0.10084,
