"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.19965,0.7599,0.020765,0.46211,0.7515,1.7498,0,0,
0.2,-0.20005,0.7599,0.020765,0.46211,0.74951,1.7498,-0.019409,0.0090244,
0.4,-0.2005,0.7599,0.020765,0.46211,0.74728,1.7498,-0.039351,0.020999,
0.6,-0.20099,0.7599,0.020765,0.46211,0.74479,1.7497,-0.059826,0.035916,
0.8,-0.20153,0.7599,0.020765,0.46211,0.74205,1.7497,-0.080831,0.053768,
1,-0.20211,0.7599,0.020765,0.46211,0.73906,1.7496,-0.10236,0.074541,
1.2,-0.20273,0.7599,0.020765,0.46211,0.73583,1.7495,-0.12442,0.098216,
1.4,-0.20338,0.7599,0.020765,0.46211,0.73234,1.7493,-0.14699,0.12477,
1.6,-0.20407,0.7599,0.020765,0.46211,0.72862,1.749,-0.17007,0.15419,
1.8,-0.2048,0.7599,0.020765,0.46211,0.72465,1.7486,-0.19366,0.18643,
2,-0.20555,0.7599,0.020765,0.46211,0.72045,1.7482,-0.21774,0.22147,
2.2,-0.20633,0.7599,0.020765,0.46211,0.716,1.7476,-0.24229,0.25928,
2.4,-0.20713,0.7599,0.020765,0.46211,0.71133,1.747,-0.26732,0.29982,
2.6,-0.20795,0.7599,0.020765,0.46211,0.70643,1.7462,-0.2928,0.34304,
2.8,-0.20879,0.7599,0.020765,0.46211,0.7013,1.7452,-0.31871,0.38891,
3,-0.20964,0.7599,0.020765,0.46211,0.69595,1.7442,-0.34504,0.43738,
3.2,-0.21051,0.7599,0.020765,0.46211,0.69039,1.743,-0.37177,0.48841,
3.4,-0.21139,0.7599,0.020765,0.46211,0.68462,1.7416,-0.39888,0.54195,
3.6,-0.21228,0.7599,0.020765,0.46211,0.67864,1.74,-0.42634,0.59794,
3.8,-0.21317,0.7599,0.020765,0.46211,0.67245,1.7383,-0.45412,0.65635,
4,-0.21406,0.7599,0.020765,0.46211,0.66608,1.7364,-0.48221,0.71711,
4.2,-0.21495,0.7599,0.020765,0.46211,0.65951,1.7343,-0.51057,0.78017,
4.4,-0.21585,0.7599,0.020765,0.46211,0.65275,1.732,-0.53917,0.84548,
4.6,-0.21673,0.7599,0.020765,0.46211,0.64581,1.7295,-0.56799,0.91299,
4.8,-0.21761,0.7599,0.020765,0.46211,0.6387,1.7268,-0.59698,0.98263,
5,-0.21848,0.7599,0.020765,0.46211,0.63142,1.7238,-0.62612,1.0544,
5.2,-0.21935,0.7599,0.020765,0.46211,0.62398,1.7207,-0.65537,1.1281,
5.4,-0.2202,0.7599,0.020765,0.46211,0.61638,1.7174,-0.68469,1.2038,
5.6,-0.22103,0.7599,0.020765,0.46211,0.60863,1.7138,-0.71405,1.2815,
5.8,-0.22186,0.7599,0.020765,0.46211,0.60073,1.71,-0.74342,1.361,
6,-0.22266,0.7599,0.020765,0.46211,0.59269,1.706,-0.77274,1.4423,
6.2,-0.22345,0.7599,0.020765,0.46211,0.58452,1.7018,-0.80199,1.5253,
6.4,-0.22422,0.7599,0.020765,0.46211,0.57621,1.6973,-0.83113,1.6101,
6.6,-0.22497,0.7599,0.020765,0.46211,0.56779,1.6926,-0.86011,1.6965,
6.8,-0.22569,0.7599,0.020765,0.46211,0.55924,1.6877,-0.8889,1.7845,
7,-0.2264,0.7599,0.020765,0.46211,0.55059,1.6826,-0.91746,1.874,
7.2,-0.22709,0.7599,0.020765,0.46211,0.54182,1.6772,-0.94574,1.965,
7.4,-0.22775,0.7599,0.020765,0.46211,0.53296,1.6717,-0.97372,2.0574,
7.6,-0.22839,0.7599,0.020765,0.46211,0.52399,1.6659,-1.0013,2.1512,
7.8,-0.229,0.7599,0.020765,0.46211,0.51494,1.6599,-1.0286,2.2463,
8,-0.22959,0.7599,0.020765,0.46211,0.5058,1.6538,-1.0554,2.3427,
8.2,-0.23016,0.7599,0.020765,0.46211,0.49659,1.6474,-1.0817,2.4404,
8.4,-0.2307,0.7599,0.020765,0.46211,0.48729,1.6408,-1.1076,2.5392,
8.6,-0.23122,0.7599,0.020765,0.46211,0.47792,1.634,-1.1329,2.6391,
8.8,-0.23171,0.7599,0.020765,0.46211,0.46849,1.627,-1.1576,2.7402,
9,-0.23218,0.7599,0.020765,0.46211,0.45899,1.6199,-1.1817,2.8422,
9.2,-0.23262,0.7599,0.020765,0.46211,0.44944,1.6126,-1.2052,2.9453,
9.4,-0.23304,0.7599,0.020765,0.46211,0.43983,1.605,-1.228,3.0493,
9.6,-0.23344,0.7599,0.020765,0.46211,0.43017,1.5974,-1.2501,3.1543,
9.8,-0.23381,0.7599,0.020765,0.46211,0.42047,1.5895,-1.2715,3.2601,
10,-0.23416,0.7599,0.020765,0.46211,0.41073,1.5815,-1.2921,3.3667,
10.2,-0.23449,0.7599,0.020765,0.46211,0.40095,1.5734,-1.3119,3.4741,
10.4,-0.23479,0.7599,0.020765,0.46211,0.39114,1.5651,-1.3309,3.5822,
10.6,-0.23507,0.7599,0.020765,0.46211,0.3813,1.5567,-1.349,3.6911,
10.8,-0.23533,0.7599,0.020765,0.46211,0.37144,1.5481,-1.3663,3.8006,
11,-0.23557,0.7599,0.020765,0.46211,0.36155,1.5394,-1.3827,3.9107,
11.2,-0.23578,0.7599,0.020765,0.46211,0.35164,1.5305,-1.3981,4.0214,
11.4,-0.23598,0.7599,0.020765,0.46211,0.34172,1.5216,-1.4126,4.1327,
11.6,-0.23615,0.7599,0.020765,0.46211,0.33179,1.5125,-1.4261,4.2445,
11.8,-0.2363,0.7599,0.020765,0.46211,0.32184,1.5034,-1.4387,4.3567,
12,-0.23644,0.7599,0.020765,0.46211,0.31189,1.4941,-1.4502,4.4695,
12.2,-0.23655,0.7599,0.020765,0.46211,0.30194,1.4847,-1.4608,4.5826,
12.4,-0.23665,0.7599,0.020765,0.46211,0.29199,1.4752,-1.4703,4.6961,
12.6,-0.23673,0.7599,0.020765,0.46211,0.28204,1.4657,-1.4787,4.8099,
12.8,-0.23678,0.7599,0.020765,0.46211,0.2721,1.456,-1.4861,4.9241,
13,-0.23683,0.7599,0.020765,0.46211,0.26217,1.4463,-1.4924,5.0385,
13.2,-0.23685,0.7599,0.020765,0.46211,0.25224,1.4365,-1.4976,5.1532,
13.4,-0.23686,0.7599,0.020765,0.46211,0.24234,1.4266,-1.5017,5.2681,
13.6,-0.23685,0.7599,0.020765,0.46211,0.23244,1.4167,-1.5047,5.3832,
13.8,-0.23682,0.7599,0.020765,0.46211,0.22257,1.4067,-1.5065,5.4984,
14,-0.23678,0.7599,0.020765,0.46211,0.21272,1.3966,-1.5072,5.6138,
14.2,-0.23673,0.7599,0.020765,0.46211,0.2029,1.3865,-1.5068,5.7293,
14.4,-0.23665,0.7599,0.020765,0.46211,0.19309,1.3764,-1.5053,5.8448,
14.6,-0.23657,0.7599,0.020765,0.46211,0.18332,1.3662,-1.5026,5.9605,
14.8,-0.23646,0.7599,0.020765,0.46211,0.17358,1.3559,-1.4987,6.0761,
15,-0.23635,0.7599,0.020765,0.46211,0.16387,1.3456,-1.4937,6.1917,
15.2,-0.23622,0.7599,0.020765,0.46211,0.1542,1.3353,-1.4875,6.3073,
15.4,-0.23607,0.7599,0.020765,0.46211,0.14457,1.3249,-1.4801,6.4229,
15.6,-0.23592,0.7599,0.020765,0.46211,0.13497,1.3145,-1.4716,6.5384,
15.8,-0.23574,0.7599,0.020765,0.46211,0.12542,1.3041,-1.4618,6.6537,
16,-0.23556,0.7599,0.020765,0.46211,0.11591,1.2937,-1.451,6.769,
16.2,-0.23536,0.7599,0.020765,0.46211,0.10645,1.2832,-1.4389,6.8841,
16.4,-0.23515,0.7599,0.020765,0.46211,0.097033,1.2728,-1.4257,6.9991,
16.6,-0.23492,0.7599,0.020765,0.46211,0.087671,1.2623,-1.4113,7.1138,
16.8,-0.23469,0.7599,0.020765,0.46211,0.078361,1.2518,-1.3957,7.2284,
