"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.80472,0.026737,0.25547,-0.76542,0.0059822,0,0,
0.2,-0.66393,0.80472,0.026737,0.25547,-0.76719,0.0059763,0.020401,0.0049579,
0.4,-0.68625,0.80472,0.026737,0.25547,-0.76917,0.0059196,0.0438,0.0099336,
0.6,-0.70865,0.80472,0.026737,0.25547,-0.77136,0.005731,0.07019,0.014926,
0.8,-0.73107,0.80472,0.026737,0.25547,-0.77376,0.0053122,0.099562,0.019933,
1,-0.7534,0.80472,0.026737,0.25547,-0.77636,0.0045582,0.1319,0.024949,
1.2,-0.77556,0.80472,0.026737,0.25547,-0.77917,0.0033598,0.16719,0.029963,
1.4,-0.7854,0.80472,0.026737,0.25547,-0.78218,0.0016049,0.20541,0.03496,
1.6,-0.7854,0.80472,0.026737,0.25547,-0.78538,-0.00080084,0.24653,0.039919,
1.8,-0.7854,0.80472,0.026737,0.25547,-0.78879,-0.0039307,0.29052,0.044809,
2,-0.7854,0.80472,0.026737,0.25547,-0.79238,-0.0078599,0.33735,0.049594,
2.2,-0.7854,0.80472,0.026737,0.25547,-0.79615,-0.012667,0.38699,0.054229,
2.4,-0.7854,0.80472,0.026737,0.25547,-0.8001,-0.018428,0.4394,0.058658,
2.6,-0.7854,0.80472,0.026737,0.25547,-0.80423,-0.025212,0.49452,0.062818,
2.8,-0.7854,0.80472,0.026737,0.25547,-0.80851,-0.033088,0.55232,0.066635,
3,-0.7854,0.80472,0.026737,0.25547,-0.81294,-0.042114,0.61275,0.070024,
3.2,-0.7854,0.80472,0.026737,0.25547,-0.81752,-0.052348,0.67574,0.072891,
3.4,-0.7854,0.80472,0.026737,0.25547,-0.82223,-0.063841,0.74123,0.075133,
3.6,-0.7854,0.80472,0.026737,0.25547,-0.82705,-0.076637,0.80917,0.076635,
3.8,-0.7854,0.80472,0.026737,0.25547,-0.83198,-0.090776,0.87947,0.077274,
4,-0.7854,0.80472,0.026737,0.25547,-0.83699,-0.10629,0.95207,0.076918,
4.2,-0.7854,0.80472,0.026737,0.25547,-0.84208,-0.12322,1.0269,0.075427,
4.4,-0.7854,0.80472,0.026737,0.25547,-0.84723,-0.14158,1.1038,0.072652,
4.6,-0.7854,0.80472,0.026737,0.25547,-0.85241,-0.16139,1.1827,0.06844,
4.8,-0.7854,0.80472,0.026737,0.25547,-0.85762,-0.18267,1.2636,0.062631,
5,-0.7854,0.80472,0.026737,0.25547,-0.86282,-0.20542,1.3462,0.055059,
5.2,-0.77619,0.80472,0.026737,0.25547,-0.868,-0.22966,1.4305,0.045558,
5.4,-0.75939,0.80472,0.026737,0.25547,-0.87314,-0.25524,1.5163,0.033961,
5.6,-0.74171,0.80472,0.026737,0.25547,-0.87821,-0.28191,1.6035,0.020115,
5.8,-0.72329,0.80472,0.026737,0.25547,-0.8832,-0.30948,1.6919,0.0038873,
6,-0.7042,0.80472,0.026737,0.25547,-0.88809,-0.33781,1.7814,-0.014842,
6.2,-0.68457,0.80472,0.026737,0.25547,-0.89285,-0.36674,1.8718,-0.036178,
