"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.72528,0.015741,0.5673,0.81966,1.9489,0,0,
0.2,-0.7854,0.72528,0.015741,0.5673,0.8209,1.9489,0.023886,0.0075316,
0.4,-0.7854,0.72528,0.015741,0.5673,0.82186,1.9488,0.046665,0.017849,
0.6,-0.7854,0.72528,0.015741,0.5673,0.82255,1.9486,0.06834,0.030948,
0.8,-0.7854,0.72528,0.015741,0.5673,0.82297,1.9481,0.088919,0.046818,
1,-0.7854,0.72528,0.015741,0.5673,0.82312,1.9473,0.10841,0.065451,
1.2,-0.7854,0.72528,0.015741,0.5673,0.82301,1.9461,0.12683,0.086832,
1.4,-0.7854,0.72528,0.015741,0.5673,0.82263,1.9443,0.14421,0.11095,
1.6,-0.7854,0.72528,0.015741,0.5673,0.822,1.9419,0.16057,0.13778,
1.8,-0.7854,0.72528,0.015741,0.5673,0.82111,1.9387,0.17594,0.16732,
2,-0.7854,0.72528,0.015741,0.5673,0.81996,1.9348,0.19039,0.19954,
2.2,-0.7854,0.72528,0.015741,0.5673,0.81857,1.93,0.20395,0.23443,
2.4,-0.7854,0.72528,0.015741,0.5673,0.81694,1.9242,0.2167,0.27197,
2.6,-0.7854,0.72528,0.015741,0.5673,0.81508,1.9174,0.22871,0.31214,
2.8,-0.7854,0.72528,0.015741,0.5673,0.81299,1.9096,0.24007,0.35493,
3,-0.7854,0.72528,0.015741,0.5673,0.81068,1.9005,0.25088,0.40032,
3.2,-0.7854,0.72528,0.015741,0.5673,0.80816,1.8903,0.26124,0.44829,
3.4,-0.7854,0.72528,0.015741,0.5673,0.80545,1.8788,0.27127,0.49882,
3.6,-0.7854,0.72528,0.015741,0.5673,0.80254,1.866,0.2811,0.55189,
3.8,-0.7854,0.72528,0.015741,0.5673,0.79946,1.8519,0.29088,0.60748,
4,-0.7854,0.72528,0.015741,0.5673,0.79622,1.8364,0.30075,0.66558,
4.2,-0.7854,0.72528,0.015741,0.5673,0.79283,1.8194,0.31088,0.72614,
4.4,-0.7854,0.72528,0.015741,0.5673,0.7893,1.8011,0.32143,0.78914,
4.6,-0.7854,0.72528,0.015741,0.5673,0.78565,1.7813,0.33259,0.85453,
4.8,-0.7854,0.72528,0.015741,0.5673,0.7819,1.76,0.34454,0.92229,
5,-0.7854,0.72528,0.015741,0.5673,0.77806,1.7372,0.35749,0.99236,
5.2,-0.7854,0.72528,0.015741,0.5673,0.77415,1.713,0.37163,1.0647,
5.4,-0.7854,0.72528,0.015741,0.5673,0.7702,1.6873,0.38717,1.1392,
5.6,-0.7854,0.72528,0.015741,0.5673,0.76622,1.6601,0.40433,1.2158,
5.8,-0.77378,0.72528,0.015741,0.5673,0.76224,1.6314,0.42333,1.2944,
6,-0.75422,0.72528,0.015741,0.5673,0.75827,1.6015,0.44437,1.3749,
6.2,-0.73415,0.72528,0.015741,0.5673,0.75435,1.5706,0.46765,1.4572,
6.4,-0.71369,0.72528,0.015741,0.5673,0.75049,1.5391,0.49333,1.5412,
6.6,-0.6929,0.72528,0.015741,0.5673,0.74671,1.5071,0.52155,1.6267,
6.8,-0.67189,0.72528,0.015741,0.5673,0.74303,1.4748,0.55246,1.7135,
7,-0.65077,0.72528,0.015741,0.5673,0.73946,1.4423,0.58614,1.8017,
7.2,-0.62966,0.72528,0.015741,0.5673,0.73603,1.4099,0.62269,1.8909,
7.4,-0.60865,0.72528,0.015741,0.5673,0.73276,1.3776,0.66216,1.981,
7.6,-0.58785,0.72528,0.015741,0.5673,0.72964,1.3457,0.7046,2.0719,
7.8,-0.56735,0.72528,0.015741,0.5673,0.7267,1.3142,0.75002,2.1634,
8,-0.54722,0.72528,0.015741,0.5673,0.72395,1.2834,0.79843,2.2555,
8.2,-0.52753,0.72528,0.015741,0.5673,0.72138,1.2533,0.84979,2.3479,
8.4,-0.50834,0.72528,0.015741,0.5673,0.71902,1.2239,0.90408,2.4405,
8.6,-0.48969,0.72528,0.015741,0.5673,0.71685,1.1955,0.96124,2.5333,
8.8,-0.47162,0.72528,0.015741,0.5673,0.71489,1.1681,1.0212,2.6261,
9,-0.45415,0.72528,0.015741,0.5673,0.71314,1.1416,1.0839,2.7188,
9.2,-0.4373,0.72528,0.015741,0.5673,0.71159,1.1162,1.1492,2.8114,
9.4,-0.42108,0.72528,0.015741,0.5673,0.71024,1.0918,1.2171,2.9037,
9.6,-0.40548,0.72528,0.015741,0.5673,0.70909,1.0685,1.2875,2.9958,
9.8,-0.39049,0.72528,0.015741,0.5673,0.70814,1.0462,1.3602,3.0875,
10,-0.37612,0.72528,0.015741,0.5673,0.70738,1.025,1.4352,3.1789,
10.2,-0.36235,0.72528,0.015741,0.5673,0.70681,1.0047,1.5123,3.2698,
10.4,-0.34915,0.72528,0.015741,0.5673,0.70642,0.98552,1.5915,3.3603,
10.6,-0.33652,0.72528,0.015741,0.5673,0.70621,0.96727,1.6727,3.4504,
10.8,-0.32442,0.72528,0.015741,0.5673,0.70616,0.94995,1.7558,3.54,
11,-0.31284,0.72528,0.015741,0.5673,0.70628,0.93353,1.8406,3.6291,
11.2,-0.30176,0.72528,0.015741,0.5673,0.70656,0.91797,1.9271,3.7177,
11.4,-0.29115,0.72528,0.015741,0.5673,0.70699,0.90324,2.0152,3.8059,
11.6,-0.28099,0.72528,0.015741,0.5673,0.70756,0.88931,2.1049,3.8935,
11.8,-0.27127,0.72528,0.015741,0.5673,0.70827,0.87612,2.1959,3.9807,
12,-0.26195,0.72528,0.015741,0.5673,0.70911,0.86366,2.2884,4.0674,
12.2,-0.25301,0.72528,0.015741,0.5673,0.71008,0.85188,2.3821,4.1537,
12.4,-0.24445,0.72528,0.015741,0.5673,0.71117,0.84074,2.4771,4.2395,
12.6,-0.23623,0.72528,0.015741,0.5673,0.71238,0.83022,2.5732,4.3248,
12.8,-0.22834,0.72528,0.015741,0.5673,0.7137,0.82029,2.6704,4.4098,
13,-0.22076,0.72528,0.015741,0.5673,0.71512,0.81091,2.7686,4.4943,
13.2,-0.21347,0.72528,0.015741,0.5673,0.71663,0.80205,2.8678,4.5784,
13.4,-0.20647,0.72528,0.015741,0.5673,0.71825,0.79369,2.9679,4.6621,
13.6,-0.19972,0.72528,0.015741,0.5673,0.71995,0.7858,3.0689,4.7455,
13.8,-0.19323,0.72528,0.015741,0.5673,0.72173,0.77835,3.1708,4.8285,
14,-0.18697,0.72528,0.015741,0.5673,0.7236,0.77132,3.2734,4.9112,
14.2,-0.18094,0.72528,0.015741,0.5673,0.72554,0.76469,3.3767,4.9935,
14.4,-0.17511,0.72528,0.015741,0.5673,0.72756,0.75844,3.4808,5.0755,
14.6,-0.1704,0.72528,0.015741,0.5673,0.72894,0.75254,3.5855,5.1573,

