"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.75237,0.80246,0.026292,0.32865,0.081678,0.73173,0,0,
0.2,-0.55359,0.80246,0.026292,0.32865,0.083605,0.73172,0.041075,-0.01597,
0.4,-0.56919,0.80246,0.026292,0.32865,0.08535,0.73168,0.084381,-0.029937,
0.6,-0.58479,0.80246,0.026292,0.32865,0.086915,0.73153,0.12991,-0.041906,
0.8,-0.60031,0.80246,0.026292,0.32865,0.088299,0.7312,0.17766,-0.051885,
1,-0.61569,0.80246,0.026292,0.32865,0.089504,0.7306,0.22763,-0.059886,
1.2,-0.63085,0.80246,0.026292,0.32865,0.090532,0.72965,0.2798,-0.065928,
1.4,-0.64569,0.80246,0.026292,0.32865,0.091385,0.72824,0.33417,-0.070034,
1.6,-0.66013,0.80246,0.026292,0.32865,0.092066,0.72629,0.39072,-0.072234,
1.8,-0.67406,0.80246,0.026292,0.32865,0.092578,0.72369,0.44946,-0.072566,
2,-0.6874,0.80246,0.026292,0.32865,0.092927,0.72034,0.51038,-0.071077,
2.2,-0.70004,0.80246,0.026292,0.32865,0.093117,0.71615,0.57349,-0.067819,
2.4,-0.71189,0.80246,0.026292,0.32865,0.093155,0.71102,0.63878,-0.062858,
2.6,-0.72283,0.80246,0.026292,0.32865,0.093049,0.70487,0.70626,-0.056267,
2.8,-0.73279,0.80246,0.026292,0.32865,0.092806,0.69761,0.77595,-0.048131,
3,-0.73913,0.80246,0.026292,0.32865,0.092438,0.68917,0.84787,-0.038544,
3.2,-0.73139,0.80246,0.026292,0.32865,0.091953,0.67951,0.92202,-0.027613,
3.4,-0.72282,0.80246,0.026292,0.32865,0.091364,0.66867,0.99845,-0.01545,
3.6,-0.71346,0.80246,0.026292,0.32865,0.090684,0.65673,1.0772,-0.0021775,
3.8,-0.70328,0.80246,0.026292,0.32865,0.089924,0.6437,1.1582,0.012079,
4,-0.69229,0.80246,0.026292,0.32865,0.089098,0.6296,1.2415,0.027187,
4.2,-0.68053,0.80246,0.026292,0.32865,0.08822,0.61447,1.3272,0.043007,
4.4,-0.66801,0.80246,0.026292,0.32865,0.087305,0.59835,1.4153,0.059395,
4.6,-0.65479,0.80246,0.026292,0.32865,0.086368,0.5813,1.5057,0.076204,
4.8,-0.6409,0.80246,0.026292,0.32865,0.085423,0.56339,1.5985,0.093284,
5,-0.62641,0.80246,0.026292,0.32865,0.084485,0.54472,1.6937,0.11049,
5.2,-0.61139,0.80246,0.026292,0.32865,0.083569,0.52537,1.7913,0.12766,
5.4,-0.5959,0.80246,0.026292,0.32865,0.08269,0.50544,1.8912,0.14467,
5.6,-0.58003,0.80246,0.026292,0.32865,0.081861,0.48505,1.9935,0.16136,
5.8,-0.56386,0.80246,0.026292,0.32865,0.081095,0.4643,2.0981,0.1776,
6,-0.54747,0.80246,0.026292,0.32865,0.080406,0.44331,2.205,0.19327,
6.2,-0.53094,0.80246,0.026292,0.32865,0.079803,0.4222,2.3141,0.20824,
6.4,-0.51436,0.80246,0.026292,0.32865,0.079299,0.40108,2.4254,0.22242,
6.6,-0.49781,0.80246,0.026292,0.32865,0.078902,0.38006,2.5388,0.23569,
6.8,-0.48135,0.80246,0.026292,0.32865,0.078619,0.35923,2.6543,0.24798,
7,-0.46506,0.80246,0.026292,0.32865,0.078458,0.3387,2.7718,0.25921,
7.2,-0.44899,0.80246,0.026292,0.32865,0.078424,0.31854,2.8912,0.26933,
7.4,-0.4332,0.80246,0.026292,0.32865,0.078522,0.29883,3.0125,0.27827,
7.6,-0.41774,0.80246,0.026292,0.32865,0.078754,0.27964,3.1355,0.28602,
7.8,-0.40264,0.80246,0.026292,0.32865,0.079123,0.26101,3.2602,0.29252,
8,-0.38793,0.80246,0.026292,0.32865,0.079629,0.243,3.3865,0.29779,
8.2,-0.37365,0.80246,0.026292,0.32865,0.080273,0.22563,3.5144,0.30179,
8.4,-0.35979,0.80246,0.026292,0.32865,0.081054,0.20893,3.6437,0.30454,
8.6,-0.34638,0.80246,0.026292,0.32865,0.081971,0.19291,3.7744,0.30604,
8.8,-0.33342,0.80246,0.026292,0.32865,0.083021,0.17759,3.9064,0.30631,
9,-0.32092,0.80246,0.026292,0.32865,0.084202,0.16295,4.0397,0.30537,
9.2,-0.30887,0.80246,0.026292,0.32865,0.08551,0.14901,4.1741,0.30325,
9.4,-0.29726,0.80246,0.026292,0.32865,0.086942,0.13575,4.3096,0.29997,
9.6,-0.28608,0.80246,0.026292,0.32865,0.088495,0.12315,4.4462,0.29557,
