"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.7854,0.7483,0.019833,0.448,3.0114,4.2111,0,0,
0.2,0.7854,0.7483,0.019833,0.448,3.009,-2.0721,0.012813,-0.026081,
0.4,0.7854,0.7483,0.019833,0.448,3.0063,-2.0721,0.024186,-0.05479,
0.6,0.7854,0.7483,0.019833,0.448,3.0033,-2.0719,0.034122,-0.086123,
0.8,0.7854,0.7483,0.019833,0.448,3,-2.0714,0.042628,-0.12007,
1,0.7854,0.7483,0.019833,0.448,2.9965,-2.0706,0.049717,-0.15663,
1.2,0.7854,0.7483,0.019833,0.448,2.9927,-2.0693,0.055406,-0.19578,
1.4,0.7854,0.7483,0.019833,0.448,2.9886,-2.0675,0.059719,-0.23752,
1.6,0.7854,0.7483,0.019833,0.448,2.9843,-2.0651,0.062688,-0.28183,
1.8,0.7854,0.7483,0.019833,0.448,2.9796,-2.062,0.064351,-0.3287,
2,0.7854,0.7483,0.019833,0.448,2.9747,-2.0581,0.064757,-0.37813,
2.2,0.7854,0.7483,0.019833,0.448,2.9696,-2.0533,0.063962,-0.43009,
2.4,0.7854,0.7483,0.019833,0.448,2.9641,-2.0475,0.062035,-0.48458,
2.6,0.7854,0.7483,0.019833,0.448,2.9584,-2.0407,0.059051,-0.54159,
2.8,0.7854,0.7483,0.019833,0.448,2.9525,-2.0328,0.055099,-0.60112,
3,0.7854,0.7483,0.019833,0.448,2.9462,-2.0238,0.050277,-0.66316,
3.2,0.7854,0.7483,0.019833,0.448,2.9398,-2.0136,0.044694,-0.72771,
3.4,0.7854,0.7483,0.019833,0.448,2.933,-2.0021,0.038471,-0.79476,
3.6,0.7854,0.7483,0.019833,0.448,2.926,-1.9893,0.03174,-0.86431,
3.8,0.7854,0.7483,0.019833,0.448,2.9187,-1.9751,0.024642,-0.93636,
4,0.7854,0.7483,0.019833,0.448,2.9112,-1.9596,0.01733,-1.0109,
4.2,0.7854,0.7483,0.019833,0.448,2.9034,-1.9427,0.0099687,-1.0879,
4.4,0.7854,0.7483,0.019833,0.448,2.8954,-1.9243,0.0027307,-1.1674,
4.6,0.7854,0.7483,0.019833,0.448,2.8871,-1.9045,-0.0042005,-1.2493,
4.8,0.7854,0.7483,0.019833,0.448,2.8786,-1.8833,-0.010632,-1.3337,
5,0.7854,0.7483,0.019833,0.448,2.8699,-1.8605,-0.016364,-1.4205,
5.2,0.7854,0.7483,0.019833,0.448,2.8609,-1.8363,-0.021187,-1.5097,
5.4,0.7854,0.7483,0.019833,0.448,2.8516,-1.8105,-0.024885,-1.6012,
5.6,0.7854,0.7483,0.019833,0.448,2.8422,-1.7833,-0.027238,-1.695,
5.8,0.7854,0.7483,0.019833,0.448,2.8325,-1.7547,-0.028019,-1.791,
6,0.7854,0.7483,0.019833,0.448,2.8226,-1.7245,-0.026998,-1.8892,
6.2,0.7854,0.7483,0.019833,0.448,2.8125,-1.6929,-0.023942,-1.9894,
6.4,0.7854,0.7483,0.019833,0.448,2.8022,-1.6599,-0.018619,-2.0916,
6.6,0.7854,0.7483,0.019833,0.448,2.7918,-1.6254,-0.010795,-2.1956,
6.8,0.7854,0.7483,0.019833,0.448,2.7812,-1.5896,-0.00023941,-2.3013,
7,0.7854,0.7483,0.019833,0.448,2.7704,-1.5524,0.013275,-2.4085,
7.2,0.7854,0.7483,0.019833,0.448,2.7595,-1.5138,0.029969,-2.5172,
7.4,0.7854,0.7483,0.019833,0.448,2.7486,-1.4739,0.050057,-2.627,
7.6,0.7854,0.7483,0.019833,0.448,2.7375,-1.4327,0.073744,-2.7379,
7.8,0.7854,0.7483,0.019833,0.448,2.7263,-1.3903,0.10122,-2.8495,
8,0.7854,0.7483,0.019833,0.448,2.7152,-1.3466,0.13268,-2.9616,
8.2,0.7854,0.7483,0.019833,0.448,2.704,-1.3017,0.16827,-3.074,
8.4,0.7854,0.7483,0.019833,0.448,2.6928,-1.2556,0.20815,-3.1864,
8.6,0.7854,0.7483,0.019833,0.448,2.6817,-1.2084,0.25245,-3.2985,
8.8,0.7854,0.7483,0.019833,0.448,2.6706,-1.1601,0.30128,-3.41,
9,0.7854,0.7483,0.019833,0.448,2.6597,-1.1108,0.35473,-3.5206,
9.2,0.7854,0.7483,0.019833,0.448,2.649,-1.0604,0.41285,-3.6299,
9.4,0.7854,0.7483,0.019833,0.448,2.6384,-1.009,0.47569,-3.7377,
9.6,0.7854,0.7483,0.019833,0.448,2.628,-0.95659,0.54326,-3.8435,
9.8,0.7854,0.7483,0.019833,0.448,2.618,-0.90327,0.61554,-3.947,
10,0.7854,0.7483,0.019833,0.448,2.6082,-0.84905,0.69249,-4.0479,
10.2,0.7854,0.7483,0.019833,0.448,2.5988,-0.79395,0.77403,-4.1458,
10.4,0.7854,0.7483,0.019833,0.448,2.5897,-0.73801,0.86005,-4.2403,
10.6,0.7854,0.7483,0.019833,0.448,2.5811,-0.68127,0.95042,-4.331,
10.8,0.7854,0.7483,0.019833,0.448,2.573,-0.62374,1.045,-4.4177,
11,0.7854,0.7483,0.019833,0.448,2.5654,-0.56546,1.1435,-4.5,
11.2,0.7854,0.7483,0.019833,0.448,2.5584,-0.50646,1.2458,-4.5774,
11.4,0.7854,0.7483,0.019833,0.448,2.5519,-0.44677,1.3516,-4.6498,
11.6,0.7854,0.7483,0.019833,0.448,2.5461,-0.38642,1.4605,-4.7168,
11.8,0.7854,0.7483,0.019833,0.448,2.5409,-0.32543,1.5724,-4.7782,
12,0.7854,0.7483,0.019833,0.448,2.5364,-0.26383,1.6868,-4.8335,
12.2,0.7854,0.7483,0.019833,0.448,2.5326,-0.20164,1.8034,-4.8827,
12.4,0.7854,0.7483,0.019833,0.448,2.5295,-0.13889,1.9218,-4.9255,
12.6,0.7854,0.7483,0.019833,0.448,2.5272,-0.075602,2.0415,-4.9617,
12.8,0.7854,0.7483,0.019833,0.448,2.5257,-0.011801,2.1621,-4.9912,
13,0.7854,0.7483,0.019833,0.448,2.525,0.052492,2.2833,-5.0138,
13.2,0.7854,0.7483,0.019833,0.448,2.525,0.11726,2.4045,-5.0294,
13.4,0.7854,0.7483,0.019833,0.448,2.5258,0.18247,2.5252,-5.0379,
13.6,0.7854,0.7483,0.019833,0.448,2.5274,0.24811,2.6449,-5.0395,
13.8,0.7854,0.7483,0.019833,0.448,2.5297,0.31417,2.7632,-5.034,
14,0.7854,0.7483,0.019833,0.448,2.5328,0.38062,2.8796,-5.0215,
14.2,0.7854,0.7483,0.019833,0.448,2.5366,0.44744,2.9935,-5.0022,
14.4,0.7854,0.7483,0.019833,0.448,2.5412,0.51462,3.1046,-4.9761,
14.6,0.7854,0.7483,0.019833,0.448,2.5464,0.58214,3.2122,-4.9434,
14.8,0.7854,0.7483,0.019833,0.448,2.5522,0.64998,3.3159,-4.9043,
15,0.7854,0.7483,0.019833,0.448,2.5586,0.71814,3.4152,-4.8591,
15.2,0.7854,0.7483,0.019833,0.448,2.5656,0.78659,3.5098,-4.808,
15.4,0.7854,0.7483,0.019833,0.448,2.5731,0.85533,3.5991,-4.7514,
15.6,0.7854,0.7483,0.019833,0.448,2.5811,0.92433,3.6828,-4.6896,
15.8,0.7854,0.7483,0.019833,0.448,2.5894,0.99359,3.7604,-4.623,
16,0.7854,0.7483,0.019833,0.448,2.5981,1.0631,3.8316,-4.552,
16.2,0.7854,0.7483,0.019833,0.448,2.6071,1.1328,3.8962,-4.4771,
16.4,0.7854,0.7483,0.019833,0.448,2.6164,1.2028,3.9537,-4.3987,
16.6,0.7854,0.7483,0.019833,0.448,2.6258,1.273,4.0039,-4.3173,
16.8,0.7854,0.7483,0.019833,0.448,2.6354,1.3433,4.0467,-4.2335,
17,0.7854,0.7483,0.019833,0.448,2.645,1.4139,4.0817,-4.1477,
17.2,0.7854,0.7483,0.019833,0.448,2.6546,1.4846,4.1089,-4.0605,
17.4,0.7854,0.7483,0.019833,0.448,2.6642,1.5556,4.1282,-3.9726,
17.6,0.7854,0.7483,0.019833,0.448,2.6736,1.6266,4.1394,-3.8843,
17.8,0.7854,0.7483,0.019833,0.448,2.6829,1.6979,4.1426,-3.7964,
18,0.7854,0.7483,0.019833,0.448,2.6919,1.7693,4.1378,-3.7094,
18.2,0.7854,0.7483,0.019833,0.448,2.7007,1.8408,4.125,-3.6239,
