"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-24.521,-27.596,-1.77,0.13776,-0.062215,3,100,-0.0001,-1e-06,-0.1,

