"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-30.5236,-27.4078,-3.4444,-0.10893,-0.025721,3,100,-0.0001,-1e-06,-0.1,

