"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.31173,0.70694,0.012757,0.72926,0.11714,1.6758,0,0,
0.2,-0.31175,0.70694,0.012757,0.72926,0.11705,1.6758,-0.033903,-0.0030942,
0.4,-0.31182,0.70694,0.012757,0.72926,0.11666,1.6758,-0.06812,-0.0032072,
0.6,-0.31195,0.70694,0.012757,0.72926,0.11598,1.6757,-0.10265,-0.0003451,
0.8,-0.31212,0.70694,0.012757,0.72926,0.11499,1.6756,-0.13749,0.0054822,
1,-0.31234,0.70694,0.012757,0.72926,0.11371,1.6754,-0.17264,0.014261,
1.2,-0.31259,0.70694,0.012757,0.72926,0.11213,1.6751,-0.2081,0.025974,
1.4,-0.31287,0.70694,0.012757,0.72926,0.11026,1.6746,-0.24385,0.040599,
1.6,-0.31318,0.70694,0.012757,0.72926,0.1081,1.674,-0.27989,0.058113,
1.8,-0.31351,0.70694,0.012757,0.72926,0.10565,1.6732,-0.31621,0.078486,
2,-0.31386,0.70694,0.012757,0.72926,0.10292,1.6722,-0.3528,0.10169,
2.2,-0.31421,0.70694,0.012757,0.72926,0.099906,1.671,-0.38964,0.12769,
2.4,-0.31458,0.70694,0.012757,0.72926,0.096616,1.6695,-0.42671,0.15644,
2.6,-0.31494,0.70694,0.012757,0.72926,0.093054,1.6677,-0.464,0.18792,
2.8,-0.3153,0.70694,0.012757,0.72926,0.089223,1.6657,-0.50147,0.22207,
3,-0.31565,0.70694,0.012757,0.72926,0.085128,1.6634,-0.53911,0.25885,
3.2,-0.31599,0.70694,0.012757,0.72926,0.080775,1.6607,-0.57688,0.29822,
3.4,-0.31632,0.70694,0.012757,0.72926,0.076167,1.6578,-0.61475,0.34012,
3.6,-0.31662,0.70694,0.012757,0.72926,0.07131,1.6544,-0.65268,0.38451,
3.8,-0.31691,0.70694,0.012757,0.72926,0.06621,1.6507,-0.69064,0.43134,
4,-0.31717,0.70694,0.012757,0.72926,0.060872,1.6467,-0.72859,0.48055,
4.2,-0.3174,0.70694,0.012757,0.72926,0.055301,1.6423,-0.76648,0.53208,
4.4,-0.3176,0.70694,0.012757,0.72926,0.049503,1.6375,-0.80427,0.58589,
4.6,-0.31776,0.70694,0.012757,0.72926,0.043484,1.6323,-0.84191,0.64191,
4.8,-0.31789,0.70694,0.012757,0.72926,0.037251,1.6267,-0.87934,0.70009,
5,-0.31799,0.70694,0.012757,0.72926,0.030807,1.6207,-0.91653,0.76037,
5.2,-0.31804,0.70694,0.012757,0.72926,0.024161,1.6144,-0.9534,0.82268,
5.4,-0.31806,0.70694,0.012757,0.72926,0.017317,1.6076,-0.98992,0.88698,
5.6,-0.31804,0.70694,0.012757,0.72926,0.010282,1.6005,-1.026,0.95319,
5.8,-0.31798,0.70694,0.012757,0.72926,0.0030619,1.5929,-1.0617,1.0213,
6,-0.31787,0.70694,0.012757,0.72926,-0.0043382,1.585,-1.0968,1.0911,
6.2,-0.31773,0.70694,0.012757,0.72926,-0.011911,1.5767,-1.1313,1.1627,
6.4,-0.31754,0.70694,0.012757,0.72926,-0.019651,1.5681,-1.1651,1.236,
6.6,-0.31732,0.70694,0.012757,0.72926,-0.027552,1.559,-1.1983,1.3108,
6.8,-0.31705,0.70694,0.012757,0.72926,-0.035609,1.5497,-1.2307,1.3872,
7,-0.31675,0.70694,0.012757,0.72926,-0.043814,1.5399,-1.2623,1.4651,
7.2,-0.3164,0.70694,0.012757,0.72926,-0.052164,1.5299,-1.2931,1.5444,
7.4,-0.31602,0.70694,0.012757,0.72926,-0.060649,1.5195,-1.3229,1.6251,
7.6,-0.3156,0.70694,0.012757,0.72926,-0.069266,1.5088,-1.3517,1.707,
7.8,-0.31515,0.70694,0.012757,0.72926,-0.078011,1.4977,-1.3795,1.7902,
8,-0.31466,0.70694,0.012757,0.72926,-0.086874,1.4864,-1.4063,1.8745,
8.2,-0.31414,0.70694,0.012757,0.72926,-0.09585,1.4749,-1.4319,1.9599,
8.4,-0.31359,0.70694,0.012757,0.72926,-0.10494,1.463,-1.4563,2.0464,
8.6,-0.31301,0.70694,0.012757,0.72926,-0.11412,1.4509,-1.4795,2.1338,
8.8,-0.3124,0.70694,0.012757,0.72926,-0.12341,1.4386,-1.5015,2.2221,
9,-0.31176,0.70694,0.012757,0.72926,-0.13279,1.426,-1.5222,2.3113,
9.2,-0.31109,0.70694,0.012757,0.72926,-0.14225,1.4132,-1.5415,2.4012,
