"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.096811,0.70906,0.012915,0.70371,-1.1645,-0.68043,0,0,
0.2,-0.09726,0.70906,0.012915,0.70371,-1.1667,-0.68043,0.016303,0.018909,
0.4,-0.097736,0.70906,0.012915,0.70371,-1.1691,-0.68043,0.034936,0.035931,
0.6,-0.09824,0.70906,0.012915,0.70371,-1.1716,-0.68044,0.055894,0.051072,
0.8,-0.09877,0.70906,0.012915,0.70371,-1.1743,-0.68045,0.07917,0.064336,
1,-0.099325,0.70906,0.012915,0.70371,-1.1771,-0.68047,0.10475,0.075734,
1.2,-0.099906,0.70906,0.012915,0.70371,-1.18,-0.68051,0.13263,0.085275,
1.4,-0.10051,0.70906,0.012915,0.70371,-1.1831,-0.68056,0.16278,0.092974,
1.6,-0.10114,0.70906,0.012915,0.70371,-1.1863,-0.68063,0.19518,0.098845,
1.8,-0.10179,0.70906,0.012915,0.70371,-1.1897,-0.68072,0.22982,0.10291,
2,-0.10246,0.70906,0.012915,0.70371,-1.1931,-0.68083,0.26666,0.10518,
2.2,-0.10316,0.70906,0.012915,0.70371,-1.1967,-0.68097,0.30569,0.10568,
2.4,-0.10387,0.70906,0.012915,0.70371,-1.2005,-0.68114,0.34686,0.10443,
2.6,-0.1046,0.70906,0.012915,0.70371,-1.2043,-0.68135,0.39014,0.10147,
2.8,-0.10535,0.70906,0.012915,0.70371,-1.2083,-0.68159,0.4355,0.096807,
3,-0.10611,0.70906,0.012915,0.70371,-1.2124,-0.68186,0.4829,0.090477,
3.2,-0.1069,0.70906,0.012915,0.70371,-1.2167,-0.68219,0.5323,0.082506,
3.4,-0.10769,0.70906,0.012915,0.70371,-1.221,-0.68255,0.58366,0.072925,
3.6,-0.1085,0.70906,0.012915,0.70371,-1.2255,-0.68296,0.63693,0.061763,
3.8,-0.10932,0.70906,0.012915,0.70371,-1.23,-0.68343,0.69208,0.049051,
4,-0.11016,0.70906,0.012915,0.70371,-1.2347,-0.68394,0.74905,0.03482,
4.2,-0.111,0.70906,0.012915,0.70371,-1.2395,-0.68451,0.80779,0.019103,
4.4,-0.11185,0.70906,0.012915,0.70371,-1.2444,-0.68514,0.86826,0.001931,
4.6,-0.11271,0.70906,0.012915,0.70371,-1.2494,-0.68583,0.93041,-0.016663,
4.8,-0.11358,0.70906,0.012915,0.70371,-1.2545,-0.68658,0.99419,-0.036647,
5,-0.11445,0.70906,0.012915,0.70371,-1.2597,-0.6874,1.0595,-0.057989,
5.2,-0.11533,0.70906,0.012915,0.70371,-1.2649,-0.68828,1.1264,-0.080656,
5.4,-0.11621,0.70906,0.012915,0.70371,-1.2703,-0.68923,1.1948,-0.10462,
5.6,-0.1171,0.70906,0.012915,0.70371,-1.2757,-0.69025,1.2646,-0.12984,
5.8,-0.11799,0.70906,0.012915,0.70371,-1.2813,-0.69134,1.3357,-0.15629,
6,-0.11887,0.70906,0.012915,0.70371,-1.2869,-0.69251,1.4082,-0.18395,
6.2,-0.11976,0.70906,0.012915,0.70371,-1.2926,-0.69375,1.4819,-0.21277,
6.4,-0.12065,0.70906,0.012915,0.70371,-1.2983,-0.69506,1.5569,-0.24273,
6.6,-0.12153,0.70906,0.012915,0.70371,-1.3041,-0.69645,1.633,-0.27381,
6.8,-0.12242,0.70906,0.012915,0.70371,-1.31,-0.69792,1.7103,-0.30597,
7,-0.1233,0.70906,0.012915,0.70371,-1.316,-0.69947,1.7886,-0.33918,
7.2,-0.12417,0.70906,0.012915,0.70371,-1.322,-0.70109,1.8679,-0.37343,
7.4,-0.12504,0.70906,0.012915,0.70371,-1.328,-0.7028,1.9482,-0.40867,
7.6,-0.12591,0.70906,0.012915,0.70371,-1.3341,-0.70459,2.0294,-0.4449,
7.8,-0.12677,0.70906,0.012915,0.70371,-1.3403,-0.70645,2.1115,-0.48208,
8,-0.12762,0.70906,0.012915,0.70371,-1.3465,-0.7084,2.1944,-0.52018,
8.2,-0.12847,0.70906,0.012915,0.70371,-1.3528,-0.71042,2.2781,-0.5592,
8.4,-0.1293,0.70906,0.012915,0.70371,-1.3591,-0.71253,2.3626,-0.5991,
