"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.17204,0.75324,0.020167,0.4896,2.9099,2.0497,0,0,
0.2,0.17215,0.75324,0.020167,0.4896,2.9105,2.0497,-0.0099216,0.00797,
0.4,0.1723,0.75324,0.020167,0.4896,2.9112,2.0497,-0.021225,0.0186,
0.6,0.1725,0.75324,0.020167,0.4896,2.9122,2.0497,-0.033906,0.031886,
0.8,0.17274,0.75324,0.020167,0.4896,2.9135,2.0498,-0.047962,0.047817,
1,0.17302,0.75324,0.020167,0.4896,2.9149,2.0498,-0.063386,0.066382,
1.2,0.17333,0.75324,0.020167,0.4896,2.9166,2.0499,-0.08017,0.087564,
1.4,0.17368,0.75324,0.020167,0.4896,2.9185,2.0501,-0.098307,0.11134,
1.6,0.17406,0.75324,0.020167,0.4896,2.9206,2.0503,-0.11778,0.1377,
1.8,0.17448,0.75324,0.020167,0.4896,2.9229,2.0505,-0.13859,0.1666,
2,0.17492,0.75324,0.020167,0.4896,2.9255,2.0509,-0.16072,0.19801,
2.2,0.17539,0.75324,0.020167,0.4896,2.9282,2.0513,-0.18415,0.23191,
2.4,0.17589,0.75324,0.020167,0.4896,2.9312,2.0518,-0.20888,0.26826,
2.6,0.17641,0.75324,0.020167,0.4896,2.9344,2.0523,-0.23488,0.30702,
2.8,0.17695,0.75324,0.020167,0.4896,2.9378,2.053,-0.26215,0.34814,
3,0.17751,0.75324,0.020167,0.4896,2.9413,2.0538,-0.29066,0.39159,
3.2,0.17809,0.75324,0.020167,0.4896,2.9451,2.0547,-0.32041,0.4373,
3.4,0.17868,0.75324,0.020167,0.4896,2.9491,2.0557,-0.35137,0.48525,
3.6,0.17928,0.75324,0.020167,0.4896,2.9532,2.0568,-0.38354,0.53536,
3.8,0.1799,0.75324,0.020167,0.4896,2.9575,2.058,-0.41689,0.5876,
4,0.18052,0.75324,0.020167,0.4896,2.962,2.0594,-0.45142,0.6419,
4.2,0.18115,0.75324,0.020167,0.4896,2.9667,2.0609,-0.4871,0.69821,
4.4,0.18179,0.75324,0.020167,0.4896,2.9715,2.0626,-0.52393,0.75646,
4.6,0.18243,0.75324,0.020167,0.4896,2.9765,2.0644,-0.56188,0.81661,
4.8,0.18307,0.75324,0.020167,0.4896,2.9817,2.0663,-0.60095,0.87859,
5,0.18371,0.75324,0.020167,0.4896,2.987,2.0684,-0.64113,0.94234,
5.2,0.18435,0.75324,0.020167,0.4896,2.9924,2.0707,-0.68239,1.0078,
5.4,0.18499,0.75324,0.020167,0.4896,2.998,2.0731,-0.72474,1.0749,
5.6,0.18562,0.75324,0.020167,0.4896,3.0037,2.0756,-0.76815,1.1436,
5.8,0.18625,0.75324,0.020167,0.4896,3.0095,2.0783,-0.81261,1.2138,
6,0.18687,0.75324,0.020167,0.4896,3.0155,2.0812,-0.85812,1.2854,
6.2,0.18748,0.75324,0.020167,0.4896,3.0216,2.0842,-0.90467,1.3585,
6.4,0.18808,0.75324,0.020167,0.4896,3.0278,2.0874,-0.95224,1.4329,
6.6,0.18867,0.75324,0.020167,0.4896,3.0341,2.0907,-1.0008,1.5085,
6.8,0.18925,0.75324,0.020167,0.4896,3.0405,2.0942,-1.0504,1.5854,
7,0.18982,0.75324,0.020167,0.4896,3.0469,2.0979,-1.101,1.6634,
7.2,0.19037,0.75324,0.020167,0.4896,3.0535,2.1017,-1.1526,1.7425,
7.4,0.19092,0.75324,0.020167,0.4896,3.0602,2.1056,-1.2052,1.8227,
7.6,0.19144,0.75324,0.020167,0.4896,3.0669,2.1097,-1.2587,1.9038,
7.8,0.19196,0.75324,0.020167,0.4896,3.0738,2.114,-1.3133,1.9858,
8,0.19245,0.75324,0.020167,0.4896,3.0806,2.1184,-1.3688,2.0687,
8.2,0.19293,0.75324,0.020167,0.4896,3.0876,2.1229,-1.4252,2.1524,
8.4,0.1934,0.75324,0.020167,0.4896,3.0946,2.1276,-1.4826,2.2368,
8.6,0.19385,0.75324,0.020167,0.4896,3.1017,2.1324,-1.541,2.322,
8.8,0.19428,0.75324,0.020167,0.4896,3.1088,2.1374,-1.6003,2.4078,
9,0.1947,0.75324,0.020167,0.4896,3.116,2.1425,-1.6605,2.4941,
