"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,-0.093116,0.80406,0.026387,0.2964,-2.947,-2.4814,0,0,
0.2,-0.092445,0.80406,0.026387,0.2964,-2.9436,-2.4814,-0.039166,0.026457,
0.4,-0.091801,0.80406,0.026387,0.2964,-2.9404,-2.4814,-0.080701,0.051075,
0.6,-0.091183,0.80406,0.026387,0.2964,-2.9373,-2.4814,-0.1246,0.073859,
0.8,-0.090591,0.80406,0.026387,0.2964,-2.9344,-2.4814,-0.17085,0.094814,
1,-0.090024,0.80406,0.026387,0.2964,-2.9315,-2.4814,-0.21945,0.11395,
1.2,-0.089481,0.80406,0.026387,0.2964,-2.9289,-2.4815,-0.27037,0.13128,
1.4,-0.088962,0.80406,0.026387,0.2964,-2.9263,-2.4815,-0.32361,0.14681,
1.6,-0.088466,0.80406,0.026387,0.2964,-2.9239,-2.4815,-0.37915,0.16056,
1.8,-0.087993,0.80406,0.026387,0.2964,-2.9216,-2.4816,-0.43695,0.17255,
2,-0.087543,0.80406,0.026387,0.2964,-2.9194,-2.4817,-0.497,0.1828,
2.2,-0.087113,0.80406,0.026387,0.2964,-2.9174,-2.4818,-0.55927,0.19134,
2.4,-0.086705,0.80406,0.026387,0.2964,-2.9155,-2.4819,-0.62373,0.19818,
2.6,-0.086317,0.80406,0.026387,0.2964,-2.9137,-2.4821,-0.69034,0.20335,
2.8,-0.085948,0.80406,0.026387,0.2964,-2.912,-2.4822,-0.75908,0.20689,
3,-0.085599,0.80406,0.026387,0.2964,-2.9104,-2.4824,-0.8299,0.20881,
3.2,-0.085267,0.80406,0.026387,0.2964,-2.909,-2.4826,-0.90278,0.20916,
3.4,-0.084954,0.80406,0.026387,0.2964,-2.9076,-2.4829,-0.97767,0.20796,
3.6,-0.084658,0.80406,0.026387,0.2964,-2.9064,-2.4831,-1.0545,0.20526,
3.8,-0.084377,0.80406,0.026387,0.2964,-2.9053,-2.4834,-1.1333,0.20107,
4,-0.084113,0.80406,0.026387,0.2964,-2.9043,-2.4837,-1.214,0.19545,
4.2,-0.083864,0.80406,0.026387,0.2964,-2.9034,-2.4841,-1.2965,0.18843,
4.4,-0.08363,0.80406,0.026387,0.2964,-2.9026,-2.4844,-1.3808,0.18004,
4.6,-0.083409,0.80406,0.026387,0.2964,-2.9019,-2.4848,-1.4669,0.17033,
4.8,-0.083202,0.80406,0.026387,0.2964,-2.9013,-2.4852,-1.5547,0.15933,
5,-0.083007,0.80406,0.026387,0.2964,-2.9007,-2.4857,-1.6441,0.14708,
5.2,-0.082825,0.80406,0.026387,0.2964,-2.9003,-2.4862,-1.7352,0.13362,
5.4,-0.082654,0.80406,0.026387,0.2964,-2.8999,-2.4867,-1.8278,0.119,
5.6,-0.082494,0.80406,0.026387,0.2964,-2.8996,-2.4872,-1.922,0.10324,
5.8,-0.082345,0.80406,0.026387,0.2964,-2.8995,-2.4877,-2.0177,0.086395,
6,-0.082205,0.80406,0.026387,0.2964,-2.8993,-2.4883,-2.1148,0.068498,
6.2,-0.082075,0.80406,0.026387,0.2964,-2.8993,-2.4889,-2.2132,0.04959,
6.4,-0.081953,0.80406,0.026387,0.2964,-2.8993,-2.4895,-2.3131,0.029707,
6.6,-0.08184,0.80406,0.026387,0.2964,-2.8994,-2.4902,-2.4142,0.008889,
6.8,-0.081735,0.80406,0.026387,0.2964,-2.8995,-2.4909,-2.5167,-0.012827,
7,-0.081637,0.80406,0.026387,0.2964,-2.8997,-2.4916,-2.6203,-0.035405,
7.2,-0.081546,0.80406,0.026387,0.2964,-2.9,-2.4923,-2.7251,-0.058808,
7.4,-0.081462,0.80406,0.026387,0.2964,-2.9003,-2.493,-2.8311,-0.083001,
7.6,-0.081383,0.80406,0.026387,0.2964,-2.9007,-2.4938,-2.9382,-0.10795,
7.8,-0.08131,0.80406,0.026387,0.2964,-2.9011,-2.4946,-3.0463,-0.13362,
8,-0.081243,0.80406,0.026387,0.2964,-2.9016,-2.4954,-3.1555,-0.15997,
8.2,-0.08118,0.80406,0.026387,0.2964,-2.9021,-2.4962,-3.2656,-0.18698,
8.4,-0.081122,0.80406,0.026387,0.2964,-2.9027,-2.4971,-3.3767,-0.21462,
8.6,-0.081068,0.80406,0.026387,0.2964,-2.9033,-2.498,-3.4888,-0.24285,
8.8,-0.081017,0.80406,0.026387,0.2964,-2.9039,-2.4989,-3.6017,-0.27164,
9,-0.08097,0.80406,0.026387,0.2964,-2.9046,-2.4998,-3.7155,-0.30096,
9.2,-0.080926,0.80406,0.026387,0.2964,-2.9053,-2.5007,-3.8301,-0.33079,
9.4,-0.080885,0.80406,0.026387,0.2964,-2.9061,-2.5017,-3.9455,-0.36111,
9.6,-0.080847,0.80406,0.026387,0.2964,-2.9069,-2.5026,-4.0616,-0.39187,
9.8,-0.080811,0.80406,0.026387,0.2964,-2.9077,-2.5036,-4.1785,-0.42306,
10,-0.080777,0.80406,0.026387,0.2964,-2.9085,-2.5046,-4.2961,-0.45466,
10.2,-0.080744,0.80406,0.026387,0.2964,-2.9093,-2.5056,-4.4144,-0.48663,
10.4,-0.080714,0.80406,0.026387,0.2964,-2.9102,-2.5066,-4.5333,-0.51897,
10.6,-0.080684,0.80406,0.026387,0.2964,-2.9111,-2.5077,-4.6529,-0.55163,
10.8,-0.080656,0.80406,0.026387,0.2964,-2.912,-2.5087,-4.7731,-0.58462,
11,-0.080629,0.80406,0.026387,0.2964,-2.9129,-2.5098,-4.8939,-0.61789,
11.2,-0.080602,0.80406,0.026387,0.2964,-2.9139,-2.5109,-5.0152,-0.65144,
11.4,-0.080576,0.80406,0.026387,0.2964,-2.9148,-2.512,-5.137,-0.68525,
11.6,-0.08055,0.80406,0.026387,0.2964,-2.9158,-2.5131,-5.2594,-0.7193,
11.8,-0.080524,0.80406,0.026387,0.2964,-2.9168,-2.5142,-5.3823,-0.75356,
12,-0.080499,0.80406,0.026387,0.2964,-2.9178,-2.5153,-5.5057,-0.78804,
12.2,-0.080473,0.80406,0.026387,0.2964,-2.9188,-2.5164,-5.6295,-0.8227,
12.4,-0.080447,0.80406,0.026387,0.2964,-2.9198,-2.5176,-5.7538,-0.85753,
12.6,-0.080421,0.80406,0.026387,0.2964,-2.9208,-2.5187,-5.8785,-0.89252,
12.8,-0.080395,0.80406,0.026387,0.2964,-2.9219,-2.5199,-6.0037,-0.92766,
13,-0.080367,0.80406,0.026387,0.2964,-2.9229,-2.5211,-6.1292,-0.96293,
13.2,-0.080339,0.80406,0.026387,0.2964,-2.9239,-2.5222,-6.2551,-0.99832,
13.4,-0.080311,0.80406,0.026387,0.2964,-2.925,-2.5234,-6.3814,-1.0338,
13.6,-0.080281,0.80406,0.026387,0.2964,-2.926,-2.5246,-6.508,-1.0694,
13.8,-0.08025,0.80406,0.026387,0.2964,-2.9271,-2.5258,-6.635,-1.1051,
14,-0.080219,0.80406,0.026387,0.2964,-2.9281,-2.527,-6.7623,-1.1409,
14.2,-0.080186,,,,-2.9292,-2.5282,-6.89,-1.1767,
14.4,-0.080121,,,,-2.9301,-2.5294,-7.0179,-1.2125,

