"t","u","wt1","wt2","wt3","r","y","em_x","em_y",
0,0.019232,0.70901,0.012723,0.71677,2.9577,2.8616,0,0,
0.2,0.018836,0.70901,0.012723,0.71677,2.9557,2.8616,-0.040489,-0.012616,
0.4,0.018446,0.70901,0.012723,0.71677,2.9538,2.8616,-0.083859,-0.024403,
0.6,0.018061,0.70901,0.012723,0.71677,2.9519,2.8616,-0.1301,-0.035363,
0.8,0.017682,0.70901,0.012723,0.71677,2.95,2.8616,-0.17922,-0.0455,
1,0.017309,0.70901,0.012723,0.71677,2.9481,2.8616,-0.23118,-0.054816,
1.2,0.016941,0.70901,0.012723,0.71677,2.9463,2.8616,-0.28597,-0.063317,
1.4,0.016579,0.70901,0.012723,0.71677,2.9445,2.8616,-0.34359,-0.071009,
1.6,0.016222,0.70901,0.012723,0.71677,2.9427,2.8616,-0.40399,-0.077898,
1.8,0.015871,0.70901,0.012723,0.71677,2.9409,2.8616,-0.46715,-0.083994,
2,0.015525,0.70901,0.012723,0.71677,2.9392,2.8616,-0.53304,-0.089304,
2.2,0.015184,0.70901,0.012723,0.71677,2.9375,2.8616,-0.60163,-0.093839,
2.4,0.014849,0.70901,0.012723,0.71677,2.9358,2.8616,-0.67288,-0.097609,
2.6,0.014518,0.70901,0.012723,0.71677,2.9342,2.8616,-0.74675,-0.10063,
2.8,0.014193,0.70901,0.012723,0.71677,2.9326,2.8616,-0.8232,-0.1029,
3,0.013873,0.70901,0.012723,0.71677,2.931,2.8616,-0.90218,-0.10445,
3.2,0.013557,0.70901,0.012723,0.71677,2.9294,2.8616,-0.98365,-0.10528,
3.4,0.013246,0.70901,0.012723,0.71677,2.9278,2.8616,-1.0676,-0.10541,
3.6,0.01294,0.70901,0.012723,0.71677,2.9263,2.8616,-1.1538,-0.10486,
3.8,0.012639,0.70901,0.012723,0.71677,2.9248,2.8616,-1.2425,-0.10364,
4,0.012342,0.70901,0.012723,0.71677,2.9233,2.8616,-1.3334,-0.10176,
4.2,0.012049,0.70901,0.012723,0.71677,2.9219,2.8616,-1.4265,-0.099238,
4.4,0.011761,0.70901,0.012723,0.71677,2.9205,2.8616,-1.5218,-0.096096,
4.6,0.011476,0.70901,0.012723,0.71677,2.919,2.8617,-1.6192,-0.092346,
4.8,0.011196,0.70901,0.012723,0.71677,2.9176,2.8617,-1.7187,-0.088005,
5,0.01092,0.70901,0.012723,0.71677,2.9163,2.8617,-1.8202,-0.08309,
5.2,0.010647,0.70901,0.012723,0.71677,2.9149,2.8617,-1.9236,-0.077617,
5.4,0.010379,0.70901,0.012723,0.71677,2.9136,2.8617,-2.0289,-0.071603,
5.6,0.010114,0.70901,0.012723,0.71677,2.9123,2.8617,-2.136,-0.065064,
5.8,0.0098519,0.70901,0.012723,0.71677,2.911,2.8617,-2.2449,-0.058017,
6,0.0095938,0.70901,0.012723,0.71677,2.9097,2.8617,-2.3555,-0.050479,
6.2,0.0093388,0.70901,0.012723,0.71677,2.9084,2.8617,-2.4678,-0.042465,
6.4,0.0090871,0.70901,0.012723,0.71677,2.9072,2.8617,-2.5816,-0.033992,
6.6,0.0088384,0.70901,0.012723,0.71677,2.9059,2.8617,-2.6971,-0.025075,
6.8,0.0085928,0.70901,0.012723,0.71677,2.9047,2.8617,-2.814,-0.015731,
7,0.0083499,0.70901,0.012723,0.71677,2.9035,2.8618,-2.9323,-0.0059735,
7.2,0.0081098,0.70901,0.012723,0.71677,2.9023,2.8618,-3.052,0.0041811,
7.4,0.0078725,0.70901,0.012723,0.71677,2.9011,2.8618,-3.1731,0.014718,
7.6,0.0076377,0.70901,0.012723,0.71677,2.9,2.8618,-3.2954,0.025624,
7.8,0.0074054,0.70901,0.012723,0.71677,2.8988,2.8618,-3.419,0.036884,
8,0.0071754,0.70901,0.012723,0.71677,2.8977,2.8618,-3.5438,0.048484,
8.2,0.0069478,0.70901,0.012723,0.71677,2.8965,2.8618,-3.6697,0.060411,
8.4,0.0067225,0.70901,0.012723,0.71677,2.8954,2.8618,-3.7967,0.072652,
8.6,0.0064991,0.70901,0.012723,0.71677,2.8943,2.8618,-3.9247,0.085194,
8.8,0.0062778,0.70901,0.012723,0.71677,2.8932,2.8618,-4.0538,0.098026,
9,0.0060585,0.70901,0.012723,0.71677,2.8921,2.8618,-4.1838,0.11113,
9.2,0.0058412,0.70901,0.012723,0.71677,2.891,2.8618,-4.3148,0.12451,
9.4,0.0056255,0.70901,0.012723,0.71677,2.89,2.8618,-4.4466,0.13814,
9.6,0.0054117,0.70901,0.012723,0.71677,2.8889,2.8618,-4.5793,0.15201,
9.8,0.0051993,0.70901,0.012723,0.71677,2.8878,2.8618,-4.7128,0.16611,
10,0.0049888,0.70901,0.012723,0.71677,2.8868,2.8618,-4.8471,0.18044,
10.2,0.0047796,0.70901,0.012723,0.71677,2.8858,2.8619,-4.9821,0.19498,
10.4,0.004572,0.70901,0.012723,0.71677,2.8847,2.8619,-5.1178,0.20972,
10.6,0.0043655,0.70901,0.012723,0.71677,2.8837,2.8619,-5.2542,0.22466,
10.8,0.0041606,0.70901,0.012723,0.71677,2.8827,2.8619,-5.3913,0.23979,
11,0.0039569,0.70901,0.012723,0.71677,2.8817,2.8619,-5.529,0.25509,
11.2,0.0037545,0.70901,0.012723,0.71677,2.8806,2.8619,-5.6673,0.27057,
