"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,32.5817,3.8342,1.6758,-0.16873,-0.022929,3,100,-0.0001,-1e-06,-0.1,

