"train_bool","path_type","LOS_radius","em2vic_x","em2vic_y","theta_i","current_x","current_y","throttle","mem","step",,,
1,4,10,-0.16359,45.9744,1.0729,0.034107,-0.11048,3,100,-0.0001,-1e-06,-0.1,

