"t","u","r","y","em_x","em_y",
0,-0.068691,1.0341,1.3775,0,0,
0.2,-0.06883,1.0334,1.3775,-0.016243,-0.013779,
0.4,-0.068988,1.0326,1.3775,-0.031909,-0.024615,
0.6,-0.069165,1.0317,1.3775,-0.047001,-0.032516,
0.8,-0.06936,1.0307,1.3775,-0.061521,-0.037491,
1,-0.069571,1.0296,1.3775,-0.07547,-0.039554,
1.2,-0.069795,1.0284,1.3774,-0.088852,-0.038722,
1.4,-0.070029,1.0271,1.3773,-0.10167,-0.035017,
1.6,-0.070271,1.0257,1.3771,-0.11392,-0.028464,
1.8,-0.070516,1.0243,1.3768,-0.12562,-0.019092,
2,-0.070759,1.0227,1.3765,-0.13676,-0.006934,
2.2,-0.070997,1.021,1.376,-0.14735,0.0079752,
2.4,-0.071224,1.0192,1.3754,-0.15739,0.025596,
2.6,-0.071435,1.0174,1.3746,-0.16687,0.045886,
2.8,-0.071622,1.0155,1.3736,-0.17579,0.0688,
3,-0.071782,1.0134,1.3723,-0.18416,0.09429,
3.2,-0.071906,1.0113,1.3709,-0.19195,0.1223,
3.4,-0.071988,1.0091,1.3691,-0.19917,0.15279,
3.6,-0.072023,1.0069,1.367,-0.20581,0.18569,
3.8,-0.072001,1.0046,1.3646,-0.21184,0.22094,
4,-0.071918,1.0022,1.3618,-0.21725,0.25849,
4.2,-0.071766,0.99974,1.3586,-0.22201,0.29827,
4.4,-0.071538,0.99724,1.3549,-0.22611,0.34022,
4.6,-0.071229,0.9947,1.3508,-0.22952,0.38426,
4.8,-0.070831,0.99211,1.3463,-0.23219,0.43034,
5,-0.07034,0.98949,1.3412,-0.2341,0.47838,
5.2,-0.069751,0.98684,1.3356,-0.23521,0.5283,
5.4,-0.069059,0.98417,1.3295,-0.23547,0.58004,
5.6,-0.06826,0.98148,1.3228,-0.23484,0.63351,
5.8,-0.067352,0.97879,1.3156,-0.23328,0.68865,
6,-0.066332,0.97611,1.3078,-0.23073,0.74537,
6.2,-0.065199,0.97343,1.2994,-0.22715,0.8036,
6.4,-0.063952,0.97078,1.2905,-0.22248,0.86325,
6.6,-0.062593,0.96815,1.2811,-0.21668,0.92425,
6.8,-0.061123,0.96556,1.2712,-0.20969,0.98652,
7,-0.059544,0.96302,1.2607,-0.20146,1.05,
7.2,-0.05786,0.96053,1.2498,-0.19194,1.1145,
7.4,-0.056075,0.9581,1.2385,-0.1811,1.1801,
7.6,-0.054195,0.95575,1.2267,-0.16887,1.2466,
7.8,-0.052225,0.95347,1.2146,-0.15524,1.314,
8,-0.050173,0.95127,1.2021,-0.14015,1.3821,
8.2,-0.048045,0.94917,1.1894,-0.12357,1.4509,
8.4,-0.045849,0.94716,1.1764,-0.10549,1.5204,
8.6,-0.043593,0.94526,1.1632,-0.085877,1.5904,
8.8,-0.041286,0.94347,1.1499,-0.064714,1.6609,
9,-0.038937,0.94179,1.1365,-0.04199,1.7318,
9.2,-0.036552,0.94023,1.123,-0.017699,1.803,
9.4,-0.034142,0.93879,1.1095,0.0081596,1.8745,
9.6,-0.031713,0.93748,1.096,0.035582,1.9462,
9.8,-0.029275,0.93629,1.0827,0.064559,2.018,
10,-0.026833,0.93523,1.0694,0.095077,2.09,
10.2,-0.024396,0.93429,1.0563,0.12712,2.162,
10.4,-0.02197,0.93349,1.0433,0.16066,2.234,
10.6,-0.01956,0.93282,1.0306,0.19567,2.3059,
10.8,-0.017172,0.93227,1.0181,0.23214,2.3778,
11,-0.01481,0.93186,1.0059,0.27001,2.4496,
11.2,-0.012479,0.93157,0.99396,0.30927,2.5212,
11.4,-0.01018,0.9314,0.9823,0.34987,2.5926,
11.6,-0.0079168,0.93136,0.97095,0.39179,2.6639,
11.8,-0.0056911,0.93144,0.9599,0.43497,2.7349,
12,-0.0035035,0.93164,0.94916,0.47938,2.8057,
12.2,-0.0013548,0.93195,0.93873,0.52498,2.8762,
12.4,0.00075558,0.93238,0.9286,0.57174,2.9465,
12.6,0.0028283,0.93292,0.91878,0.61962,3.0165,
12.8,0.0048643,0.93357,0.90925,0.66858,3.0861,
13,0.006864,0.93432,0.9,0.71858,3.1555,
13.2,0.008827,0.93518,0.89104,0.76958,3.2246,
13.4,0.010753,0.93613,0.88237,0.82156,3.2934,
13.6,0.012639,0.93719,0.87399,0.87447,3.3618,
13.8,0.014485,0.93833,0.86591,0.92828,3.4299,
14,0.016287,0.93957,0.85813,0.98296,3.4977,
14.2,0.018044,0.9409,0.85068,1.0385,3.5652,
14.4,0.019751,0.94231,0.84355,1.0948,3.6323,
14.6,0.021405,0.9438,0.83677,1.1518,3.6992,
14.8,0.023002,0.94536,0.83035,1.2096,3.7658,
15,0.024538,0.947,0.82431,1.268,3.832,
15.2,0.026009,0.94871,0.81867,1.3271,3.8981,
15.4,0.02741,0.95048,0.81343,1.3867,3.9638,
15.6,0.028738,0.95231,0.80862,1.447,4.0293,
15.8,0.029987,0.9542,0.80426,1.5077,4.0947,
16,0.031153,0.95613,0.80037,1.5689,4.1598,
16.2,0.032232,0.95811,0.79695,1.6305,4.2248,
16.4,0.033221,0.96013,0.79402,1.6925,4.2896,
16.6,0.034115,0.96218,0.7916,1.7548,4.3544,
16.8,0.034912,0.96425,0.78969,1.8174,4.4191,
17,0.035607,0.96635,0.78831,1.8802,4.4838,
17.2,0.0362,0.96846,0.78746,1.9433,4.5485,
17.4,0.036688,0.97058,0.78714,2.0064,4.6132,
17.6,0.037069,0.97271,0.78736,2.0697,4.6781,
17.8,0.037344,0.97483,0.78811,2.133,4.743,
18,0.037511,0.97695,0.78939,2.1963,4.8081,
18.2,0.037571,0.97905,0.79119,2.2596,4.8735,
18.4,0.037525,0.98113,0.7935,2.3227,4.939,
18.6,0.037375,0.98318,0.79631,2.3858,5.0049,
18.8,0.037123,0.9852,0.79959,2.4486,5.071,
19,0.036772,0.98719,0.80333,2.5112,5.1375,
19.2,0.036324,0.98913,0.80751,2.5736,5.2043,
19.4,0.035785,0.99103,0.8121,2.6356,5.2716,
19.6,0.035158,0.99287,0.81708,2.6974,5.3393,
19.8,0.034447,0.99466,0.82242,2.7587,5.4074,
20,0.033658,0.99638,0.82809,2.8196,5.4761,
20.2,0.032796,0.99805,0.83407,2.8801,5.5452,
20.4,0.031867,0.99964,0.84031,2.9401,5.6148,
20.6,0.030875,1.0012,0.84679,2.9996,5.685,
20.8,0.029828,1.0026,0.85348,3.0585,5.7557,
21,0.02873,1.004,0.86035,3.1169,5.827,
21.2,0.027587,1.0053,0.86736,3.1748,5.8988,
21.4,0.026406,1.0065,0.87449,3.2321,5.9712,
21.6,0.025191,1.0077,0.8817,3.2887,6.0441,
21.8,0.023948,1.0087,0.88898,3.3448,6.1176,
22,0.022683,1.0097,0.89628,3.4002,6.1917,
22.2,0.0214,1.0106,0.90359,3.455,6.2663,
22.4,0.020104,1.0114,0.91088,3.5091,6.3415,
22.6,0.018799,1.0121,0.91813,3.5627,6.4172,
22.8,0.01749,1.0128,0.92533,3.6155,6.4934,
23,0.01618,1.0133,0.93244,3.6678,6.5702,
23.2,0.014872,1.0138,0.93946,3.7194,6.6474,
23.4,0.013571,1.0142,0.94638,3.7704,6.7252,
23.6,0.012278,1.0146,0.95317,3.8207,6.8034,
23.8,0.010996,1.0148,0.95983,3.8705,6.8821,
24,0.0097275,1.015,0.96635,3.9196,6.9613,
24.2,0.0084737,1.0151,0.97272,3.9681,7.0409,
24.4,0.0072363,1.0151,0.97893,4.0161,7.1209,
24.6,0.0060165,1.0151,0.98499,4.0635,7.2014,
24.8,0.0048152,1.015,0.99089,4.1103,7.2822,
25,0.0036329,1.0148,0.99662,4.1566,7.3634,
25.2,0.00247,1.0145,1.0022,4.2023,7.445,
25.4,0.0013266,1.0142,1.0076,4.2475,7.527,
25.6,0.00020261,1.0139,1.0129,4.2922,7.6093,
25.8,-0.00090234,1.0134,1.018,4.3364,7.6919,
26,-0.0019887,1.013,1.0229,4.3801,7.7748,
26.2,-0.0030568,1.0124,1.0277,4.4233,7.8581,
26.4,-0.0041069,1.0118,1.0324,4.4661,7.9416,
26.6,-0.0051389,1.0112,1.0369,4.5085,8.0254,
26.8,-0.0061527,1.0105,1.0412,4.5504,8.1095,
27,-0.007148,1.0097,1.0455,4.5918,8.1938,
27.2,-0.0081242,1.0089,1.0496,4.6329,8.2784,
27.4,-0.0090807,1.0081,1.0535,4.6736,8.3633,
27.6,-0.010017,1.0072,1.0573,4.7139,8.4483,
27.8,-0.010931,1.0063,1.0609,4.7538,8.5336,
28,-0.011824,1.0053,1.0644,4.7934,8.6191,
28.2,-0.012692,1.0043,1.0678,4.8326,8.7048,
28.4,-0.013536,1.0032,1.0709,4.8715,8.7907,
28.6,-0.014355,1.0022,1.0739,4.9101,8.8767,
28.8,-0.015146,1.001,1.0768,4.9484,8.9629,
29,-0.015909,0.9999,1.0794,4.9864,9.0493,
29.2,-0.016642,0.99872,1.0819,5.0242,9.1358,
29.4,-0.017344,0.99751,1.0842,5.0617,9.2225,
29.6,-0.018014,0.99628,1.0863,5.099,9.3093,
29.8,-0.01865,0.99502,1.0883,5.1361,9.3962,
30,-0.019251,0.99375,1.09,5.173,9.4831,
30.2,-0.019816,0.99245,1.0915,5.2098,9.5702,
30.4,-0.020344,0.99114,1.0929,5.2464,9.6574,
30.6,-0.020833,0.98981,1.094,5.2829,9.7446,
30.8,-0.021284,0.98847,1.0949,5.3193,9.8319,
31,-0.021694,0.98713,1.0956,5.3556,9.9193,
31.2,-0.022063,0.98577,1.0961,5.3918,10.0067,
31.4,-0.02239,0.98441,1.0964,5.428,10.0941,
31.6,-0.022676,0.98305,1.0964,5.4642,10.1815,
31.8,-0.022919,0.98169,1.0963,5.5004,10.2689,
32,-0.023119,0.98033,1.0959,5.5366,10.3563,
32.2,-0.023277,0.97898,1.0954,5.5729,10.4437,
32.4,-0.023392,0.97763,1.0946,5.6092,10.531,
32.6,-0.023465,0.9763,1.0936,5.6456,10.6183,
32.8,-0.023495,0.97497,1.0924,5.6822,10.7056,
33,-0.023485,0.97366,1.0911,5.7188,10.7927,
33.2,-0.023433,0.97237,1.0895,5.7556,10.8798,
33.4,-0.023341,0.9711,1.0878,5.7926,10.9669,
33.6,-0.02321,0.96985,1.0859,5.8298,11.0538,
33.8,-0.023041,0.96862,1.0838,5.8672,11.1406,
34,-0.022834,0.96741,1.0816,5.9048,11.2273,
34.2,-0.022593,0.96623,1.0792,5.9426,11.3139,
34.4,-0.022317,0.96508,1.0767,5.9807,11.4004,
34.6,-0.022008,0.96396,1.074,6.0191,11.4867,
34.8,-0.021669,0.96288,1.0712,6.0577,11.5728,
35,-0.021299,0.96182,1.0683,6.0966,11.6588,
35.2,-0.020902,0.9608,1.0653,6.1358,11.7447,
35.4,-0.020479,0.95981,1.0622,6.1754,11.8303,
35.6,-0.020031,0.95886,1.059,6.2152,11.9158,
35.8,-0.019561,0.95795,1.0558,6.2554,12.0012,
36,-0.019071,0.95708,1.0524,6.2959,12.0863,
36.2,-0.018561,0.95624,1.049,6.3367,12.1712,
36.4,-0.018034,0.95544,1.0456,6.3779,12.256,
36.6,-0.017492,0.95469,1.0421,6.4194,12.3405,
36.8,-0.016936,0.95397,1.0386,6.4613,12.4248,
37,-0.016368,0.9533,1.0351,6.5035,12.509,
37.2,-0.015789,0.95266,1.0316,6.5461,12.5929,
37.4,-0.015202,0.95207,1.0281,6.589,12.6766,
37.6,-0.014608,0.95151,1.0246,6.6323,12.7601,
37.8,-0.014009,0.951,1.021,6.6759,12.8434,
38,-0.013404,0.95053,1.0176,6.7199,12.9265,
38.2,-0.012797,0.9501,1.0141,6.7642,13.0094,
38.4,-0.012189,0.94971,1.0106,6.8088,13.0921,
38.6,-0.011579,0.94935,1.0073,6.8538,13.1745,
38.8,-0.01097,0.94904,1.0039,6.8991,13.2568,
39,-0.010363,0.94877,1.0006,6.9448,13.3388,
39.2,-0.0097589,0.94853,0.99733,6.9907,13.4207,
39.4,-0.0091576,0.94833,0.99412,7.037,13.5023,
39.6,-0.0085607,0.94817,0.99097,7.0836,13.5837,
39.8,-0.0079684,0.94805,0.98789,7.1304,13.665,
40,-0.0073819,0.94795,0.98486,7.1776,13.746,
40.2,-0.0068013,0.9479,0.98191,7.2251,13.8269,
40.4,-0.0062273,0.94788,0.97901,7.2728,13.9076,
40.6,-0.0056604,0.94789,0.97619,7.3208,13.9881,
40.8,-0.0051007,0.94793,0.97343,7.3691,14.0684,
41,-0.0045485,0.94801,0.97075,7.4177,14.1485,
41.2,-0.0040041,0.94811,0.96813,7.4665,14.2285,
41.4,-0.0034678,0.94825,0.96559,7.5155,14.3082,
41.6,-0.0029396,0.94841,0.96311,7.5648,14.3879,
41.8,-0.0024195,0.9486,0.9607,7.6143,14.4673,
42,-0.0019074,0.94882,0.95836,7.664,14.5466,
42.2,-0.0014036,0.94907,0.95609,7.714,14.6258,
42.4,-0.00090782,0.94934,0.95388,7.7641,14.7048,
42.6,-0.00041979,0.94964,0.95174,7.8145,14.7837,
42.8,6.037e-05,0.94996,0.94966,7.8651,14.8624,
43,0.00053308,0.95031,0.94764,7.9158,14.941,
43.2,0.00099836,0.95068,0.94568,7.9668,15.0194,
43.4,0.0014563,0.95107,0.94379,8.0179,15.0977,
43.6,0.0019074,0.95148,0.94194,8.0692,15.1759,
43.8,0.0023516,0.95191,0.94016,8.1207,15.254,
44,0.0027887,0.95237,0.93842,8.1723,15.3319,
44.2,0.0032192,0.95284,0.93674,8.2241,15.4098,
44.4,0.0036426,0.95333,0.93512,8.2761,15.4875,
44.6,0.0040592,0.95384,0.93355,8.3282,15.5651,
44.8,0.0044689,0.95437,0.93203,8.3804,15.6426,
45,0.0048715,0.95492,0.93056,8.4328,15.72,
45.2,0.0052669,0.95548,0.92914,8.4853,15.7973,
45.4,0.005655,0.95606,0.92778,8.538,15.8745,
45.6,0.0060357,0.95665,0.92647,8.5907,15.9516,
45.8,0.0064088,0.95726,0.92522,8.6436,16.0286,
46,0.0067739,0.95788,0.92401,8.6966,16.1056,
46.2,0.0071312,0.95852,0.92286,8.7497,16.1824,
46.4,0.0074802,0.95917,0.92177,8.8029,16.2592,
46.6,0.0078207,0.95983,0.92072,8.8562,16.3359,
46.8,0.0081526,0.9605,0.91974,8.9096,16.4125,
47,0.0084755,0.96118,0.91881,8.9631,16.4891,
47.2,0.0087894,0.96188,0.91793,9.0167,16.5656,
47.4,0.0090937,0.96258,0.91711,9.0704,16.642,
47.6,0.0093886,0.9633,0.91635,9.1241,16.7184,
47.8,0.0096733,0.96402,0.91565,9.1779,16.7948,
48,0.0099482,0.96475,0.91501,9.2317,16.8711,
48.2,0.010212,0.96548,0.91442,9.2856,16.9473,
48.4,0.010466,0.96622,0.91389,9.3396,17.0235,
48.6,0.010709,0.96697,0.91343,9.3936,17.0997,
48.8,0.010941,0.96773,0.91302,9.4476,17.1758,
49,0.011162,0.96848,0.91267,9.5017,17.2519,
49.2,0.011371,0.96924,0.91239,9.5558,17.328,
49.4,0.011569,0.97001,0.91216,9.61,17.4041,
49.6,0.011754,0.97077,0.912,9.6641,17.4802,
49.8,0.011928,0.97154,0.9119,9.7183,17.5562,
50,0.01209,0.97231,0.91186,9.7724,17.6323,
50.2,0.01224,0.97308,0.91188,9.8266,17.7083,
50.4,0.012377,0.97384,0.91196,9.8808,17.7843,
50.6,0.012502,0.97461,0.9121,9.9349,17.8604,
50.8,0.012615,0.97538,0.9123,9.9891,17.9365,
51,0.012716,0.97614,0.91256,10.0432,18.0126,
51.2,0.012803,0.9769,0.91288,10.0973,18.0887,
51.4,0.012879,0.97765,0.91326,10.1513,18.1648,
51.6,0.012942,0.9784,0.91369,10.2053,18.241,
51.8,0.012993,0.97914,0.91418,10.2593,18.3171,
52,0.013032,0.97988,0.91472,10.3133,18.3934,
52.2,0.013058,0.98061,0.91532,10.3671,18.4696,
52.4,0.013073,0.98134,0.91597,10.421,18.5459,
52.6,0.013076,0.98206,0.91668,10.4747,18.6223,
52.8,0.013067,0.98276,0.91743,10.5284,18.6987,
53,0.013046,0.98346,0.91823,10.582,18.7752,
53.2,0.013015,0.98415,0.91908,10.6356,18.8517,
53.4,0.012972,0.98483,0.91997,10.6891,18.9283,
53.6,0.012919,0.9855,0.92091,10.7424,19.0049,
53.8,0.012855,0.98616,0.92189,10.7957,19.0817,
54,0.01278,0.98681,0.92291,10.8489,19.1584,
54.2,0.012696,0.98744,0.92396,10.902,19.2353,
54.4,0.012602,0.98807,0.92505,10.9551,19.3122,
54.6,0.012499,0.98868,0.92618,11.008,19.3892,
54.8,0.012387,0.98927,0.92734,11.0608,19.4663,
55,0.012266,0.98986,0.92853,11.1135,19.5435,
55.2,0.012137,0.99042,0.92974,11.166,19.6207,
55.4,0.012,0.99098,0.93098,11.2185,19.6981,
55.6,0.011855,0.99152,0.93225,11.2709,19.7755,
55.8,0.011703,0.99205,0.93353,11.3231,19.853,
56,0.011544,0.99256,0.93484,11.3752,19.9306,
56.2,0.011379,0.99305,0.93616,11.4272,20.0083,
56.4,0.011207,0.99353,0.9375,11.4791,20.0861,
56.6,0.01103,0.994,0.93885,11.5308,20.164,
56.8,0.010847,0.99445,0.94021,11.5824,20.2419,
57,0.01066,0.99488,0.94158,11.6339,20.32,
57.2,0.010468,0.9953,0.94296,11.6853,20.3981,
57.4,0.010271,0.9957,0.94435,11.7365,20.4764,
57.6,0.010071,0.99609,0.94574,11.7876,20.5547,
57.8,0.0098669,0.99646,0.94713,11.8386,20.6332,
58,0.0096597,0.99681,0.94852,11.8894,20.7117,
