"t","u","r","y","em_x","em_y",
0,-0.075419,0.29535,0.67244,0,0,
0.2,-0.075678,0.29406,0.67244,-0.006676,0.011489,
0.4,-0.075958,0.29265,0.67244,-0.011007,0.024845,
0.6,-0.076259,0.29114,0.67243,-0.012998,0.040064,
0.8,-0.076579,0.28951,0.67241,-0.012656,0.05714,
1,-0.076916,0.28778,0.67236,-0.0099918,0.076065,
1.2,-0.077267,0.28594,0.67227,-0.0050198,0.096826,
1.4,-0.077628,0.28399,0.67213,0.0022444,0.11941,
1.6,-0.077995,0.28194,0.67191,0.011782,0.1438,
1.8,-0.078363,0.27977,0.67159,0.023573,0.16997,
2,-0.078728,0.27751,0.67115,0.037595,0.1979,
2.2,-0.079082,0.27514,0.67056,0.053824,0.22756,
2.4,-0.079421,0.27268,0.66978,0.072234,0.25893,
2.6,-0.079735,0.27012,0.66879,0.092801,0.29196,
2.8,-0.08002,0.26746,0.66756,0.1155,0.32663,
3,-0.080266,0.26471,0.66604,0.1403,0.36288,
3.2,-0.080465,0.26188,0.6642,0.16718,0.40068,
3.4,-0.08061,0.25896,0.66201,0.19611,0.43996,
3.6,-0.080691,0.25596,0.65942,0.22707,0.48068,
3.8,-0.080701,0.25289,0.6564,0.26004,0.52278,
4,-0.08063,0.24975,0.6529,0.29499,0.56619,
4.2,-0.08047,0.24655,0.6489,0.33191,0.61084,
4.4,-0.080212,0.2433,0.64436,0.37078,0.65666,
4.6,-0.07985,0.23999,0.63924,0.41157,0.70358,
4.8,-0.079375,0.23664,0.63352,0.45429,0.7515,
5,-0.078781,0.23326,0.62717,0.49891,0.80034,
5.2,-0.078061,0.22986,0.62016,0.54542,0.85001,
5.4,-0.07721,0.22644,0.61249,0.59382,0.90041,
5.6,-0.076224,0.22301,0.60413,0.6441,0.95145,
5.8,-0.0751,0.21958,0.59508,0.69625,1.003,
6,-0.073835,0.21617,0.58535,0.75026,1.055,
6.2,-0.07243,0.21278,0.57493,0.80612,1.1073,
6.4,-0.070883,0.20942,0.56384,0.86384,1.1599,
6.6,-0.069196,0.20611,0.55209,0.92339,1.2125,
6.8,-0.067374,0.20285,0.53972,0.98477,1.2651,
7,-0.065419,0.19965,0.52675,1.048,1.3176,
7.2,-0.063337,0.19653,0.51321,1.113,1.3699,
7.4,-0.061135,0.19349,0.49916,1.1797,1.4218,
7.6,-0.05882,0.19054,0.48464,1.2483,1.4733,
7.8,-0.0564,0.1877,0.4697,1.3186,1.5242,
8,-0.053886,0.18497,0.4544,1.3905,1.5745,
8.2,-0.051288,0.18235,0.43879,1.4642,1.6241,
8.4,-0.048614,0.17986,0.42293,1.5395,1.6729,
8.6,-0.045877,0.1775,0.40688,1.6164,1.7208,
8.8,-0.043087,0.17528,0.39071,1.6949,1.7677,
9,-0.040256,0.1732,0.37448,1.7748,1.8136,
9.2,-0.037393,0.17127,0.35824,1.8562,1.8584,
9.4,-0.034511,0.16949,0.34204,1.9391,1.9021,
9.6,-0.031618,0.16786,0.32595,2.0233,1.9446,
9.8,-0.028723,0.16639,0.31001,2.1088,1.9858,
10,-0.025837,0.16507,0.29426,2.1955,2.0259,
10.2,-0.022967,0.16391,0.27875,2.2835,2.0646,
10.4,-0.020121,0.16291,0.26351,2.3725,2.1021,
10.6,-0.017303,0.16206,0.24858,2.4627,2.1383,
10.8,-0.014521,0.16137,0.23397,2.5539,2.1732,
11,-0.011777,0.16083,0.21972,2.646,2.2069,
11.2,-0.0090768,0.16044,0.20582,2.7391,2.2392,
11.4,-0.0064212,0.1602,0.1923,2.833,2.2703,
11.6,-0.0038126,0.1601,0.17916,2.9277,2.3001,
11.8,-0.0012513,0.16015,0.1664,3.0232,2.3287,
12,0.0012629,0.16033,0.15402,3.1195,2.3561,
12.2,0.0037309,0.16065,0.142,3.2164,2.3823,
12.4,0.0061539,0.1611,0.13033,3.3139,2.4073,
12.6,0.0085321,0.16169,0.11903,3.4121,2.4311,
12.8,0.010864,0.16239,0.10807,3.5108,2.4538,
