"t","u","r","y","em_x","em_y",
0,0.030554,2.7087,2.5559,0,0,
0.2,0.030655,2.7092,2.5559,0.021186,-0.0042384,
0.4,0.030764,2.7097,2.5559,0.039874,-0.0068198,
0.6,0.030883,2.7103,2.5559,0.056068,-0.0077476,
0.8,0.031011,2.711,2.5559,0.069779,-0.0070273,
1,0.031146,2.7117,2.5559,0.081016,-0.0046667,
1.2,0.031289,2.7124,2.5559,0.089795,-0.00067585,
1.4,0.03144,2.7132,2.556,0.096134,0.0049331,
1.6,0.031596,2.714,2.556,0.10005,0.012146,
1.8,0.031758,2.7148,2.5561,0.10158,0.020946,
2,0.031925,2.7157,2.5561,0.10073,0.031315,
2.2,0.032095,2.7167,2.5562,0.097547,0.043233,
2.4,0.032267,2.7177,2.5563,0.092053,0.056677,
2.6,0.032441,2.7187,2.5565,0.084284,0.071622,
2.8,0.032614,2.7198,2.5567,0.074275,0.088043,
3,0.032786,2.7209,2.557,0.062064,0.10591,
3.2,0.032954,2.722,2.5573,0.047689,0.1252,
3.4,0.033118,2.7232,2.5576,0.031191,0.14587,
3.6,0.033276,2.7244,2.5581,0.01261,0.16789,
3.8,0.033426,2.7257,2.5586,-0.0080101,0.19124,
4,0.033565,2.727,2.5592,-0.030627,0.21586,
4.2,0.033694,2.7283,2.5598,-0.055198,0.24173,
4.4,0.033809,2.7297,2.5606,-0.081679,0.26881,
4.6,0.033909,2.731,2.5615,-0.11002,0.29705,
4.8,0.033993,2.7324,2.5625,-0.14019,0.32642,
5,0.034057,2.7339,2.5636,-0.17214,0.35687,
5.2,0.034102,2.7353,2.5648,-0.20582,0.38837,
5.4,0.034124,2.7368,2.5661,-0.24119,0.42085,
5.6,0.034122,2.7382,2.5676,-0.27821,0.45429,
5.8,0.034095,2.7397,2.5693,-0.31684,0.48863,
6,0.034041,2.7413,2.5711,-0.35703,0.52384,
6.2,0.033959,2.7428,2.573,-0.39875,0.55985,
6.4,0.033847,2.7443,2.5751,-0.44195,0.59663,
6.6,0.033704,2.7458,2.5773,-0.48661,0.63414,
6.8,0.033529,2.7474,2.5797,-0.53267,0.67231,
7,0.033322,2.7489,2.5823,-0.58011,0.71111,
7.2,0.033081,2.7504,2.585,-0.62889,0.75048,
7.4,0.032806,2.752,2.5879,-0.67897,0.79039,
7.6,0.032496,2.7535,2.591,-0.73032,0.83078,
7.8,0.032152,2.755,2.5942,-0.78291,0.87161,
8,0.031773,2.7565,2.5976,-0.83671,0.91283,
8.2,0.031359,2.7579,2.6011,-0.89169,0.9544,
8.4,0.030911,2.7594,2.6048,-0.9478,0.99627,
8.6,0.030429,2.7608,2.6087,-1.005,1.0384,
8.8,0.029915,2.7622,2.6126,-1.0634,1.0808,
9,0.029368,2.7636,2.6167,-1.1227,1.1233,
9.2,0.028789,2.7649,2.621,-1.1832,1.166,
9.4,0.028181,2.7662,2.6253,-1.2446,1.2087,
9.6,0.027545,2.7675,2.6298,-1.307,1.2516,
9.8,0.026881,2.7687,2.6343,-1.3703,1.2945,
10,0.026191,2.7699,2.639,-1.4346,1.3373,
10.2,0.025477,2.7711,2.6437,-1.4998,1.3801,
10.4,0.024741,2.7722,2.6485,-1.5659,1.4229,
10.6,0.023985,2.7733,2.6533,-1.6328,1.4656,
10.8,0.02321,2.7743,2.6582,-1.7005,1.5081,
11,0.022419,2.7753,2.6632,-1.7691,1.5505,
11.2,0.021613,2.7762,2.6681,-1.8384,1.5928,
11.4,0.020794,2.7771,2.6731,-1.9085,1.6348,
11.6,0.019965,2.7779,2.6781,-1.9793,1.6766,
11.8,0.019126,2.7787,2.683,-2.0508,1.7183,
12,0.018281,2.7794,2.688,-2.1231,1.7596,
12.2,0.01743,2.7801,2.6929,-2.1959,1.8007,
12.4,0.016576,2.7807,2.6978,-2.2695,1.8416,
12.6,0.015719,2.7813,2.7027,-2.3436,1.8821,
12.8,0.014863,2.7818,2.7075,-2.4184,1.9224,
13,0.014009,2.7823,2.7122,-2.4937,1.9624,
13.2,0.013156,2.7827,2.7169,-2.5696,2.0021,
13.4,0.012309,2.7831,2.7215,-2.6461,2.0414,
13.6,0.011466,2.7834,2.726,-2.723,2.0805,
13.8,0.01063,2.7836,2.7305,-2.8005,2.1192,
14,0.009801,2.7839,2.7349,-2.8784,2.1577,
14.2,0.0089807,2.784,2.7391,-2.9568,2.1958,
14.4,0.0081696,2.7842,2.7433,-3.0357,2.2336,
14.6,0.0073683,2.7842,2.7474,-3.115,2.2711,
14.8,0.0065774,2.7843,2.7514,-3.1946,2.3082,
15,0.0057973,2.7842,2.7553,-3.2747,2.3451,
15.2,0.0050288,2.7842,2.759,-3.3552,2.3817,
15.4,0.0042716,2.7841,2.7627,-3.436,2.4179,
15.6,0.0035263,2.7839,2.7663,-3.5171,2.4539,
