"t","u","r","y","em_x","em_y",
0,0.023221,0.8162,0.70009,0,0,
0.2,0.022642,0.8133,0.70009,-0.0045088,0.037474,
0.4,0.02207,0.81044,0.70009,-0.006725,0.076879,
0.6,0.021504,0.80761,0.70009,-0.0066533,0.11821,
0.8,0.020945,0.80482,0.70009,-0.0043014,0.16147,
1,0.020393,0.80206,0.7001,0.00032001,0.20663,
1.2,0.019847,0.79934,0.7001,0.0071972,0.2537,
1.4,0.019307,0.79665,0.70012,0.016313,0.30265,
1.6,0.018773,0.794,0.70013,0.027649,0.35347,
1.8,0.018244,0.79137,0.70015,0.041183,0.40615,
2,0.01772,0.78878,0.70018,0.056889,0.46065,
2.2,0.017202,0.78622,0.70022,0.07474,0.51697,
2.4,0.016687,0.7837,0.70026,0.094707,0.57507,
2.6,0.016178,0.7812,0.70031,0.11676,0.63493,
2.8,0.015672,0.77874,0.70038,0.14086,0.69651,
3,0.01517,0.7763,0.70045,0.16697,0.7598,
3.2,0.014671,0.7739,0.70054,0.19506,0.82476,
3.4,0.014177,0.77152,0.70064,0.22508,0.89136,
3.6,0.013685,0.76917,0.70075,0.257,0.95956,
3.8,0.013196,0.76685,0.70087,0.29077,1.0293,
4,0.01271,0.76456,0.701,0.32635,1.1006,
4.2,0.012227,0.76229,0.70115,0.3637,1.1734,
4.4,0.011747,0.76004,0.70131,0.40276,1.2477,
4.6,0.011269,0.75782,0.70148,0.4435,1.3234,
4.8,0.010793,0.75562,0.70166,0.48587,1.4005,
5,0.01032,0.75345,0.70185,0.52982,1.4789,
5.2,0.0098497,0.75129,0.70205,0.57531,1.5587,
5.4,0.0093816,0.74916,0.70225,0.62228,1.6397,
5.6,0.0089158,0.74705,0.70247,0.67069,1.722,
5.8,0.0084525,0.74495,0.70269,0.7205,1.8055,
6,0.0079917,0.74288,0.70292,0.77166,1.8901,
6.2,0.0075333,0.74082,0.70315,0.82412,1.9759,
6.4,0.0070774,0.73878,0.70339,0.87784,2.0627,
6.6,0.006624,0.73675,0.70363,0.93278,2.1506,
6.8,0.0061732,0.73474,0.70388,0.98888,2.2395,
7,0.0057252,0.73275,0.70412,1.0461,2.3294,
7.2,0.0052797,0.73076,0.70437,1.1044,2.4203,
7.4,0.004837,0.72879,0.70461,1.1638,2.5121,
7.6,0.004397,0.72684,0.70485,1.2242,2.6047,
7.8,0.00396,0.72489,0.70509,1.2855,2.6982,
8,0.0035257,0.72296,0.70533,1.3477,2.7925,
8.2,0.0030942,0.72104,0.70557,1.4109,2.8877,
8.4,0.0026655,0.71913,0.7058,1.4749,2.9835,
8.6,0.0022399,0.71722,0.70602,1.5397,3.0801,
8.8,0.0018169,0.71533,0.70624,1.6053,3.1774,
9,0.001397,0.71345,0.70646,1.6717,3.2753,
9.2,0.0009795,0.71157,0.70667,1.7387,3.3739,
9.4,0.00056496,0.7097,0.70687,1.8065,3.4731,
9.6,0.000153,0.70784,0.70707,1.8749,3.5729,
9.8,-0.00025638,0.70598,0.70726,1.944,3.6733,
10,-0.00066337,0.70413,0.70745,2.0136,3.7741,
10.2,-0.0010678,0.70229,0.70763,2.0839,3.8756,
10.4,-0.0014701,0.70046,0.70781,2.1546,3.9775,
10.6,-0.0018702,0.69863,0.70798,2.226,4.0798,
10.8,-0.0022681,0.6968,0.70814,2.2978,4.1827,
11,-0.0026635,0.69498,0.7083,2.3701,4.2859,
11.2,-0.0030567,0.69317,0.70845,2.4428,4.3896,
11.4,-0.0034476,0.69136,0.70859,2.516,4.4937,
11.6,-0.0038362,0.68955,0.70873,2.5896,4.5981,
11.8,-0.0042224,0.68775,0.70886,2.6636,4.7029,
12,-0.0046056,0.68595,0.70898,2.738,4.8081,
12.2,-0.0049864,0.68415,0.70908,2.8127,4.9135,
12.4,-0.0053639,0.68236,0.70918,2.8878,5.0193,
12.6,-0.0057385,0.68057,0.70926,2.9632,5.1254,
12.8,-0.0061098,0.67879,0.70934,3.0389,5.2318,
13,-0.0064772,0.67701,0.70939,3.1149,5.3384,
13.2,-0.006841,0.67523,0.70943,3.1913,5.4453,
13.4,-0.0072007,0.67345,0.70945,3.2678,5.5524,
13.6,-0.007556,0.67168,0.70946,3.3447,5.6597,
13.8,-0.0079067,0.66991,0.70944,3.4218,5.7673,
14,-0.0082525,0.66814,0.7094,3.4992,5.8751,
14.2,-0.0085927,0.66638,0.70934,3.5767,5.983,
14.4,-0.0089274,0.66462,0.70926,3.6545,6.0912,
14.6,-0.0092564,0.66286,0.70915,3.7325,6.1995,
14.8,-0.0095786,0.66111,0.70901,3.8108,6.3079,
15,-0.0098945,0.65936,0.70884,3.8892,6.4166,
15.2,-0.010203,0.65762,0.70864,3.9678,6.5253,
15.4,-0.010504,0.65588,0.7084,4.0466,6.6342,
15.6,-0.010798,0.65414,0.70813,4.1255,6.7432,
15.8,-0.011083,0.65241,0.70783,4.2047,6.8523,
16,-0.01136,0.65069,0.70749,4.284,6.9615,
16.2,-0.011628,0.64897,0.70711,4.3635,7.0708,
16.4,-0.011886,0.64726,0.70669,4.4431,7.1801,
16.6,-0.012135,0.64555,0.70623,4.5229,7.2895,
16.8,-0.012374,0.64385,0.70572,4.6029,7.399,
17,-0.012603,0.64216,0.70517,4.683,7.5086,
17.2,-0.012821,0.64047,0.70458,4.7632,7.6182,
17.4,-0.013029,0.63879,0.70394,4.8436,7.7278,
17.6,-0.013225,0.63712,0.70325,4.9242,7.8374,
17.8,-0.01341,0.63546,0.70251,5.0048,7.9471,
18,-0.013583,0.63381,0.70173,5.0857,8.0568,
18.2,-0.013744,0.63217,0.70089,5.1667,8.1664,
18.4,-0.013893,0.63054,0.70001,5.2478,8.2761,
18.6,-0.01403,0.62892,0.69908,5.329,8.3857,
18.8,-0.014155,0.62732,0.69809,5.4104,8.4954,
19,-0.014267,0.62572,0.69706,5.492,8.605,
19.2,-0.014366,0.62414,0.69597,5.5737,8.7145,
19.4,-0.014453,0.62257,0.69483,5.6555,8.824,
19.6,-0.014526,0.62102,0.69365,5.7375,8.9335,
19.8,-0.014587,0.61948,0.69241,5.8196,9.0429,
20,-0.014635,0.61795,0.69113,5.9019,9.1522,
20.2,-0.01467,0.61644,0.68979,5.9843,9.2615,
20.4,-0.014693,0.61495,0.68841,6.0668,9.3707,
20.6,-0.014703,0.61347,0.68698,6.1495,9.4798,
20.8,-0.0147,0.61201,0.68551,6.2324,9.5888,
21,-0.014685,0.61057,0.68399,6.3154,9.6977,
21.2,-0.014658,0.60914,0.68243,6.3985,9.8065,
21.4,-0.014619,0.60773,0.68083,6.4818,9.9152,
21.6,-0.014568,0.60635,0.67919,6.5653,10.0237,
21.8,-0.014505,0.60498,0.67751,6.6489,10.1322,
22,-0.014432,0.60363,0.67579,6.7327,10.2405,
22.2,-0.014347,0.60231,0.67404,6.8166,10.3487,
22.4,-0.014251,0.601,0.67225,6.9007,10.4568,
22.6,-0.014145,0.59971,0.67044,6.9849,10.5647,
22.8,-0.014029,0.59845,0.66859,7.0693,10.6725,
23,-0.013904,0.59721,0.66672,7.1539,10.7801,
23.2,-0.013769,0.59598,0.66483,7.2386,10.8876,
23.4,-0.013625,0.59479,0.66291,7.3234,10.9949,
23.6,-0.013472,0.59361,0.66097,7.4084,11.1021,
