"t","u","r","y","em_x","em_y",
0,-0.040716,-0.37841,-0.17483,0,0,
0.2,-0.039849,-0.37407,-0.17483,-0.01798,-0.03948,
0.4,-0.038995,-0.3698,-0.17483,-0.033009,-0.079482,
0.6,-0.038152,-0.36559,-0.17483,-0.045091,-0.12,
0.8,-0.03732,-0.36144,-0.17484,-0.054237,-0.16104,
1,-0.036499,-0.35734,-0.17485,-0.060461,-0.2026,
1.2,-0.035688,-0.35331,-0.17487,-0.063781,-0.24467,
1.4,-0.034887,-0.34934,-0.1749,-0.064217,-0.28725,
1.6,-0.034094,-0.34542,-0.17495,-0.061795,-0.33034,
1.8,-0.033308,-0.34156,-0.17502,-0.056543,-0.37393,
2,-0.03253,-0.33776,-0.17511,-0.048494,-0.41801,
2.2,-0.031757,-0.33401,-0.17523,-0.037682,-0.46259,
2.4,-0.030989,-0.33032,-0.17538,-0.024146,-0.50765,
2.6,-0.030226,-0.32668,-0.17556,-0.0079261,-0.55319,
2.8,-0.029466,-0.3231,-0.17577,0.010933,-0.59921,
3,-0.028708,-0.31957,-0.17603,0.032385,-0.6457,
3.2,-0.027953,-0.31608,-0.17632,0.056382,-0.69266,
3.4,-0.027198,-0.31265,-0.17666,0.082873,-0.74007,
3.6,-0.026445,-0.30926,-0.17704,0.11181,-0.78794,
3.8,-0.025691,-0.30592,-0.17747,0.14312,-0.83626,
4,-0.024937,-0.30262,-0.17794,0.17678,-0.88501,
4.2,-0.024183,-0.29937,-0.17846,0.2127,-0.93421,
4.4,-0.023427,-0.29616,-0.17902,0.25084,-0.98383,
4.6,-0.02267,-0.29298,-0.17963,0.29115,-1.0339,
4.8,-0.021912,-0.28985,-0.18029,0.33355,-1.0844,
5,-0.021152,-0.28675,-0.18099,0.37798,-1.1352,
5.2,-0.02039,-0.28368,-0.18173,0.4244,-1.1865,
5.4,-0.019628,-0.28065,-0.18251,0.47274,-1.2382,
5.6,-0.018863,-0.27765,-0.18333,0.52294,-1.2904,
5.8,-0.018098,-0.27468,-0.18419,0.57493,-1.3429,
6,-0.017332,-0.27173,-0.18507,0.62867,-1.3957,
6.2,-0.016564,-0.26881,-0.18599,0.68408,-1.449,
6.4,-0.015797,-0.26591,-0.18693,0.74112,-1.5027,
6.6,-0.01503,-0.26304,-0.18789,0.79973,-1.5567,
6.8,-0.014263,-0.26019,-0.18887,0.85985,-1.6111,
7,-0.013497,-0.25735,-0.18987,0.92142,-1.6658,
7.2,-0.012732,-0.25454,-0.19088,0.98439,-1.7209,
7.4,-0.011968,-0.25174,-0.1919,1.0487,-1.7764,
7.6,-0.011207,-0.24896,-0.19292,1.1143,-1.8322,
7.8,-0.010448,-0.24619,-0.19395,1.1812,-1.8883,
8,-0.0096922,-0.24343,-0.19497,1.2492,-1.9448,
8.2,-0.0089397,-0.24069,-0.19599,1.3184,-2.0015,
8.4,-0.0081908,-0.23795,-0.197,1.3887,-2.0586,
8.6,-0.0074459,-0.23523,-0.198,1.4601,-2.116,
8.8,-0.0067055,-0.23251,-0.19898,1.5324,-2.1737,
9,-0.0059697,-0.2298,-0.19996,1.6057,-2.2317,
9.2,-0.0052389,-0.2271,-0.20091,1.68,-2.2899,
9.4,-0.004513,-0.22441,-0.20184,1.7551,-2.3485,
9.6,-0.0037925,-0.22172,-0.20276,1.8311,-2.4072,
9.8,-0.0030772,-0.21904,-0.20365,1.9079,-2.4663,
10,-0.0023677,-0.21636,-0.20452,1.9855,-2.5256,
10.2,-0.0016632,-0.21368,-0.20536,2.0638,-2.5851,
10.4,-0.00096445,-0.21101,-0.20619,2.1428,-2.6449,
10.6,-0.00027071,-0.20834,-0.20699,2.2225,-2.7049,
10.8,0.0004175,-0.20567,-0.20776,2.3028,-2.7651,
11,0.001101,-0.20301,-0.20851,2.3838,-2.8256,
11.2,0.0017794,-0.20035,-0.20924,2.4653,-2.8862,
