"t","u","r","y","em_x","em_y",
0,-0.080441,-2.9082,-2.5059,0,0,
0.2,-0.080674,-2.9093,-2.5059,0.0026437,-0.01137,
0.4,-0.080931,-2.9106,-2.5059,0.0028753,-0.02452,
0.6,-0.081209,-2.912,-2.506,0.00069952,-0.039446,
0.8,-0.081508,-2.9135,-2.506,-0.0038755,-0.056142,
1,-0.081824,-2.9152,-2.506,-0.010839,-0.074599,
1.2,-0.082154,-2.9169,-2.5061,-0.020177,-0.094806,
1.4,-0.082494,-2.9188,-2.5063,-0.031872,-0.11675,
1.6,-0.08284,-2.9207,-2.5066,-0.045907,-0.14041,
1.8,-0.083186,-2.9228,-2.5069,-0.062259,-0.16577,
2,-0.083526,-2.925,-2.5074,-0.080906,-0.19281,
2.2,-0.083853,-2.9273,-2.5081,-0.10182,-0.2215,
2.4,-0.084161,-2.9298,-2.509,-0.12499,-0.2518,
2.6,-0.084442,-2.9323,-2.5101,-0.15037,-0.28369,
2.8,-0.084687,-2.9349,-2.5115,-0.17794,-0.31712,
3,-0.084888,-2.9376,-2.5132,-0.20768,-0.35206,
3.2,-0.085036,-2.9404,-2.5152,-0.23956,-0.38845,
3.4,-0.085122,-2.9433,-2.5177,-0.27356,-0.42624,
3.6,-0.085137,-2.9463,-2.5206,-0.30964,-0.46538,
3.8,-0.085071,-2.9493,-2.524,-0.3478,-0.50581,
4,-0.084914,-2.9524,-2.5279,-0.388,-0.54745,
4.2,-0.084659,-2.9556,-2.5323,-0.43022,-0.59024,
4.4,-0.084295,-2.9589,-2.5374,-0.47446,-0.63409,
4.6,-0.083814,-2.9622,-2.5431,-0.52068,-0.67893,
4.8,-0.083209,-2.9655,-2.5495,-0.56889,-0.72467,
5,-0.082472,-2.9689,-2.5565,-0.61906,-0.77121,
5.2,-0.081598,-2.9723,-2.5643,-0.67119,-0.81846,
5.4,-0.080581,-2.9757,-2.5728,-0.72526,-0.86632,
5.6,-0.079416,-2.9791,-2.582,-0.78126,-0.91468,
5.8,-0.078102,-2.9825,-2.592,-0.83919,-0.96343,
6,-0.076636,-2.9859,-2.6028,-0.89904,-1.0125,
6.2,-0.075019,-2.9893,-2.6142,-0.9608,-1.0617,
6.4,-0.073251,-2.9926,-2.6264,-1.0245,-1.1109,
6.6,-0.071335,-2.9959,-2.6392,-1.09,-1.1601,
6.8,-0.069275,-2.9991,-2.6528,-1.1574,-1.2091,
7,-0.067076,-3.0023,-2.6669,-1.2267,-1.2578,
7.2,-0.064746,-3.0054,-2.6816,-1.2978,-1.3061,
7.4,-0.062292,-3.0083,-2.6969,-1.3706,-1.3539,
7.6,-0.059723,-3.0112,-2.7126,-1.4453,-1.401,
7.8,-0.05705,-3.014,-2.7287,-1.5217,-1.4475,
8,-0.054282,-3.0166,-2.7452,-1.5999,-1.493,
8.2,-0.051431,-3.0191,-2.762,-1.6797,-1.5377,
8.4,-0.048509,-3.0215,-2.779,-1.7611,-1.5814,
8.6,-0.045528,-3.0237,-2.7961,-1.8441,-1.624,
8.8,-0.042501,-3.0258,-2.8133,-1.9287,-1.6654,
9,-0.039437,-3.0278,-2.8306,-2.0147,-1.7056,
9.2,-0.036351,-3.0295,-2.8478,-2.1021,-1.7446,
9.4,-0.033252,-3.0312,-2.8649,-2.1909,-1.7822,
9.6,-0.03015,-3.0326,-2.8819,-2.281,-1.8185,
9.8,-0.027057,-3.0339,-2.8986,-2.3723,-1.8534,
10,-0.02398,-3.0351,-2.9151,-2.4648,-1.887,
10.2,-0.020928,-3.036,-2.9314,-2.5585,-1.9191,
10.4,-0.017908,-3.0368,-2.9473,-2.6532,-1.9497,
10.6,-0.014924,-3.0375,-2.9628,-2.7489,-1.979,
10.8,-0.011984,-3.0379,-2.978,-2.8455,-2.0069,
11,-0.0090892,-3.0383,-2.9928,-2.943,-2.0333,
11.2,-0.0062436,-3.0384,-3.0072,-3.0414,-2.0583,
11.4,-0.003448,-3.0384,-3.0212,-3.1405,-2.082,
11.6,-0.00070362,-3.0383,-3.0348,-3.2404,-2.1043,
11.8,0.0019904,-3.038,-3.0479,-3.3409,-2.1253,
12,0.004635,-3.0376,-3.0607,-3.4421,-2.145,
12.2,0.0072312,-3.037,-3.0731,-3.5439,-2.1633,
12.4,0.0097788,-3.0363,-3.0852,-3.6462,-2.1804,
12.6,0.012277,-3.0354,-3.0968,-3.749,-2.1963,
12.8,0.014723,-3.0345,-3.1081,-3.8524,-2.211,
13,0.017114,-3.0334,-3.1189,-3.9561,-2.2245,
13.2,0.019447,-3.0322,-3.1294,-4.0603,-2.2368,
13.4,0.021717,-3.0308,-3.1394,-4.1648,-2.2481,
13.6,0.02392,-3.0294,3.1342,-4.2697,-2.2583,
13.8,0.026048,-3.0278,3.1251,-4.375,-2.2675,
14,0.028098,-3.0262,3.1165,-4.4805,-2.2757,
14.2,0.03006,-3.0244,3.1085,-4.5863,-2.283,
14.4,0.03193,-3.0226,3.101,-4.6923,-2.2894,
14.6,0.0337,-3.0207,3.094,-4.7986,-2.295,
14.8,0.035363,-3.0187,3.0877,-4.9051,-2.2999,
15,0.036913,-3.0166,3.082,-5.0119,-2.3041,
15.2,0.038342,-3.0144,3.077,-5.1188,-2.3076,
15.4,0.039643,-3.0123,3.0727,-5.2259,-2.3107,
15.6,0.040813,-3.01,3.0691,-5.3332,-2.3133,
15.8,0.041844,-3.0077,3.0662,-5.4407,-2.3155,
16,0.042732,-3.0054,3.0641,-5.5483,-2.3175,
16.2,0.043474,-3.0031,3.0627,-5.6561,-2.3192,
16.4,0.044066,-3.0007,3.0621,-5.7641,-2.3208,
16.6,0.044507,-2.9984,3.0623,-5.8722,-2.3224,
16.8,0.044794,-2.996,3.0632,-5.9805,-2.324,
17,0.044928,-2.9937,3.0649,-6.089,-2.3257,
17.2,0.04491,-2.9913,3.0673,-6.1976,-2.3277,
17.4,0.044742,-2.989,3.0704,-6.3063,-2.33,
17.6,0.044427,-2.9868,3.0743,-6.4153,-2.3326,
17.8,0.043968,-2.9845,3.0788,-6.5243,-2.3357,
18,0.043371,-2.9824,3.084,-6.6336,-2.3394,
18.2,0.042642,-2.9802,3.0897,-6.7429,-2.3437,
18.4,0.041786,-2.9782,3.0961,-6.8525,-2.3486,
18.6,0.040812,-2.9762,3.1029,-6.9621,-2.3543,
18.8,0.039726,-2.9743,3.1103,-7.0719,-2.3608,
19,0.038537,-2.9725,3.118,-7.1818,-2.3682,
19.2,0.037254,-2.9707,3.1262,-7.2918,-2.3764,
19.4,0.035886,-2.9691,3.1347,-7.4018,-2.3856,
19.6,0.034442,-2.9675,-3.1397,-7.512,-2.3958,
19.8,0.03293,-2.966,-3.1307,-7.6223,-2.407,
20,0.03136,-2.9647,-3.1215,-7.7326,-2.4193,
20.2,0.02974,-2.9634,-3.1121,-7.8429,-2.4326,
20.4,0.028079,-2.9623,-3.1026,-7.9533,-2.447,
20.6,0.026385,-2.9612,-3.0931,-8.0637,-2.4624,
20.8,0.024666,-2.9603,-3.0836,-8.1741,-2.479,
21,0.022928,-2.9594,-3.0741,-8.2844,-2.4967,
21.2,0.02118,-2.9587,-3.0646,-8.3948,-2.5154,
21.4,0.019427,-2.9581,-3.0552,-8.5051,-2.5352,
21.6,0.017675,-2.9576,-3.0459,-8.6154,-2.5561,
21.8,0.015928,-2.9571,-3.0368,-8.7256,-2.5781,
22,0.014192,-2.9568,-3.0278,-8.8358,-2.6011,
22.2,0.012471,-2.9566,-3.019,-8.9459,-2.6251,
22.4,0.010767,-2.9565,-3.0103,-9.0559,-2.6501,
22.6,0.0090834,-2.9565,-3.0019,-9.1658,-2.6761,
22.8,0.0074227,-2.9566,-2.9937,-9.2756,-2.703,
23,0.0057864,-2.9567,-2.9857,-9.3853,-2.7309,
23.2,0.0041758,-2.957,-2.9779,-9.4949,-2.7597,
23.4,0.0025916,-2.9574,-2.9703,-9.6043,-2.7893,
23.6,0.0010339,-2.9578,-2.963,-9.7137,-2.8198,
23.8,-0.00049709,-2.9583,-2.9558,-9.8229,-2.8511,
24,-0.0020023,-2.9589,-2.9489,-9.932,-2.8832,
24.2,-0.0034819,-2.9596,-2.9422,-10.041,-2.9161,
24.4,-0.0049364,-2.9604,-2.9357,-10.1498,-2.9498,
24.6,-0.0063657,-2.9612,-2.9294,-10.2585,-2.9841,
24.8,-0.0077693,-2.9621,-2.9232,-10.3671,-3.0192,
25,-0.0091465,-2.9631,-2.9173,-10.4756,-3.0549,
25.2,-0.010496,-2.9641,-2.9116,-10.5839,-3.0914,
25.4,-0.011817,-2.9652,-2.9061,-10.6921,-3.1284,
25.6,-0.013108,-2.9664,-2.9008,-10.8002,-3.166,
25.8,-0.014366,-2.9676,-2.8958,-10.9081,-3.2043,
26,-0.01559,-2.9689,-2.8909,-11.0159,-3.2431,
26.2,-0.016779,-2.9702,-2.8863,-11.1236,-3.2824,
26.4,-0.017928,-2.9716,-2.882,-11.2312,-3.3222,
26.6,-0.019037,-2.973,-2.8778,-11.3386,-3.3625,
26.8,-0.020103,-2.9745,-2.874,-11.446,-3.4032,
27,-0.021123,-2.976,-2.8704,-11.5532,-3.4444,
27.2,-0.022094,-2.9776,-2.8671,-11.6604,-3.4859,
27.4,-0.023015,-2.9792,-2.8641,-11.7675,-3.5278,
27.6,-0.023883,-2.9808,-2.8614,-11.8744,-3.57,
27.8,-0.024696,-2.9825,-2.859,-11.9813,-3.6125,
28,-0.025451,-2.9842,-2.8569,-12.0882,-3.6553,
28.2,-0.026146,-2.9859,-2.8552,-12.195,-3.6982,
28.4,-0.02678,-2.9877,-2.8538,-12.3017,-3.7414,
28.6,-0.02735,-2.9894,-2.8526,-12.4085,-3.7847,
28.8,-0.027856,-2.9912,-2.8519,-12.5151,-3.828,
29,-0.028296,-2.9929,-2.8514,-12.6218,-3.8715,
29.2,-0.028668,-2.9947,-2.8514,-12.7285,-3.915,
29.4,-0.028973,-2.9965,-2.8516,-12.8352,-3.9585,
29.6,-0.02921,-2.9982,-2.8522,-12.9419,-4.0019,
29.8,-0.029379,-3,-2.8531,-13.0486,-4.0453,
