"t","u","r","y","em_x","em_y",
0,0.047997,0.68607,0.44609,0,0,
0.2,0.04795,0.68584,0.44609,-0.020422,-0.013671,
0.4,0.047917,0.68567,0.44609,-0.03814,-0.026049,
0.6,0.047897,0.68558,0.44609,-0.053159,-0.037136,
0.8,0.047891,0.68556,0.4461,-0.065488,-0.046936,
1,0.047897,0.68561,0.44612,-0.07514,-0.055457,
1.2,0.047913,0.68572,0.44616,-0.082132,-0.062704,
1.4,0.047939,0.68591,0.44621,-0.086482,-0.068687,
1.6,0.047974,0.68617,0.4463,-0.088215,-0.073416,
1.8,0.048014,0.68649,0.44642,-0.087356,-0.076902,
2,0.048058,0.68688,0.44659,-0.083937,-0.079158,
2.2,0.048104,0.68734,0.44682,-0.077988,-0.080197,
2.4,0.04815,0.68786,0.44711,-0.069548,-0.080032,
2.6,0.048193,0.68845,0.44748,-0.058655,-0.078679,
2.8,0.048229,0.68909,0.44795,-0.04535,-0.07615,
3,0.048258,0.6898,0.44851,-0.029679,-0.072462,
3.2,0.048275,0.69057,0.44919,-0.011689,-0.067628,
3.4,0.048277,0.69139,0.45,0.008571,-0.061662,
3.6,0.048262,0.69226,0.45096,0.031048,-0.054578,
3.8,0.048226,0.69319,0.45206,0.055689,-0.046389,
4,0.048166,0.69417,0.45334,0.082437,-0.037106,
4.2,0.048079,0.69519,0.4548,0.11123,-0.026742,
4.4,0.047962,0.69626,0.45645,0.14202,-0.015305,
4.6,0.047812,0.69736,0.4583,0.17474,-0.0028048,
4.8,0.047626,0.6985,0.46037,0.20932,0.010751,
5,0.047401,0.69968,0.46267,0.2457,0.025357,
5.2,0.047135,0.70088,0.46521,0.28382,0.041007,
5.4,0.046825,0.70211,0.46799,0.32361,0.057698,
5.6,0.046469,0.70336,0.47102,0.36501,0.075428,
5.8,0.046064,0.70463,0.47431,0.40794,0.094195,
6,0.04561,0.70591,0.47786,0.45234,0.114,
6.2,0.045105,0.7072,0.48167,0.49815,0.13484,
6.4,0.044548,0.70849,0.48576,0.54529,0.15673,
6.6,0.043937,0.70979,0.4901,0.5937,0.17966,
6.8,0.043273,0.71108,0.49471,0.64331,0.20363,
7,0.042556,0.71235,0.49957,0.69405,0.22866,
7.2,0.041786,0.71362,0.50469,0.74585,0.25474,
7.4,0.040963,0.71486,0.51005,0.79866,0.28189,
7.6,0.040089,0.71609,0.51564,0.8524,0.31009,
7.8,0.039165,0.71728,0.52146,0.90702,0.33936,
8,0.038192,0.71845,0.52749,0.96244,0.3697,
8.2,0.037173,0.71957,0.53371,1.0186,0.40112,
8.4,0.036111,0.72066,0.54011,1.0755,0.43361,
8.6,0.035007,0.72171,0.54667,1.133,0.46717,
8.8,0.033864,0.72271,0.55339,1.191,0.5018,
9,0.032687,0.72366,0.56023,1.2496,0.53751,
9.2,0.031476,0.72455,0.56717,1.3087,0.57428,
9.4,0.030237,0.72539,0.57421,1.3681,0.61212,
9.6,0.028972,0.72618,0.58132,1.428,0.65101,
9.8,0.027685,0.7269,0.58847,1.4881,0.69095,
10,0.026379,0.72756,0.59566,1.5486,0.73193,
10.2,0.025058,0.72815,0.60286,1.6093,0.77393,
10.4,0.023725,0.72868,0.61005,1.6701,0.81695,
10.6,0.022384,0.72914,0.61722,1.7312,0.86097,
10.8,0.021038,0.72954,0.62435,1.7924,0.90597,
11,0.019689,0.72986,0.63142,1.8536,0.95193,
11.2,0.018341,0.73012,0.63842,1.915,0.99885,
11.4,0.016996,0.73031,0.64533,1.9764,1.0467,
11.6,0.015657,0.73042,0.65214,2.0378,1.0954,
11.8,0.014327,0.73047,0.65884,2.0992,1.1451,
12,0.013007,0.73045,0.66542,2.1606,1.1956,
12.2,0.0117,0.73037,0.67187,2.2219,1.2469,
12.4,0.010406,0.73021,0.67818,2.2832,1.2991,
12.6,0.0091284,0.72999,0.68435,2.3444,1.3521,
12.8,0.0078669,0.72971,0.69037,2.4055,1.4058,
13,0.0066231,0.72936,0.69624,2.4665,1.4603,
13.2,0.0053975,0.72894,0.70196,2.5274,1.5155,
13.4,0.0041907,0.72847,0.70752,2.5882,1.5714,
13.6,0.0030031,0.72793,0.71292,2.6489,1.628,
13.8,0.0018346,0.72734,0.71817,2.7095,1.6852,
14,0.00068518,0.72669,0.72326,2.7699,1.7431,
14.2,-0.00044545,0.72598,0.72821,2.8302,1.8016,
14.4,-0.0015578,0.72522,0.73301,2.8903,1.8607,
14.6,-0.0026524,0.7244,0.73767,2.9503,1.9203,
14.8,-0.0037294,0.72354,0.74218,3.0101,1.9805,
15,-0.0047891,0.72262,0.74657,3.0698,2.0412,
15.2,-0.0058312,0.72165,0.75081,3.1293,2.1024,
15.4,-0.0068557,0.72064,0.75492,3.1887,2.1642,
15.6,-0.007862,0.71958,0.75889,3.2479,2.2264,
15.8,-0.0088496,0.71847,0.76272,3.307,2.289,
16,-0.0098178,0.71732,0.76641,3.3659,2.3521,
16.2,-0.010766,0.71613,0.76996,3.4247,2.4156,
16.4,-0.011693,0.7149,0.77336,3.4833,2.4795,
16.6,-0.012597,0.71363,0.77662,3.5418,2.5438,
16.8,-0.013478,0.71232,0.77971,3.6002,2.6084,
