"t","u","r","y","em_x","em_y",
0,-0.069501,-1.4397,-1.0922,0,0,
0.2,-0.070015,-1.4423,-1.0922,0.025514,0.0032285,
0.4,-0.07055,-1.445,-1.0922,0.052409,0.0037962,
0.6,-0.071103,-1.4477,-1.0922,0.080681,0.0017084,
0.8,-0.071675,-1.4506,-1.0923,0.11033,-0.0030261,
1,-0.072262,-1.4536,-1.0923,0.14134,-0.010395,
1.2,-0.072863,-1.4567,-1.0924,0.17371,-0.020382,
1.4,-0.073473,-1.4599,-1.0925,0.20742,-0.03297,
1.6,-0.074089,-1.4631,-1.0927,0.24247,-0.048136,
1.8,-0.074708,-1.4665,-1.093,0.27884,-0.065856,
2,-0.075323,-1.47,-1.0934,0.3165,-0.086104,
2.2,-0.075929,-1.4736,-1.0939,0.35544,-0.10885,
2.4,-0.07652,-1.4772,-1.0946,0.39563,-0.13406,
2.6,-0.07709,-1.481,-1.0955,0.43705,-0.16171,
2.8,-0.077631,-1.4848,-1.0966,0.47966,-0.19177,
3,-0.078136,-1.4887,-1.098,0.52343,-0.22418,
3.2,-0.078597,-1.4927,-1.0997,0.56832,-0.25894,
3.4,-0.079004,-1.4968,-1.1018,0.61429,-0.29599,
3.6,-0.079351,-1.5009,-1.1042,0.66128,-0.3353,
3.8,-0.079627,-1.5052,-1.107,0.70924,-0.37685,
4,-0.079824,-1.5095,-1.1103,0.75813,-0.42058,
4.2,-0.079932,-1.5138,-1.1141,0.80786,-0.46648,
4.4,-0.079944,-1.5182,-1.1185,0.85838,-0.51451,
4.6,-0.07985,-1.5226,-1.1234,0.90962,-0.56464,
4.8,-0.079641,-1.5271,-1.1289,0.96149,-0.61684,
5,-0.079311,-1.5316,-1.1351,1.0139,-0.67108,
5.2,-0.078852,-1.5361,-1.1419,1.0668,-0.72733,
5.4,-0.078258,-1.5407,-1.1494,1.1201,-0.78556,
5.6,-0.077522,-1.5452,-1.1576,1.1736,-0.84576,
5.8,-0.076641,-1.5498,-1.1666,1.2273,-0.90789,
6,-0.075611,-1.5543,-1.1762,1.2811,-0.97192,
6.2,-0.074431,-1.5588,-1.1866,1.3348,-1.0378,
6.4,-0.073097,-1.5632,-1.1978,1.3884,-1.1056,
6.6,-0.071613,-1.5677,-1.2096,1.4418,-1.1752,
6.8,-0.069978,-1.572,-1.2221,1.4948,-1.2466,
7,-0.068197,-1.5763,-1.2353,1.5473,-1.3198,
7.2,-0.066274,-1.5805,-1.2491,1.5992,-1.3947,
7.4,-0.064214,-1.5846,-1.2636,1.6504,-1.4712,
7.6,-0.062025,-1.5886,-1.2785,1.7008,-1.5495,
7.8,-0.059714,-1.5926,-1.294,1.7503,-1.6293,
8,-0.057292,-1.5963,-1.3099,1.7988,-1.7108,
8.2,-0.054767,-1.6,-1.3262,1.8463,-1.7937,
8.4,-0.05215,-1.6035,-1.3428,1.8925,-1.8781,
8.6,-0.049454,-1.6069,-1.3597,1.9375,-1.9639,
8.8,-0.046688,-1.6102,-1.3767,1.9812,-2.0511,
9,-0.043865,-1.6132,-1.3939,2.0234,-2.1396,
9.2,-0.040997,-1.6162,-1.4112,2.0643,-2.2293,
9.4,-0.038095,-1.6189,-1.4284,2.1036,-2.3202,
9.6,-0.035171,-1.6215,-1.4457,2.1414,-2.4122,
9.8,-0.032234,-1.6239,-1.4628,2.1777,-2.5052,
10,-0.029295,-1.6262,-1.4797,2.2124,-2.5993,
10.2,-0.026364,-1.6282,-1.4964,2.2454,-2.6942,
10.4,-0.023449,-1.6301,-1.5129,2.2769,-2.79,
10.6,-0.020558,-1.6319,-1.5291,2.3068,-2.8866,
10.8,-0.017696,-1.6334,-1.545,2.335,-2.984,
11,-0.014871,-1.6348,-1.5605,2.3617,-3.082,
11.2,-0.012087,-1.636,-1.5756,2.3868,-3.1807,
11.4,-0.0093473,-1.6371,-1.5904,2.4104,-3.28,
11.6,-0.0066547,-1.638,-1.6047,2.4324,-3.3798,
11.8,-0.004011,-1.6387,-1.6187,2.4529,-3.48,
12,-0.0014169,-1.6393,-1.6322,2.472,-3.5808,
12.2,0.0011283,-1.6398,-1.6454,2.4896,-3.6819,
12.4,0.0036249,-1.64,-1.6582,2.5058,-3.7833,
12.6,0.0060739,-1.6402,-1.6706,2.5206,-3.8851,
12.8,0.008476,-1.6402,-1.6826,2.5341,-3.9872,
13,0.010831,-1.6401,-1.6942,2.5463,-4.0896,
13.2,0.013136,-1.6398,-1.7055,2.5572,-4.1922,
13.4,0.015389,-1.6394,-1.7164,2.5669,-4.2949,
13.6,0.017588,-1.6389,-1.7268,2.5754,-4.3979,
13.8,0.019729,-1.6383,-1.7369,2.5827,-4.501,
14,0.021807,-1.6375,-1.7465,2.5889,-4.6042,
14.2,0.023818,-1.6367,-1.7557,2.5941,-4.7076,
14.4,0.025756,-1.6357,-1.7645,2.5982,-4.8111,
