"t","u","r","y","em_x","em_y",
0,-0.00010449,-0.7292,-0.72868,0,0,
0.2,0.00036147,-0.72687,-0.72868,0.0028461,-0.033785,
0.4,0.0008274,-0.72454,-0.72868,0.0079287,-0.069567,
0.6,0.0012933,-0.72221,-0.72868,0.015243,-0.10734,
0.8,0.0017592,-0.71988,-0.72868,0.024782,-0.1471,
1,0.002225,-0.71755,-0.72868,0.036535,-0.18883,
1.2,0.0026909,-0.71522,-0.72868,0.050488,-0.23253,
1.4,0.0031567,-0.71289,-0.72868,0.066626,-0.27818,
1.6,0.0036224,-0.71056,-0.72868,0.084929,-0.32576,
1.8,0.0040881,-0.70823,-0.72867,0.10538,-0.37526,
2,0.0045538,-0.70591,-0.72867,0.12794,-0.42665,
2.2,0.0050193,-0.70358,-0.72867,0.1526,-0.4799,
2.4,0.0054848,-0.70125,-0.72867,0.17933,-0.535,
2.6,0.00595,-0.69892,-0.72867,0.20809,-0.59191,
2.8,0.0064149,-0.69659,-0.72866,0.23885,-0.65061,
3,0.0068794,-0.69426,-0.72866,0.27158,-0.71107,
3.2,0.0073435,-0.69193,-0.72865,0.30623,-0.77324,
3.4,0.0078071,-0.6896,-0.72864,0.34278,-0.83711,
3.6,0.0082699,-0.68727,-0.72862,0.38118,-0.90262,
3.8,0.0087316,-0.68494,-0.7286,0.4214,-0.96976,
4,0.0091923,-0.68262,-0.72858,0.46338,-1.0385,
4.2,0.0096517,-0.68029,-0.72855,0.5071,-1.1087,
4.4,0.010109,-0.67796,-0.7285,0.5525,-1.1805,
4.6,0.010565,-0.67563,-0.72845,0.59955,-1.2537,
4.8,0.011019,-0.6733,-0.72839,0.64819,-1.3283,
5,0.011469,-0.67097,-0.72832,0.69839,-1.4044,
5.2,0.011917,-0.66864,-0.72823,0.7501,-1.4817,
5.4,0.012361,-0.66632,-0.72812,0.80328,-1.5604,
5.6,0.012801,-0.66399,-0.728,0.85788,-1.6403,
5.8,0.013237,-0.66167,-0.72785,0.91387,-1.7215,
6,0.013668,-0.65934,-0.72768,0.97119,-1.8038,
6.2,0.014093,-0.65702,-0.72748,1.0298,-1.8872,
6.4,0.014512,-0.6547,-0.72725,1.0897,-1.9718,
6.6,0.014924,-0.65238,-0.72699,1.1508,-2.0574,
6.8,0.015328,-0.65006,-0.7267,1.213,-2.144,
7,0.015724,-0.64774,-0.72636,1.2764,-2.2316,
7.2,0.016111,-0.64543,-0.72599,1.3409,-2.3201,
7.4,0.016489,-0.64312,-0.72556,1.4065,-2.4095,
7.6,0.016856,-0.64082,-0.72509,1.4731,-2.4998,
7.8,0.017212,-0.63851,-0.72457,1.5406,-2.5909,
8,0.017555,-0.63622,-0.72399,1.6091,-2.6828,
8.2,0.017886,-0.63393,-0.72336,1.6786,-2.7754,
8.4,0.018203,-0.63165,-0.72266,1.7489,-2.8688,
8.6,0.018506,-0.62937,-0.7219,1.8201,-2.9628,
8.8,0.018794,-0.6271,-0.72107,1.8922,-3.0574,
9,0.019066,-0.62484,-0.72017,1.965,-3.1527,
9.2,0.01932,-0.62259,-0.71919,2.0387,-3.2485,
9.4,0.019558,-0.62035,-0.71814,2.1131,-3.3448,
9.6,0.019778,-0.61812,-0.717,2.1882,-3.4417,
9.8,0.019979,-0.6159,-0.71579,2.264,-3.539,
10,0.02016,-0.61369,-0.71449,2.3406,-3.6367,
10.2,0.020322,-0.6115,-0.71311,2.4178,-3.7349,
10.4,0.020464,-0.60932,-0.71164,2.4956,-3.8335,
10.6,0.020584,-0.60716,-0.71009,2.5741,-3.9323,
10.8,0.020683,-0.60502,-0.70844,2.6532,-4.0315,
11,0.020761,-0.6029,-0.7067,2.733,-4.131,
11.2,0.020817,-0.60079,-0.70488,2.8133,-4.2308,
11.4,0.020851,-0.59871,-0.70296,2.8941,-4.3308,
11.6,0.020863,-0.59664,-0.70096,2.9756,-4.431,
11.8,0.020852,-0.5946,-0.69886,3.0576,-4.5313,
12,0.02082,-0.59259,-0.69668,3.1401,-4.6319,
12.2,0.020765,-0.59059,-0.69442,3.2231,-4.7325,
12.4,0.020688,-0.58863,-0.69207,3.3067,-4.8333,
12.6,0.020589,-0.58669,-0.68963,3.3907,-4.9342,
12.8,0.020469,-0.58478,-0.68712,3.4753,-5.0351,
13,0.020328,-0.58289,-0.68453,3.5603,-5.136,
13.2,0.020166,-0.58104,-0.68187,3.6458,-5.237,
13.4,0.019984,-0.57922,-0.67914,3.7318,-5.338,
13.6,0.019782,-0.57743,-0.67634,3.8183,-5.439,
13.8,0.019561,-0.57567,-0.67347,3.9052,-5.5399,
14,0.019322,-0.57394,-0.67055,3.9925,-5.6408,
14.2,0.019065,-0.57225,-0.66758,4.0803,-5.7417,
14.4,0.018792,-0.57059,-0.66455,4.1685,-5.8424,
14.6,0.018502,-0.56897,-0.66148,4.2571,-5.943,
14.8,0.018197,-0.56739,-0.65837,4.3461,-6.0436,
15,0.017877,-0.56584,-0.65522,4.4356,-6.144,
15.2,0.017544,-0.56433,-0.65205,4.5254,-6.2443,
15.4,0.017198,-0.56285,-0.64884,4.6156,-6.3444,
15.6,0.01684,-0.56141,-0.64562,4.7063,-6.4444,
15.8,0.016472,-0.56001,-0.64237,4.7972,-6.5442,
16,0.016094,-0.55865,-0.63912,4.8886,-6.6438,
16.2,0.015706,-0.55733,-0.63586,4.9803,-6.7433,
16.4,0.015311,-0.55604,-0.6326,5.0724,-6.8425,
16.6,0.014908,-0.5548,-0.62934,5.1649,-6.9416,
16.8,0.014499,-0.55359,-0.62608,5.2576,-7.0404,
17,0.014085,-0.55242,-0.62284,5.3508,-7.1391,
17.2,0.013666,-0.55129,-0.61961,5.4442,-7.2375,
17.4,0.013243,-0.55019,-0.61641,5.538,-7.3357,
17.6,0.012817,-0.54913,-0.61322,5.632,-7.4337,
17.8,0.012389,-0.54812,-0.61006,5.7264,-7.5315,
18,0.01196,-0.54713,-0.60693,5.8211,-7.629,
18.2,0.011531,-0.54619,-0.60384,5.916,-7.7263,
18.4,0.011101,-0.54528,-0.60078,6.0113,-7.8234,
18.6,0.010671,-0.54441,-0.59776,6.1068,-7.9203,
18.8,0.010244,-0.54357,-0.59479,6.2026,-8.0169,
