"t","u","r","y","em_x","em_y",
0,0.061058,-2.3861,-2.6914,0,0,
0.2,0.060682,-2.388,-2.6914,-0.0049531,-0.030471,
0.4,0.060324,-2.3898,-2.6914,-0.012605,-0.062247,
0.6,0.059983,-2.3915,-2.6914,-0.022951,-0.095325,
0.8,0.059659,-2.3931,-2.6914,-0.035981,-0.1297,
1,0.059349,-2.3946,-2.6913,-0.051682,-0.16537,
1.2,0.059052,-2.396,-2.6913,-0.070039,-0.20232,
1.4,0.058766,-2.3974,-2.6912,-0.091032,-0.24054,
1.6,0.058488,-2.3986,-2.6911,-0.11464,-0.28004,
1.8,0.058217,-2.3998,-2.6909,-0.14083,-0.32078,
2,0.057949,-2.4009,-2.6906,-0.16957,-0.36277,
2.2,0.057681,-2.4019,-2.6903,-0.20084,-0.40599,
2.4,0.057409,-2.4028,-2.6899,-0.23459,-0.45043,
2.6,0.057132,-2.4036,-2.6893,-0.27079,-0.49608,
2.8,0.056845,-2.4044,-2.6886,-0.30939,-0.54291,
3,0.056544,-2.4051,-2.6878,-0.35034,-0.59093,
3.2,0.056226,-2.4057,-2.6868,-0.39361,-0.64012,
3.4,0.055887,-2.4063,-2.6857,-0.43913,-0.69046,
3.6,0.055524,-2.4067,-2.6844,-0.48685,-0.74195,
3.8,0.055133,-2.4071,-2.6828,-0.53672,-0.79458,
4,0.054711,-2.4075,-2.681,-0.58868,-0.84833,
4.2,0.054253,-2.4078,-2.6791,-0.64267,-0.90321,
4.4,0.053758,-2.408,-2.6768,-0.69863,-0.95921,
4.6,0.053221,-2.4082,-2.6743,-0.75649,-1.0163,
4.8,0.052641,-2.4084,-2.6716,-0.81618,-1.0745,
5,0.052014,-2.4085,-2.6685,-0.87765,-1.1339,
5.2,0.051339,-2.4085,-2.6652,-0.94082,-1.1943,
5.4,0.050613,-2.4086,-2.6616,-1.0056,-1.2558,
5.6,0.049835,-2.4086,-2.6578,-1.072,-1.3185,
5.8,0.049003,-2.4086,-2.6536,-1.1399,-1.3822,
6,0.048118,-2.4085,-2.6491,-1.2092,-1.4471,
6.2,0.047179,-2.4085,-2.6444,-1.2798,-1.5131,
6.4,0.046185,-2.4085,-2.6394,-1.3517,-1.5802,
6.6,0.045138,-2.4084,-2.6341,-1.4249,-1.6485,
6.8,0.044038,-2.4084,-2.6286,-1.4992,-1.7178,
7,0.042887,-2.4083,-2.6228,-1.5745,-1.7884,
7.2,0.041686,-2.4083,-2.6167,-1.6509,-1.86,
7.4,0.040437,-2.4083,-2.6105,-1.7282,-1.9328,
7.6,0.039144,-2.4083,-2.604,-1.8064,-2.0068,
7.8,0.037808,-2.4084,-2.5974,-1.8854,-2.0819,
8,0.036433,-2.4085,-2.5906,-1.9652,-2.1581,
8.2,0.035021,-2.4086,-2.5837,-2.0456,-2.2355,
8.4,0.033578,-2.4087,-2.5766,-2.1267,-2.3141,
8.6,0.032105,-2.4089,-2.5695,-2.2083,-2.3938,
8.8,0.030608,-2.4092,-2.5622,-2.2905,-2.4746,
9,0.029089,-2.4095,-2.5549,-2.3731,-2.5565,
9.2,0.027553,-2.4098,-2.5476,-2.4561,-2.6395,
9.4,0.026003,-2.4102,-2.5403,-2.5395,-2.7237,
9.6,0.024444,-2.4107,-2.5329,-2.6233,-2.8089,
9.8,0.022878,-2.4112,-2.5256,-2.7073,-2.8952,
10,0.02131,-2.4118,-2.5184,-2.7916,-2.9826,
10.2,0.019743,-2.4125,-2.5112,-2.876,-3.071,
10.4,0.018179,-2.4132,-2.5041,-2.9607,-3.1604,
10.6,0.016622,-2.4139,-2.497,-3.0455,-3.2508,
10.8,0.015074,-2.4148,-2.4901,-3.1304,-3.3422,
11,0.013539,-2.4157,-2.4833,-3.2154,-3.4345,
11.2,0.012017,-2.4166,-2.4767,-3.3005,-3.5277,
11.4,0.010512,-2.4176,-2.4702,-3.3856,-3.6219,
11.6,0.0090236,-2.4187,-2.4638,-3.4707,-3.7169,
11.8,0.0075543,-2.4199,-2.4576,-3.5558,-3.8127,
12,0.0061048,-2.4211,-2.4516,-3.6409,-3.9094,
12.2,0.0046757,-2.4223,-2.4457,-3.726,-4.0069,
12.4,0.0032676,-2.4236,-2.44,-3.8111,-4.1052,
12.6,0.0018807,-2.425,-2.4344,-3.8961,-4.2042,
12.8,0.00051473,-2.4265,-2.429,-3.981,-4.3039,
13,-0.00083059,-2.4279,-2.4238,-4.0659,-4.4043,
13.2,-0.0021558,-2.4295,-2.4187,-4.1507,-4.5054,
13.4,-0.0034614,-2.4311,-2.4138,-4.2354,-4.6071,
13.6,-0.0047476,-2.4327,-2.409,-4.32,-4.7095,
13.8,-0.0060144,-2.4344,-2.4044,-4.4046,-4.8124,
14,-0.0072616,-2.4362,-2.3999,-4.489,-4.916,
14.2,-0.0084885,-2.438,-2.3955,-4.5733,-5.0201,
14.4,-0.0096945,-2.4398,-2.3914,-4.6575,-5.1247,
14.6,-0.010879,-2.4417,-2.3873,-4.7416,-5.2299,
14.8,-0.01204,-2.4437,-2.3835,-4.8256,-5.3355,
15,-0.013176,-2.4456,-2.3798,-4.9095,-5.4416,
15.2,-0.014287,-2.4477,-2.3762,-4.9933,-5.5482,
15.4,-0.01537,-2.4497,-2.3729,-5.0769,-5.6552,
15.6,-0.016423,-2.4518,-2.3697,-5.1605,-5.7626,
15.8,-0.017446,-2.4539,-2.3667,-5.244,-5.8704,
16,-0.018435,-2.4561,-2.3639,-5.3274,-5.9786,
16.2,-0.019389,-2.4583,-2.3613,-5.4107,-6.0871,
16.4,-0.020305,-2.4605,-2.359,-5.4939,-6.1959,
16.6,-0.021182,-2.4628,-2.3568,-5.5771,-6.305,
16.8,-0.022017,-2.465,-2.3549,-5.6602,-6.4144,
17,-0.022808,-2.4673,-2.3533,-5.7433,-6.5241,
17.2,-0.023554,-2.4696,-2.3519,-5.8264,-6.6339,
17.4,-0.024251,-2.472,-2.3507,-5.9094,-6.744,
17.6,-0.024899,-2.4743,-2.3498,-5.9925,-6.8542,
17.8,-0.025496,-2.4766,-2.3492,-6.0756,-6.9646,
18,-0.02604,-2.479,-2.3488,-6.1587,-7.0751,
18.2,-0.02653,-2.4813,-2.3487,-6.2419,-7.1857,
18.4,-0.026964,-2.4837,-2.3489,-6.3251,-7.2964,
18.6,-0.027341,-2.4861,-2.3494,-6.4085,-7.4071,
18.8,-0.02766,-2.4884,-2.3501,-6.492,-7.5178,
19,-0.027922,-2.4908,-2.3511,-6.5756,-7.6285,
19.2,-0.028125,-2.4931,-2.3525,-6.6593,-7.7392,
19.4,-0.02827,-2.4954,-2.354,-6.7433,-7.8498,
19.6,-0.028356,-2.4977,-2.3559,-6.8274,-7.9604,
19.8,-0.028384,-2.5,-2.358,-6.9117,-8.0708,
20,-0.028354,-2.5022,-2.3604,-6.9963,-8.1811,
20.2,-0.028268,-2.5044,-2.3631,-7.0811,-8.2913,
20.4,-0.028127,-2.5066,-2.366,-7.1662,-8.4012,
20.6,-0.027931,-2.5088,-2.3691,-7.2516,-8.511,
20.8,-0.027682,-2.5109,-2.3725,-7.3372,-8.6205,
21,-0.027383,-2.5129,-2.376,-7.4232,-8.7298,
21.2,-0.027035,-2.515,-2.3798,-7.5095,-8.8388,
21.4,-0.026641,-2.517,-2.3838,-7.5962,-8.9475,
21.6,-0.026201,-2.5189,-2.3879,-7.6832,-9.056,
21.8,-0.02572,-2.5208,-2.3922,-7.7706,-9.1641,
22,-0.025199,-2.5227,-2.3967,-7.8583,-9.2718,
22.2,-0.024641,-2.5244,-2.4012,-7.9464,-9.3792,
22.4,-0.024049,-2.5262,-2.4059,-8.035,-9.4863,
