"t","u","r","y","em_x","em_y",
0,0.025666,0.46578,0.33745,0,0,
0.2,0.025189,0.46339,0.33745,0.020212,0.036825,
0.4,0.02472,0.46105,0.33745,0.043252,0.074642,
0.6,0.024259,0.45874,0.33745,0.069115,0.11345,
0.8,0.023805,0.45648,0.33745,0.097792,0.15324,
1,0.023358,0.45425,0.33746,0.12927,0.19402,
1.2,0.022918,0.45205,0.33747,0.16353,0.23578,
1.4,0.022484,0.4499,0.33748,0.20055,0.2785,
1.6,0.022057,0.44778,0.3375,0.24031,0.32218,
1.8,0.021635,0.4457,0.33753,0.28279,0.36682,
2,0.021218,0.44366,0.33757,0.32794,0.4124,
2.2,0.020807,0.44165,0.33761,0.37574,0.45891,
2.4,0.020399,0.43967,0.33768,0.42615,0.50634,
2.6,0.019996,0.43773,0.33775,0.47913,0.55467,
2.8,0.019597,0.43583,0.33784,0.53465,0.6039,
3,0.019201,0.43395,0.33795,0.59264,0.654,
3.2,0.018807,0.43211,0.33808,0.65308,0.70496,
3.4,0.018416,0.43031,0.33822,0.71591,0.75678,
3.6,0.018027,0.42853,0.33839,0.78107,0.80942,
3.8,0.01764,0.42678,0.33858,0.84853,0.86288,
4,0.017255,0.42506,0.33879,0.91822,0.91713,
4.2,0.01687,0.42337,0.33902,0.99009,0.97217,
4.4,0.016486,0.42171,0.33928,1.0641,1.028,
4.6,0.016103,0.42007,0.33955,1.1401,1.0845,
4.8,0.01572,0.41845,0.33985,1.2182,1.1418,
5,0.015337,0.41687,0.34018,1.2983,1.1998,
5.2,0.014955,0.4153,0.34053,1.3802,1.2585,
5.4,0.014572,0.41376,0.3409,1.4639,1.3178,
5.6,0.014189,0.41223,0.34129,1.5495,1.3779,
5.8,0.013806,0.41073,0.3417,1.6368,1.4385,
6,0.013422,0.40925,0.34214,1.7257,1.4998,
6.2,0.013038,0.40778,0.34259,1.8163,1.5617,
6.4,0.012653,0.40633,0.34306,1.9084,1.6242,
6.6,0.012269,0.4049,0.34355,2.002,1.6873,
6.8,0.011883,0.40348,0.34406,2.0971,1.7509,
7,0.011498,0.40207,0.34458,2.1935,1.8151,
7.2,0.011112,0.40068,0.34512,2.2913,1.8798,
7.4,0.010727,0.3993,0.34567,2.3904,1.945,
7.6,0.010341,0.39793,0.34623,2.4907,2.0107,
7.8,0.0099552,0.39658,0.3468,2.5923,2.0769,
8,0.0095699,0.39523,0.34738,2.6949,2.1436,
8.2,0.0091848,0.39389,0.34796,2.7987,2.2107,
8.4,0.0088005,0.39255,0.34855,2.9035,2.2783,
8.6,0.0084167,0.39123,0.34915,3.0093,2.3463,
8.8,0.0080339,0.38991,0.34974,3.1161,2.4147,
9,0.0076519,0.3886,0.35034,3.2238,2.4834,
9.2,0.0072712,0.38729,0.35094,3.3324,2.5526,
9.4,0.0068917,0.38599,0.35153,3.4419,2.6222,
9.6,0.0065136,0.38469,0.35212,3.5521,2.6921,
9.8,0.0061371,0.3834,0.35271,3.6632,2.7623,
10,0.0057623,0.38211,0.35329,3.7749,2.8329,
10.2,0.0053895,0.38082,0.35387,3.8874,2.9038,
10.4,0.0050185,0.37953,0.35444,4.0006,2.975,
10.6,0.0046495,0.37825,0.355,4.1143,3.0465,
10.8,0.0042828,0.37697,0.35555,4.2288,3.1183,
11,0.0039182,0.37568,0.35609,4.3437,3.1904,
11.2,0.003556,0.37441,0.35663,4.4593,3.2628,
11.4,0.0031961,0.37313,0.35715,4.5754,3.3354,
11.6,0.0028388,0.37185,0.35765,4.692,3.4082,
11.8,0.002484,0.37057,0.35815,4.809,3.4813,
12,0.0021315,0.36929,0.35864,4.9266,3.5546,
12.2,0.0017815,0.36802,0.35911,5.0445,3.6281,
12.4,0.0014342,0.36674,0.35957,5.1629,3.7019,
12.6,0.0010891,0.36546,0.36001,5.2817,3.7758,
12.8,0.0007466,0.36418,0.36045,5.4009,3.8499,
13,0.0004065,0.3629,0.36087,5.5204,3.9243,
13.2,6.8804e-05,0.36162,0.36128,5.6403,3.9988,
13.4,-0.0002668,0.36034,0.36168,5.7605,4.0734,
13.6,-0.0006,0.35906,0.36206,5.881,4.1483,
13.8,-0.00093122,0.35778,0.36244,6.0018,4.2232,
14,-0.0012604,0.3565,0.3628,6.1228,4.2984,
14.2,-0.0015874,0.35521,0.36315,6.2442,4.3736,
14.4,-0.0019124,0.35393,0.36349,6.3658,4.4491,
14.6,-0.0022355,0.35264,0.36382,6.4876,4.5246,
14.8,-0.0025565,0.35136,0.36414,6.6097,4.6003,
15,-0.0028754,0.35007,0.36445,6.732,4.6761,
15.2,-0.0031919,0.34878,0.36474,6.8544,4.752,
15.4,-0.0035067,0.34749,0.36502,6.9771,4.828,
15.6,-0.0038189,0.3462,0.36529,7.1,4.9041,
15.8,-0.0041286,0.34491,0.36555,7.2231,4.9803,
16,-0.0044358,0.34361,0.36579,7.3463,5.0566,
16.2,-0.0047405,0.34232,0.36602,7.4697,5.133,
16.4,-0.0050422,0.34102,0.36623,7.5932,5.2095,
16.6,-0.0053411,0.33972,0.36643,7.7169,5.2861,
16.8,-0.005637,0.33843,0.36661,7.8407,5.3627,
17,-0.0059292,0.33713,0.36678,7.9647,5.4394,
17.2,-0.0062183,0.33583,0.36692,8.0887,5.5162,
17.4,-0.0065035,0.33453,0.36705,8.2129,5.5931,
17.6,-0.0067848,0.33323,0.36716,8.3372,5.67,
17.8,-0.0070621,0.33193,0.36724,8.4617,5.7469,
18,-0.0073346,0.33063,0.36731,8.5862,5.8239,
18.2,-0.0076031,0.32933,0.36735,8.7108,5.901,
18.4,-0.0078665,0.32804,0.36737,8.8355,5.9781,
18.6,-0.008125,0.32674,0.36736,8.9603,6.0552,
18.8,-0.0083782,0.32544,0.36733,9.0852,6.1324,
19,-0.0086259,0.32414,0.36727,9.2102,6.2095,
19.2,-0.0088677,0.32285,0.36719,9.3353,6.2868,
19.4,-0.0091037,0.32156,0.36708,9.4605,6.364,
19.6,-0.0093332,0.32027,0.36693,9.5857,6.4412,
19.8,-0.0095568,0.31898,0.36676,9.711,6.5185,
20,-0.0097731,0.31769,0.36656,9.8363,6.5957,
20.2,-0.0099826,0.31641,0.36632,9.9618,6.673,
20.4,-0.010185,0.31513,0.36605,10.0873,6.7502,
20.6,-0.01038,0.31385,0.36575,10.2129,6.8275,
20.8,-0.010567,0.31258,0.36542,10.3385,6.9047,
21,-0.010747,0.31131,0.36505,10.4642,6.9819,
21.2,-0.010918,0.31005,0.36464,10.59,7.0591,
21.4,-0.011082,0.30879,0.3642,10.7158,7.1363,
21.6,-0.011237,0.30754,0.36372,10.8417,7.2134,
21.8,-0.011383,0.30629,0.36321,10.9677,7.2905,
22,-0.011521,0.30505,0.36266,11.0937,7.3675,
22.2,-0.01165,0.30382,0.36207,11.2198,7.4445,
22.4,-0.01177,0.30259,0.36145,11.3459,7.5215,
22.6,-0.011881,0.30138,0.36078,11.4721,7.5984,
22.8,-0.011983,0.30017,0.36008,11.5984,7.6752,
23,-0.012076,0.29896,0.35934,11.7247,7.752,
23.2,-0.01216,0.29777,0.35857,11.8511,7.8287,
23.4,-0.012234,0.29659,0.35775,11.9775,7.9053,
23.6,-0.012299,0.29541,0.3569,12.104,7.9818,
23.8,-0.012354,0.29425,0.35602,12.2305,8.0583,
24,-0.0124,0.29309,0.3551,12.3571,8.1346,
24.2,-0.012437,0.29195,0.35414,12.4838,8.2109,
24.4,-0.012465,0.29082,0.35314,12.6105,8.2871,
24.6,-0.012483,0.2897,0.35212,12.7373,8.3631,
24.8,-0.012492,0.28859,0.35105,12.8642,8.4391,
25,-0.012492,0.2875,0.34996,12.9911,8.515,
25.2,-0.012484,0.28642,0.34883,13.1181,8.5907,
25.4,-0.012466,0.28535,0.34768,13.2451,8.6663,
25.6,-0.01244,0.28429,0.34649,13.3722,8.7418,
25.8,-0.012405,0.28325,0.34528,13.4993,8.8172,
26,-0.012362,0.28222,0.34403,13.6266,8.8925,
26.2,-0.012311,0.28121,0.34276,13.7538,8.9676,
26.4,-0.012251,0.28021,0.34147,13.8812,9.0426,
26.6,-0.012184,0.27923,0.34015,14.0086,9.1174,
26.8,-0.012109,0.27826,0.33881,14.136,9.1921,
27,-0.012027,0.27731,0.33745,14.2636,9.2667,
27.2,-0.011937,0.27638,0.33607,14.3912,9.3411,
27.4,-0.011841,0.27546,0.33466,14.5188,9.4154,
27.6,-0.011738,0.27456,0.33325,14.6465,9.4895,
27.8,-0.011629,0.27367,0.33182,14.7743,9.5634,
