"t","u","r","y","em_x","em_y",
0,-0.085756,2.6732,3.102,0,0,
0.2,-0.085117,2.6764,3.102,0.0073709,0.032058,
0.4,-0.084503,2.6795,3.102,0.011746,0.064235,
0.6,-0.083912,2.6824,3.102,0.013133,0.09653,
0.8,-0.083342,2.6852,3.102,0.01154,0.12894,
1,-0.082791,2.6879,3.1019,0.006982,0.16147,
1.2,-0.082255,2.6905,3.1018,-0.00052329,0.19412,
1.4,-0.081731,2.693,3.1016,-0.010954,0.22689,
1.6,-0.081213,2.6953,3.1014,-0.024285,0.25978,
1.8,-0.080698,2.6975,3.101,-0.040487,0.29279,
2,-0.08018,2.6996,3.1005,-0.059528,0.32593,
2.2,-0.079653,2.7016,3.0999,-0.081372,0.3592,
2.4,-0.079112,2.7035,3.099,-0.10598,0.39261,
2.6,-0.07855,2.7052,3.098,-0.13331,0.42617,
2.8,-0.077962,2.7069,3.0967,-0.16332,0.45989,
3,-0.07734,2.7084,3.0951,-0.19595,0.49379,
3.2,-0.076679,2.7099,3.0933,-0.23117,0.52788,
3.4,-0.075973,2.7112,3.0911,-0.26892,0.56218,
3.6,-0.075214,2.7125,3.0886,-0.30914,0.59672,
3.8,-0.074399,2.7137,3.0857,-0.35178,0.63152,
4,-0.07352,2.7148,3.0824,-0.39678,0.66662,
4.2,-0.072573,2.7158,3.0787,-0.44408,0.70205,
4.4,-0.071552,2.7168,3.0745,-0.49362,0.73785,
4.6,-0.070455,2.7177,3.07,-0.54534,0.77406,
4.8,-0.069276,2.7185,3.0649,-0.59917,0.81071,
5,-0.068014,2.7193,3.0594,-0.65504,0.84787,
5.2,-0.066666,2.7201,3.0534,-0.71291,0.88556,
5.4,-0.06523,2.7208,3.0469,-0.77268,0.92385,
5.6,-0.063707,2.7215,3.04,-0.83431,0.96279,
5.8,-0.062095,2.7222,3.0326,-0.89771,1.0024,
6,-0.060397,2.7228,3.0248,-0.96283,1.0428,
6.2,-0.058614,2.7235,3.0166,-1.0296,1.084,
6.4,-0.056749,2.7242,3.0079,-1.0979,1.126,
6.6,-0.054805,2.7248,2.9989,-1.1677,1.169,
6.8,-0.052786,2.7255,2.9895,-1.239,1.2129,
7,-0.050698,2.7263,2.9797,-1.3116,1.2578,
7.2,-0.048545,2.727,2.9697,-1.3855,1.3037,
7.4,-0.046333,2.7278,2.9595,-1.4607,1.3507,
7.6,-0.04407,2.7287,2.949,-1.5369,1.3989,
7.8,-0.041761,2.7296,2.9384,-1.6143,1.4482,
8,-0.039414,2.7306,2.9276,-1.6927,1.4986,
8.2,-0.037035,2.7316,2.9168,-1.772,1.5503,
8.4,-0.034632,2.7327,2.9058,-1.8522,1.6032,
8.6,-0.032211,2.7339,2.8949,-1.9333,1.6573,
8.8,-0.029779,2.7351,2.884,-2.0151,1.7127,
9,-0.027343,2.7364,2.8732,-2.0977,1.7693,
9.2,-0.024909,2.7378,2.8624,-2.1808,1.8271,
9.4,-0.022483,2.7393,2.8518,-2.2646,1.8862,
9.6,-0.02007,2.7409,2.8413,-2.349,1.9466,
9.8,-0.017674,2.7426,2.831,-2.4338,2.0081,
10,-0.0153,2.7443,2.8208,-2.5191,2.0709,
10.2,-0.012952,2.7462,2.8109,-2.6049,2.1348,
10.4,-0.010632,2.7481,2.8013,-2.691,2.2,
10.6,-0.0083436,2.7501,2.7918,-2.7775,2.2662,
10.8,-0.0060873,2.7522,2.7827,-2.8642,2.3336,
11,-0.0038648,2.7544,2.7737,-2.9513,2.4021,
11.2,-0.0016764,2.7567,2.7651,-3.0386,2.4716,
11.4,0.00047798,2.759,2.7566,-3.1261,2.5422,
11.6,0.0025992,2.7615,2.7485,-3.2138,2.6138,
11.8,0.004688,2.764,2.7406,-3.3017,2.6864,
12,0.0067449,2.7666,2.7329,-3.3897,2.7599,
12.2,0.0087695,2.7693,2.7254,-3.4779,2.8344,
12.4,0.010761,2.772,2.7182,-3.5662,2.9097,
12.6,0.012718,2.7748,2.7113,-3.6546,2.986,
12.8,0.014639,2.7777,2.7046,-3.743,3.063,
13,0.01652,2.7807,2.6981,-3.8315,3.1409,
13.2,0.01836,2.7838,2.692,-3.9201,3.2196,
13.4,0.020154,2.7869,2.6861,-4.0087,3.299,
13.6,0.021899,2.79,2.6805,-4.0974,3.3791,
13.8,0.023591,2.7933,2.6753,-4.1861,3.4599,
14,0.025225,2.7965,2.6704,-4.2748,3.5413,
