"t","u","r","y","em_x","em_y",
0,-0.093458,-1.4255,-0.9582,0,0,
0.2,-0.09409,-1.4287,-0.9582,0.033378,-0.0098123,
0.4,-0.094749,-1.4319,-0.9582,0.068479,-0.022077,
0.6,-0.095432,-1.4354,-0.95822,0.1053,-0.03679,
0.8,-0.096138,-1.4389,-0.95825,0.14384,-0.053942,
1,-0.096863,-1.4426,-0.95833,0.18408,-0.073522,
1.2,-0.097601,-1.4465,-0.95847,0.22601,-0.095517,
1.4,-0.098349,-1.4504,-0.95869,0.26963,-0.11991,
1.6,-0.099098,-1.4545,-0.95904,0.31491,-0.14668,
1.8,-0.099841,-1.4588,-0.95955,0.36183,-0.17581,
2,-0.10057,-1.4631,-0.96025,0.41037,-0.20728,
2.2,-0.10127,-1.4676,-0.96121,0.4605,-0.24106,
2.4,-0.10194,-1.4722,-0.96245,0.51218,-0.27713,
2.6,-0.10257,-1.4769,-0.96405,0.56538,-0.31546,
2.8,-0.10313,-1.4817,-0.96606,0.62005,-0.35604,
3,-0.10362,-1.4867,-0.96853,0.67615,-0.39883,
3.2,-0.10403,-1.4917,-0.97154,0.73361,-0.44383,
3.4,-0.10434,-1.4968,-0.97514,0.79239,-0.491,
3.6,-0.10454,-1.5021,-0.9794,0.8524,-0.54033,
3.8,-0.1046,-1.5074,-0.98439,0.91357,-0.59181,
4,-0.10453,-1.5128,-0.99016,0.97581,-0.64542,
4.2,-0.1043,-1.5183,-0.99679,1.039,-0.70116,
4.4,-0.1039,-1.5238,-1.0043,1.1032,-0.75902,
4.6,-0.10331,-1.5294,-1.0128,1.1681,-0.81898,
4.8,-0.10253,-1.535,-1.0223,1.2336,-0.88106,
5,-0.10155,-1.5407,-1.0329,1.2997,-0.94525,
5.2,-0.10035,-1.5463,-1.0445,1.3662,-1.0115,
5.4,-0.098937,-1.552,-1.0573,1.433,-1.08,
5.6,-0.097293,-1.5576,-1.0712,1.4998,-1.1505,
5.8,-0.09542,-1.5632,-1.0861,1.5667,-1.2231,
6,-0.093317,-1.5688,-1.1022,1.6334,-1.2979,
6.2,-0.090986,-1.5743,-1.1194,1.6997,-1.3747,
6.4,-0.088431,-1.5797,-1.1376,1.7656,-1.4536,
6.6,-0.085658,-1.5851,-1.1568,1.8307,-1.5347,
6.8,-0.082677,-1.5903,-1.1769,1.8951,-1.6177,
7,-0.079497,-1.5954,-1.198,1.9585,-1.7028,
7.2,-0.076133,-1.6004,-1.2197,2.0207,-1.7899,
7.4,-0.072599,-1.6052,-1.2422,2.0817,-1.8789,
