"t","u","r","y","em_x","em_y",
0,-0.023103,-0.84294,-0.72742,0,0,
0.2,-0.023182,-0.84333,-0.72742,0.025206,-0.022359,
0.4,-0.023267,-0.84376,-0.72742,0.052651,-0.046711,
0.6,-0.02336,-0.84422,-0.72742,0.082331,-0.073052,
0.8,-0.023459,-0.84472,-0.72743,0.11424,-0.10138,
1,-0.023564,-0.84525,-0.72743,0.14836,-0.13167,
1.2,-0.023676,-0.84582,-0.72744,0.18469,-0.16393,
1.4,-0.023793,-0.84642,-0.72745,0.2232,-0.19814,
1.6,-0.023916,-0.84705,-0.72747,0.26388,-0.23427,
1.8,-0.024043,-0.84772,-0.7275,0.3067,-0.27232,
2,-0.024174,-0.84842,-0.72755,0.35165,-0.31226,
2.2,-0.024309,-0.84915,-0.7276,0.39869,-0.35406,
2.4,-0.024447,-0.84991,-0.72767,0.4478,-0.39771,
2.6,-0.024587,-0.8507,-0.72777,0.49894,-0.44317,
2.8,-0.024729,-0.85153,-0.72789,0.55208,-0.49042,
3,-0.024871,-0.85238,-0.72803,0.60719,-0.53943,
3.2,-0.025012,-0.85327,-0.7282,0.66422,-0.59016,
3.4,-0.025152,-0.85418,-0.72841,0.72314,-0.64259,
3.6,-0.02529,-0.85511,-0.72866,0.7839,-0.69668,
3.8,-0.025425,-0.85608,-0.72895,0.84647,-0.7524,
4,-0.025555,-0.85707,-0.72929,0.9108,-0.80971,
4.2,-0.02568,-0.85808,-0.72968,0.97683,-0.86857,
4.4,-0.025799,-0.85912,-0.73013,1.0445,-0.92896,
4.6,-0.02591,-0.86018,-0.73063,1.1139,-0.99084,
4.8,-0.026012,-0.86126,-0.7312,1.1848,-1.0542,
5,-0.026104,-0.86236,-0.73184,1.2572,-1.1189,
5.2,-0.026186,-0.86348,-0.73255,1.3311,-1.1851,
5.4,-0.026255,-0.86461,-0.73334,1.4064,-1.2525,
5.6,-0.026311,-0.86576,-0.73421,1.4831,-1.3213,
5.8,-0.026353,-0.86692,-0.73516,1.5611,-1.3914,
6,-0.02638,-0.8681,-0.7362,1.6404,-1.4627,
6.2,-0.02639,-0.86928,-0.73733,1.7209,-1.5353,
6.4,-0.026383,-0.87048,-0.73856,1.8026,-1.609,
6.6,-0.026358,-0.87168,-0.73989,1.8854,-1.6839,
6.8,-0.026314,-0.87288,-0.74131,1.9693,-1.7599,
7,-0.026251,-0.87409,-0.74284,2.0542,-1.8371,
7.2,-0.026167,-0.8753,-0.74447,2.14,-1.9152,
7.4,-0.026062,-0.87651,-0.7462,2.2268,-1.9945,
7.6,-0.025935,-0.87772,-0.74804,2.3145,-2.0747,
7.8,-0.025787,-0.87892,-0.74999,2.403,-2.156,
8,-0.025616,-0.88012,-0.75204,2.4923,-2.2382,
8.2,-0.025423,-0.88131,-0.75419,2.5823,-2.3214,
8.4,-0.025207,-0.88248,-0.75645,2.673,-2.4055,
8.6,-0.024969,-0.88365,-0.75881,2.7644,-2.4905,
8.8,-0.024707,-0.88481,-0.76127,2.8563,-2.5763,
9,-0.024424,-0.88594,-0.76382,2.9489,-2.6631,
9.2,-0.024118,-0.88706,-0.76647,3.0419,-2.7507,
9.4,-0.02379,-0.88817,-0.76922,3.1355,-2.8391,
9.6,-0.023441,-0.88925,-0.77204,3.2295,-2.9283,
9.8,-0.023072,-0.89031,-0.77495,3.3238,-3.0184,
10,-0.022682,-0.89135,-0.77794,3.4186,-3.1091,
10.2,-0.022272,-0.89236,-0.781,3.5137,-3.2007,
10.4,-0.021844,-0.89334,-0.78412,3.6092,-3.293,
10.6,-0.021398,-0.8943,-0.78731,3.7048,-3.386,
10.8,-0.020936,-0.89523,-0.79055,3.8008,-3.4797,
11,-0.020457,-0.89613,-0.79384,3.8969,-3.5741,
11.2,-0.019963,-0.897,-0.79718,3.9933,-3.6692,
11.4,-0.019456,-0.89783,-0.80055,4.0898,-3.765,
11.6,-0.018935,-0.89864,-0.80396,4.1864,-3.8614,
11.8,-0.018404,-0.8994,-0.80739,4.2832,-3.9585,
12,-0.017861,-0.90014,-0.81083,4.3801,-4.0561,
12.2,-0.017309,-0.90084,-0.81429,4.477,-4.1544,
12.4,-0.016749,-0.9015,-0.81776,4.5739,-4.2532,
12.6,-0.016182,-0.90213,-0.82122,4.671,-4.3527,
12.8,-0.015609,-0.90273,-0.82468,4.768,-4.4527,
13,-0.015031,-0.90328,-0.82813,4.865,-4.5532,
13.2,-0.014448,-0.9038,-0.83156,4.962,-4.6543,
13.4,-0.013864,-0.90428,-0.83497,5.059,-4.7559,
13.6,-0.013277,-0.90473,-0.83835,5.1559,-4.858,
13.8,-0.012689,-0.90514,-0.84169,5.2528,-4.9606,
14,-0.012102,-0.90551,-0.84501,5.3497,-5.0636,
14.2,-0.011515,-0.90585,-0.84828,5.4464,-5.1672,
14.4,-0.01093,-0.90615,-0.8515,5.5431,-5.2711,
14.6,-0.010347,-0.90642,-0.85468,5.6397,-5.3755,
14.8,-0.0097678,-0.90665,-0.85781,5.7362,-5.4804,
15,-0.0091924,-0.90684,-0.86088,5.8326,-5.5856,
15.2,-0.0086213,-0.907,-0.8639,5.9289,-5.6913,
15.4,-0.0080553,-0.90713,-0.86686,6.0251,-5.7973,
15.6,-0.0074947,-0.90723,-0.86975,6.1212,-5.9037,
15.8,-0.0069401,-0.90729,-0.87259,6.2171,-6.0105,
16,-0.0063919,-0.90732,-0.87536,6.313,-6.1176,
16.2,-0.0058503,-0.90732,-0.87807,6.4087,-6.225,
16.4,-0.0053156,-0.90729,-0.88071,6.5043,-6.3328,
16.6,-0.0047882,-0.90723,-0.88328,6.5998,-6.4409,
16.8,-0.0042681,-0.90713,-0.88579,6.6952,-6.5493,
17,-0.0037555,-0.90701,-0.88824,6.7904,-6.658,
17.2,-0.0032504,-0.90687,-0.89061,6.8855,-6.7669,
17.4,-0.0027532,-0.90669,-0.89293,6.9805,-6.8762,
17.6,-0.0022635,-0.90649,-0.89517,7.0754,-6.9857,
17.8,-0.0017815,-0.90627,-0.89736,7.1702,-7.0954,
18,-0.001307,-0.90601,-0.89948,7.2648,-7.2054,
18.2,-0.00084005,-0.90574,-0.90154,7.3594,-7.3156,
18.4,-0.00038033,-0.90544,-0.90354,7.4538,-7.4261,
18.6,7.2079e-05,-0.90512,-0.90548,7.5481,-7.5367,
18.8,0.00051745,-0.90477,-0.90736,7.6422,-7.6476,
19,0.00095616,-0.9044,-0.90918,7.7363,-7.7587,
19.2,0.0013881,-0.90402,-0.91096,7.8303,-7.8699,
19.4,0.0018136,-0.90361,-0.91268,7.9241,-7.9814,
19.6,0.0022326,-0.90318,-0.91434,8.0179,-8.093,
19.8,0.0026454,-0.90273,-0.91596,8.1115,-8.2048,
20,0.0030518,-0.90227,-0.91753,8.2051,-8.3168,
20.2,0.0034519,-0.90178,-0.91904,8.2985,-8.4289,
20.4,0.0038456,-0.90128,-0.92051,8.3919,-8.5412,
20.6,0.0042331,-0.90077,-0.92193,8.4851,-8.6536,
20.8,0.0046141,-0.90023,-0.9233,8.5783,-8.7662,
21,0.0049885,-0.89968,-0.92462,8.6713,-8.8789,
21.2,0.0053563,-0.89912,-0.9259,8.7643,-8.9917,
21.4,0.0057173,-0.89854,-0.92712,8.8572,-9.1047,
21.6,0.0060713,-0.89794,-0.9283,8.95,-9.2177,
21.8,0.0064183,-0.89733,-0.92943,9.0428,-9.3309,
22,0.0067581,-0.89671,-0.9305,9.1354,-9.4442,
22.2,0.0070904,-0.89608,-0.93153,9.228,-9.5576,
22.4,0.0074151,-0.89543,-0.93251,9.3205,-9.6711,
22.6,0.0077318,-0.89478,-0.93344,9.413,-9.7847,
22.8,0.0080406,-0.89411,-0.93431,9.5053,-9.8984,
23,0.0083411,-0.89344,-0.93514,9.5977,-10.0122,
23.2,0.008633,-0.89275,-0.93591,9.6899,-10.126,
23.4,0.0089164,-0.89205,-0.93664,9.7821,-10.24,
23.6,0.0091907,-0.89135,-0.9373,9.8743,-10.3539,
23.8,0.0094557,-0.89064,-0.93792,9.9664,-10.468,
24,0.0097115,-0.88992,-0.93848,10.0585,-10.5821,
24.2,0.0099577,-0.8892,-0.93899,10.1506,-10.6963,
24.4,0.010194,-0.88847,-0.93944,10.2426,-10.8105,
24.6,0.01042,-0.88773,-0.93984,10.3346,-10.9248,
24.8,0.010637,-0.887,-0.94018,10.4265,-11.0391,
25,0.010842,-0.88625,-0.94046,10.5185,-11.1534,
25.2,0.011038,-0.88551,-0.94069,10.6104,-11.2678,
25.4,0.011222,-0.88476,-0.94087,10.7023,-11.3822,
25.6,0.011396,-0.88401,-0.94099,10.7943,-11.4966,
25.8,0.011558,-0.88326,-0.94105,10.8862,-11.6111,
26,0.01171,-0.8825,-0.94105,10.9781,-11.7255,
26.2,0.01185,-0.88175,-0.941,11.0701,-11.84,
26.4,0.011979,-0.881,-0.9409,11.162,-11.9545,
26.6,0.012097,-0.88025,-0.94074,11.254,-12.0689,
26.8,0.012203,-0.8795,-0.94052,11.346,-12.1834,
27,0.012298,-0.87876,-0.94025,11.438,-12.2979,
27.2,0.012382,-0.87802,-0.93993,11.5301,-12.4123,
27.4,0.012453,-0.87728,-0.93955,11.6222,-12.5268,
27.6,0.012514,-0.87655,-0.93912,11.7143,-12.6412,
27.8,0.012563,-0.87582,-0.93864,11.8065,-12.7556,
28,0.012601,-0.8751,-0.9381,11.8987,-12.87,
28.2,0.012628,-0.87438,-0.93752,11.991,-12.9843,
28.4,0.012644,-0.87367,-0.93689,12.0834,-13.0986,
28.6,0.012648,-0.87297,-0.93621,12.1758,-13.2129,
28.8,0.012642,-0.87228,-0.93549,12.2683,-13.3271,
29,0.012626,-0.87159,-0.93472,12.3609,-13.4412,
29.2,0.012599,-0.87092,-0.93391,12.4535,-13.5554,
29.4,0.012561,-0.87025,-0.93306,12.5463,-13.6694,
29.6,0.012514,-0.8696,-0.93217,12.6391,-13.7835,
29.8,0.012457,-0.86895,-0.93123,12.732,-13.8974,
30,0.01239,-0.86832,-0.93026,12.825,-14.0113,
30.2,0.012314,-0.86769,-0.92926,12.9181,-14.1252,
30.4,0.012229,-0.86708,-0.92822,13.0112,-14.2389,
30.6,0.012135,-0.86648,-0.92716,13.1045,-14.3526,
30.8,0.012033,-0.86589,-0.92606,13.1979,-14.4662,
31,0.011923,-0.86532,-0.92493,13.2914,-14.5798,
31.2,0.011805,-0.86476,-0.92378,13.385,-14.6933,
31.4,0.011679,-0.86421,-0.9226,13.4787,-14.8067,
31.6,0.011546,-0.86367,-0.9214,13.5725,-14.92,
31.8,0.011406,-0.86315,-0.92019,13.6664,-15.0332,
32,0.01126,-0.86265,-0.91895,13.7605,-15.1464,
32.2,0.011108,-0.86215,-0.91769,13.8546,-15.2594,
32.4,0.01095,-0.86168,-0.91643,13.9489,-15.3724,
32.6,0.010786,-0.86121,-0.91514,14.0433,-15.4853,
32.8,0.010617,-0.86077,-0.91385,14.1378,-15.5981,
33,0.010444,-0.86033,-0.91255,14.2325,-15.7108,
33.2,0.010266,-0.85991,-0.91124,14.3272,-15.8235,
33.4,0.010084,-0.85951,-0.90993,14.4221,-15.936,
33.6,0.0098976,-0.85912,-0.90861,14.5171,-16.0485,
33.8,0.009708,-0.85875,-0.90729,14.6122,-16.1608,
34,0.0095153,-0.85839,-0.90597,14.7075,-16.2731,
34.2,0.0093197,-0.85805,-0.90465,14.8028,-16.3852,
34.4,0.0091215,-0.85772,-0.90333,14.8983,-16.4973,
34.6,0.0089211,-0.85741,-0.90202,14.9939,-16.6093,
34.8,0.0087186,-0.85711,-0.90071,15.0896,-16.7212,
35,0.0085145,-0.85683,-0.8994,15.1855,-16.833,
35.2,0.0083089,-0.85656,-0.89811,15.2814,-16.9447,
35.4,0.0081022,-0.85631,-0.89682,15.3775,-17.0563,
35.6,0.0078945,-0.85607,-0.89555,15.4737,-17.1678,
35.8,0.0076862,-0.85585,-0.89428,15.57,-17.2792,
36,0.0074774,-0.85564,-0.89303,15.6664,-17.3906,
36.2,0.0072684,-0.85545,-0.89179,15.763,-17.5018,
36.4,0.0070593,-0.85527,-0.89057,15.8596,-17.613,
36.6,0.0068505,-0.85511,-0.88936,15.9564,-17.7241,
36.8,0.006642,-0.85495,-0.88816,16.0532,-17.835,
37,0.0064341,-0.85482,-0.88699,16.1502,-17.9459,
37.2,0.006227,-0.85469,-0.88583,16.2473,-18.0568,
37.4,0.0060206,-0.85458,-0.88468,16.3445,-18.1675,
37.6,0.0058154,-0.85448,-0.88356,16.4417,-18.2781,
37.8,0.0056113,-0.8544,-0.88245,16.5391,-18.3887,
38,0.0054085,-0.85432,-0.88137,16.6366,-18.4992,
38.2,0.0052072,-0.85426,-0.8803,16.7342,-18.6096,
38.4,0.0050074,-0.85421,-0.87925,16.8319,-18.7199,
38.6,0.0048092,-0.85418,-0.87822,16.9296,-18.8302,
38.8,0.0046128,-0.85415,-0.87722,17.0275,-18.9404,
39,0.0044181,-0.85414,-0.87623,17.1254,-19.0505,
39.2,0.0042254,-0.85414,-0.87527,17.2234,-19.1605,
39.4,0.0040346,-0.85415,-0.87432,17.3216,-19.2705,
39.6,0.0038458,-0.85417,-0.8734,17.4198,-19.3804,
39.8,0.0036591,-0.8542,-0.8725,17.518,-19.4902,
40,0.0034746,-0.85424,-0.87161,17.6164,-19.6,
40.2,0.0032921,-0.85429,-0.87075,17.7148,-19.7097,
40.4,0.0031118,-0.85435,-0.86991,17.8133,-19.8193,
40.6,0.0029338,-0.85442,-0.86909,17.9119,-19.9289,
40.8,0.0027579,-0.8545,-0.86829,18.0106,-20.0384,
41,0.0025843,-0.85459,-0.86751,18.1093,-20.1479,
41.2,0.002413,-0.85469,-0.86675,18.2081,-20.2573,
41.4,0.0022438,-0.8548,-0.86602,18.307,-20.3666,
41.6,0.0020769,-0.85491,-0.8653,18.4059,-20.4759,
41.8,0.0019123,-0.85503,-0.8646,18.5049,-20.5852,
