"t","u","r","y","em_x","em_y",
0,-0.084543,2.4707,2.8934,0,0,
0.2,-0.083839,2.4742,2.8934,0.031228,0.020144,
0.4,-0.08316,2.4776,2.8934,0.059551,0.041025,
0.6,-0.082503,2.4809,2.8934,0.084973,0.06264,
0.8,-0.081867,2.484,2.8934,0.10751,0.084988,
1,-0.08125,2.4871,2.8933,0.12716,0.10807,
1.2,-0.080648,2.49,2.8932,0.14396,0.13187,
1.4,-0.080057,2.4928,2.8931,0.15792,0.15639,
1.6,-0.079474,2.4954,2.8928,0.16906,0.18164,
1.8,-0.078894,2.498,2.8925,0.17743,0.2076,
2,-0.078312,2.5004,2.892,0.18304,0.23426,
2.2,-0.077722,2.5028,2.8914,0.18594,0.26164,
2.4,-0.077119,2.505,2.8906,0.18616,0.28973,
2.6,-0.076497,2.5071,2.8896,0.18375,0.31852,
2.8,-0.075851,2.5091,2.8883,0.17875,0.34802,
3,-0.075175,2.511,2.8869,0.17122,0.37824,
3.2,-0.074462,2.5128,2.8851,0.16119,0.40917,
3.4,-0.073707,2.5145,2.883,0.14874,0.44083,
3.6,-0.072904,2.5161,2.8806,0.13392,0.47324,
3.8,-0.072048,2.5176,2.8779,0.11678,0.50639,
4,-0.071134,2.5191,2.8748,0.097389,0.54031,
4.2,-0.070157,2.5205,2.8713,0.075814,0.57502,
4.4,-0.069113,2.5218,2.8674,0.052119,0.61053,
4.6,-0.067997,2.523,2.863,0.026374,0.64688,
4.8,-0.066808,2.5242,2.8583,-0.0013515,0.68409,
5,-0.065542,2.5254,2.8531,-0.030986,0.72218,
5.2,-0.064196,2.5265,2.8475,-0.062456,0.76119,
5.4,-0.062771,2.5275,2.8414,-0.095687,0.80115,
5.6,-0.061266,2.5286,2.8349,-0.1306,0.84209,
5.8,-0.059681,2.5296,2.828,-0.16713,0.88404,
6,-0.058016,2.5306,2.8207,-0.20519,0.92704,
6.2,-0.056275,2.5316,2.813,-0.24471,0.97113,
6.4,-0.054459,2.5326,2.8049,-0.28561,1.0163,
6.6,-0.052571,2.5336,2.7965,-0.32781,1.0627,
6.8,-0.050616,2.5346,2.7877,-0.37123,1.1102,
7,-0.048599,2.5357,2.7787,-0.41581,1.1589,
7.2,-0.046523,2.5368,2.7694,-0.46147,1.2088,
7.4,-0.044394,2.5379,2.7598,-0.50812,1.26,
7.6,-0.042219,2.539,2.7501,-0.55571,1.3125,
7.8,-0.040004,2.5402,2.7402,-0.60416,1.3662,
