"t","u","r","y","em_x","em_y",
0,0.010079,0.56401,0.51361,0,0,
0.2,0.010535,0.56629,0.51361,-0.012019,-0.034535,
0.4,0.010993,0.56858,0.51361,-0.021428,-0.067598,
0.6,0.011454,0.57088,0.51361,-0.028231,-0.099191,
0.8,0.011918,0.57321,0.51361,-0.032437,-0.12932,
1,0.012385,0.57554,0.51362,-0.034059,-0.15799,
1.2,0.012855,0.57789,0.51362,-0.033111,-0.18521,
1.4,0.013328,0.58026,0.51362,-0.029613,-0.21099,
1.6,0.013803,0.58264,0.51363,-0.023588,-0.23535,
1.8,0.01428,0.58504,0.51364,-0.015059,-0.25829,
2,0.014759,0.58745,0.51365,-0.0040559,-0.27984,
2.2,0.01524,0.58987,0.51367,0.0093911,-0.30001,
2.4,0.015723,0.59231,0.51369,0.025248,-0.31881,
2.6,0.016207,0.59476,0.51372,0.043479,-0.33628,
2.8,0.016691,0.59722,0.51377,0.064045,-0.35243,
3,0.017176,0.5997,0.51382,0.086905,-0.36728,
3.2,0.01766,0.60219,0.51389,0.11202,-0.38086,
3.4,0.018143,0.6047,0.51398,0.13933,-0.39318,
3.6,0.018625,0.60721,0.51409,0.16881,-0.40429,
3.8,0.019104,0.60974,0.51422,0.2004,-0.41419,
4,0.01958,0.61228,0.51438,0.23405,-0.42292,
4.2,0.020053,0.61483,0.51457,0.26972,-0.4305,
4.4,0.02052,0.61739,0.51479,0.30734,-0.43696,
4.6,0.020982,0.61996,0.51506,0.34687,-0.44232,
4.8,0.021436,0.62254,0.51536,0.38826,-0.44662,
5,0.021883,0.62513,0.51572,0.43144,-0.44987,
5.2,0.022321,0.62773,0.51612,0.47637,-0.4521,
5.4,0.022748,0.63033,0.51659,0.523,-0.45334,
5.6,0.023164,0.63294,0.51712,0.57125,-0.45361,
5.8,0.023568,0.63555,0.51771,0.62109,-0.45293,
6,0.023957,0.63817,0.51838,0.67245,-0.45133,
6.2,0.024331,0.64079,0.51913,0.72529,-0.44884,
6.4,0.024688,0.64341,0.51997,0.77954,-0.44546,
6.6,0.025028,0.64604,0.5209,0.83515,-0.44122,
6.8,0.025348,0.64866,0.52192,0.89206,-0.43614,
7,0.025647,0.65128,0.52304,0.95023,-0.43025,
7.2,0.025925,0.6539,0.52427,1.0096,-0.42354,
7.4,0.026179,0.65651,0.52561,1.0701,-0.41605,
7.6,0.026409,0.65912,0.52707,1.1317,-0.40778,
7.8,0.026613,0.66171,0.52865,1.1944,-0.39876,
8,0.02679,0.6643,0.53035,1.258,-0.38898,
8.2,0.02694,0.66688,0.53218,1.3226,-0.37847,
8.4,0.02706,0.66945,0.53414,1.3881,-0.36723,
8.6,0.027151,0.672,0.53624,1.4544,-0.35528,
8.8,0.027212,0.67453,0.53847,1.5216,-0.34261,
9,0.027241,0.67704,0.54084,1.5894,-0.32924,
9.2,0.027239,0.67954,0.54335,1.658,-0.31518,
9.4,0.027204,0.68201,0.54599,1.7273,-0.30043,
9.6,0.027137,0.68446,0.54877,1.7972,-0.285,
9.8,0.027038,0.68688,0.55169,1.8676,-0.26889,
10,0.026905,0.68927,0.55475,1.9386,-0.2521,
10.2,0.026741,0.69164,0.55794,2.01,-0.23464,
10.4,0.026544,0.69397,0.56125,2.082,-0.21651,
10.6,0.026314,0.69627,0.5647,2.1543,-0.19772,
10.8,0.026054,0.69853,0.56826,2.227,-0.17827,
11,0.025762,0.70076,0.57195,2.3001,-0.15815,
11.2,0.025441,0.70295,0.57574,2.3735,-0.13738,
11.4,0.025091,0.7051,0.57964,2.4471,-0.11595,
11.6,0.024711,0.7072,0.58364,2.521,-0.093877,
11.8,0.024305,0.70926,0.58774,2.5951,-0.071151,
12,0.023873,0.71128,0.59191,2.6694,-0.047779,
12.2,0.023417,0.71325,0.59617,2.7439,-0.023766,
12.4,0.022937,0.71518,0.60049,2.8185,0.00088502,
12.6,0.022435,0.71706,0.60488,2.8931,0.026169,
12.8,0.021913,0.71889,0.60932,2.9679,0.052082,
13,0.021372,0.72066,0.61381,3.0427,0.078618,
13.2,0.020813,0.72239,0.61833,3.1176,0.10577,
13.4,0.020238,0.72407,0.62288,3.1924,0.13354,
13.6,0.01965,0.72569,0.62744,3.2673,0.16191,
13.8,0.019048,0.72727,0.63202,3.3421,0.19087,
14,0.018436,0.72879,0.63661,3.4169,0.22043,
14.2,0.017814,0.73025,0.64119,3.4916,0.25057,
14.4,0.017183,0.73167,0.64575,3.5663,0.28129,
14.6,0.016546,0.73303,0.6503,3.6409,0.31256,
14.8,0.015905,0.73434,0.65482,3.7153,0.34439,
15,0.015259,0.7356,0.6593,3.7897,0.37677,
15.2,0.014611,0.73681,0.66375,3.864,0.40968,
15.4,0.013962,0.73796,0.66815,3.9381,0.44312,
15.6,0.013313,0.73906,0.6725,4.0121,0.47707,
15.8,0.012665,0.74011,0.67679,4.0859,0.51152,
16,0.012019,0.74112,0.68102,4.1596,0.54646,
16.2,0.011377,0.74207,0.68519,4.2332,0.58189,
16.4,0.010739,0.74297,0.68928,4.3066,0.61778,
16.6,0.010105,0.74383,0.6933,4.3798,0.65412,
16.8,0.0094782,0.74464,0.69725,4.4528,0.69092,
17,0.0088574,0.7454,0.70111,4.5257,0.72814,
17.2,0.0082438,0.74612,0.7049,4.5984,0.76579,
17.4,0.0076382,0.74679,0.7086,4.671,0.80384,
