"t","u","r","y","em_x","em_y",
0,-0.075138,1.4821,1.8577,0,0,
0.2,-0.074663,1.4844,1.8577,0.022698,-0.013135,
0.4,-0.074209,1.4867,1.8577,0.044547,-0.023395,
0.6,-0.073776,1.4889,1.8577,0.06555,-0.030785,
0.8,-0.073362,1.4909,1.8577,0.085709,-0.035316,
1,-0.072965,1.4928,1.8577,0.10503,-0.037001,
1.2,-0.072582,1.4947,1.8576,0.12351,-0.035856,
1.4,-0.072211,1.4964,1.8575,0.14117,-0.031902,
1.6,-0.071848,1.498,1.8573,0.15802,-0.025163,
1.8,-0.071489,1.4995,1.857,0.17405,-0.015666,
2,-0.07113,1.5009,1.8566,0.18929,-0.0034404,
2.2,-0.070767,1.5023,1.8561,0.20376,0.011481,
2.4,-0.070394,1.5035,1.8554,0.21746,0.029063,
2.6,-0.070007,1.5046,1.8546,0.23042,0.049269,
2.8,-0.0696,1.5056,1.8536,0.24267,0.07206,
3,-0.06917,1.5065,1.8524,0.25422,0.097394,
3.2,-0.068709,1.5074,1.8509,0.26511,0.12523,
3.4,-0.068213,1.5081,1.8492,0.27536,0.15552,
3.6,-0.067678,1.5088,1.8472,0.28502,0.18822,
3.8,-0.067096,1.5094,1.8449,0.29413,0.22329,
4,-0.066465,1.5099,1.8422,0.30271,0.26068,
4.2,-0.065779,1.5104,1.8393,0.31083,0.30035,
4.4,-0.065034,1.5108,1.8359,0.31852,0.34223,
4.6,-0.064225,1.5111,1.8322,0.32583,0.3863,
4.8,-0.06335,1.5114,1.8281,0.33283,0.4325,
5,-0.062406,1.5116,1.8237,0.33956,0.48077,
5.2,-0.061389,1.5118,1.8188,0.34608,0.53108,
5.4,-0.060298,1.512,1.8135,0.35246,0.58338,
5.6,-0.059131,1.5121,1.8078,0.35876,0.63761,
5.8,-0.057888,1.5123,1.8017,0.36503,0.69374,
6,-0.056569,1.5124,1.7952,0.37134,0.7517,
6.2,-0.055174,1.5125,1.7884,0.37776,0.81146,
6.4,-0.053705,1.5126,1.7811,0.38436,0.87295,
6.6,-0.052164,1.5127,1.7735,0.39118,0.93615,
6.8,-0.050552,1.5129,1.7656,0.39831,1.001,
7,-0.048874,1.513,1.7574,0.40579,1.0674,
7.2,-0.047133,1.5132,1.7489,0.41369,1.1354,
7.4,-0.045334,1.5134,1.7401,0.42207,1.2049,
7.6,-0.04348,1.5137,1.7311,0.43097,1.2758,
7.8,-0.041577,1.514,1.7219,0.44045,1.3481,
8,-0.039631,1.5143,1.7125,0.45057,1.4218,
8.2,-0.037647,1.5148,1.703,0.46135,1.4967,
8.4,-0.03563,1.5152,1.6934,0.47285,1.5729,
8.6,-0.033587,1.5158,1.6837,0.48509,1.6503,
8.8,-0.031523,1.5164,1.674,0.49812,1.7288,
9,-0.029444,1.517,1.6642,0.51195,1.8085,
9.2,-0.027356,1.5178,1.6546,0.52661,1.8891,
9.4,-0.025263,1.5186,1.6449,0.54212,1.9708,
9.6,-0.023172,1.5195,1.6354,0.5585,2.0534,
9.8,-0.021086,1.5205,1.6259,0.57575,2.1369,
10,-0.019011,1.5215,1.6166,0.59387,2.2213,
10.2,-0.01695,1.5227,1.6074,0.61288,2.3065,
10.4,-0.014907,1.5239,1.5984,0.63278,2.3925,
10.6,-0.012884,1.5252,1.5896,0.65355,2.4792,
10.8,-0.010885,1.5266,1.581,0.67519,2.5666,
11,-0.0089114,1.528,1.5726,0.6977,2.6546,
11.2,-0.0069652,1.5296,1.5644,0.72106,2.7433,
11.4,-0.0050474,1.5312,1.5564,0.74526,2.8326,
11.6,-0.0031586,1.5329,1.5487,0.77029,2.9223,
11.8,-0.0012992,1.5347,1.5412,0.79613,3.0127,
12,0.00053115,1.5365,1.5339,0.82276,3.1035,
12.2,0.0023331,1.5385,1.5268,0.85017,3.1947,
12.4,0.0041075,1.5405,1.5199,0.87834,3.2864,
12.6,0.0058547,1.5425,1.5132,0.90725,3.3785,
12.8,0.0075744,1.5447,1.5068,0.93689,3.471,
13,0.0092662,1.5469,1.5005,0.96724,3.5638,
13.2,0.010929,1.5491,1.4945,0.99827,3.657,
13.4,0.012562,1.5515,1.4887,1.03,3.7505,
13.6,0.014162,1.5539,1.4831,1.0623,3.8443,
13.8,0.015728,1.5563,1.4777,1.0953,3.9383,
14,0.017257,1.5588,1.4725,1.1289,4.0327,
14.2,0.018747,1.5614,1.4677,1.163,4.1272,
14.4,0.020195,1.564,1.4631,1.1977,4.222,
14.6,0.021597,1.5667,1.4587,1.2329,4.317,
14.8,0.022949,1.5694,1.4547,1.2687,4.4122,
15,0.024249,1.5722,1.451,1.3048,4.5077,
15.2,0.025492,1.575,1.4475,1.3414,4.6033,
15.4,0.026676,1.5779,1.4445,1.3784,4.699,
15.6,0.027796,1.5807,1.4418,1.4157,4.795,
15.8,0.028848,1.5836,1.4394,1.4533,4.8911,
16,0.02983,1.5866,1.4374,1.4912,4.9873,
16.2,0.030737,1.5895,1.4359,1.5293,5.0838,
16.4,0.031567,1.5925,1.4347,1.5676,5.1803,
16.6,0.032317,1.5955,1.4339,1.606,5.2771,
16.8,0.032984,1.5985,1.4336,1.6445,5.3739,
17,0.033565,1.6015,1.4337,1.683,5.4709,
17.2,0.03406,1.6045,1.4342,1.7215,5.5681,
17.4,0.034466,1.6075,1.4351,1.76,5.6654,
17.6,0.034783,1.6105,1.4365,1.7983,5.7628,
17.8,0.035009,1.6134,1.4384,1.8365,5.8604,
18,0.035145,1.6164,1.4406,1.8744,5.9582,
18.2,0.035191,1.6193,1.4433,1.9121,6.056,
18.4,0.035148,1.6222,1.4464,1.9495,6.1541,
18.6,0.035017,1.625,1.4499,1.9865,6.2522,
18.8,0.0348,1.6278,1.4538,2.0232,6.3505,
19,0.0345,1.6306,1.4581,2.0593,6.449,
19.2,0.034117,1.6333,1.4627,2.095,6.5476,
19.4,0.033657,1.6359,1.4676,2.1301,6.6463,
19.6,0.033122,1.6385,1.4729,2.1647,6.7452,
19.8,0.032517,1.6411,1.4785,2.1987,6.8442,
20,0.031843,1.6435,1.4843,2.232,6.9434,
20.2,0.031108,1.6459,1.4904,2.2646,7.0426,
20.4,0.030313,1.6483,1.4967,2.2966,7.142,
20.6,0.029465,1.6505,1.5032,2.3278,7.2415,
20.8,0.028568,1.6527,1.5099,2.3582,7.3411,
21,0.027626,1.6548,1.5167,2.3879,7.4408,
21.2,0.026644,1.6569,1.5236,2.4169,7.5406,
21.4,0.025627,1.6588,1.5307,2.445,7.6405,
21.6,0.02458,1.6607,1.5378,2.4723,7.7404,
21.8,0.023507,1.6624,1.5449,2.4988,7.8404,
22,0.022412,1.6641,1.5521,2.5245,7.9405,
22.2,0.0213,1.6658,1.5593,2.5493,8.0407,
22.4,0.020175,1.6673,1.5664,2.5734,8.1409,
22.6,0.019041,1.6687,1.5735,2.5966,8.2411,
22.8,0.0179,1.6701,1.5806,2.619,8.3414,
23,0.016757,1.6714,1.5876,2.6406,8.4416,
23.2,0.015614,1.6726,1.5945,2.6614,8.5419,
23.4,0.014476,1.6737,1.6013,2.6814,8.6423,
23.6,0.013342,1.6748,1.6081,2.7006,8.7426,
23.8,0.012218,1.6757,1.6146,2.7191,8.8429,
24,0.011103,1.6766,1.6211,2.7368,8.9432,
24.2,0.010001,1.6774,1.6274,2.7537,9.0435,
24.4,0.0089123,1.6782,1.6336,2.77,9.1438,
24.6,0.0078384,1.6789,1.6397,2.7855,9.244,
24.8,0.006781,1.6795,1.6456,2.8004,9.3442,
25,0.0057401,1.68,1.6513,2.8146,9.4444,
25.2,0.0047171,1.6805,1.6569,2.8281,9.5446,
25.4,0.0037118,1.6809,1.6623,2.8411,9.6447,
25.6,0.0027248,1.6812,1.6676,2.8533,9.7448,
25.8,0.001756,1.6815,1.6727,2.865,9.8448,
26,0.00080522,1.6817,1.6777,2.8762,9.9448,
26.2,-0.00012752,1.6819,1.6825,2.8867,10.0448,
26.4,-0.0010427,1.682,1.6872,2.8967,10.1447,
26.6,-0.0019406,1.6821,1.6918,2.9062,10.2445,
26.8,-0.0028221,1.6821,1.6962,2.9151,10.3443,
27,-0.0036869,1.682,1.7005,2.9236,10.4441,
27.2,-0.0045353,1.6819,1.7046,2.9316,10.5438,
27.4,-0.0053673,1.6818,1.7086,2.9391,10.6434,
27.6,-0.0061823,1.6816,1.7125,2.9462,10.743,
27.8,-0.0069804,1.6814,1.7163,2.9528,10.8425,
28,-0.0077615,1.6811,1.7199,2.959,10.942,
28.2,-0.0085243,1.6808,1.7234,2.9648,11.0414,
28.4,-0.0092692,1.6805,1.7268,2.9701,11.1408,
28.6,-0.0099951,1.6801,1.7301,2.9752,11.2401,
28.8,-0.010701,1.6797,1.7332,2.9798,11.3394,
29,-0.011388,1.6792,1.7361,2.9841,11.4386,
29.2,-0.012052,1.6787,1.739,2.9881,11.5378,
29.4,-0.012695,1.6782,1.7417,2.9918,11.6369,
29.6,-0.013316,1.6776,1.7442,2.9951,11.736,
29.8,-0.013913,1.677,1.7466,2.9982,11.8351,
30,-0.014486,1.6764,1.7489,3.001,11.9341,
30.2,-0.015034,1.6758,1.751,3.0036,12.033,
30.4,-0.015556,1.6751,1.7529,3.0059,12.1319,
30.6,-0.016052,1.6745,1.7547,3.008,12.2308,
30.8,-0.01652,1.6738,1.7564,3.01,12.3297,
31,-0.01696,1.6731,1.7579,3.0117,12.4285,
31.2,-0.017371,1.6723,1.7592,3.0133,12.5273,
31.4,-0.017753,1.6716,1.7603,3.0147,12.6261,
31.6,-0.018105,1.6708,1.7613,3.016,12.7248,
31.8,-0.018427,1.6701,1.7622,3.0173,12.8236,
32,-0.018717,1.6693,1.7629,3.0184,12.9223,
32.2,-0.018977,1.6685,1.7634,3.0195,13.021,
32.4,-0.019205,1.6677,1.7637,3.0205,13.1197,
32.6,-0.019401,1.6669,1.7639,3.0214,13.2184,
32.8,-0.019566,1.6661,1.764,3.0224,13.3171,
33,-0.019699,1.6653,1.7638,3.0234,13.4158,
33.2,-0.019801,1.6645,1.7635,3.0244,13.5145,
33.4,-0.019871,1.6638,1.7631,3.0254,13.6133,
33.6,-0.01991,1.663,1.7625,3.0265,13.712,
33.8,-0.019918,1.6622,1.7618,3.0277,13.8107,
34,-0.019896,1.6614,1.7609,3.0289,13.9095,
34.2,-0.019844,1.6607,1.7599,3.0303,14.0083,
34.4,-0.019763,1.66,1.7588,3.0318,14.1071,
34.6,-0.019654,1.6592,1.7575,3.0334,14.206,
34.8,-0.019517,1.6585,1.7561,3.0352,14.3049,
35,-0.019353,1.6578,1.7546,3.0371,14.4038,
35.2,-0.019164,1.6571,1.753,3.0392,14.5027,
35.4,-0.018949,1.6565,1.7512,3.0415,14.6017,
35.6,-0.018711,1.6559,1.7494,3.044,14.7007,
35.8,-0.01845,1.6552,1.7475,3.0467,14.7998,
36,-0.018168,1.6546,1.7455,3.0497,14.8989,
36.2,-0.017864,1.6541,1.7434,3.0529,14.998,
36.4,-0.017542,1.6535,1.7412,3.0563,15.0972,
36.6,-0.017201,1.653,1.739,3.0599,15.1964,
36.8,-0.016844,1.6525,1.7367,3.0639,15.2957,
37,-0.016471,1.652,1.7344,3.0681,15.395,
37.2,-0.016083,1.6516,1.732,3.0725,15.4944,
