"t","u","r","y","em_x","em_y",
0,-0.049964,0.37325,0.62307,0,0,
0.2,-0.049149,0.37733,0.62307,0.025627,-0.033747,
0.4,-0.048348,0.38133,0.62307,0.053688,-0.065745,
0.6,-0.047561,0.38526,0.62307,0.084179,-0.095997,
0.8,-0.046788,0.38912,0.62306,0.11709,-0.12451,
1,-0.046028,0.3929,0.62304,0.15241,-0.15129,
1.2,-0.04528,0.39661,0.62301,0.19013,-0.17635,
1.4,-0.044541,0.40025,0.62295,0.23023,-0.1997,
1.6,-0.043812,0.40381,0.62287,0.27268,-0.22136,
1.8,-0.043091,0.40731,0.62276,0.31747,-0.24135,
2,-0.042376,0.41073,0.62262,0.36457,-0.25968,
2.2,-0.041666,0.41409,0.62242,0.41395,-0.27638,
2.4,-0.040959,0.41738,0.62218,0.46559,-0.29147,
2.6,-0.040254,0.42061,0.62188,0.51944,-0.30498,
2.8,-0.039549,0.42377,0.62152,0.57549,-0.31693,
3,-0.038843,0.42687,0.62108,0.63368,-0.32737,
3.2,-0.038134,0.4299,0.62058,0.69399,-0.33632,
3.4,-0.037421,0.43288,0.61999,0.75638,-0.34381,
3.6,-0.036703,0.4358,0.61932,0.8208,-0.34988,
3.8,-0.035978,0.43867,0.61856,0.88723,-0.35458,
4,-0.035246,0.44148,0.61771,0.95561,-0.35793,
4.2,-0.034504,0.44424,0.61676,1.0259,-0.35998,
4.4,-0.033753,0.44695,0.61572,1.0981,-0.36077,
4.6,-0.032992,0.44962,0.61458,1.1721,-0.36035,
4.8,-0.03222,0.45224,0.61334,1.2479,-0.35875,
5,-0.031437,0.45482,0.61201,1.3254,-0.35602,
5.2,-0.030641,0.45737,0.61057,1.4047,-0.3522,
5.4,-0.029834,0.45988,0.60905,1.4856,-0.34734,
5.6,-0.029015,0.46235,0.60742,1.5682,-0.34149,
5.8,-0.028184,0.46479,0.60571,1.6523,-0.33468,
6,-0.027341,0.46721,0.60391,1.7379,-0.32697,
6.2,-0.026487,0.4696,0.60203,1.8251,-0.31839,
6.4,-0.025622,0.47197,0.60007,1.9137,-0.30899,
6.6,-0.024746,0.47431,0.59804,2.0037,-0.29881,
6.8,-0.023861,0.47664,0.59595,2.0951,-0.28789,
7,-0.022967,0.47895,0.59379,2.1879,-0.27628,
7.2,-0.022064,0.48125,0.59157,2.2819,-0.26401,
7.4,-0.021155,0.48354,0.58932,2.3772,-0.25113,
7.6,-0.020239,0.48582,0.58702,2.4737,-0.23766,
7.8,-0.019318,0.48809,0.58468,2.5714,-0.22365,
8,-0.018392,0.49036,0.58232,2.6702,-0.20914,
8.2,-0.017463,0.49263,0.57994,2.7702,-0.19415,
8.4,-0.016533,0.49489,0.57755,2.8712,-0.17872,
8.6,-0.015601,0.49715,0.57516,2.9733,-0.16287,
8.8,-0.014669,0.49942,0.57276,3.0763,-0.14664,
9,-0.013738,0.50169,0.57038,3.1803,-0.13006,
9.2,-0.012809,0.50396,0.568,3.2853,-0.11315,
9.4,-0.011883,0.50623,0.56565,3.3911,-0.095931,
9.6,-0.010961,0.50852,0.56332,3.4979,-0.078432,
9.8,-0.010044,0.5108,0.56102,3.6054,-0.060673,
10,-0.0091312,0.5131,0.55876,3.7138,-0.042673,
10.2,-0.0082251,0.51541,0.55653,3.8229,-0.024453,
10.4,-0.0073255,0.51772,0.55435,3.9328,-0.00603,
10.6,-0.0064329,0.52005,0.55221,4.0434,0.01258,
10.8,-0.0055481,0.52238,0.55012,4.1547,0.031361,
11,-0.0046711,0.52473,0.54808,4.2666,0.0503,
11.2,-0.0038025,0.52708,0.5461,4.3792,0.069383,
11.4,-0.0029421,0.52945,0.54416,4.4924,0.088597,
11.6,-0.0020903,0.53183,0.54228,4.6062,0.10793,
11.8,-0.0012468,0.53422,0.54045,4.7205,0.12738,
12,-0.00041155,0.53662,0.53868,4.8354,0.14692,
12.2,0.00041539,0.53903,0.53695,4.9508,0.16656,
12.4,0.0012343,0.54145,0.53528,5.0666,0.18628,
12.6,0.0020457,0.54389,0.53366,5.183,0.20607,
12.8,0.0028495,0.54633,0.53208,5.2998,0.22594,
13,0.0036455,0.54879,0.53056,5.417,0.24586,
13.2,0.0044344,0.55125,0.52908,5.5346,0.26583,
13.4,0.0052152,0.55373,0.52766,5.6526,0.28586,
13.6,0.0059885,0.55622,0.52628,5.771,0.30593,
13.8,0.0067534,0.55872,0.52496,5.8898,0.32604,
14,0.0075096,0.56124,0.52369,6.0089,0.34618,
14.2,0.0082562,0.56376,0.52248,6.1283,0.36635,
14.4,0.0089933,0.56629,0.52132,6.2481,0.38656,
14.6,0.0097197,0.56883,0.52023,6.3681,0.40679,
14.8,0.010435,0.57138,0.5192,6.4885,0.42705,
15,0.011138,0.57394,0.51825,6.6091,0.44734,
15.2,0.011829,0.57651,0.51736,6.7299,0.46765,
15.4,0.012505,0.57908,0.51656,6.851,0.488,
15.6,0.013167,0.58166,0.51583,6.9723,0.50837,
15.8,0.013813,0.58425,0.51519,7.0938,0.52878,
16,0.014442,0.58684,0.51464,7.2156,0.54922,
16.2,0.015053,0.58944,0.51418,7.3375,0.5697,
16.4,0.015645,0.59204,0.51382,7.4596,0.59023,
16.6,0.016218,0.59465,0.51356,7.5818,0.61081,
16.8,0.016769,0.59726,0.51341,7.7042,0.63145,
17,0.017298,0.59986,0.51337,7.8268,0.65215,
17.2,0.017803,0.60247,0.51345,7.9494,0.67292,
17.4,0.018285,0.60507,0.51365,8.0722,0.69377,
17.6,0.018741,0.60767,0.51397,8.195,0.71471,
17.8,0.019171,0.61027,0.51441,8.318,0.73574,
18,0.019574,0.61286,0.51499,8.441,0.75689,
18.2,0.019948,0.61544,0.5157,8.5641,0.77815,
18.4,0.020295,0.61801,0.51654,8.6872,0.79954,
