"t","u","r","y","em_x","em_y",
0,-0.070617,2.7953,3.1484,0,0,
0.2,0.071038,2.7932,-3.1348,0.03622,-0.035456,
0.4,0.07148,2.791,-3.1348,0.069443,-0.070932,
0.6,0.071944,2.7887,-3.1348,0.099674,-0.10643,
0.8,0.072431,2.7863,-3.1348,0.12692,-0.14194,
1,0.072943,2.7838,-3.1347,0.15121,-0.17748,
1.2,0.073483,2.7811,-3.1346,0.17254,-0.21304,
1.4,0.074053,2.7784,-3.1345,0.19094,-0.24862,
1.6,0.074658,2.7756,-3.1343,0.20645,-0.28423,
1.8,0.0753,2.7727,-3.134,0.21907,-0.31986,
2,0.075985,2.7696,-3.1336,0.22886,-0.35552,
2.2,0.076718,2.7665,-3.1331,0.23584,-0.39122,
2.4,0.077504,2.7633,-3.1324,0.24006,-0.42696,
2.6,0.078351,2.76,-3.1314,0.24155,-0.46276,
2.8,0.079265,2.7566,-3.1303,0.24035,-0.49862,
3,0.080254,2.7531,-3.1289,0.23652,-0.53456,
3.2,0.081326,2.7494,-3.1271,0.23011,-0.57061,
3.4,0.082491,2.7457,-3.125,0.22116,-0.60678,
3.6,0.083758,2.7419,-3.1225,0.20974,-0.6431,
3.8,0.085139,2.738,-3.1195,0.19588,-0.67961,
4,0.086645,2.734,-3.116,0.17966,-0.71634,
4.2,0.08829,2.7299,-3.1119,0.16113,-0.75334,
4.4,0.090088,2.7257,-3.1071,0.14034,-0.79066,
4.6,0.092055,2.7213,-3.1016,0.11737,-0.82837,
4.8,0.094208,2.7169,-3.0953,0.09228,-0.86652,
5,0.096566,2.7123,-3.0881,0.065128,-0.9052,
5.2,0.099152,2.7076,-3.0798,0.035985,-0.9445,
5.4,0.10199,2.7027,-3.0705,0.0049224,-0.98452,
5.6,0.1051,2.6978,-3.0599,-0.027986,-1.0254,
5.8,0.10853,2.6926,-3.0479,-0.062664,-1.0672,
6,0.11229,2.6873,-3.0344,-0.099027,-1.1101,
6.2,0.11644,2.6819,-3.0192,-0.13699,-1.1542,
6.4,0.12101,2.6762,-3.002,-0.17645,-1.1998,
6.6,0.12605,2.6703,-2.9826,-0.2173,-1.2471,
6.8,0.13163,2.6642,-2.9608,-0.25942,-1.2962,
7,0.13781,2.6579,-2.9363,-0.30267,-1.3475,
7.2,0.14467,2.6513,-2.9086,-0.34689,-1.4011,
7.4,0.1523,2.6443,-2.8774,-0.39188,-1.4576,
7.6,0.1608,2.6371,-2.8421,-0.43741,-1.5171,
7.8,0.1703,2.6295,-2.8022,-0.4832,-1.5801,
8,0.18095,2.6216,-2.7569,-0.52889,-1.6471,
8.2,0.19292,2.6132,-2.7054,-0.57404,-1.7186,
8.4,0.20642,2.6043,-2.6467,-0.61811,-1.7951,
8.6,0.22171,2.595,-2.5796,-0.66038,-1.8771,
8.8,0.23908,2.5851,-2.5026,-0.69996,-1.9654,
9,0.25891,2.5747,-2.4139,-0.73567,-2.0605,
9.2,0.28164,2.5638,-2.3112,-0.76605,-2.163,
9.4,0.30781,2.5523,-2.1918,-0.78916,-2.2734,
9.6,0.33809,2.5404,-2.0524,-0.80257,-2.3917,
9.8,0.3733,2.5281,-1.8886,-0.80324,-2.5175,
10,0.41444,2.5158,-1.6952,-0.78747,-2.6494,
10.2,0.46273,2.5038,-1.4657,-0.75103,-2.7844,
10.4,0.51965,2.4929,-1.192,-0.68966,-2.9173,
10.6,0.58696,2.484,-0.86433,-0.60028,-3.0394,
10.8,0.58989,2.4785,-0.471,-0.48336,-3.138,
11,0.49669,2.4774,-0.0060582,-0.34696,-3.1981,
11.2,0.39223,2.4813,0.52015,-0.21043,-3.208,
11.4,0.28051,2.4889,1.0864,-0.10142,-3.1698,
11.6,0.16531,2.4974,1.6709,-0.044008,-3.1043,
11.8,0.049637,2.5033,2.2551,-0.045912,-3.0442,
12,-0.064633,2.5038,2.827,-0.094092,-3.021,
12.2,0.17667,2.4984,-2.9015,-0.16088,-3.0527,
12.4,0.28736,2.4879,-2.3585,-0.21475,-3.1397,
12.6,0.39916,2.4748,-1.8126,-0.22904,-3.2669,
12.8,0.51533,2.4623,-1.2443,-0.18712,-3.4081,
13,0.61673,2.4538,-0.62987,-0.087055,-3.5292,
13.2,0.47967,2.4522,0.053846,0.052047,-3.5954,
13.4,0.33133,2.4578,0.80117,0.1863,-3.5873,
13.6,0.17754,2.4669,1.5791,0.2635,-3.5244,
13.8,0.022967,2.473,2.3581,0.25991,-3.4618,
14,-0.12968,2.4714,3.1198,0.19931,-3.4557,
14.2,0.2788,2.462,-2.4272,0.13625,-3.5278,
14.4,0.4265,2.4485,-1.7022,0.12294,-3.6579,
14.6,0.5782,2.4367,-0.95542,0.18616,-3.798,
14.8,0.5172,2.4321,-0.15389,0.31499,-3.8906,
15,0.34496,2.4366,0.71177,0.45602,-3.897,
15.2,0.16661,2.4458,1.6128,0.53647,-3.8341,
15.4,-0.012321,2.4513,2.5129,0.52326,-3.7748,
15.6,0.18885,2.4473,-2.8917,0.45499,-3.7902,
15.8,0.36313,2.4352,-2.0323,0.4086,-3.8938,
16,0.5385,2.4219,-1.1687,0.44293,-4.0375,
16.2,0.53584,2.4155,-0.26371,0.56191,-4.1445,
16.4,0.34344,2.4194,0.70226,0.70503,-4.157,
16.6,0.14491,2.4288,1.7042,0.78154,-4.0919,
16.8,-0.053695,2.433,2.7015,0.75534,-4.0405,
17,0.24927,2.4264,-2.6104,0.68492,-4.0811,
17.2,0.44273,2.4128,-1.6568,0.66476,-4.2084,
17.4,0.61773,2.4019,-0.68675,0.74435,-4.344,
17.6,0.41197,2.4016,0.34175,0.88847,-4.3987,
17.8,0.19744,2.4104,1.4231,0.99481,-4.3511,
18,-0.0185,2.4167,2.5092,0.99085,-4.2871,
18.2,0.23179,2.4116,-2.7126,0.92096,-4.3119,
18.4,0.44254,2.3981,-1.6724,0.8956,-4.4356,
18.6,0.60135,2.3874,-0.61933,0.97772,-4.5699,
18.8,0.37991,2.3884,0.48881,1.1231,-4.6131,
19,0.15101,2.3977,1.6427,1.213,-4.5545,
19.2,-0.078129,2.4018,2.7924,1.1857,-4.5041,
19.4,0.30363,2.3934,-2.3717,1.1177,-4.5624,
19.6,0.52684,2.3794,-1.2696,1.1287,-4.7029,
19.8,0.50231,2.3729,-0.13863,1.2485,-4.8087,
