"t","u","r","y","em_x","em_y",
0,-0.010172,-2.6465,-2.5957,0,0,
0.2,-0.009756,-2.6445,-2.5957,-0.037383,0.0034398,
0.4,-0.0093433,-2.6424,-2.5957,-0.077327,0.0053233,
0.6,-0.0089336,-2.6403,-2.5957,-0.11983,0.0056535,
0.8,-0.0085269,-2.6383,-2.5957,-0.16488,0.0044357,
1,-0.0081231,-2.6363,-2.5957,-0.21246,0.0016771,
1.2,-0.0077223,-2.6343,-2.5957,-0.26257,-0.0026129,
1.4,-0.0073243,-2.6323,-2.5957,-0.31518,-0.0084231,
1.6,-0.0069291,-2.6303,-2.5957,-0.37027,-0.01574,
1.8,-0.0065366,-2.6284,-2.5957,-0.42782,-0.024549,
2,-0.0061468,-2.6264,-2.5957,-0.48779,-0.034834,
2.2,-0.0057597,-2.6245,-2.5957,-0.55016,-0.046575,
2.4,-0.0053752,-2.6226,-2.5957,-0.6149,-0.059753,
2.6,-0.0049932,-2.6207,-2.5957,-0.68197,-0.074346,
2.8,-0.0046138,-2.6188,-2.5957,-0.75133,-0.090331,
3,-0.0042368,-2.6169,-2.5957,-0.82294,-0.10768,
3.2,-0.0038622,-2.615,-2.5957,-0.89677,-0.12638,
3.4,-0.00349,-2.6132,-2.5957,-0.97276,-0.14639,
3.6,-0.0031202,-2.6114,-2.5958,-1.0509,-0.16769,
3.8,-0.0027527,-2.6095,-2.5958,-1.1311,-0.19025,
4,-0.0023875,-2.6077,-2.5958,-1.2133,-0.21405,
4.2,-0.0020246,-2.6059,-2.5958,-1.2975,-0.23904,
4.4,-0.0016638,-2.6041,-2.5958,-1.3836,-0.26521,
4.6,-0.0013054,-2.6023,-2.5958,-1.4716,-0.29251,
4.8,-0.00094894,-2.6006,-2.5958,-1.5615,-0.32093,
5,-0.00059472,-2.5988,-2.5958,-1.6531,-0.35043,
5.2,-0.00024253,-2.5971,-2.5958,-1.7464,-0.38097,
5.4,0.00010762,-2.5953,-2.5959,-1.8414,-0.41253,
5.6,0.00045593,-2.5936,-2.5959,-1.9381,-0.44508,
5.8,0.00080225,-2.5919,-2.5959,-2.0363,-0.47858,
6,0.0011468,-2.5902,-2.5959,-2.1361,-0.51301,
6.2,0.0014895,-2.5885,-2.5959,-2.2373,-0.54833,
6.4,0.0018305,-2.5868,-2.5959,-2.3399,-0.58451,
6.6,0.0021697,-2.5851,-2.5959,-2.4439,-0.62153,
6.8,0.0025072,-2.5834,-2.5959,-2.5493,-0.65936,
7,0.0028429,-2.5817,-2.5959,-2.6559,-0.69795,
7.2,0.0031769,-2.5801,-2.5959,-2.7638,-0.7373,
7.4,0.0035091,-2.5784,-2.5959,-2.8728,-0.77737,
7.6,0.0038394,-2.5767,-2.5959,-2.983,-0.81813,
7.8,0.0041678,-2.5751,-2.5959,-3.0943,-0.85955,
8,0.0044943,-2.5735,-2.5959,-3.2066,-0.90162,
8.2,0.0048187,-2.5718,-2.5959,-3.32,-0.9443,
8.4,0.0051407,-2.5702,-2.5959,-3.4343,-0.98758,
8.6,0.0054606,-2.5686,-2.5959,-3.5495,-1.0314,
8.8,0.005778,-2.567,-2.5958,-3.6657,-1.0758,
9,0.0060928,-2.5653,-2.5958,-3.7827,-1.1207,
9.2,0.0064049,-2.5637,-2.5958,-3.9005,-1.1662,
9.4,0.006714,-2.5621,-2.5957,-4.0191,-1.2121,
9.6,0.0070199,-2.5605,-2.5956,-4.1385,-1.2584,
9.8,0.0073224,-2.5589,-2.5956,-4.2586,-1.3052,
10,0.0076213,-2.5574,-2.5955,-4.3794,-1.3525,
10.2,0.0079165,-2.5558,-2.5954,-4.5008,-1.4001,
10.4,0.0082075,-2.5542,-2.5952,-4.6228,-1.4482,
10.6,0.0084942,-2.5526,-2.5951,-4.7455,-1.4966,
10.8,0.0087763,-2.5511,-2.5949,-4.8687,-1.5454,
11,0.0090534,-2.5495,-2.5948,-4.9925,-1.5945,
11.2,0.0093256,-2.5479,-2.5946,-5.1168,-1.644,
11.4,0.0095921,-2.5464,-2.5943,-5.2415,-1.6938,
11.6,0.0098528,-2.5448,-2.5941,-5.3668,-1.7439,
11.8,0.010108,-2.5433,-2.5938,-5.4925,-1.7943,
12,0.010356,-2.5418,-2.5935,-5.6186,-1.845,
12.2,0.010598,-2.5402,-2.5932,-5.7451,-1.896,
12.4,0.010833,-2.5387,-2.5929,-5.8719,-1.9472,
12.6,0.011061,-2.5372,-2.5925,-5.9992,-1.9988,
12.8,0.011281,-2.5357,-2.5921,-6.1267,-2.0505,
13,0.011493,-2.5342,-2.5916,-6.2546,-2.1026,
13.2,0.011697,-2.5327,-2.5911,-6.3828,-2.1548,
13.4,0.011893,-2.5312,-2.5906,-6.5113,-2.2073,
13.6,0.012081,-2.5297,-2.5901,-6.64,-2.2601,
13.8,0.012259,-2.5282,-2.5895,-6.769,-2.313,
14,0.012428,-2.5267,-2.5889,-6.8983,-2.3662,
14.2,0.012588,-2.5253,-2.5882,-7.0277,-2.4196,
14.4,0.012738,-2.5238,-2.5875,-7.1573,-2.4732,
14.6,0.012878,-2.5224,-2.5868,-7.2872,-2.5271,
14.8,0.013009,-2.5209,-2.586,-7.4172,-2.5811,
15,0.013129,-2.5195,-2.5852,-7.5474,-2.6353,
15.2,0.013239,-2.5181,-2.5843,-7.6777,-2.6898,
15.4,0.013339,-2.5167,-2.5834,-7.8081,-2.7444,
15.6,0.013428,-2.5153,-2.5825,-7.9387,-2.7993,
15.8,0.013506,-2.5139,-2.5815,-8.0694,-2.8543,
16,0.013574,-2.5126,-2.5804,-8.2002,-2.9096,
16.2,0.013631,-2.5112,-2.5794,-8.3311,-2.965,
16.4,0.013677,-2.5099,-2.5783,-8.4621,-3.0206,
16.6,0.013713,-2.5085,-2.5771,-8.5931,-3.0764,
16.8,0.013737,-2.5072,-2.5759,-8.7243,-3.1325,
17,0.013752,-2.5059,-2.5747,-8.8554,-3.1887,
17.2,0.013755,-2.5047,-2.5734,-8.9866,-3.2451,
17.4,0.013748,-2.5034,-2.5721,-9.1179,-3.3017,
17.6,0.01373,-2.5021,-2.5708,-9.2491,-3.3585,
17.8,0.013702,-2.5009,-2.5694,-9.3804,-3.4155,
18,0.013664,-2.4997,-2.568,-9.5117,-3.4727,
18.2,0.013617,-2.4985,-2.5666,-9.643,-3.53,
18.4,0.013559,-2.4973,-2.5651,-9.7743,-3.5876,
18.6,0.013789,-2.4946,-2.5636,-9.9056,-3.6454,

