"t","u","r","y","em_x","em_y",
0,0.014646,-0.40319,-0.47642,0,0,
0.2,0.014308,-0.40488,-0.47642,0.0071119,0.015378,
0.4,0.013973,-0.40656,-0.47642,0.016888,0.029382,
0.6,0.013643,-0.40821,-0.47642,0.029322,0.042013,
0.8,0.013317,-0.40983,-0.47642,0.044406,0.053277,
1,0.012996,-0.41144,-0.47642,0.062126,0.06318,
1.2,0.012678,-0.41302,-0.47642,0.082468,0.071731,
1.4,0.012365,-0.41459,-0.47641,0.10541,0.078939,
1.6,0.012055,-0.41613,-0.47641,0.13094,0.084816,
1.8,0.011749,-0.41765,-0.4764,0.15901,0.089375,
2,0.011447,-0.41915,-0.47639,0.18962,0.092631,
2.2,0.011148,-0.42063,-0.47637,0.22271,0.094601,
2.4,0.010852,-0.42209,-0.47635,0.25827,0.095303,
2.6,0.01056,-0.42353,-0.47633,0.29625,0.094754,
2.8,0.01027,-0.42495,-0.4763,0.33661,0.092977,
3,0.0099837,-0.42635,-0.47627,0.37931,0.089993,
3.2,0.0097,-0.42774,-0.47624,0.42432,0.085824,
3.4,0.0094188,-0.4291,-0.47619,0.47158,0.080494,
3.6,0.0091401,-0.43045,-0.47615,0.52104,0.074028,
3.8,0.0088639,-0.43178,-0.4761,0.57267,0.066451,
4,0.0085899,-0.43309,-0.47604,0.62641,0.057789,
4.2,0.0083181,-0.43438,-0.47597,0.68221,0.048068,
4.4,0.0080485,-0.43566,-0.47591,0.74001,0.037316,
4.6,0.0077808,-0.43693,-0.47583,0.79978,0.02556,
4.8,0.0075152,-0.43818,-0.47575,0.86144,0.012827,
5,0.0072514,-0.43941,-0.47567,0.92497,-0.00085344,
5.2,0.0069895,-0.44063,-0.47558,0.99028,-0.015454,
5.4,0.0067293,-0.44184,-0.47549,1.0573,-0.030947,
5.6,0.0064708,-0.44303,-0.47539,1.1261,-0.047305,
5.8,0.0062141,-0.44422,-0.47529,1.1965,-0.064498,
6,0.005959,-0.44539,-0.47518,1.2685,-0.0825,
6.2,0.0057056,-0.44654,-0.47507,1.342,-0.10128,
6.4,0.0054537,-0.44769,-0.47496,1.417,-0.12082,
6.6,0.0052035,-0.44883,-0.47484,1.4935,-0.14109,
6.8,0.0049547,-0.44995,-0.47473,1.5713,-0.16205,
7,0.0047076,-0.45107,-0.47461,1.6504,-0.18369,
7.2,0.004462,-0.45218,-0.47449,1.7309,-0.20598,
7.4,0.004218,-0.45328,-0.47437,1.8126,-0.2289,
7.6,0.0039754,-0.45437,-0.47424,1.8955,-0.25242,
7.8,0.0037344,-0.45545,-0.47412,1.9795,-0.27651,
8,0.003495,-0.45652,-0.474,2.0646,-0.30116,
8.2,0.003257,-0.45759,-0.47387,2.1508,-0.32634,
8.4,0.0030207,-0.45865,-0.47375,2.238,-0.35203,
8.6,0.0027857,-0.4597,-0.47363,2.3262,-0.3782,
8.8,0.0025523,-0.46075,-0.47351,2.4153,-0.40485,
9,0.0023204,-0.46179,-0.47339,2.5054,-0.43195,
9.2,0.00209,-0.46283,-0.47328,2.5962,-0.45947,
9.4,0.001861,-0.46386,-0.47316,2.688,-0.4874,
9.6,0.0016335,-0.46489,-0.47305,2.7805,-0.51573,
9.8,0.0014074,-0.46591,-0.47294,2.8737,-0.54443,
10,0.0011827,-0.46692,-0.47284,2.9677,-0.5735,
10.2,0.0009594,-0.46794,-0.47273,3.0624,-0.6029,
10.4,0.00073753,-0.46894,-0.47263,3.1577,-0.63263,
10.6,0.00051692,-0.46995,-0.47253,3.2537,-0.66268,
10.8,0.00029749,-0.47095,-0.47244,3.3503,-0.69302,
11,7.947e-05,-0.47195,-0.47234,3.4475,-0.72365,
11.2,-0.00013739,-0.47294,-0.47225,3.5452,-0.75455,
11.4,-0.00035323,-0.47393,-0.47217,3.6434,-0.78571,
11.6,-0.00056779,-0.47492,-0.47208,3.7422,-0.81712,
11.8,-0.00078134,-0.4759,-0.472,3.8414,-0.84876,
12,-0.0009939,-0.47689,-0.47192,3.9411,-0.88063,
12.2,-0.0012054,-0.47787,-0.47184,4.0412,-0.91271,
12.4,-0.001416,-0.47885,-0.47177,4.1418,-0.945,
12.6,-0.0016254,-0.47982,-0.47169,4.2427,-0.97748,
12.8,-0.0018338,-0.48079,-0.47162,4.344,-1.0101,
13,-0.0020414,-0.48177,-0.47156,4.4457,-1.043,
13.2,-0.0022478,-0.48274,-0.4715,4.5477,-1.076,
13.4,-0.0024532,-0.4837,-0.47144,4.6501,-1.1092,
13.6,-0.0026575,-0.48467,-0.47138,4.7527,-1.1425,
13.8,-0.0028607,-0.48564,-0.47133,4.8557,-1.176,
14,-0.0030627,-0.4866,-0.47129,4.959,-1.2096,
14.2,-0.0032636,-0.48756,-0.47124,5.0625,-1.2433,
14.4,-0.003463,-0.48852,-0.47121,5.1662,-1.2772,
14.6,-0.003661,-0.48948,-0.47117,5.2703,-1.3111,
14.8,-0.0038578,-0.49044,-0.47115,5.3745,-1.3452,
15,-0.0040532,-0.49139,-0.47113,5.479,-1.3794,
15.2,-0.0042467,-0.49235,-0.47111,5.5837,-1.4138,
15.4,-0.0044387,-0.4933,-0.47111,5.6885,-1.4482,
