"t","u","r","y","em_x","em_y",
0,0.010287,-3.0396,-3.091,0,0,
0.2,0.010766,-3.0372,-3.091,0.0025933,0.024357,
0.4,0.011249,-3.0348,-3.091,0.0021928,0.048561,
0.6,0.011734,-3.0323,-3.091,-0.0011954,0.072615,
0.8,0.012223,-3.0299,-3.091,-0.0075614,0.096518,
1,0.012714,-3.0274,-3.091,-0.016891,0.12027,
1.2,0.013208,-3.025,-3.091,-0.029167,0.14387,
1.4,0.013705,-3.0225,-3.091,-0.044366,0.16733,
1.6,0.014205,-3.02,-3.091,-0.062465,0.19064,
1.8,0.014706,-3.0175,-3.091,-0.083434,0.2138,
2,0.01521,-3.0149,-3.091,-0.10724,0.23682,
2.2,0.015716,-3.0124,-3.091,-0.13385,0.2597,
2.4,0.016223,-3.0098,-3.0909,-0.16322,0.28243,
2.6,0.016731,-3.0072,-3.0909,-0.19532,0.30503,
2.8,0.01724,-3.0046,-3.0908,-0.23009,0.32749,
3,0.017749,-3.002,-3.0908,-0.2675,0.34981,
3.2,0.018257,-2.9994,-3.0907,-0.30749,0.372,
3.4,0.018764,-2.9968,-3.0906,-0.35001,0.39406,
3.6,0.01927,-2.9942,-3.0905,-0.39501,0.41599,
3.8,0.019772,-2.9915,-3.0904,-0.44243,0.43778,
4,0.020272,-2.9888,-3.0902,-0.49223,0.45945,
4.2,0.020767,-2.9862,-3.09,-0.54434,0.48098,
4.4,0.021256,-2.9835,-3.0898,-0.5987,0.50239,
4.6,0.021739,-2.9808,-3.0895,-0.65526,0.52366,
4.8,0.022215,-2.9781,-3.0891,-0.71396,0.54481,
5,0.022682,-2.9754,-3.0888,-0.77473,0.56583,
5.2,0.02314,-2.9726,-3.0883,-0.83752,0.58671,
5.4,0.023586,-2.9699,-3.0878,-0.90226,0.60745,
5.6,0.02402,-2.9672,-3.0873,-0.9689,0.62806,
5.8,0.02444,-2.9644,-3.0866,-1.0374,0.64852,
6,0.024845,-2.9617,-3.0859,-1.1076,0.66884,
6.2,0.025233,-2.9589,-3.0851,-1.1796,0.689,
6.4,0.025604,-2.9562,-3.0842,-1.2532,0.709,
6.6,0.025954,-2.9534,-3.0832,-1.3285,0.72884,
6.8,0.026285,-2.9507,-3.0821,-1.4052,0.7485,
7,0.026592,-2.9479,-3.0809,-1.4835,0.76798,
7.2,0.026876,-2.9452,-3.0796,-1.5632,0.78727,
7.4,0.027135,-2.9425,-3.0781,-1.6443,0.80635,
7.6,0.027368,-2.9397,-3.0766,-1.7267,0.82522,
7.8,0.027573,-2.937,-3.0749,-1.8103,0.84387,
8,0.027749,-2.9343,-3.0731,-1.8952,0.86227,
8.2,0.027896,-2.9316,-3.0711,-1.9813,0.88043,
8.4,0.028011,-2.9289,-3.069,-2.0685,0.89832,
8.6,0.028095,-2.9263,-3.0667,-2.1567,0.91593,
8.8,0.028145,-2.9236,-3.0643,-2.246,0.93324,
9,0.028163,-2.921,-3.0618,-2.3363,0.95025,
9.2,0.028146,-2.9184,-3.0591,-2.4275,0.96693,
9.4,0.028096,-2.9158,-3.0563,-2.5196,0.98328,
9.6,0.028011,-2.9132,-3.0533,-2.6126,0.99926,
9.8,0.02789,-2.9107,-3.0502,-2.7064,1.0149,
10,0.027736,-2.9082,-3.0469,-2.8009,1.0301,
10.2,0.027546,-2.9057,-3.0435,-2.8962,1.0449,
10.4,0.027323,-2.9033,-3.0399,-2.9923,1.0593,
10.6,0.027065,-2.9009,-3.0362,-3.0889,1.0733,
10.8,0.026775,-2.8985,-3.0324,-3.1862,1.0868,
11,0.026452,-2.8962,-3.0285,-3.2841,1.0999,
11.2,0.026097,-2.894,-3.0244,-3.3826,1.1124,
11.4,0.025712,-2.8917,-3.0203,-3.4816,1.1245,
11.6,0.025297,-2.8895,-3.016,-3.5811,1.1361,
11.8,0.024854,-2.8874,-3.0117,-3.6811,1.1472,
12,0.024385,-2.8853,-3.0072,-3.7815,1.1577,
12.2,0.023889,-2.8832,-3.0027,-3.8823,1.1677,
12.4,0.02337,-2.8812,-2.9981,-3.9836,1.1772,
12.6,0.022828,-2.8793,-2.9934,-4.0852,1.1861,
