"t","u","r","y","em_x","em_y",
0,0.032199,2.4489,2.2879,0,0,
0.2,0.031697,2.4464,2.2879,-0.0074956,-0.026412,
0.4,0.031204,2.4439,2.2879,-0.016961,-0.050565,
0.6,0.030721,2.4415,2.2879,-0.028393,-0.072462,
0.8,0.030247,2.4391,2.2879,-0.041784,-0.092113,
1,0.029781,2.4368,2.2879,-0.057126,-0.10953,
1.2,0.029324,2.4345,2.2879,-0.074406,-0.12472,
1.4,0.028874,2.4323,2.2879,-0.09361,-0.1377,
1.6,0.028432,2.4301,2.288,-0.11472,-0.1485,
1.8,0.027996,2.428,2.288,-0.13772,-0.15713,
2,0.027566,2.4259,2.2881,-0.1626,-0.16362,
2.2,0.027141,2.4239,2.2882,-0.18931,-0.168,
2.4,0.02672,2.4219,2.2883,-0.21785,-0.17029,
2.6,0.026303,2.4199,2.2884,-0.24819,-0.17054,
2.8,0.02589,2.418,2.2885,-0.28029,-0.16876,
3,0.025478,2.4161,2.2887,-0.31413,-0.16501,
3.2,0.025069,2.4143,2.2889,-0.34967,-0.15931,
3.4,0.02466,2.4125,2.2892,-0.3869,-0.15171,
3.6,0.024251,2.4107,2.2895,-0.42577,-0.14225,
3.8,0.023843,2.409,2.2898,-0.46625,-0.13097,
4,0.023433,2.4073,2.2902,-0.5083,-0.11792,
4.2,0.023022,2.4057,2.2906,-0.5519,-0.10314,
4.4,0.022608,2.4041,2.291,-0.59701,-0.086672,
4.6,0.022193,2.4025,2.2915,-0.64358,-0.068575,
4.8,0.021774,2.4009,2.2921,-0.6916,-0.04889,
5,0.021352,2.3994,2.2926,-0.74101,-0.027667,
5.2,0.020927,2.3979,2.2933,-0.79179,-0.0049537,
5.4,0.020498,2.3964,2.2939,-0.8439,0.019201,
5.6,0.020064,2.395,2.2947,-0.8973,0.044749,
5.8,0.019626,2.3936,2.2954,-0.95197,0.071641,
6,0.019184,2.3922,2.2962,-1.0079,0.099829,
6.2,0.018737,2.3908,2.2971,-1.0649,0.12926,
6.4,0.018286,2.3894,2.298,-1.1232,0.1599,
6.6,0.01783,2.3881,2.2989,-1.1825,0.19169,
6.8,0.01737,2.3867,2.2999,-1.243,0.22459,
7,0.016906,2.3854,2.3009,-1.3045,0.25855,
7.2,0.016437,2.3841,2.3019,-1.367,0.29352,
7.4,0.015965,2.3828,2.303,-1.4305,0.32947,
7.6,0.015489,2.3815,2.3041,-1.495,0.36635,
7.8,0.015009,2.3803,2.3052,-1.5604,0.40412,
8,0.014526,2.379,2.3064,-1.6267,0.44274,
8.2,0.014041,2.3777,2.3075,-1.6939,0.48217,
8.4,0.013553,2.3765,2.3087,-1.762,0.52237,
8.6,0.013062,2.3752,2.3099,-1.8308,0.56331,
8.8,0.012571,2.374,2.3111,-1.9005,0.60494,
9,0.012077,2.3727,2.3124,-1.9709,0.64724,
9.2,0.011583,2.3715,2.3136,-2.042,0.69017,
9.4,0.011088,2.3703,2.3148,-2.1138,0.7337,
9.6,0.010592,2.369,2.3161,-2.1864,0.7778,
9.8,0.010097,2.3678,2.3173,-2.2596,0.82244,
10,0.0096026,2.3665,2.3185,-2.3334,0.86759,
10.2,0.0091088,2.3653,2.3197,-2.4079,0.91322,
10.4,0.0086161,2.364,2.3209,-2.4829,0.95932,
10.6,0.0081251,2.3628,2.3221,-2.5585,1.0058,
10.8,0.0076359,2.3615,2.3233,-2.6347,1.0528,
11,0.007149,2.3603,2.3245,-2.7114,1.1001,
11.2,0.0066645,2.359,2.3257,-2.7886,1.1478,
11.4,0.0061827,2.3577,2.3268,-2.8663,1.1958,
11.6,0.005704,2.3564,2.3279,-2.9445,1.2442,
11.8,0.0052282,2.3552,2.329,-3.0231,1.2929,
12,0.004756,2.3539,2.3301,-3.1021,1.3419,
12.2,0.0042872,2.3526,2.3311,-3.1816,1.3911,
12.4,0.003822,2.3513,2.3322,-3.2615,1.4406,
12.6,0.0033605,2.35,2.3332,-3.3417,1.4904,
12.8,0.0029031,2.3487,2.3342,-3.4223,1.5403,
13,0.0024493,2.3474,2.3351,-3.5033,1.5906,
13.2,0.0019997,2.346,2.336,-3.5846,1.641,
13.4,0.0015539,2.3447,2.3369,-3.6663,1.6916,
13.6,0.001112,2.3434,2.3378,-3.7482,1.7423,
13.8,0.00067393,2.342,2.3387,-3.8305,1.7933,
14,0.00023956,2.3407,2.3395,-3.913,1.8444,
14.2,-0.00019099,2.3393,2.3403,-3.9958,1.8957,
