"t","u","r","y","em_x","em_y",
0,0.056079,-0.65958,-0.93997,0,0,
0.2,0.056419,-0.65788,-0.93997,-0.037225,0.0073834,
0.4,0.056775,-0.6561,-0.93997,-0.072682,0.012346,
0.6,0.057147,-0.65423,-0.93997,-0.10637,0.014893,
0.8,0.057533,-0.65229,-0.93995,-0.13831,0.015032,
1,0.057933,-0.65026,-0.93993,-0.16849,0.012775,
1.2,0.058345,-0.64815,-0.93988,-0.19693,0.0081368,
1.4,0.058767,-0.64596,-0.9398,-0.22365,0.0011348,
1.6,0.059196,-0.64369,-0.93967,-0.24865,-0.0082097,
1.8,0.05963,-0.64134,-0.93949,-0.27195,-0.019872,
2,0.060065,-0.63891,-0.93924,-0.29357,-0.033825,
2.2,0.060497,-0.63641,-0.93889,-0.31353,-0.050038,
2.4,0.060924,-0.63383,-0.93845,-0.33184,-0.068476,
2.6,0.06134,-0.63117,-0.93787,-0.34852,-0.089102,
2.8,0.061741,-0.62845,-0.93715,-0.3636,-0.11188,
3,0.062122,-0.62565,-0.93626,-0.3771,-0.13676,
3.2,0.062478,-0.62279,-0.93518,-0.38902,-0.16369,
3.4,0.062804,-0.61987,-0.93389,-0.3994,-0.19264,
3.6,0.063093,-0.61688,-0.93235,-0.40825,-0.22354,
3.8,0.063342,-0.61384,-0.93055,-0.41558,-0.25634,
4,0.063542,-0.61074,-0.92845,-0.42141,-0.29099,
4.2,0.06369,-0.60759,-0.92604,-0.42575,-0.32741,
4.4,0.063778,-0.6044,-0.92329,-0.42862,-0.36555,
4.6,0.063802,-0.60116,-0.92017,-0.43002,-0.40534,
4.8,0.063755,-0.59789,-0.91666,-0.42996,-0.44671,
5,0.063632,-0.59459,-0.91275,-0.42845,-0.48958,
5.2,0.063428,-0.59126,-0.9084,-0.42549,-0.53389,
5.4,0.063138,-0.58791,-0.9036,-0.42107,-0.57955,
5.6,0.062758,-0.58455,-0.89834,-0.41521,-0.62648,
5.8,0.062284,-0.58119,-0.89261,-0.40788,-0.67461,
6,0.061712,-0.57783,-0.88639,-0.3991,-0.72386,
6.2,0.061042,-0.57447,-0.87968,-0.38885,-0.77413,
6.4,0.060269,-0.57113,-0.87247,-0.37713,-0.82534,
6.6,0.059394,-0.56781,-0.86478,-0.36392,-0.8774,
6.8,0.058416,-0.56452,-0.8566,-0.34922,-0.93024,
7,0.057334,-0.56127,-0.84794,-0.33302,-0.98375,
7.2,0.056152,-0.55806,-0.83882,-0.31532,-1.0379,
7.4,0.054871,-0.55491,-0.82926,-0.2961,-1.0925,
7.6,0.053492,-0.55181,-0.81928,-0.27535,-1.1475,
7.8,0.052021,-0.54879,-0.80889,-0.25308,-1.2028,
8,0.050462,-0.54583,-0.79814,-0.22928,-1.2584,
8.2,0.048818,-0.54296,-0.78705,-0.20395,-1.3142,
8.4,0.047097,-0.54017,-0.77566,-0.17709,-1.3701,
8.6,0.045304,-0.53748,-0.764,-0.14871,-1.4259,
8.8,0.043446,-0.53488,-0.75211,-0.11881,-1.4817,
9,0.041529,-0.53239,-0.74003,-0.087405,-1.5374,
9.2,0.03956,-0.53,-0.7278,-0.05451,-1.5928,
9.4,0.037548,-0.52773,-0.71546,-0.020142,-1.648,
9.6,0.035498,-0.52557,-0.70306,0.015681,-1.7029,
9.8,0.033419,-0.52353,-0.69062,0.052935,-1.7573,
10,0.031318,-0.52161,-0.6782,0.091593,-1.8114,
10.2,0.029201,-0.51981,-0.66582,0.13163,-1.865,
10.4,0.027076,-0.51814,-0.65352,0.17301,-1.918,
10.6,0.024948,-0.51659,-0.64133,0.2157,-1.9705,
10.8,0.022825,-0.51516,-0.62929,0.25968,-2.0224,
11,0.020709,-0.51387,-0.61741,0.30489,-2.0737,
11.2,0.018608,-0.51269,-0.60573,0.35131,-2.1244,
11.4,0.016526,-0.51165,-0.59427,0.39889,-2.1744,
11.6,0.014465,-0.51072,-0.58305,0.4476,-2.2238,
11.8,0.012431,-0.50991,-0.57207,0.4974,-2.2725,
12,0.010425,-0.50923,-0.56135,0.54824,-2.3205,
12.2,0.00845,-0.50866,-0.55091,0.60009,-2.3678,
