"t","u","r","y","em_x","em_y",
0,0.061239,0.49637,0.19017,0,0,
0.2,0.061625,0.4983,0.19017,-0.013079,-0.029012,
0.4,0.062029,0.50031,0.19017,-0.023214,-0.057457,
0.6,0.062449,0.50242,0.19018,-0.030412,-0.085336,
0.8,0.062886,0.50462,0.19019,-0.034681,-0.11265,
1,0.063337,0.50691,0.19023,-0.036037,-0.13941,
1.2,0.0638,0.50929,0.19028,-0.034497,-0.1656,
1.4,0.064274,0.51175,0.19038,-0.030082,-0.19124,
1.6,0.064755,0.5143,0.19053,-0.022817,-0.21633,
1.8,0.065239,0.51694,0.19075,-0.012731,-0.24087,
2,0.065723,0.51967,0.19105,0.00014352,-0.26487,
2.2,0.066203,0.52247,0.19146,0.015771,-0.28832,
2.4,0.066673,0.52536,0.192,0.034113,-0.31123,
2.6,0.06713,0.52833,0.19268,0.055126,-0.3336,
2.8,0.067567,0.53138,0.19355,0.078766,-0.35543,
3,0.067979,0.5345,0.19461,0.10499,-0.37671,
3.2,0.068359,0.5377,0.1959,0.13373,-0.39744,
3.4,0.068701,0.54096,0.19745,0.16495,-0.41762,
3.6,0.069,0.54429,0.19929,0.19859,-0.43723,
3.8,0.069247,0.54768,0.20145,0.2346,-0.45625,
4,0.069436,0.55113,0.20395,0.2729,-0.47469,
4.2,0.06956,0.55464,0.20684,0.31344,-0.49251,
4.4,0.069612,0.55819,0.21013,0.35615,-0.50969,
4.6,0.069586,0.56178,0.21385,0.40097,-0.52621,
4.8,0.069475,0.56541,0.21804,0.44783,-0.54203,
5,0.069273,0.56907,0.22271,0.49667,-0.55713,
5.2,0.068973,0.57276,0.2279,0.54739,-0.57147,
5.4,0.068572,0.57646,0.23361,0.59995,-0.585,
5.6,0.068063,0.58018,0.23986,0.65426,-0.59768,
5.8,0.067443,0.5839,0.24668,0.71024,-0.60947,
6,0.066709,0.58761,0.25406,0.76783,-0.62032,
6.2,0.065858,0.5913,0.26202,0.82694,-0.63018,
6.4,0.064888,0.59498,0.27054,0.88749,-0.63899,
6.6,0.063799,0.59863,0.27963,0.94941,-0.64671,
6.8,0.062591,0.60223,0.28928,1.0126,-0.65327,
7,0.061266,0.60579,0.29946,1.077,-0.65863,
7.2,0.059825,0.60929,0.31017,1.1425,-0.66274,
7.4,0.058273,0.61273,0.32137,1.2091,-0.66553,
7.6,0.056612,0.6161,0.33304,1.2766,-0.66698,
7.8,0.054848,0.61938,0.34514,1.345,-0.66702,
8,0.052988,0.62258,0.35764,1.4142,-0.66562,
8.2,0.051037,0.62568,0.3705,1.4841,-0.66273,
8.4,0.049003,0.62868,0.38366,1.5546,-0.65834,
