"t","u","r","y","em_x","em_y",
0,-0.070593,-1.0987,-0.74576,0,0,
0.2,-0.071527,-1.1034,-0.74576,0.038788,0.026692,
0.4,-0.072481,-1.1082,-0.74576,0.079777,0.05135,
0.6,-0.073454,-1.113,-0.74577,0.12296,0.073979,
0.8,-0.074446,-1.118,-0.74579,0.16834,0.094584,
1,-0.075453,-1.1231,-0.74583,0.2159,0.11317,
1.2,-0.076474,-1.1283,-0.74592,0.26562,0.12976,
1.4,-0.077504,-1.1336,-0.74605,0.31749,0.14436,
1.6,-0.078538,-1.139,-0.74627,0.37149,0.15699,
1.8,-0.079574,-1.1444,-0.74658,0.4276,0.16766,
2,-0.080603,-1.15,-0.74702,0.48579,0.1764,
2.2,-0.08162,-1.1557,-0.74761,0.54602,0.18322,
2.4,-0.082618,-1.1615,-0.7484,0.60827,0.18814,
2.6,-0.083588,-1.1674,-0.74942,0.67249,0.19118,
2.8,-0.084522,-1.1733,-0.75071,0.73865,0.19236,
3,-0.085411,-1.1794,-0.75232,0.8067,0.1917,
3.2,-0.086244,-1.1855,-0.75429,0.87658,0.18922,
3.4,-0.08701,-1.1917,-0.75667,0.94824,0.18493,
3.6,-0.0877,-1.198,-0.75951,1.0216,0.17884,
3.8,-0.088301,-1.2044,-0.76286,1.0967,0.17097,
4,-0.088801,-1.2108,-0.76678,1.1733,0.16132,
4.2,-0.089189,-1.2173,-0.77132,1.2514,0.1499,
4.4,-0.089454,-1.2238,-0.77653,1.331,0.1367,
4.6,-0.089583,-1.2304,-0.78247,1.4118,0.12172,
4.8,-0.089565,-1.237,-0.78917,1.494,0.10495,
5,-0.08939,-1.2436,-0.79668,1.5772,0.086394,
5.2,-0.089048,-1.2503,-0.80505,1.6615,0.066022,
5.4,-0.08853,-1.2569,-0.8143,1.7468,0.043822,
5.6,-0.087828,-1.2636,-0.82447,1.8328,0.019774,
5.8,-0.086936,-1.2702,-0.83557,1.9196,-0.0061446,
6,-0.085849,-1.2769,-0.84761,2.0069,-0.033956,
6.2,-0.084563,-1.2834,-0.86061,2.0946,-0.063683,
6.4,-0.083078,-1.2899,-0.87455,2.1826,-0.095348,
6.6,-0.081394,-1.2964,-0.88942,2.2708,-0.12897,
6.8,-0.079512,-1.3028,-0.90519,2.359,-0.16458,
7,-0.077438,-1.309,-0.92183,2.4471,-0.20218,
7.2,-0.075177,-1.3152,-0.9393,2.535,-0.24179,
7.4,-0.072737,-1.3212,-0.95754,2.6224,-0.28341,
7.6,-0.070127,-1.3271,-0.97649,2.7093,-0.32704,
7.8,-0.06736,-1.3329,-0.99608,2.7955,-0.37268,
8,-0.064448,-1.3385,-1.0162,2.8809,-0.42031,
8.2,-0.061405,-1.3439,-1.0369,2.9654,-0.46991,
8.4,-0.058244,-1.3492,-1.0579,3.0488,-0.52146,
