"t","u","r","y","em_x","em_y",
0,0.0971,-0.23498,-0.72048,0,0,
0.2,0.097559,-0.23268,-0.72048,0.020819,-0.028603,
0.4,0.098046,-0.23024,-0.72047,0.043891,-0.059184,
0.6,0.098558,-0.22767,-0.72046,0.06921,-0.091739,
0.8,0.099094,-0.22495,-0.72042,0.096771,-0.12626,
1,0.099649,-0.2221,-0.72034,0.12656,-0.16274,
1.2,0.10022,-0.2191,-0.72019,0.15857,-0.20116,
1.4,0.1008,-0.21598,-0.71995,0.19278,-0.24151,
1.6,0.10137,-0.21271,-0.71958,0.22918,-0.28377,
1.8,0.10195,-0.20932,-0.71905,0.26775,-0.32792,
2,0.1025,-0.20579,-0.71831,0.30847,-0.37392,
2.2,0.10304,-0.20213,-0.71731,0.35131,-0.42176,
2.4,0.10353,-0.19835,-0.71601,0.39627,-0.47138,
2.6,0.10398,-0.19445,-0.71434,0.44332,-0.52275,
2.8,0.10437,-0.19043,-0.71226,0.49243,-0.57583,
3,0.10468,-0.18629,-0.70969,0.54361,-0.63056,
3.2,0.10491,-0.18205,-0.70659,0.59683,-0.68688,
3.4,0.10504,-0.1777,-0.70288,0.65207,-0.74474,
3.6,0.10505,-0.17326,-0.6985,0.70934,-0.80404,
3.8,0.10493,-0.16873,-0.69338,0.76862,-0.86473,
4,0.10467,-0.16411,-0.68748,0.82991,-0.92671,
4.2,0.10426,-0.15943,-0.68072,0.89321,-0.98989,
4.4,0.10367,-0.15469,-0.67306,0.95853,-1.0542,
4.6,0.10291,-0.14989,-0.66444,1.0259,-1.1194,
4.8,0.10195,-0.14505,-0.65482,1.0952,-1.1856,
5,0.1008,-0.14019,-0.64417,1.1667,-1.2525,
5.2,0.099428,-0.13531,-0.63245,1.2401,-1.32,
5.4,0.097846,-0.13043,-0.61966,1.3157,-1.388,
5.6,0.096044,-0.12556,-0.60578,1.3933,-1.4564,
5.8,0.09402,-0.12072,-0.59082,1.4731,-1.5249,
6,0.091776,-0.11592,-0.5748,1.5549,-1.5935,
6.2,0.089313,-0.11118,-0.55775,1.6389,-1.662,
6.4,0.086636,-0.10652,-0.5397,1.725,-1.7302,
6.6,0.083753,-0.10194,-0.5207,1.8132,-1.798,
6.8,0.080674,-0.097464,-0.50083,1.9036,-1.8652,
7,0.077409,-0.09311,-0.48015,1.9961,-1.9317,
7.2,0.073972,-0.088889,-0.45875,2.0906,-1.9973,
7.4,0.070379,-0.084816,-0.43671,2.1872,-2.0619,
7.6,0.066646,-0.080903,-0.41413,2.2859,-2.1252,
7.8,0.062791,-0.077163,-0.39112,2.3865,-2.1873,
8,0.058831,-0.073606,-0.36776,2.489,-2.248,
8.2,0.054787,-0.070243,-0.34418,2.5934,-2.3071,
8.4,0.050676,-0.067084,-0.32046,2.6996,-2.3645,
8.6,0.046517,-0.064133,-0.29672,2.8075,-2.4203,
8.8,0.042329,-0.061399,-0.27304,2.9171,-2.4742,
9,0.038128,-0.058886,-0.24952,3.0282,-2.5263,
9.2,0.03393,-0.056596,-0.22624,3.1408,-2.5764,
9.4,0.02975,-0.054531,-0.20328,3.2548,-2.6246,
9.6,0.025601,-0.052694,-0.1807,3.3702,-2.6708,
9.8,0.021495,-0.051082,-0.15856,3.4867,-2.715,
10,0.017441,-0.049695,-0.1369,3.6044,-2.7572,
10.2,0.013447,-0.048531,-0.11577,3.7232,-2.7974,
10.4,0.009519,-0.047587,-0.095182,3.8429,-2.8356,
10.6,0.0056607,-0.046859,-0.075163,3.9635,-2.8718,
10.8,0.0018741,-0.046345,-0.055716,4.085,-2.9061,
11,-0.00184,-0.046038,-0.036838,4.2072,-2.9384,
11.2,-0.0054831,-0.045933,-0.018518,4.3301,-2.9689,
11.4,-0.0090571,-0.04603,-0.0007449,4.4536,-2.9975,
11.6,-0.012561,-0.046319,0.016484,4.5777,-3.0243,
11.8,-0.015992,-0.046795,0.033163,4.7022,-3.0493,
12,-0.019347,-0.047456,0.049277,4.8273,-3.0726,
12.2,-0.02262,-0.048293,0.064806,4.9527,-3.0941,
12.4,-0.025805,-0.049302,0.079722,5.0785,-3.1141,
12.6,-0.028893,-0.050475,0.093988,5.2046,-3.1324,
12.8,-0.031874,-0.051803,0.10757,5.331,-3.1492,
13,-0.034739,-0.053284,0.12041,5.4577,-3.1646,
13.2,-0.037476,-0.054904,0.13248,5.5845,-3.1786,
13.4,-0.040073,-0.056656,0.14371,5.7116,-3.1912,
13.6,-0.042519,-0.058532,0.15406,5.8388,-3.2027,
13.8,-0.0448,-0.060519,0.16348,5.9662,-3.2131,
14,-0.046905,-0.062613,0.17191,6.0938,-3.2224,
14.2,-0.048822,-0.064797,0.17932,6.2215,-3.2309,
14.4,-0.050541,-0.067061,0.18564,6.3493,-3.2385,
14.6,-0.05205,-0.069396,0.19086,6.4773,-3.2455,
14.8,-0.053342,-0.071789,0.19492,6.6055,-3.2519,
15,-0.054408,-0.074226,0.19781,6.7338,-3.2579,
15.2,-0.055242,-0.076694,0.19952,6.8623,-3.2636,
15.4,-0.055841,-0.079183,0.20002,6.991,-3.2691,
15.6,-0.056201,-0.081678,0.19933,7.1199,-3.2746,
15.8,-0.056322,-0.084168,0.19744,7.249,-3.2802,
16,-0.056207,-0.08664,0.19439,7.3784,-3.2861,
16.2,-0.055858,-0.089082,0.19021,7.508,-3.2923,
16.4,-0.055281,-0.091481,0.18492,7.6379,-3.2989,
16.6,-0.054483,-0.093826,0.17859,7.7681,-3.3062,
16.8,-0.053475,-0.096105,0.17127,7.8985,-3.3143,
17,-0.052265,-0.098308,0.16302,8.0293,-3.3231,
17.2,-0.050868,-0.10042,0.15391,8.1604,-3.3329,
17.4,-0.049295,-0.10245,0.14403,8.2917,-3.3438,
17.6,-0.047562,-0.10436,0.13344,8.4234,-3.3558,
17.8,-0.045682,-0.10617,0.12224,8.5553,-3.3689,
18,-0.043673,-0.10785,0.11051,8.6875,-3.3834,
18.2,-0.041549,-0.10942,0.098329,8.82,-3.3992,
18.4,-0.039326,-0.11085,0.085784,8.9527,-3.4164,
18.6,-0.03702,-0.11214,0.072956,9.0856,-3.435,
18.8,-0.034644,-0.1133,0.059923,9.2187,-3.455,
19,-0.032215,-0.11431,0.046761,9.3521,-3.4766,
19.2,-0.029745,-0.11519,0.033538,9.4855,-3.4996,
19.4,-0.027247,-0.11591,0.020319,9.6191,-3.5242,
19.6,-0.024732,-0.1165,0.0071633,9.7528,-3.5502,
19.8,-0.022212,-0.11694,-0.0058765,9.8866,-3.5778,
20,-0.019696,-0.11723,-0.018754,10.0204,-3.6068,
20.2,-0.017192,-0.11739,-0.031429,10.1543,-3.6373,
20.4,-0.014707,-0.1174,-0.043868,10.2882,-3.6692,
20.6,-0.012247,-0.11728,-0.056043,10.4221,-3.7025,
20.8,-0.009817,-0.11702,-0.067932,10.556,-3.7372,
21,-0.0074209,-0.11662,-0.07952,10.6899,-3.7733,
21.2,-0.0050613,-0.1161,-0.090797,10.8236,-3.8106,
21.4,-0.0027398,-0.11545,-0.10176,10.9574,-3.8493,
21.6,-0.00045715,-0.11468,-0.1124,11.091,-3.8891,
21.8,0.0017869,-0.11379,-0.12273,11.2246,-3.9302,
22,0.003993,-0.11279,-0.13275,11.358,-3.9724,
22.2,0.0061617,-0.11167,-0.14247,11.4913,-4.0158,
22.4,0.0082928,-0.11044,-0.1519,11.6246,-4.0602,
22.6,0.010385,-0.1091,-0.16102,11.7577,-4.1057,
22.8,0.012437,-0.10766,-0.16984,11.8906,-4.1522,
23,0.014446,-0.10612,-0.17835,12.0234,-4.1998,
23.2,0.016409,-0.10448,-0.18652,12.1561,-4.2482,
23.4,0.018323,-0.10275,-0.19436,12.2887,-4.2976,
23.6,0.020184,-0.10093,-0.20185,12.4211,-4.3478,
23.8,0.021987,-0.099023,-0.20896,12.5533,-4.3989,
24,0.023727,-0.097038,-0.21567,12.6854,-4.4508,
24.2,0.0254,-0.094976,-0.22198,12.8174,-4.5033,
24.4,0.027,-0.092843,-0.22784,12.9493,-4.5566,
24.6,0.028523,-0.090644,-0.23326,13.081,-4.6105,
24.8,0.029962,-0.088384,-0.23819,13.2126,-4.665,
25,0.031313,-0.086069,-0.24263,13.3441,-4.7201,
25.2,0.03257,-0.083704,-0.24655,13.4755,-4.7756,
25.4,0.033729,-0.081296,-0.24994,13.6068,-4.8315,
25.6,0.034785,-0.078851,-0.25277,13.738,-4.8877,
25.8,0.035734,-0.076374,-0.25504,13.8692,-4.9443,
26,0.036572,-0.073873,-0.25673,14.0003,-5.0011,
26.2,0.037295,-0.071356,-0.25783,14.1314,-5.058,
26.4,0.037902,-0.068829,-0.25834,14.2625,-5.115,
26.6,0.038391,-0.066297,-0.25825,14.3936,-5.1721,
26.8,0.038759,-0.063769,-0.25756,14.5248,-5.2291,
27,0.039007,-0.061251,-0.25629,14.6559,-5.286,
27.2,0.039135,-0.05875,-0.25442,14.7871,-5.3427,
27.4,0.039143,-0.056272,-0.25199,14.9184,-5.3992,
27.6,0.039033,-0.053828,-0.24899,15.0498,-5.4554,
27.8,0.038807,-0.051418,-0.24545,15.1813,-5.5113,
28,0.038469,-0.049054,-0.2414,15.3129,-5.5667,
