"t","u","r","y","em_x","em_y",
0,0.038449,-2.1286,-2.3209,0,0,
0.2,0.03829,-2.1294,-2.3209,0.014947,0.0089231,
0.4,0.038142,-2.1301,-2.3209,0.02785,0.015653,
0.6,0.038005,-2.1308,-2.3209,0.038715,0.020194,
0.8,0.037879,-2.1315,-2.3209,0.047546,0.022554,
1,0.037763,-2.132,-2.3208,0.054355,0.022742,
1.2,0.037657,-2.1325,-2.3208,0.059154,0.020772,
1.4,0.037559,-2.133,-2.3208,0.061957,0.01666,
1.6,0.037468,-2.1334,-2.3207,0.062782,0.010422,
1.8,0.037384,-2.1337,-2.3207,0.061649,0.0020816,
2,0.037304,-2.134,-2.3205,0.058582,-0.0083404,
2.2,0.037229,-2.1343,-2.3204,0.053605,-0.020818,
2.4,0.037156,-2.1345,-2.3202,0.046747,-0.035325,
2.6,0.037084,-2.1346,-2.32,0.038036,-0.051833,
2.8,0.037011,-2.1347,-2.3197,0.027506,-0.070311,
3,0.036936,-2.1347,-2.3194,0.01519,-0.090728,
3.2,0.036857,-2.1347,-2.319,0.0011258,-0.11305,
3.4,0.036772,-2.1346,-2.3185,-0.014649,-0.13725,
3.6,0.036679,-2.1345,-2.3179,-0.032093,-0.16328,
3.8,0.036577,-2.1344,-2.3173,-0.051166,-0.19111,
4,0.036464,-2.1342,-2.3165,-0.071822,-0.22072,
4.2,0.036338,-2.134,-2.3157,-0.094018,-0.25205,
4.4,0.036197,-2.1337,-2.3147,-0.11771,-0.28508,
4.6,0.03604,-2.1334,-2.3136,-0.14284,-0.31977,
4.8,0.035865,-2.1331,-2.3124,-0.16937,-0.35609,
5,0.03567,-2.1327,-2.3111,-0.19724,-0.39399,
5.2,0.035454,-2.1324,-2.3096,-0.22641,-0.43345,
5.4,0.035216,-2.1319,-2.308,-0.25682,-0.47442,
5.6,0.034953,-2.1315,-2.3063,-0.28842,-0.51689,
5.8,0.034666,-2.1311,-2.3044,-0.32117,-0.5608,
6,0.034353,-2.1306,-2.3023,-0.35499,-0.60614,
6.2,0.034012,-2.1301,-2.3002,-0.38985,-0.65286,
6.4,0.033644,-2.1296,-2.2978,-0.42569,-0.70094,
6.6,0.033247,-2.1291,-2.2953,-0.46246,-0.75035,
6.8,0.032822,-2.1286,-2.2927,-0.5001,-0.80106,
7,0.032367,-2.1281,-2.2899,-0.53857,-0.85304,
7.2,0.031883,-2.1276,-2.287,-0.5778,-0.90626,
7.4,0.03137,-2.1271,-2.2839,-0.61775,-0.96069,
7.6,0.030828,-2.1266,-2.2807,-0.65838,-1.0163,
7.8,0.030258,-2.1261,-2.2773,-0.69962,-1.0731,
8,0.029659,-2.1256,-2.2739,-0.74143,-1.131,
8.2,0.029034,-2.1251,-2.2703,-0.78377,-1.19,
8.4,0.028382,-2.1247,-2.2666,-0.82659,-1.2501,
8.6,0.027705,-2.1242,-2.2628,-0.86984,-1.3113,
8.8,0.027004,-2.1238,-2.2588,-0.91349,-1.3735,
9,0.02628,-2.1234,-2.2548,-0.95748,-1.4367,
9.2,0.025534,-2.1231,-2.2507,-1.0018,-1.501,
9.4,0.024769,-2.1227,-2.2466,-1.0464,-1.5661,
9.6,0.023985,-2.1224,-2.2424,-1.0912,-1.6323,
9.8,0.023185,-2.1222,-2.2381,-1.1362,-1.6993,
10,0.02237,-2.1219,-2.2338,-1.1814,-1.7672,
10.2,0.021541,-2.1217,-2.2294,-1.2267,-1.8361,
10.4,0.020701,-2.1216,-2.2251,-1.2721,-1.9057,
10.6,0.019851,-2.1214,-2.2207,-1.3176,-1.9762,
10.8,0.018993,-2.1213,-2.2163,-1.3632,-2.0475,
11,0.018129,-2.1213,-2.2119,-1.4088,-2.1196,
11.2,0.017259,-2.1213,-2.2076,-1.4544,-2.1925,
