"t","u","r","y","em_x","em_y",
0,-0.095595,1.3603,1.8382,0,0,
0.2,-0.095557,1.3604,1.8382,-0.004833,-0.031722,
0.4,-0.095546,1.3605,1.8382,-0.010458,-0.060552,
0.6,-0.095561,1.3604,1.8382,-0.016874,-0.086498,
0.8,-0.095598,1.3602,1.8382,-0.024077,-0.10957,
1,-0.095654,1.3598,1.8381,-0.032064,-0.12977,
1.2,-0.095726,1.3593,1.838,-0.040828,-0.14714,
1.4,-0.095807,1.3587,1.8377,-0.050362,-0.16167,
1.6,-0.095891,1.3579,1.8374,-0.060656,-0.17341,
1.8,-0.095972,1.3571,1.8369,-0.071698,-0.18237,
2,-0.096042,1.356,1.8362,-0.083472,-0.18859,
2.2,-0.096092,1.3549,1.8353,-0.09596,-0.19209,
2.4,-0.096113,1.3536,1.8342,-0.10914,-0.19291,
2.6,-0.096096,1.3522,1.8327,-0.12298,-0.19109,
2.8,-0.096031,1.3507,1.8309,-0.13746,-0.18666,
3,-0.095907,1.3491,1.8286,-0.15254,-0.17966,
3.2,-0.095713,1.3474,1.8259,-0.16817,-0.17014,
3.4,-0.095439,1.3455,1.8227,-0.18432,-0.15812,
3.6,-0.095073,1.3436,1.819,-0.20092,-0.14367,
3.8,-0.094606,1.3416,1.8146,-0.21792,-0.1268,
4,-0.094027,1.3395,1.8096,-0.23526,-0.10758,
4.2,-0.093325,1.3373,1.804,-0.25285,-0.086032,
4.4,-0.092492,1.3351,1.7975,-0.27063,-0.062209,
4.6,-0.091519,1.3328,1.7904,-0.28851,-0.036151,
4.8,-0.090399,1.3305,1.7824,-0.30641,-0.0079039,
5,-0.089124,1.3281,1.7737,-0.32421,0.02249,
5.2,-0.08769,1.3257,1.7641,-0.34183,0.054985,
5.4,-0.086093,1.3233,1.7537,-0.35917,0.089534,
5.6,-0.08433,1.3208,1.7425,-0.3761,0.12609,
5.8,-0.082402,1.3184,1.7304,-0.39252,0.1646,
6,-0.080309,1.316,1.7176,-0.40833,0.20502,
6.2,-0.078053,1.3137,1.7039,-0.42339,0.24729,
6.4,-0.07564,1.3114,1.6896,-0.43761,0.29135,
6.6,-0.073074,1.3091,1.6745,-0.45087,0.33714,
6.8,-0.070363,1.3069,1.6587,-0.46305,0.38461,
7,-0.067517,1.3048,1.6424,-0.47407,0.43368,
7.2,-0.064546,1.3028,1.6255,-0.4838,0.48429,
7.4,-0.06146,1.3009,1.6082,-0.49217,0.53636,
7.6,-0.058273,1.2991,1.5905,-0.49908,0.58982,
7.8,-0.054997,1.2974,1.5724,-0.50445,0.6446,
8,-0.051645,1.2959,1.5541,-0.50821,0.70061,
