"t","u","r","y","em_x","em_y",
0,-0.040134,-0.90736,-0.70669,0,0,
0.2,-0.04053,-0.90934,-0.70669,0.039459,-0.018312,
0.4,-0.040938,-0.91138,-0.70669,0.081199,-0.038571,
0.6,-0.041358,-0.91348,-0.7067,0.12521,-0.060773,
0.8,-0.041788,-0.91564,-0.7067,0.17149,-0.08491,
1,-0.042229,-0.91786,-0.70672,0.22003,-0.11097,
1.2,-0.04268,-0.92014,-0.70674,0.27081,-0.13895,
1.4,-0.043138,-0.92248,-0.70679,0.32382,-0.16884,
1.6,-0.043604,-0.92487,-0.70685,0.37904,-0.2006,
1.8,-0.044075,-0.92732,-0.70695,0.43644,-0.23424,
2,-0.044549,-0.92983,-0.70709,0.49599,-0.26972,
2.2,-0.045025,-0.9324,-0.70727,0.55768,-0.30703,
2.4,-0.045499,-0.93501,-0.70752,0.62147,-0.34615,
2.6,-0.045971,-0.93768,-0.70783,0.68732,-0.38704,
2.8,-0.046436,-0.94041,-0.70823,0.7552,-0.42968,
3,-0.046893,-0.94318,-0.70872,0.82507,-0.47406,
3.2,-0.047337,-0.946,-0.70932,0.89689,-0.52013,
3.4,-0.047766,-0.94887,-0.71005,0.97061,-0.56788,
3.6,-0.048176,-0.95179,-0.71091,1.0462,-0.61728,
3.8,-0.048564,-0.95475,-0.71193,1.1236,-0.6683,
4,-0.048925,-0.95775,-0.71312,1.2027,-0.72091,
4.2,-0.049256,-0.96079,-0.7145,1.2836,-0.7751,
4.4,-0.049554,-0.96386,-0.71609,1.3661,-0.83082,
4.6,-0.049813,-0.96697,-0.7179,1.4502,-0.88807,
4.8,-0.050031,-0.9701,-0.71995,1.5358,-0.94681,
5,-0.050203,-0.97326,-0.72225,1.6229,-1.007,
5.2,-0.050325,-0.97644,-0.72482,1.7114,-1.0687,
5.4,-0.050393,-0.97965,-0.72768,1.8013,-1.1318,
5.6,-0.050405,-0.98286,-0.73084,1.8924,-1.1964,
5.8,-0.050356,-0.98609,-0.73431,1.9848,-1.2623,
6,-0.050243,-0.98932,-0.7381,2.0783,-1.3296,
6.2,-0.050065,-0.99255,-0.74222,2.1729,-1.3984,
6.4,-0.049817,-0.99577,-0.74669,2.2684,-1.4684,
6.6,-0.049498,-0.99899,-0.7515,2.3649,-1.5399,
6.8,-0.049106,-1.0022,-0.75666,2.4623,-1.6127,
7,-0.048641,-1.0054,-0.76217,2.5605,-1.6868,
7.2,-0.0481,-1.0085,-0.76803,2.6593,-1.7623,
7.4,-0.047484,-1.0117,-0.77424,2.7588,-1.8391,
7.6,-0.046793,-1.0147,-0.78078,2.8589,-1.9172,
7.8,-0.046028,-1.0178,-0.78766,2.9595,-1.9967,
8,-0.045189,-1.0208,-0.79486,3.0605,-2.0775,
8.2,-0.044278,-1.0238,-0.80236,3.1619,-2.1595,
8.4,-0.043298,-1.0266,-0.81016,3.2636,-2.2429,
8.6,-0.042251,-1.0295,-0.81823,3.3654,-2.3276,
8.8,-0.04114,-1.0323,-0.82655,3.4675,-2.4136,
9,-0.039969,-1.0349,-0.8351,3.5696,-2.5008,
9.2,-0.038741,-1.0376,-0.84386,3.6718,-2.5893,
9.4,-0.03746,-1.0401,-0.85281,3.774,-2.6791,
9.6,-0.036131,-1.0426,-0.86191,3.8761,-2.7701,
9.8,-0.034759,-1.0449,-0.87115,3.978,-2.8623,
10,-0.033347,-1.0472,-0.8805,4.0798,-2.9558,
10.2,-0.031901,-1.0494,-0.88992,4.1813,-3.0504,
10.4,-0.030426,-1.0515,-0.8994,4.2826,-3.1462,
10.6,-0.028927,-1.0535,-0.9089,4.3835,-3.2431,
10.8,-0.027407,-1.0554,-0.9184,4.4842,-3.3412,
11,-0.025873,-1.0572,-0.92789,4.5844,-3.4404,
11.2,-0.024328,-1.059,-0.93732,4.6842,-3.5407,
11.4,-0.022777,-1.0606,-0.94669,4.7836,-3.642,
11.6,-0.021224,-1.0621,-0.95596,4.8825,-3.7443,
11.8,-0.019673,-1.0635,-0.96513,4.981,-3.8476,
12,-0.018127,-1.0648,-0.97416,5.0789,-3.9519,
12.2,-0.016591,-1.066,-0.98306,5.1764,-4.0571,
12.4,-0.015066,-1.0671,-0.9918,5.2733,-4.1633,
12.6,-0.013556,-1.0681,-1.0004,5.3697,-4.2703,
12.8,-0.012063,-1.0691,-1.0088,5.4655,-4.3781,
13,-0.010589,-1.0699,-1.0169,5.5608,-4.4868,
13.2,-0.009136,-1.0706,-1.025,5.6556,-4.5962,
13.4,-0.0077048,-1.0713,-1.0328,5.7498,-4.7064,
13.6,-0.0062968,-1.0718,-1.0404,5.8435,-4.8174,
13.8,-0.0049129,-1.0723,-1.0477,5.9367,-4.929,
14,-0.0035535,-1.0727,-1.0549,6.0293,-5.0413,
14.2,-0.0022187,-1.073,-1.0619,6.1214,-5.1543,
14.4,-0.00090843,-1.0732,-1.0687,6.213,-5.2678,
14.6,0.00037777,-1.0734,-1.0753,6.304,-5.382,
14.8,0.0016401,-1.0734,-1.0816,6.3946,-5.4967,
15,0.0028792,-1.0734,-1.0878,6.4846,-5.612,
15.2,0.0040959,-1.0734,-1.0938,6.5742,-5.7278,
15.4,0.00529,-1.0732,-1.0997,6.6633,-5.8441,
15.6,0.0064612,-1.073,-1.1053,6.7519,-5.9608,
15.8,0.0076099,-1.0727,-1.1108,6.84,-6.078,
16,0.0087349,-1.0724,-1.1161,6.9277,-6.1957,
16.2,0.0098357,-1.072,-1.1212,7.015,-6.3138,
16.4,0.010911,-1.0715,-1.1261,7.1018,-6.4323,
16.6,0.011961,-1.071,-1.1308,7.1882,-6.5511,
16.8,0.012984,-1.0704,-1.1353,7.2742,-6.6704,
17,0.013978,-1.0698,-1.1397,7.3598,-6.7899,
17.2,0.014942,-1.0691,-1.1438,7.4451,-6.9098,
17.4,0.015874,-1.0684,-1.1478,7.5299,-7.0301,
17.6,0.016774,-1.0676,-1.1515,7.6145,-7.1506,
17.8,0.017639,-1.0668,-1.155,7.6987,-7.2713,
18,0.018467,-1.066,-1.1583,7.7826,-7.3924,
18.2,0.019259,-1.0651,-1.1614,7.8662,-7.5137,
18.4,0.02001,-1.0641,-1.1642,7.9496,-7.6352,
18.6,0.02072,-1.0632,-1.1668,8.0327,-7.7569,
18.8,0.021388,-1.0622,-1.1691,8.1156,-7.8789,
19,0.022012,-1.0612,-1.1712,8.1982,-8.001,
19.2,0.02259,-1.0601,-1.1731,8.2808,-8.1233,
19.4,0.023121,-1.0591,-1.1747,8.3631,-8.2457,
19.6,0.023605,-1.058,-1.176,8.4454,-8.3682,
19.8,0.02404,-1.0569,-1.1771,8.5275,-8.4909,
20,0.024424,-1.0558,-1.1779,8.6096,-8.6137,
20.2,0.024759,-1.0547,-1.1785,8.6916,-8.7366,
20.4,0.025042,-1.0535,-1.1788,8.7736,-8.8595,
20.6,0.025274,-1.0524,-1.1788,8.8556,-8.9826,
20.8,0.025454,-1.0513,-1.1786,8.9376,-9.1056,
21,0.025583,-1.0502,-1.1781,9.0197,-9.2287,
21.2,0.025661,-1.049,-1.1774,9.1019,-9.3518,
21.4,0.025688,-1.0479,-1.1764,9.1842,-9.475,
21.6,0.025665,-1.0468,-1.1752,9.2666,-9.5981,
21.8,0.025593,-1.0458,-1.1737,9.3492,-9.7212,
22,0.025472,-1.0447,-1.172,9.432,-9.8443,
22.2,0.025304,-1.0436,-1.1702,9.5149,-9.9673,
22.4,0.02509,-1.0426,-1.1681,9.5981,-10.0903,
22.6,0.024832,-1.0416,-1.1658,9.6816,-10.2132,
22.8,0.024532,-1.0406,-1.1633,9.7653,-10.336,
23,0.02419,-1.0397,-1.1606,9.8492,-10.4587,
23.2,0.02381,-1.0388,-1.1578,9.9335,-10.5814,
