"t","u","r","y","em_x","em_y",
0,-0.089533,-2.1845,-1.7368,0,0,
0.2,-0.088874,-2.1812,-1.7368,-0.036143,0.0059341,
0.4,-0.08824,-2.178,-1.7368,-0.072781,0.0089119,
0.6,-0.08763,-2.175,-1.7368,-0.10991,0.0089391,
0.8,-0.087042,-2.1721,-1.7369,-0.14754,0.006026,
1,-0.086473,-2.1693,-1.7369,-0.18566,0.00018619,
1.2,-0.08592,-2.1667,-1.7371,-0.22426,-0.0085624,
1.4,-0.085378,-2.1641,-1.7372,-0.26336,-0.020198,
1.6,-0.084842,-2.1617,-1.7375,-0.30293,-0.034695,
1.8,-0.084308,-2.1594,-1.7379,-0.343,-0.052025,
2,-0.083769,-2.1573,-1.7384,-0.38355,-0.072155,
2.2,-0.08322,-2.1553,-1.7392,-0.42458,-0.095049,
2.4,-0.082653,-2.1533,-1.7401,-0.46611,-0.12067,
2.6,-0.082064,-2.1515,-1.7412,-0.50812,-0.14896,
2.8,-0.081444,-2.1498,-1.7426,-0.55064,-0.1799,
3,-0.080787,-2.1482,-1.7443,-0.59368,-0.21342,
3.2,-0.080085,-2.1468,-1.7463,-0.63724,-0.24947,
3.4,-0.079334,-2.1454,-1.7487,-0.68134,-0.288,
3.6,-0.078524,-2.1441,-1.7515,-0.72599,-0.32896,
3.8,-0.077651,-2.1429,-1.7546,-0.77124,-0.37228,
4,-0.076709,-2.1418,-1.7582,-0.81709,-0.4179,
4.2,-0.075691,-2.1407,-1.7622,-0.86358,-0.46575,
4.4,-0.074593,-2.1397,-1.7668,-0.91074,-0.51577,
4.6,-0.07341,-2.1388,-1.7718,-0.95861,-0.5679,
4.8,-0.072139,-2.138,-1.7773,-1.0072,-0.62206,
5,-0.070776,-2.1372,-1.7833,-1.0566,-0.67818,
5.2,-0.06932,-2.1364,-1.7898,-1.1069,-0.73619,
5.4,-0.067769,-2.1357,-1.7968,-1.158,-0.79601,
5.6,-0.066122,-2.1349,-1.8043,-1.21,-0.85757,
5.8,-0.06438,-2.1343,-1.8123,-1.263,-0.92079,
6,-0.062545,-2.1336,-1.8208,-1.317,-0.9856,
6.2,-0.060619,-2.1329,-1.8298,-1.3721,-1.0519,
6.4,-0.058605,-2.1322,-1.8392,-1.4282,-1.1197,
6.6,-0.056507,-2.1315,-1.8489,-1.4856,-1.1888,
6.8,-0.05433,-2.1307,-1.8591,-1.5441,-1.2591,
7,-0.052079,-2.13,-1.8696,-1.6039,-1.3307,
7.2,-0.049761,-2.1292,-1.8804,-1.6649,-1.4034,
7.4,-0.047382,-2.1283,-1.8914,-1.7273,-1.4771,
7.6,-0.04495,-2.1274,-1.9027,-1.7909,-1.5518,
7.8,-0.042472,-2.1265,-1.9141,-1.8559,-1.6273,
8,-0.039956,-2.1254,-1.9256,-1.9223,-1.7037,
8.2,-0.037408,-2.1243,-1.9373,-1.9901,-1.7809,
8.4,-0.034838,-2.1231,-1.949,-2.0593,-1.8587,
8.6,-0.032252,-2.1219,-1.9606,-2.1299,-1.9371,
8.8,-0.029658,-2.1206,-1.9723,-2.2019,-2.0161,
9,-0.027063,-2.1191,-1.9838,-2.2753,-2.0956,
9.2,-0.024474,-2.1176,-1.9952,-2.3501,-2.1756,
9.4,-0.021896,-2.116,-2.0065,-2.4262,-2.2559,
9.6,-0.019335,-2.1143,-2.0176,-2.5037,-2.3366,
9.8,-0.016795,-2.1125,-2.0286,-2.5826,-2.4176,
10,-0.014282,-2.1106,-2.0392,-2.6627,-2.4988,
10.2,-0.011798,-2.1087,-2.0497,-2.7442,-2.5803,
