"t","u","r","y","em_x","em_y",
0,0.046842,1.3651,1.1309,0,0,
0.2,0.047012,1.3659,1.1309,0.010425,0.008426,
0.4,0.047195,1.3669,1.1309,0.022126,0.019564,
0.6,0.047392,1.3678,1.1309,0.035101,0.033409,
0.8,0.047602,1.3689,1.1309,0.049346,0.049952,
1,0.047823,1.37,1.1309,0.064854,0.069179,
1.2,0.048055,1.3712,1.1309,0.081618,0.091076,
1.4,0.048296,1.3725,1.131,0.099628,0.11562,
1.6,0.048545,1.3738,1.1311,0.11887,0.1428,
1.8,0.048799,1.3752,1.1312,0.13934,0.17257,
2,0.049057,1.3767,1.1314,0.16101,0.20492,
2.2,0.049316,1.3782,1.1316,0.18387,0.23981,
2.4,0.049573,1.3798,1.1319,0.2079,0.27721,
2.6,0.049826,1.3814,1.1323,0.23307,0.31708,
2.8,0.050072,1.3831,1.1328,0.25937,0.35938,
3,0.050308,1.3849,1.1334,0.28677,0.40409,
3.2,0.050529,1.3867,1.1341,0.31524,0.45114,
3.4,0.050733,1.3886,1.135,0.34475,0.50051,
3.6,0.050917,1.3906,1.136,0.37527,0.55215,
3.8,0.051075,1.3925,1.1372,0.40676,0.60602,
4,0.051206,1.3946,1.1385,0.43918,0.66207,
4.2,0.051304,1.3966,1.1401,0.4725,0.72025,
4.4,0.051366,1.3988,1.1419,0.50668,0.78053,
4.6,0.051388,1.4009,1.144,0.54166,0.84286,
4.8,0.051366,1.4031,1.1463,0.57741,0.90719,
5,0.051297,1.4053,1.1488,0.61387,0.97348,
5.2,0.051178,1.4076,1.1517,0.651,1.0417,
5.4,0.051005,1.4098,1.1548,0.68875,1.1118,
5.6,0.050774,1.4121,1.1582,0.72705,1.1837,
5.8,0.050484,1.4144,1.162,0.76585,1.2574,
6,0.050132,1.4167,1.166,0.8051,1.3328,
6.2,0.049716,1.419,1.1704,0.84473,1.41,
6.4,0.049233,1.4213,1.1752,0.88469,1.4888,
6.6,0.048683,1.4236,1.1802,0.92491,1.5693,
6.8,0.048065,1.4259,1.1856,0.96534,1.6513,
7,0.047378,1.4282,1.1913,1.0059,1.7349,
7.2,0.046623,1.4304,1.1973,1.0466,1.8201,
7.4,0.0458,1.4326,1.2036,1.0872,1.9067,
7.6,0.04491,1.4348,1.2103,1.1279,1.9948,
7.8,0.043953,1.437,1.2172,1.1684,2.0842,
8,0.042934,1.4391,1.2244,1.2088,2.1751,
8.2,0.041853,1.4411,1.2319,1.2489,2.2673,
8.4,0.040713,1.4431,1.2395,1.2888,2.3608,
8.6,0.039518,1.4451,1.2475,1.3284,2.4555,
8.8,0.03827,1.4469,1.2556,1.3675,2.5515,
9,0.036975,1.4488,1.2639,1.4063,2.6487,
9.2,0.035635,1.4505,1.2723,1.4446,2.747,
9.4,0.034255,1.4522,1.2809,1.4824,2.8465,
9.6,0.032839,1.4538,1.2896,1.5196,2.947,
9.8,0.031392,1.4553,1.2983,1.5562,3.0486,
10,0.029918,1.4567,1.3071,1.5923,3.1513,
10.2,0.028422,1.4581,1.316,1.6277,3.2548,
10.4,0.026908,1.4593,1.3248,1.6624,3.3594,
10.6,0.025381,1.4605,1.3336,1.6964,3.4648,
10.8,0.023844,1.4616,1.3424,1.7297,3.5711,
11,0.022302,1.4626,1.3511,1.7623,3.6782,
11.2,0.020759,1.4635,1.3598,1.7941,3.7861,
11.4,0.019219,1.4644,1.3683,1.8252,3.8948,
11.6,0.017684,1.4651,1.3767,1.8556,4.0042,
11.8,0.016158,1.4658,1.385,1.8852,4.1143,
12,0.014644,1.4663,1.3931,1.914,4.2251,
12.2,0.013144,1.4668,1.4011,1.9421,4.3365,
12.4,0.011661,1.4672,1.4089,1.9694,4.4485,
12.6,0.010196,1.4675,1.4165,1.9961,4.5611,
12.8,0.0087504,1.4677,1.424,2.0219,4.6742,
13,0.0073265,1.4679,1.4312,2.0471,4.7878,
