"t","u","r","y","em_x","em_y",
0,0.090863,2.6313,2.177,0,0,
0.2,0.090396,2.629,2.177,-0.01882,-0.016222,
0.4,0.089955,2.6268,2.177,-0.039348,-0.02998,
0.6,0.089538,2.6247,2.177,-0.061581,-0.04128,
0.8,0.089144,2.6228,2.1771,-0.085512,-0.05013,
1,0.088768,2.621,2.1771,-0.11113,-0.056541,
1.2,0.088408,2.6193,2.1772,-0.13844,-0.06053,
1.4,0.088058,2.6177,2.1774,-0.16742,-0.062114,
1.6,0.087715,2.6163,2.1777,-0.19805,-0.061316,
1.8,0.087371,2.615,2.1781,-0.23033,-0.058163,
2,0.087021,2.6138,2.1787,-0.26425,-0.052684,
2.2,0.086658,2.6128,2.1795,-0.29978,-0.044912,
2.4,0.086276,2.6118,2.1805,-0.33691,-0.034887,
2.6,0.085866,2.611,2.1817,-0.37564,-0.022648,
2.8,0.085421,2.6103,2.1832,-0.41595,-0.0082416,
3,0.084933,2.6097,2.185,-0.45784,0.0082824,
3.2,0.084395,2.6092,2.1872,-0.50128,0.02687,
3.4,0.083798,2.6088,2.1898,-0.54627,0.047465,
3.6,0.083135,2.6085,2.1928,-0.59282,0.070004,
3.8,0.082399,2.6083,2.1963,-0.64091,0.094422,
4,0.081581,2.6081,2.2002,-0.69056,0.12065,
4.2,0.080676,2.6081,2.2047,-0.74175,0.14861,
4.4,0.079678,2.6081,2.2097,-0.7945,0.17823,
4.6,0.078579,2.6081,2.2152,-0.84881,0.20943,
4.8,0.077377,2.6083,2.2214,-0.9047,0.24212,
5,0.076067,2.6084,2.2281,-0.96218,0.27622,
5.2,0.074645,2.6086,2.2354,-1.0213,0.31164,
5.4,0.073111,2.6089,2.2433,-1.082,0.34828,
5.6,0.071462,2.6091,2.2518,-1.1443,0.38605,
5.8,0.069699,2.6094,2.2609,-1.2083,0.42485,
6,0.067823,2.6097,2.2705,-1.2739,0.46459,
6.2,0.065837,2.6099,2.2807,-1.3412,0.50517,
6.4,0.063743,2.6101,2.2914,-1.4102,0.54648,
6.6,0.061546,2.6103,2.3026,-1.481,0.58843,
6.8,0.059252,2.6105,2.3143,-1.5534,0.63093,
7,0.056867,2.6106,2.3263,-1.6276,0.67387,
7.2,0.054398,2.6107,2.3387,-1.7035,0.71716,
7.4,0.051852,2.6107,2.3515,-1.7811,0.76071,
7.6,0.049239,2.6107,2.3645,-1.8605,0.80443,
7.8,0.046566,2.6105,2.3777,-1.9415,0.84824,
8,0.043844,2.6103,2.3911,-2.0243,0.89204,
8.2,0.041081,2.61,2.4046,-2.1088,0.93578,
8.4,0.038286,2.6096,2.4182,-2.1949,0.97936,
8.6,0.035469,2.6091,2.4317,-2.2827,1.0227,
8.8,0.032638,2.6085,2.4453,-2.3721,1.0658,
9,0.029803,2.6078,2.4588,-2.4631,1.1086,
9.2,0.02697,2.6069,2.4721,-2.5557,1.151,
9.4,0.024148,2.606,2.4853,-2.6497,1.1929,
9.6,0.021343,2.605,2.4982,-2.7453,1.2344,
9.8,0.018561,2.6038,2.511,-2.8422,1.2754,
10,0.015808,2.6025,2.5235,-2.9406,1.3159,
10.2,0.013087,2.6011,2.5357,-3.0403,1.3558,
10.4,0.010403,2.5996,2.5476,-3.1413,1.3951,
10.6,0.007758,2.598,2.5592,-3.2435,1.4339,
10.8,0.0051539,2.5963,2.5705,-3.347,1.472,
11,0.0025918,2.5945,2.5815,-3.4516,1.5096,
11.2,7.1841e-05,2.5925,2.5922,-3.5573,1.5465,
11.4,-0.0024067,2.5905,2.6025,-3.6641,1.5828,
11.6,-0.0048448,2.5883,2.6125,-3.7719,1.6185,
11.8,-0.0072432,2.5861,2.6223,-3.8807,1.6535,
12,-0.0096015,2.5837,2.6317,-3.9905,1.688,
12.2,-0.011919,2.5813,2.6408,-4.1011,1.7218,
12.4,-0.014193,2.5787,2.6497,-4.2127,1.755,
12.6,-0.016422,2.5761,2.6582,-4.325,1.7876,
12.8,-0.018602,2.5733,2.6663,-4.4381,1.8196,
13,-0.020729,2.5705,2.6741,-4.552,1.851,
13.2,-0.022799,2.5676,2.6816,-4.6666,1.8819,
13.4,-0.024806,2.5646,2.6886,-4.7819,1.9122,
13.6,-0.026746,2.5615,2.6953,-4.8978,1.942,
13.8,-0.028612,2.5584,2.7014,-5.0143,1.9713,
14,-0.030398,2.5552,2.7072,-5.1314,2.0002,
14.2,-0.032099,2.5519,2.7124,-5.2489,2.0287,
14.4,-0.033706,2.5486,2.7171,-5.367,2.0567,
14.6,-0.035215,2.5452,2.7213,-5.4856,2.0845,
14.8,-0.036619,2.5418,2.7249,-5.6045,2.1119,
15,-0.037911,2.5383,2.7279,-5.7238,2.1391,
15.2,-0.039087,2.5348,2.7302,-5.8435,2.1662,
15.4,-0.04014,2.5313,2.732,-5.9634,2.1931,
15.6,-0.041066,2.5277,2.7331,-6.0836,2.22,
