"t","u","r","y","em_x","em_y",
0,-0.041811,0.8535,1.0626,0,0,
0.2,-0.041262,0.85625,1.0626,0.018744,-0.020299,
0.4,-0.040725,0.85893,1.0626,0.038948,-0.037979,
0.6,-0.0402,0.86156,1.0626,0.060607,-0.053046,
0.8,-0.039686,0.86412,1.0625,0.083717,-0.065508,
1,-0.039184,0.86662,1.0625,0.10827,-0.075377,
1.2,-0.038691,0.86905,1.0625,0.13426,-0.08267,
1.4,-0.038208,0.87143,1.0625,0.16168,-0.087406,
1.6,-0.037733,0.87375,1.0624,0.19051,-0.089606,
1.8,-0.037265,0.87601,1.0623,0.22073,-0.089297,
2,-0.036804,0.87821,1.0622,0.25235,-0.086507,
2.2,-0.036347,0.88035,1.0621,0.28533,-0.081268,
2.4,-0.035894,0.88244,1.0619,0.31967,-0.073614,
2.6,-0.035443,0.88446,1.0617,0.35534,-0.063584,
2.8,-0.034993,0.88644,1.0614,0.39233,-0.051216,
3,-0.034543,0.88836,1.0611,0.43061,-0.036552,
3.2,-0.034092,0.89023,1.0607,0.47017,-0.019639,
3.4,-0.033637,0.89205,1.0602,0.51098,-0.00052196,
3.6,-0.033179,0.89382,1.0597,0.55303,0.02075,
3.8,-0.032716,0.89555,1.0591,0.59629,0.044127,
4,-0.032246,0.89723,1.0585,0.64074,0.069557,
4.2,-0.03177,0.89887,1.0577,0.68636,0.096986,
4.4,-0.031285,0.90046,1.0569,0.73312,0.12636,
4.6,-0.03079,0.90202,1.056,0.78102,0.15763,
4.8,-0.030286,0.90353,1.055,0.83002,0.19072,
5,-0.029771,0.90502,1.0539,0.8801,0.2256,
5.2,-0.029245,0.90647,1.0527,0.93125,0.26219,
5.4,-0.028707,0.90789,1.0514,0.98344,0.30045,
5.6,-0.028157,0.90928,1.0501,1.0367,0.34031,
5.8,-0.027594,0.91065,1.0486,1.0909,0.38172,
6,-0.027018,0.91199,1.0471,1.1461,0.42462,
6.2,-0.026429,0.91331,1.0455,1.2022,0.46895,
6.4,-0.025828,0.91461,1.0438,1.2594,0.51466,
6.6,-0.025214,0.9159,1.042,1.3174,0.56168,
6.8,-0.024587,0.91717,1.0401,1.3763,0.60998,
7,-0.023948,0.91843,1.0382,1.4362,0.65948,
7.2,-0.023297,0.91967,1.0362,1.4969,0.71015,
7.4,-0.022635,0.92091,1.0341,1.5585,0.76192,
7.6,-0.021963,0.92215,1.032,1.6209,0.81474,
7.8,-0.02128,0.92337,1.0298,1.6841,0.86857,
8,-0.020587,0.9246,1.0275,1.7481,0.92336,
8.2,-0.019887,0.92583,1.0253,1.8129,0.97906,
8.4,-0.019178,0.92706,1.0229,1.8785,1.0356,
8.6,-0.018462,0.92829,1.0206,1.9449,1.093,
8.8,-0.017741,0.92952,1.0182,2.012,1.1512,
9,-0.017014,0.93076,1.0158,2.0797,1.2101,
9.2,-0.016283,0.93201,1.0134,2.1482,1.2697,
9.4,-0.015548,0.93327,1.011,2.2174,1.3299,
9.6,-0.014812,0.93453,1.0086,2.2873,1.3908,
9.8,-0.014074,0.93581,1.0062,2.3578,1.4523,
10,-0.013335,0.9371,1.0038,2.4289,1.5143,
10.2,-0.012596,0.93839,1.0014,2.5007,1.5769,
10.4,-0.011858,0.93971,0.999,2.573,1.6399,
10.6,-0.011123,0.94103,0.99665,2.6459,1.7034,
10.8,-0.01039,0.94237,0.99432,2.7194,1.7674,
11,-0.0096601,0.94373,0.99203,2.7935,1.8318,
11.2,-0.0089343,0.9451,0.98977,2.8681,1.8965,
11.4,-0.0082132,0.94648,0.98755,2.9432,1.9616,
11.6,-0.0074969,0.94788,0.98537,3.0188,2.0271,
11.8,-0.0067864,0.9493,0.98323,3.0949,2.0929,
12,-0.0060819,0.95073,0.98114,3.1714,2.159,
12.2,-0.0053836,0.95218,0.9791,3.2484,2.2253,
12.4,-0.004692,0.95364,0.9771,3.3259,2.2919,
12.6,-0.0040072,0.95512,0.97516,3.4037,2.3588,
12.8,-0.0033294,0.95662,0.97326,3.482,2.4259,
13,-0.0026589,0.95812,0.97142,3.5607,2.4933,
13.2,-0.0019955,0.95965,0.96963,3.6397,2.5608,
13.4,-0.0013392,0.96119,0.96789,3.7191,2.6286,
13.6,-0.00069008,0.96275,0.9662,3.7989,2.6965,
13.8,-4.7933e-05,0.96431,0.96455,3.879,2.7645,
14,0.00058744,0.9659,0.96296,3.9594,2.8328,
14.2,0.0012163,0.9675,0.96142,4.0401,2.9012,
14.4,0.0018387,0.96911,0.95992,4.1211,2.9697,
14.6,0.0024547,0.97074,0.95846,4.2025,3.0384,
14.8,0.0030645,0.97238,0.95705,4.2841,3.1071,
15,0.0036678,0.97403,0.95569,4.3659,3.176,
15.2,0.0042651,0.97569,0.95437,4.448,3.245,
15.4,0.0048557,0.97737,0.95309,4.5304,3.3141,
15.6,0.0054395,0.97906,0.95186,4.613,3.3833,
15.8,0.0060165,0.98076,0.95068,4.6958,3.4526,
16,0.0065863,0.98248,0.94955,4.7789,3.5219,
16.2,0.0071484,0.9842,0.94846,4.8621,3.5914,
16.4,0.0077025,0.98594,0.94742,4.9456,3.6609,
16.6,0.0082482,0.98768,0.94644,5.0292,3.7304,
16.8,0.0087852,0.98944,0.94551,5.1131,3.8001,
17,0.0093127,0.9912,0.94464,5.197,3.8697,
17.2,0.0098304,0.99298,0.94382,5.2812,3.9395,
17.4,0.010337,0.99476,0.94307,5.3655,4.0093,
17.6,0.010834,0.99655,0.94238,5.4499,4.0792,
17.8,0.011318,0.99834,0.94175,5.5345,4.1491,
18,0.011791,1.0001,0.94119,5.6192,4.2191,
18.2,0.01225,1.002,0.9407,5.704,4.2891,
