"t","u","r","y","em_x","em_y",
0,0.01482,0.90341,0.82931,0,0,
0.2,0.014519,0.9019,0.82931,-0.012241,0.0088378,
0.4,0.014221,0.90042,0.82931,-0.022457,0.019886,
0.6,0.013928,0.89895,0.82931,-0.030652,0.033141,
0.8,0.01364,0.89751,0.82931,-0.036834,0.048594,
1,0.013355,0.89609,0.82931,-0.041012,0.066236,
1.2,0.013075,0.89469,0.82932,-0.043198,0.086054,
1.4,0.012799,0.89332,0.82932,-0.043406,0.10803,
1.6,0.012527,0.89196,0.82933,-0.041654,0.13215,
1.8,0.012258,0.89063,0.82934,-0.037961,0.15838,
2,0.011993,0.88931,0.82935,-0.03235,0.18672,
2.2,0.011731,0.88802,0.82936,-0.024843,0.21712,
2.4,0.011473,0.88675,0.82938,-0.015468,0.24956,
2.6,0.011218,0.8855,0.82941,-0.0042531,0.28402,
2.8,0.010966,0.88427,0.82944,0.0087727,0.32045,
3,0.010716,0.88305,0.82947,0.023577,0.35883,
3.2,0.010469,0.88186,0.82951,0.040127,0.39911,
3.4,0.010225,0.88068,0.82956,0.058388,0.44127,
3.6,0.009983,0.87953,0.82961,0.078324,0.48527,
3.8,0.0097432,0.87839,0.82967,0.099898,0.53105,
4,0.0095056,0.87726,0.82974,0.12307,0.57859,
4.2,0.0092699,0.87616,0.82981,0.1478,0.62784,
4.4,0.0090361,0.87507,0.82989,0.17406,0.67876,
4.6,0.008804,0.87399,0.82997,0.2018,0.7313,
4.8,0.0085735,0.87293,0.83007,0.23097,0.78543,
5,0.0083447,0.87189,0.83017,0.26155,0.8411,
5.2,0.0081173,0.87086,0.83027,0.29348,0.89826,
5.4,0.0078913,0.86984,0.83039,0.32673,0.95688,
5.6,0.0076667,0.86884,0.83051,0.36126,1.0169,
5.8,0.0074432,0.86785,0.83063,0.39703,1.0783,
6,0.0072211,0.86687,0.83076,0.43398,1.141,
6.2,0.0070001,0.8659,0.8309,0.4721,1.205,
6.4,0.0067803,0.86494,0.83104,0.51132,1.2702,
6.6,0.0065615,0.864,0.83119,0.55163,1.3366,
6.8,0.0063439,0.86306,0.83134,0.59297,1.4042,
7,0.0061273,0.86213,0.8315,0.63531,1.4729,
7.2,0.0059118,0.86122,0.83166,0.67861,1.5427,
7.4,0.0056973,0.86031,0.83182,0.72283,1.6135,
7.6,0.0054839,0.85941,0.83199,0.76794,1.6853,
7.8,0.0052715,0.85851,0.83216,0.81391,1.758,
8,0.0050602,0.85763,0.83233,0.8607,1.8317,
8.2,0.0048498,0.85675,0.8325,0.90828,1.9063,
8.4,0.0046406,0.85587,0.83267,0.95661,1.9817,
8.6,0.0044323,0.85501,0.83285,1.0057,2.0579,
8.8,0.0042252,0.85415,0.83302,1.0554,2.135,
9,0.0040192,0.85329,0.83319,1.1058,2.2128,
9.2,0.0038143,0.85244,0.83337,1.1569,2.2913,
9.4,0.0036104,0.85159,0.83354,1.2085,2.3705,
9.6,0.0034076,0.85075,0.83371,1.2608,2.4503,
9.8,0.0032061,0.84992,0.83389,1.3136,2.5308,
10,0.0030055,0.84908,0.83405,1.3669,2.6119,
10.2,0.0028062,0.84825,0.83422,1.4207,2.6936,
10.4,0.002608,0.84743,0.83439,1.475,2.7759,
10.6,0.002411,0.8466,0.83455,1.5298,2.8587,
10.8,0.002215,0.84578,0.83471,1.585,2.942,
11,0.0020203,0.84497,0.83486,1.6407,3.0258,
11.2,0.0018267,0.84415,0.83502,1.6967,3.11,
11.4,0.0016343,0.84334,0.83517,1.7531,3.1947,
11.6,0.0014429,0.84253,0.83531,1.8099,3.2799,
11.8,0.0012527,0.84172,0.83546,1.8671,3.3654,
12,0.0010637,0.84092,0.8356,1.9245,3.4513,
12.2,0.00087565,0.84011,0.83573,1.9823,3.5376,
12.4,0.00068878,0.83931,0.83587,2.0404,3.6243,
12.6,0.00050288,0.83851,0.83599,2.0988,3.7113,
12.8,0.00031799,0.83771,0.83612,2.1574,3.7986,
13,0.00013423,0.83691,0.83624,2.2163,3.8862,
13.2,-4.8709e-05,0.83611,0.83636,2.2755,3.9741,
13.4,-0.00023064,0.83532,0.83647,2.3349,4.0623,
13.6,-0.00041179,0.83452,0.83658,2.3945,4.1508,
13.8,-0.00059199,0.83373,0.83669,2.4543,4.2395,
14,-0.00077131,0.83294,0.83679,2.5143,4.3284,
14.2,-0.00094986,0.83215,0.8369,2.5746,4.4176,
14.4,-0.0011277,0.83135,0.83699,2.635,4.507,
14.6,-0.0013046,0.83056,0.83709,2.6955,4.5966,
14.8,-0.0014808,0.82977,0.83718,2.7563,4.6864,
15,-0.0016561,0.82899,0.83727,2.8172,4.7764,
15.2,-0.0018307,0.8282,0.83735,2.8782,4.8666,
15.4,-0.0020044,0.82741,0.83743,2.9394,4.957,
15.6,-0.0021772,0.82662,0.83751,3.0008,5.0475,
15.8,-0.0023492,0.82583,0.83758,3.0622,5.1382,
16,-0.0025202,0.82505,0.83765,3.1238,5.229,
16.2,-0.0026902,0.82426,0.83771,3.1855,5.3199,
16.4,-0.0028594,0.82347,0.83777,3.2473,5.411,
16.6,-0.0030275,0.82269,0.83783,3.3092,5.5022,
16.8,-0.0031945,0.8219,0.83788,3.3712,5.5936,
17,-0.0033604,0.82112,0.83792,3.4333,5.685,
17.2,-0.003525,0.82033,0.83796,3.4955,5.7766,
17.4,-0.0036884,0.81955,0.83799,3.5578,5.8683,
17.6,-0.0038506,0.81877,0.83802,3.6202,5.96,
17.8,-0.0040113,0.81798,0.83804,3.6826,6.0519,
18,-0.0041705,0.8172,0.83805,3.7451,6.1438,
18.2,-0.0043282,0.81642,0.83806,3.8077,6.2358,
18.4,-0.0044845,0.81564,0.83806,3.8704,6.3279,
18.6,-0.0046389,0.81486,0.83805,3.9331,6.4201,
18.8,-0.0047916,0.81408,0.83804,3.9959,6.5124,
19,-0.0049423,0.8133,0.83801,4.0588,6.6047,
19.2,-0.0050912,0.81252,0.83798,4.1217,6.697,
19.4,-0.0052383,0.81174,0.83793,4.1847,6.7895,
19.6,-0.005383,0.81097,0.83788,4.2477,6.8819,
19.8,-0.0055257,0.81019,0.83782,4.3108,6.9745,
20,-0.005666,0.80942,0.83775,4.3739,7.067,
20.2,-0.0058041,0.80864,0.83766,4.4371,7.1597,
20.4,-0.0059397,0.80787,0.83757,4.5004,7.2523,
20.6,-0.0060726,0.8071,0.83747,4.5636,7.345,
20.8,-0.006203,0.80633,0.83735,4.627,7.4377,
21,-0.0063308,0.80557,0.83722,4.6903,7.5305,
21.2,-0.0064556,0.8048,0.83708,4.7538,7.6233,
21.4,-0.0065775,0.80404,0.83693,4.8172,7.7161,
21.6,-0.0066966,0.80328,0.83676,4.8807,7.8089,
21.8,-0.0068126,0.80252,0.83658,4.9443,7.9018,
22,-0.0069253,0.80176,0.83639,5.0079,7.9946,
22.2,-0.0070351,0.80101,0.83618,5.0715,8.0875,
22.4,-0.0071413,0.80026,0.83596,5.1352,8.1804,
22.6,-0.0072442,0.79951,0.83573,5.199,8.2733,
22.8,-0.0073437,0.79876,0.83548,5.2627,8.3662,
23,-0.0074398,0.79802,0.83522,5.3265,8.4591,
23.2,-0.0075321,0.79728,0.83494,5.3904,8.552,
23.4,-0.0076209,0.79655,0.83465,5.4543,8.645,
23.6,-0.007706,0.79581,0.83434,5.5182,8.7379,
23.8,-0.0077874,0.79508,0.83402,5.5822,8.8308,
24,-0.0078649,0.79436,0.83368,5.6463,8.9237,
24.2,-0.0079385,0.79364,0.83333,5.7103,9.0165,
24.4,-0.0080084,0.79292,0.83297,5.7745,9.1094,
24.6,-0.0080742,0.79221,0.83258,5.8386,9.2023,
24.8,-0.008136,0.79151,0.83218,5.9029,9.2951,
25,-0.0081938,0.7908,0.83177,5.9671,9.388,
25.2,-0.0082478,0.7901,0.83134,6.0314,9.4808,
25.4,-0.0082975,0.78941,0.8309,6.0958,9.5736,
25.6,-0.0083431,0.78873,0.83044,6.1602,9.6663,
25.8,-0.0083848,0.78804,0.82997,6.2247,9.7591,
26,-0.0084223,0.78737,0.82948,6.2892,9.8518,
26.2,-0.0084558,0.7867,0.82898,6.3537,9.9445,
26.4,-0.0084851,0.78603,0.82846,6.4184,10.0371,
26.6,-0.0085106,0.78537,0.82793,6.483,10.1298,
26.8,-0.0085317,0.78472,0.82738,6.5477,10.2224,
27,-0.0085488,0.78408,0.82682,6.6125,10.3149,
27.2,-0.0085621,0.78344,0.82625,6.6774,10.4074,
27.4,-0.0085711,0.78281,0.82566,6.7422,10.4999,
27.6,-0.0085764,0.78218,0.82506,6.8072,10.5924,
27.8,-0.0085777,0.78156,0.82445,6.8722,10.6848,
28,-0.0085752,0.78095,0.82383,6.9373,10.7771,
28.2,-0.0085686,0.78035,0.82319,7.0024,10.8695,
28.4,-0.0085584,0.77975,0.82254,7.0676,10.9617,
28.6,-0.0085442,0.77916,0.82189,7.1328,11.054,
28.8,-0.0085267,0.77858,0.82122,7.1981,11.1461,
29,-0.0085053,0.77801,0.82054,7.2635,11.2383,
29.2,-0.0084805,0.77744,0.81985,7.3289,11.3304,
29.4,-0.0084522,0.77689,0.81915,7.3944,11.4224,
29.6,-0.0084203,0.77634,0.81844,7.4599,11.5144,
29.8,-0.0083853,0.7758,0.81772,7.5255,11.6063,
30,-0.0083468,0.77527,0.817,7.5912,11.6982,
30.2,-0.0083051,0.77474,0.81627,7.657,11.79,
30.4,-0.0082606,0.77423,0.81553,7.7228,11.8818,
30.6,-0.0082128,0.77372,0.81478,7.7886,11.9735,
30.8,-0.0081621,0.77322,0.81403,7.8546,12.0651,
31,-0.0081086,0.77273,0.81328,7.9206,12.1567,
31.2,-0.0080525,0.77225,0.81251,7.9866,12.2483,
31.4,-0.0079935,0.77178,0.81175,8.0528,12.3398,
31.6,-0.0079321,0.77132,0.81098,8.119,12.4312,
31.8,-0.007868,0.77086,0.8102,8.1853,12.5226,
32,-0.0078018,0.77042,0.80943,8.2516,12.6139,
32.2,-0.0077331,0.76998,0.80865,8.318,12.7051,
32.4,-0.0076621,0.76956,0.80787,8.3845,12.7963,
32.6,-0.0075892,0.76914,0.80708,8.451,12.8874,
32.8,-0.0075143,0.76873,0.8063,8.5176,12.9785,
33,-0.0074375,0.76833,0.80552,8.5843,13.0695,
33.2,-0.0073588,0.76794,0.80473,8.651,13.1605,
33.4,-0.0072786,0.76756,0.80395,8.7178,13.2513,
33.6,-0.0071964,0.76719,0.80317,8.7847,13.3422,
33.8,-0.0071131,0.76682,0.80239,8.8517,13.4329,
34,-0.0070281,0.76647,0.80161,8.9187,13.5236,
34.2,-0.006942,0.76612,0.80083,8.9857,13.6143,
34.4,-0.0068544,0.76579,0.80006,9.0529,13.7049,
34.6,-0.0067659,0.76546,0.79929,9.1201,13.7954,
34.8,-0.006676,0.76514,0.79852,9.1873,13.8858,
35,-0.0065854,0.76483,0.79776,9.2547,13.9762,
35.2,-0.0064936,0.76453,0.797,9.3221,14.0666,
35.4,-0.0064014,0.76424,0.79625,9.3895,14.1568,
35.6,-0.0063083,0.76396,0.7955,9.457,14.247,
35.8,-0.0062147,0.76368,0.79475,9.5246,14.3372,
36,-0.0061204,0.76342,0.79402,9.5923,14.4273,
36.2,-0.0060256,0.76316,0.79329,9.66,14.5173,
36.4,-0.0059302,0.76291,0.79256,9.7277,14.6073,
36.6,-0.0058347,0.76267,0.79184,9.7956,14.6972,
36.8,-0.005739,0.76244,0.79113,9.8634,14.7871,
37,-0.0056429,0.76221,0.79043,9.9314,14.8769,
37.2,-0.0055467,0.762,0.78973,9.9994,14.9667,
37.4,-0.0054503,0.76179,0.78904,10.0675,15.0564,
37.6,-0.005354,0.76159,0.78836,10.1356,15.146,
37.8,-0.0052578,0.7614,0.78769,10.2037,15.2356,
38,-0.0051619,0.76121,0.78702,10.272,15.3251,
38.2,-0.0050657,0.76104,0.78636,10.3403,15.4146,
38.4,-0.0049699,0.76087,0.78572,10.4086,15.504,
38.6,-0.0048745,0.7607,0.78508,10.477,15.5934,
38.8,-0.0047794,0.76055,0.78445,10.5454,15.6827,
39,-0.0046844,0.7604,0.78382,10.6139,15.772,
39.2,-0.0045898,0.76026,0.78321,10.6825,15.8612,
39.4,-0.0044958,0.76013,0.78261,10.751,15.9504,
39.6,-0.0044023,0.76,0.78201,10.8197,16.0395,
39.8,-0.0043091,0.75988,0.78143,10.8884,16.1286,
40,-0.0042167,0.75977,0.78086,10.9571,16.2176,
40.2,-0.0041249,0.75967,0.78029,11.0259,16.3066,
40.4,-0.0040335,0.75957,0.77973,11.0947,16.3955,
40.6,-0.0039428,0.75947,0.77919,11.1636,16.4844,
40.8,-0.0038527,0.75939,0.77865,11.2325,16.5733,
41,-0.0037632,0.75931,0.77812,11.3015,16.6621,
41.2,-0.0036747,0.75923,0.7776,11.3705,16.7508,
41.4,-0.0035867,0.75916,0.7771,11.4395,16.8396,
41.6,-0.0034995,0.7591,0.7766,11.5086,16.9282,
41.8,-0.0034129,0.75904,0.77611,11.5778,17.0169,
42,-0.0033275,0.75899,0.77563,11.6469,17.1055,
42.2,-0.0032427,0.75895,0.77516,11.7161,17.194,
42.4,-0.0031587,0.75891,0.7747,11.7854,17.2825,
42.6,-0.0030752,0.75887,0.77425,11.8547,17.371,
42.8,-0.0029931,0.75884,0.77381,11.924,17.4595,
43,-0.0029115,0.75881,0.77337,11.9933,17.5479,
43.2,-0.0028307,0.7588,0.77295,12.0627,17.6363,
43.4,-0.0027508,0.75878,0.77253,12.1321,17.7246,
43.6,-0.002672,0.75877,0.77213,12.2016,17.8129,
43.8,-0.0025938,0.75876,0.77173,12.2711,17.9012,
44,-0.0025165,0.75876,0.77135,12.3406,17.9894,
44.2,-0.0024401,0.75877,0.77097,12.4101,18.0776,
44.4,-0.0023645,0.75877,0.7706,12.4797,18.1658,
44.6,-0.0022899,0.75878,0.77023,12.5493,18.2539,
44.8,-0.0022161,0.7588,0.76988,12.619,18.3421,
45,-0.0021431,0.75882,0.76954,12.6886,18.4301,
45.2,-0.0020711,0.75884,0.7692,12.7583,18.5182,
45.4,-0.0019997,0.75887,0.76887,12.828,18.6062,
45.6,-0.0019292,0.7589,0.76855,12.8978,18.6942,
45.8,-0.0018598,0.75894,0.76824,12.9676,18.7822,
46,-0.0017911,0.75898,0.76793,13.0374,18.8702,
46.2,-0.001723,0.75902,0.76764,13.1072,18.9581,
46.4,-0.0016562,0.75906,0.76735,13.177,19.046,
46.6,-0.0015898,0.75911,0.76706,13.2469,19.1339,
46.8,-0.0015243,0.75917,0.76679,13.3168,19.2218,
47,-0.0014598,0.75922,0.76652,13.3867,19.3096,
47.2,-0.0013958,0.75928,0.76626,13.4566,19.3974,
47.4,-0.0013326,0.75934,0.76601,13.5266,19.4852,
47.6,-0.0012704,0.75941,0.76576,13.5965,19.573,
47.8,-0.0012089,0.75947,0.76552,13.6665,19.6607,
48,-0.0011482,0.75954,0.76528,13.7366,19.7485,
48.2,-0.0010881,0.75961,0.76505,13.8066,19.8362,
48.4,-0.0010287,0.75969,0.76483,13.8766,19.9239,
48.6,-0.00096996,0.75977,0.76462,13.9467,20.0115,
48.8,-0.00091218,0.75985,0.76441,14.0168,20.0992,
49,-0.00085475,0.75993,0.7642,14.0869,20.1868,
49.2,-0.00079829,0.76001,0.76401,14.157,20.2745,
49.4,-0.0007424,0.7601,0.76381,14.2271,20.3621,
49.6,-0.00068711,0.76019,0.76363,14.2973,20.4497,
49.8,-0.00063257,0.76028,0.76344,14.3674,20.5372,
50,-0.00057849,0.76038,0.76327,14.4376,20.6248,
50.2,-0.00052527,0.76047,0.7631,14.5078,20.7123,
50.4,-0.00047229,0.76057,0.76293,14.578,20.7999,
50.6,-0.00042026,0.76067,0.76277,14.6482,20.8874,
50.8,-0.00036854,0.76077,0.76261,14.7184,20.9749,
51,-0.00031759,0.76087,0.76246,14.7887,21.0624,
51.2,-0.000267,0.76097,0.76231,14.8589,21.1499,
51.4,-0.00021702,0.76108,0.76217,14.9292,21.2373,
51.6,-0.00016757,0.76119,0.76203,14.9995,21.3248,
51.8,-0.00011862,0.7613,0.76189,15.0698,21.4122,
52,-7.0157e-05,0.76141,0.76176,15.1401,21.4997,
52.2,-2.2132e-05,0.76152,0.76163,15.2104,21.5871,
52.4,2.5411e-05,0.76164,0.76151,15.2807,21.6745,
52.6,7.2683e-05,0.76175,0.76139,15.351,21.7619,
52.8,0.0001193,0.76187,0.76127,15.4214,21.8493,
53,0.00016537,0.76199,0.76116,15.4917,21.9367,
53.2,0.00021115,0.76211,0.76105,15.5621,22.0241,
53.4,0.0002567,0.76223,0.76094,15.6324,22.1114,
53.6,0.00030174,0.76235,0.76084,15.7028,22.1988,
53.8,0.00034629,0.76247,0.76074,15.7732,22.2861,
54,0.00039066,0.7626,0.76064,15.8436,22.3735,
54.2,0.00043442,0.76272,0.76055,15.914,22.4608,
54.4,0.00047807,0.76285,0.76046,15.9844,22.5481,
54.6,0.00052119,0.76297,0.76037,16.0548,22.6354,
54.8,0.00056411,0.7631,0.76028,16.1252,22.7228,
55,0.00060648,0.76323,0.7602,16.1956,22.8101,
55.2,0.00064882,0.76336,0.76012,16.266,22.8974,
55.4,0.00069053,0.76349,0.76004,16.3365,22.9846,
55.6,0.00073222,0.76363,0.75996,16.4069,23.0719,
55.8,0.00077322,0.76376,0.75989,16.4774,23.1592,
56,0.00081431,0.76389,0.75982,16.5478,23.2465,
56.2,0.00085489,0.76403,0.75975,16.6183,23.3337,
56.4,0.00089508,0.76416,0.75969,16.6888,23.421,
56.6,0.00093497,0.7643,0.75962,16.7592,23.5082,
56.8,0.00097461,0.76443,0.75956,16.8297,23.5955,
57,0.001014,0.76457,0.7595,16.9002,23.6827,
57.2,0.0010532,0.76471,0.75944,16.9707,23.77,
57.4,0.0010919,0.76485,0.75939,17.0412,23.8572,
57.6,0.0011305,0.76499,0.75934,17.1116,23.9444,
