"t","u","r","y","em_x","em_y",
0,0.065644,1.0893,0.76106,0,0,
0.2,0.066278,1.0925,0.76106,0.023578,-0.023302,
0.4,0.066931,1.0957,0.76107,0.049326,-0.044536,
0.6,0.067602,1.0991,0.76107,0.07724,-0.063707,
0.8,0.06829,1.1025,0.76109,0.10731,-0.080822,
1,0.068993,1.1061,0.76113,0.13954,-0.095889,
1.2,0.069709,1.1097,0.7612,0.17389,-0.10892,
1.4,0.070435,1.1135,0.76131,0.21037,-0.11993,
1.6,0.071167,1.1173,0.76149,0.24894,-0.12894,
1.8,0.071901,1.1213,0.76175,0.28959,-0.13596,
2,0.072632,1.1253,0.76211,0.3323,-0.14101,
2.2,0.073356,1.1294,0.76261,0.37702,-0.14412,
2.4,0.074066,1.1336,0.76325,0.42373,-0.1453,
2.6,0.074756,1.1379,0.76409,0.47239,-0.14458,
2.8,0.07542,1.1422,0.76514,0.52297,-0.14198,
3,0.076049,1.1467,0.76644,0.57541,-0.13752,
3.2,0.076637,1.1512,0.76803,0.62968,-0.13121,
3.4,0.077174,1.1558,0.76994,0.68571,-0.12309,
3.6,0.077652,1.1605,0.77222,0.74345,-0.11317,
3.8,0.078063,1.1652,0.7749,0.80285,-0.10147,
4,0.078398,1.17,0.77802,0.86384,-0.087995,
4.2,0.078648,1.1749,0.78162,0.92634,-0.072763,
4.4,0.078803,1.1798,0.78575,0.9903,-0.055783,
4.6,0.078855,1.1847,0.79043,1.0556,-0.037061,
4.8,0.078795,1.1897,0.79571,1.1222,-0.016602,
5,0.078615,1.1947,0.80162,1.19,0.0055944,
5.2,0.078308,1.1997,0.80818,1.259,0.029528,
5.4,0.077867,1.2048,0.81543,1.3289,0.055204,
5.6,0.077285,1.2098,0.82339,1.3997,0.082628,
5.8,0.076557,1.2148,0.83206,1.4714,0.11181,
6,0.07568,1.2199,0.84147,1.5438,0.14275,
6.2,0.07465,1.2249,0.85162,1.6167,0.17547,
6.4,0.073466,1.2298,0.8625,1.6902,0.20998,
6.6,0.072127,1.2347,0.8741,1.764,0.24629,
6.8,0.070634,1.2396,0.88642,1.8381,0.2844,
7,0.06899,1.2444,0.89943,1.9124,0.32432,
7.2,0.067198,1.2491,0.91309,1.9866,0.36606,
7.4,0.065264,1.2537,0.92738,2.0608,0.40963,
7.6,0.063193,1.2582,0.94225,2.1348,0.45501,
7.8,0.060994,1.2626,0.95765,2.2084,0.50221,
8,0.058675,1.2669,0.97354,2.2816,0.55122,
8.2,0.056245,1.2711,0.98984,2.3544,0.60202,
8.4,0.053716,1.2751,1.0065,2.4264,0.6546,
8.6,0.051097,1.279,1.0235,2.4978,0.70893,
8.8,0.048401,1.2827,1.0407,2.5683,0.76498,
9,0.045638,1.2863,1.0581,2.638,0.82272,
9.2,0.042822,1.2897,1.0755,2.7066,0.88211,
9.4,0.039964,1.2929,1.0931,2.7743,0.94312,
9.6,0.037075,1.296,1.1106,2.8408,1.0057,
9.8,0.034166,1.2988,1.128,2.9061,1.0698,
10,0.031248,1.3016,1.1453,2.9703,1.1353,
10.2,0.028332,1.3041,1.1624,3.0332,1.2023,
10.4,0.025425,1.3064,1.1793,3.0949,1.2706,
10.6,0.022537,1.3086,1.1959,3.1553,1.3402,
10.8,0.019675,1.3106,1.2122,3.2143,1.4111,
11,0.016845,1.3124,1.2282,3.272,1.4832,
11.2,0.014053,1.3141,1.2438,3.3284,1.5563,
11.4,0.011303,1.3156,1.2591,3.3835,1.6306,
11.6,0.0085992,1.3169,1.2739,3.4373,1.7058,
