"t","u","r","y","em_x","em_y",
0,0.077109,2.4718,2.0863,0,0,
0.2,0.076359,2.4681,2.0863,-0.030859,-0.023423,
0.4,0.07563,2.4645,2.0863,-0.063196,-0.044238,
0.6,0.074923,2.4609,2.0863,-0.097008,-0.06245,
0.8,0.074236,2.4575,2.0863,-0.13229,-0.078068,
1,0.073566,2.4542,2.0864,-0.16904,-0.091104,
1.2,0.072911,2.451,2.0865,-0.20724,-0.10157,
1.4,0.072267,2.4479,2.0866,-0.24688,-0.1095,
1.6,0.071632,2.445,2.0868,-0.28796,-0.1149,
1.8,0.071002,2.4421,2.0871,-0.33047,-0.1178,
2,0.070372,2.4393,2.0875,-0.37438,-0.11824,
2.2,0.069739,2.4367,2.088,-0.41969,-0.11625,
2.4,0.069098,2.4341,2.0886,-0.46639,-0.11185,
2.6,0.068444,2.4317,2.0894,-0.51445,-0.10511,
2.8,0.067773,2.4293,2.0904,-0.56388,-0.096046,
3,0.06708,2.427,2.0916,-0.61465,-0.08472,
3.2,0.066361,2.4249,2.093,-0.66676,-0.071179,
3.4,0.065611,2.4228,2.0947,-0.7202,-0.055474,
3.6,0.064826,2.4208,2.0966,-0.77495,-0.037662,
3.8,0.064001,2.4188,2.0988,-0.83101,-0.017802,
4,0.063132,2.417,2.1013,-0.88837,0.0040456,
4.2,0.062216,2.4152,2.1041,-0.94704,0.027817,
4.4,0.06125,2.4135,2.1072,-1.007,0.053447,
4.6,0.060231,2.4118,2.1107,-1.0682,0.080868,
4.8,0.059155,2.4102,2.1145,-1.1308,0.11001,
5,0.058021,2.4087,2.1186,-1.1946,0.1408,
5.2,0.056829,2.4072,2.123,-1.2597,0.17317,
5.4,0.055575,2.4057,2.1278,-1.3262,0.20704,
5.6,0.054261,2.4043,2.133,-1.3939,0.24235,
5.8,0.052886,2.4028,2.1384,-1.4629,0.27901,
6,0.051451,2.4015,2.1442,-1.5332,0.31694,
6.2,0.049957,2.4001,2.1503,-1.6049,0.35609,
6.4,0.048406,2.3987,2.1567,-1.6778,0.39636,
6.6,0.0468,2.3973,2.1633,-1.7521,0.43769,
6.8,0.045143,2.3959,2.1702,-1.8277,0.48001,
7,0.043436,2.3946,2.1774,-1.9046,0.52323,
7.2,0.041684,2.3931,2.1847,-1.9828,0.5673,
7.4,0.039891,2.3917,2.1923,-2.0624,0.61213,
7.6,0.038061,2.3903,2.2,-2.1432,0.65767,
7.8,0.036199,2.3888,2.2078,-2.2254,0.70385,
8,0.034309,2.3873,2.2157,-2.3088,0.75061,
8.2,0.032395,2.3857,2.2237,-2.3936,0.79788,
8.4,0.030463,2.3841,2.2318,-2.4796,0.84562,
8.6,0.028518,2.3824,2.2399,-2.5668,0.89376,
8.8,0.026564,2.3807,2.2479,-2.6553,0.94226,
9,0.024605,2.379,2.256,-2.7451,0.99107,
9.2,0.022646,2.3772,2.264,-2.836,1.0401,
9.4,0.020691,2.3753,2.2719,-2.9281,1.0894,
9.6,0.018744,2.3734,2.2797,-3.0213,1.1389,
9.8,0.016808,2.3714,2.2874,-3.1157,1.1885,
10,0.014886,2.3694,2.295,-3.2112,1.2383,
10.2,0.012982,2.3673,2.3024,-3.3078,1.2881,
10.4,0.011097,2.3651,2.3096,-3.4054,1.338,
10.6,0.0092337,2.3629,2.3167,-3.504,1.3879,
10.8,0.0073935,2.3606,2.3237,-3.6036,1.4378,
11,0.0055776,2.3583,2.3304,-3.7041,1.4877,
11.2,0.0037866,2.3559,2.337,-3.8056,1.5376,
11.4,0.0020209,2.3534,2.3433,-3.9079,1.5875,
11.6,0.00028065,2.3509,2.3495,-4.0111,1.6373,
11.8,-0.0014348,2.3483,2.3555,-4.1152,1.687,
12,-0.0031263,2.3457,2.3613,-4.22,1.7367,
12.2,-0.0047942,2.343,2.367,-4.3256,1.7862,
12.4,-0.0064383,2.3403,2.3724,-4.432,1.8357,
12.6,-0.0080591,2.3374,2.3777,-4.539,1.8851,
12.8,-0.009655,2.3346,2.3829,-4.6468,1.9344,
13,-0.011226,2.3317,2.3878,-4.7552,1.9835,
13.2,-0.012769,2.3287,2.3926,-4.8643,2.0325,
13.4,-0.014283,2.3257,2.3971,-4.974,2.0814,
13.6,-0.015767,2.3227,2.4015,-5.0842,2.1302,
13.8,-0.017218,2.3196,2.4057,-5.1951,2.1789,
14,-0.018632,2.3164,2.4096,-5.3064,2.2274,
14.2,-0.020008,2.3132,2.4133,-5.4183,2.2758,
14.4,-0.021342,2.31,2.4167,-5.5306,2.3242,
14.6,-0.02263,2.3068,2.4199,-5.6434,2.3724,
14.8,-0.023871,2.3035,2.4228,-5.7565,2.4206,
15,-0.025059,2.3001,2.4254,-5.8701,2.4687,
