"t","u","r","y","em_x","em_y",
0,-0.078997,-0.81917,-0.42418,0,0,
0.2,-0.079303,-0.8207,-0.42418,0.024155,-0.003421,
0.4,-0.079632,-0.82234,-0.42418,0.051042,-0.0080757,
0.6,-0.079982,-0.8241,-0.42419,0.080656,-0.013962,
0.8,-0.080352,-0.82598,-0.42422,0.11299,-0.021075,
1,-0.08074,-0.82797,-0.42427,0.14802,-0.02941,
1.2,-0.081141,-0.83008,-0.42437,0.18574,-0.038961,
1.4,-0.081553,-0.83229,-0.42453,0.22613,-0.049719,
1.6,-0.08197,-0.83462,-0.42477,0.26917,-0.061676,
1.8,-0.082387,-0.83706,-0.42512,0.31482,-0.074824,
2,-0.082799,-0.8396,-0.42561,0.36305,-0.089155,
2.2,-0.083198,-0.84225,-0.42626,0.41383,-0.10466,
2.4,-0.083578,-0.84501,-0.42712,0.46712,-0.12133,
2.6,-0.083931,-0.84787,-0.42821,0.52288,-0.13916,
2.8,-0.084249,-0.85082,-0.42958,0.58106,-0.15815,
3,-0.084524,-0.85387,-0.43125,0.64161,-0.17829,
3.2,-0.084746,-0.85701,-0.43329,0.70447,-0.19958,
3.4,-0.084905,-0.86024,-0.43572,0.7696,-0.22203,
3.6,-0.084994,-0.86355,-0.43858,0.83692,-0.24564,
3.8,-0.085001,-0.86694,-0.44193,0.90638,-0.27043,
4,-0.084919,-0.87039,-0.4458,0.97789,-0.2964,
4.2,-0.084736,-0.87391,-0.45023,1.0514,-0.32358,
4.4,-0.084445,-0.87749,-0.45526,1.1268,-0.35199,
4.6,-0.084036,-0.88111,-0.46093,1.2041,-0.38165,
4.8,-0.083502,-0.88478,-0.46727,1.2831,-0.41259,
5,-0.082834,-0.88848,-0.47431,1.3638,-0.44486,
5.2,-0.082028,-0.8922,-0.48206,1.446,-0.47848,
5.4,-0.081076,-0.89594,-0.49056,1.5298,-0.51349,
5.6,-0.079975,-0.89968,-0.49981,1.6149,-0.54996,
5.8,-0.07872,-0.90341,-0.50981,1.7013,-0.58791,
6,-0.077312,-0.90713,-0.52057,1.7889,-0.62739,
6.2,-0.075747,-0.91082,-0.53208,1.8775,-0.66846,
6.4,-0.074029,-0.91446,-0.54432,1.9671,-0.71117,
6.6,-0.072158,-0.91806,-0.55727,2.0576,-0.75555,
6.8,-0.070139,-0.9216,-0.5709,2.1489,-0.80166,
7,-0.067977,-0.92506,-0.58518,2.2408,-0.84954,
7.2,-0.065678,-0.92844,-0.60005,2.3332,-0.89923,
7.4,-0.06325,-0.93172,-0.61547,2.426,-0.95076,
7.6,-0.060703,-0.9349,-0.63139,2.5192,-1.0042,
7.8,-0.058046,-0.93797,-0.64774,2.6125,-1.0595,
8,-0.055289,-0.94091,-0.66446,2.706,-1.1167,
8.2,-0.052445,-0.94372,-0.6815,2.7995,-1.1758,
8.4,-0.049525,-0.94639,-0.69877,2.8928,-1.2369,
8.6,-0.046542,-0.94892,-0.71621,2.986,-1.2998,
8.8,-0.043508,-0.9513,-0.73376,3.0789,-1.3648,
9,-0.040434,-0.95351,-0.75134,3.1714,-1.4316,
9.2,-0.037333,-0.95557,-0.7689,3.2635,-1.5003,
9.4,-0.034217,-0.95746,-0.78638,3.3551,-1.5708,
9.6,-0.031095,-0.95919,-0.80371,3.4461,-1.6431,
9.8,-0.027979,-0.96074,-0.82085,3.5365,-1.7173,
10,-0.024878,-0.96213,-0.83774,3.6262,-1.7932,
10.2,-0.021799,-0.96335,-0.85435,3.7151,-1.8707,
10.4,-0.018751,-0.96439,-0.87064,3.8034,-1.9499,
10.6,-0.01574,-0.96527,-0.88658,3.8908,-2.0307,
10.8,-0.01277,-0.96599,-0.90214,3.9774,-2.113,
11,-0.0098466,-0.96654,-0.91731,4.0632,-2.1969,
11.2,-0.0069717,-0.96693,-0.93207,4.1482,-2.2821,
11.4,-0.0041477,-0.96716,-0.94642,4.2322,-2.3687,
11.6,-0.0013754,-0.96724,-0.96036,4.3155,-2.4566,
11.8,0.0013454,-0.96716,-0.97389,4.3978,-2.5458,
12,0.0040159,-0.96694,-0.98702,4.4793,-2.6362,
12.2,0.0066368,-0.96657,-0.99976,4.5599,-2.7278,
12.4,0.0092087,-0.96607,-1.0121,4.6396,-2.8204,
12.6,0.011731,-0.96542,-1.0241,4.7185,-2.9141,
12.8,0.0142,-0.96464,-1.0356,4.7965,-3.0089,
13,0.016615,-0.96374,-1.0468,4.8737,-3.1046,
13.2,0.018972,-0.9627,-1.0576,4.95,-3.2012,
13.4,0.021266,-0.96155,-1.0679,5.0255,-3.2988,
13.6,0.023493,-0.96028,-1.0777,5.1003,-3.3971,
13.8,0.025646,-0.9589,-1.0871,5.1742,-3.4962,
14,0.02772,-0.95742,-1.096,5.2474,-3.5961,
14.2,0.029709,-0.95583,-1.1044,5.32,-3.6967,
14.4,0.031605,-0.95416,-1.1122,5.3918,-3.7979,
14.6,0.033402,-0.95239,-1.1194,5.463,-3.8998,
14.8,0.035092,-0.95054,-1.126,5.5337,-4.0022,
15,0.036669,-0.94862,-1.132,5.6038,-4.1051,
15.2,0.038126,-0.94664,-1.1373,5.6735,-4.2085,
15.4,0.039193,-0.9459,-1.1419,5.7428,-4.3123,

