"t","u","r","y","em_x","em_y",
0,0.053909,1.0127,0.7432,0,0,
0.2,0.053647,1.0114,0.7432,-0.028528,-0.02098,
0.4,0.053401,1.0102,0.7432,-0.054849,-0.039931,
0.6,0.05317,1.0091,0.74321,-0.078967,-0.056858,
0.8,0.052954,1.008,0.74322,-0.10089,-0.071768,
1,0.052751,1.007,0.74324,-0.12063,-0.084669,
1.2,0.05256,1.0061,0.74328,-0.13819,-0.095574,
1.4,0.052379,1.0052,0.74335,-0.15361,-0.1045,
1.6,0.052207,1.0045,0.74346,-0.16688,-0.11145,
1.8,0.052041,1.0038,0.7436,-0.17804,-0.11646,
2,0.051879,1.0032,0.74381,-0.18712,-0.11955,
2.2,0.051719,1.0027,0.74407,-0.19413,-0.12073,
2.4,0.051558,1.0022,0.74442,-0.19912,-0.12002,
2.6,0.051392,1.0018,0.74486,-0.2021,-0.11746,
2.8,0.05122,1.0015,0.7454,-0.20313,-0.11307,
3,0.051039,1.0012,0.74606,-0.20224,-0.10687,
3.2,0.050844,1.0011,0.74684,-0.19947,-0.098896,
3.4,0.050633,1.0009,0.74777,-0.19487,-0.089168,
3.6,0.050404,1.0009,0.74885,-0.18848,-0.077717,
3.8,0.050152,1.0009,0.75011,-0.18035,-0.06457,
4,0.049875,1.0009,0.75154,-0.17053,-0.049752,
4.2,0.04957,1.001,0.75317,-0.15908,-0.033292,
4.4,0.049233,1.0012,0.755,-0.14604,-0.015214,
4.6,0.048863,1.0014,0.75704,-0.13149,0.0044546,
4.8,0.048455,1.0016,0.75931,-0.11547,0.025691,
5,0.048009,1.0019,0.76182,-0.098046,0.048469,
5.2,0.047522,1.0022,0.76456,-0.07928,0.072768,
5.4,0.046991,1.0025,0.76754,-0.059233,0.098565,
5.6,0.046416,1.0029,0.77078,-0.03797,0.12584,
5.8,0.045794,1.0032,0.77427,-0.015555,0.15457,
6,0.045125,1.0036,0.77801,0.007949,0.18473,
6.2,0.044407,1.004,0.78201,0.032475,0.21631,
6.4,0.043641,1.0045,0.78625,0.05796,0.2493,
6.6,0.042827,1.0049,0.79075,0.084337,0.28366,
6.8,0.041964,1.0053,0.79548,0.11154,0.31938,
7,0.041053,1.0057,0.80044,0.13951,0.35645,
7.2,0.040095,1.0061,0.80563,0.16818,0.39485,
7.4,0.039092,1.0065,0.81103,0.19749,0.43456,
7.6,0.038045,1.0069,0.81663,0.22737,0.47557,
7.8,0.036956,1.0072,0.82241,0.25777,0.51785,
8,0.035827,1.0075,0.82837,0.28863,0.56139,
8.2,0.034661,1.0078,0.83448,0.3199,0.60617,
8.4,0.033461,1.008,0.84073,0.35151,0.65217,
8.6,0.032228,1.0082,0.84709,0.38342,0.69938,
8.8,0.030967,1.0084,0.85357,0.41557,0.74776,
9,0.029681,1.0085,0.86012,0.44792,0.79731,
9.2,0.028372,1.0086,0.86674,0.48043,0.84799,
9.4,0.027044,1.0086,0.8734,0.51305,0.89979,
9.6,0.0257,1.0086,0.88009,0.54573,0.95269,
9.8,0.024344,1.0085,0.88679,0.57845,1.0067,
10,0.022978,1.0084,0.89348,0.61117,1.0617,
